hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
cumex,3,0,1,1,0,0,1,0
tja,3,0,3,0,0,0,0,0
massenhaft,3,0,2,1,0,0,0,0
ach,3,1,1,0,1,0,0,0
massiv,3,0,2,1,0,0,0,0
mauern,3,0,2,1,0,0,0,0
maßen,3,0,2,1,0,0,0,0
erkennen,3,0,1,1,1,0,0,0
ortskräfte,3,0,2,1,0,0,0,0
erinnern,3,0,3,0,0,0,0,0
erhöhen,3,1,2,0,0,0,0,0
zumindest,3,1,0,1,1,0,0,0
mai,3,0,1,1,0,0,1,0
thüringen,3,0,3,0,0,0,0,0
zurücktreten,3,0,1,0,2,0,0,0
umsetzung,3,1,0,1,1,0,0,0
laut,3,0,2,1,0,0,0,0
lauterbach,3,0,3,0,0,0,0,0
lehrer,3,0,0,2,0,0,1,0
speichern,3,0,3,0,0,0,0,0
anhalt,3,0,2,0,1,0,0,0
wusste,3,0,1,1,1,0,0,0
esken,3,0,3,0,0,0,0,0
angeblich,3,0,3,0,0,0,0,0
lesen,3,1,1,0,0,1,0,0
an,3,0,2,1,0,0,0,0
amt,3,1,1,0,1,0,0,0
erwartung,3,2,0,1,0,0,0,0
link,3,0,3,0,0,0,0,0
lust,3,0,0,0,1,2,0,0
allesistdrin,3,0,0,3,0,0,0,0
lösen,3,2,0,1,0,0,0,0
lösung,3,0,1,2,0,0,0,0
opposition,3,1,2,0,0,0,0,0
einschränken,3,0,3,0,0,0,0,0
presse,3,0,2,0,0,0,0,1
entscheiden,3,0,0,0,2,1,0,0
moralisch,3,0,2,0,0,1,0,0
mord,3,0,2,1,0,0,0,0
