,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-01-01,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-01-02,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-01-03,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-01-04,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-01-05,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-01-06,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-01-07,187,1.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.05043204792918752,0.0,0.005291005291005291,0.001984126984126984,0.0,0.0,0.0
2021-01-08,171,1.25,0.0,0.25,0.125,0.0,0.0,0.0,0.05549167830167544,0.0,0.01087962962962963,0.001736111111111111,0.0,0.0,0.0
2021-01-09,153,1.2222222222222223,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.05395556589778558,0.027777777777777776,0.023559670781893003,0.0015432098765432098,0.0,0.0,0.0
2021-01-10,111,1.3,0.1,0.3,0.1,0.0,0.0,0.0,0.05856000930800702,0.025,0.021203703703703704,0.0013888888888888887,0.0,0.0,0.0
2021-01-11,162,1.1818181818181819,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.053236372098188205,0.03571428571428571,0.019276094276094276,0.0012626262626262625,0.0,0.0,0.0
2021-01-12,212,1.25,0.16666666666666666,0.25,0.08333333333333333,0.0,0.0,0.0,0.05921667442333919,0.03273809523809524,0.017669753086419753,0.0011574074074074073,0.0,0.0,0.0
2021-01-13,194,1.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.06235385331385156,0.03021978021978022,0.01631054131054131,0.0010683760683760683,0.0,0.0,0.0
2021-01-14,224,1.3571428571428572,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.06147143522000502,0.02806122448979592,0.015145502645502644,0.000992063492063492,0.0007763975155279503,0.0,0.0021645021645021645
2021-01-15,181,1.5714285714285714,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.06940794315651296,0.02806122448979592,0.015145502645502644,0.0022675736961451248,0.0007763975155279503,0.0,0.006132756132756133
2021-01-16,408,1.9285714285714286,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.0,0.14285714285714285,0.07656292739129344,0.02806122448979592,0.015145502645502644,0.0034385338834987548,0.001748214813875861,0.0,0.006132756132756133
2021-01-17,105,1.8571428571428572,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.0,0.21428571428571427,0.07345733732918165,0.02806122448979592,0.015145502645502644,0.0034385338834987548,0.001748214813875861,0.0,0.013275613275613276
2021-01-18,157,1.8571428571428572,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.0,0.21428571428571427,0.07392317583849842,0.02806122448979592,0.015145502645502644,0.0034385338834987548,0.001748214813875861,0.0,0.013275613275613276
