,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,SPD - norm
2021-03-02,0.03333333333333333,0.06666666666666667,0.1,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,0.0007018321513002364,0.0006761420697023066,0.0,0.00017921146953405026,0.00025641025641025636
2021-03-03,0.03333333333333333,0.06666666666666667,0.1,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,0.0007018321513002364,0.0006761420697023066,0.0,0.00017921146953405026,0.00025641025641025636
2021-03-04,0.03333333333333333,0.06666666666666667,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,0.0007018321513002364,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-05,0.03333333333333333,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,0.00034722222222222234,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-06,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,1.1564823173178714e-19,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-07,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,1.1564823173178714e-19,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-08,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,1.1564823173178714e-19,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-09,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,1.1564823173178714e-19,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-10,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0006944444444444441,1.1564823173178714e-19,0.0006761420697023066,0.0,0.00017921146953405026,0.0
2021-03-11,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,1.1564823173178714e-19,0.00042168914349365527,0.0,0.00017921146953405026,0.00023640661938534272
2021-03-12,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,1.1564823173178714e-19,0.00042168914349365527,0.0,0.00017921146953405026,0.00023640661938534272
2021-03-13,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,1.1564823173178714e-19,0.00042168914349365527,0.0,0.00017921146953405026,0.00023640661938534272
2021-03-14,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,1.1564823173178714e-19,0.00042168914349365527,0.0,0.00017921146953405026,0.00023640661938534272
2021-03-15,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,1.1564823173178714e-19,0.0006597843815888933,0.0,0.00017921146953405026,0.00023640661938534272
2021-03-16,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.0006944444444444441,1.1564823173178714e-19,0.0006597843815888933,0.0,0.00017921146953405026,0.00023640661938534272
2021-03-17,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.06666666666666667,0.0006944444444444441,1.1564823173178714e-19,0.0006597843815888933,0.0,0.00017921146953405026,0.00046163184461056795
2021-03-18,0.03333333333333333,0.0,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0006944444444444441,1.1564823173178714e-19,0.0009307870916159935,0.0,0.00017921146953405026,0.00046163184461056795
2021-03-19,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0006944444444444441,1.1564823173178714e-19,0.0009307870916159935,0.0001658374792703151,0.00017921146953405026,0.00046163184461056795
2021-03-20,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0006944444444444441,1.1564823173178714e-19,0.0009307870916159935,0.0001658374792703151,0.00017921146953405026,0.00046163184461056795
2021-03-21,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,1.1564823173178714e-19,0.0009307870916159935,0.0001658374792703151,0.00017921146953405026,0.00046163184461056795
