hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
kollegin,21,7,5,2,0,3,4
lasst,21,3,7,7,0,3,1
mitglied,21,3,4,7,2,0,5
beispiel,21,3,3,5,1,2,7
massiv,21,4,7,4,1,4,1
ganz,21,2,6,1,3,1,8
gerade,21,4,7,3,2,3,2
engagieren,21,3,6,6,0,6,0
gegen,21,2,4,14,0,1,0
regel,21,1,4,7,0,5,4
bevölkerung,21,3,3,6,3,5,1
wegenmorgen,21,20,0,1,0,0,0
vor,21,5,1,7,3,1,4
solidarische,21,0,1,17,0,3,0
opfern,21,4,2,6,1,7,1
covid19,21,4,9,6,0,0,2
fast,21,3,3,10,3,2,0
schule,21,1,6,3,0,3,8
100,21,10,1,3,1,5,1
über,21,2,8,2,1,5,3
artikel,21,2,7,4,1,5,2
punkt,21,2,1,6,1,5,6
tragen,21,4,2,6,1,7,1
nutzen,20,5,6,1,1,3,4
dran,20,4,4,4,2,3,3
transparenz,20,2,8,0,0,5,5
position,20,2,1,9,1,4,3
ortskräfte,20,1,10,2,1,4,2
alt,20,2,2,7,0,3,6
zusammenhalt,20,4,9,2,0,5,0
heimat,20,12,2,0,3,3,0
gruppe,20,2,0,0,0,1,17
twitter,20,4,3,7,2,3,1
grüßen,20,2,3,8,1,4,2
folge,20,2,6,4,2,2,4
virus,20,5,3,7,1,2,2
14,20,1,4,4,6,4,1
beginnen,20,6,2,3,3,4,2
verfassung,20,0,3,6,7,2,2
di,20,2,5,8,2,2,1
tipp,20,1,0,11,0,6,2
schnell,20,5,4,5,1,1,4
olaf,19,3,2,0,0,12,2
grundrechte,19,0,1,0,8,2,8
berliner,19,4,1,6,0,6,2
belarus,19,1,8,0,1,5,4
mutig,19,3,4,3,2,5,2
haltung,19,5,2,2,0,8,2
dienst,19,6,3,1,2,4,3
letzte,19,5,3,0,2,3,6
sogar,19,4,2,4,1,3,5
via,19,6,1,4,3,3,2
einig,19,4,1,11,0,2,1
mehrheit,19,2,1,11,2,2,1
glückwünsche,19,6,6,1,0,1,5
aussage,19,4,2,4,1,5,3
erneut,19,1,7,5,0,4,2
geht,19,3,2,5,1,6,2
linkebpt,19,0,0,19,0,0,0
fü,19,4,7,3,1,2,2
präsident,19,4,1,5,0,7,2
erfolgreich,19,5,1,2,2,7,2
herausforderung,19,7,4,3,1,4,0
robert,19,0,18,1,0,0,0
eigentlich,19,2,2,4,1,5,5
konzern,19,0,0,19,0,0,0
12,19,3,8,2,0,5,1
stunde,19,3,4,5,0,4,3
gewinnen,19,6,6,2,0,2,3
19,19,4,5,6,1,0,3
hoffentlich,19,7,4,2,0,3,3
lage,19,2,3,2,1,6,5
kennen,18,6,1,3,5,2,1
sachsen,18,11,1,3,2,1,0
also,18,1,3,9,0,4,1
gehören,18,1,5,5,0,7,0
klimakrise,18,0,11,6,0,1,0
fair,18,3,7,3,0,3,2
versagen,18,2,3,7,0,1,5
fehlen,18,2,8,3,1,2,2
mann,18,4,7,4,1,1,1
wirken,18,4,5,4,0,1,4
bildung,18,4,4,3,1,2,4
zerstören,18,3,5,4,1,3,2
listenplatz,18,1,4,3,4,0,6
milliarde,18,1,2,7,2,5,1
wünschen,18,4,4,2,1,4,3
ohne,18,3,2,4,2,5,2
spaßen,18,4,3,4,1,0,6
soldat,18,8,4,3,0,1,2
verfassungsschutz,18,0,0,9,9,0,0
falsch,18,5,2,7,1,0,3
dafür,18,4,4,3,0,5,2
astrazeneca,18,4,2,0,0,8,4
dr,18,4,5,1,2,4,2
wahlprogramm,18,3,6,7,1,0,1
ander,18,5,2,3,0,0,8
mio,18,8,1,3,0,3,3
einzig,18,2,5,6,1,1,3
einsetzen,17,4,4,1,0,5,3
lässt,17,1,1,8,3,3,1
gasen,17,6,2,5,1,1,2
datum,17,1,2,2,0,7,5
petition,17,1,1,8,2,5,0
völlig,17,6,3,1,1,3,3
biden,17,4,1,7,1,4,0
wo,17,1,1,3,3,3,6
fahren,17,3,2,5,0,5,2
lang,17,1,4,4,1,5,2
geburtstag,17,7,2,2,1,2,3
einkommen,17,1,2,10,0,2,2
biontech,17,2,1,2,0,11,1
sicher,17,4,2,4,0,7,0
groko,17,0,6,5,1,3,2
co,17,2,3,7,1,2,2
freu,17,1,9,1,0,2,4
