hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
ich,247,114,21,69,23,10,10,0
arbeiten,240,86,24,88,19,13,10,0
pflege,88,34,0,20,26,4,4,0
berlin,77,36,5,18,11,3,4,0
mein,52,19,11,16,2,2,2,0
und,48,14,4,20,6,2,1,1
innen,44,23,0,17,4,0,0,0
jahr,42,14,3,17,3,4,1,0
aber,41,8,2,24,5,1,1,0
brauchen,41,18,1,14,2,2,4,0
mensch,38,12,4,13,2,6,1,0
rente,34,18,12,1,2,1,0,0
gut,31,14,1,10,1,2,3,0
corona,30,4,2,21,1,1,1,0
gewerkschaft,29,8,8,9,1,3,0,0
mal,28,10,3,13,2,0,0,0
berufen,28,12,3,6,4,2,1,0
frau,27,6,1,11,4,5,0,0
berliner,24,8,3,5,4,4,0,0
tagen,24,10,0,6,4,1,3,0
agh,22,16,0,2,1,3,0,0
danken,21,10,0,7,1,2,1,0
wichtig,20,7,1,7,3,1,1,0
mindestlohn,20,12,0,0,3,3,2,0
wer,20,6,2,7,3,1,1,0
r2,20,17,1,1,0,1,0,0
arbeitswelt,20,6,1,11,1,1,0,0
heute,20,9,0,8,2,1,0,0
löhne,19,7,3,5,2,0,2,0
armut,19,12,5,2,0,0,0,0
in,19,4,2,8,1,3,0,1
arbeit,19,10,0,6,2,1,0,0
ein,18,7,3,4,1,0,3,0
sich,18,4,0,9,3,0,2,0
deutschland,17,1,11,3,1,1,0,0
geben,17,7,2,5,2,0,1,0
für,17,6,1,7,1,1,1,0
leben,17,3,5,2,4,2,1,0
beruflich,16,4,3,4,1,3,1,0
thema,16,4,1,4,5,1,1,0
zeit,16,9,1,5,1,0,0,0
personal,16,12,0,3,0,0,1,0
bei,16,8,3,2,3,0,0,0
wenn,16,5,3,6,1,1,0,0
bleiben,16,7,2,5,1,0,1,0
arbeitsbedingungen,15,11,0,2,2,0,0,0
finden,15,4,1,6,2,1,1,0
pandemie,15,5,0,5,4,0,1,0
da,15,4,0,6,0,3,2,0
euro,15,9,1,0,0,5,0,0
sein,15,8,3,2,0,1,1,0
stehen,15,7,0,3,1,3,1,0
tarifvertrag,15,10,1,3,1,0,0,0
land,14,7,2,1,2,1,1,0
fordern,14,7,3,2,0,1,1,0
ts,14,14,0,0,0,0,0,0
stellen,14,7,0,4,1,2,0,0
gemeinsam,14,3,0,6,1,2,2,0
dran,14,8,1,4,1,0,0,0
im,14,5,1,5,1,1,1,0
hart,13,7,0,4,0,1,1,0
cdu,13,5,0,2,0,3,3,0
schule,13,4,1,7,1,0,0,0
geld,13,4,3,2,3,1,0,0
bund,13,6,0,4,2,1,0,0
dafür,13,2,2,4,1,2,2,0
was,13,5,2,4,0,2,0,0
ja,13,6,0,6,0,1,0,0
sozial,12,6,2,3,0,1,0,0
unternehmen,12,1,2,5,0,1,3,0
bringen,12,4,0,3,3,1,1,0
beitrag,12,3,0,4,2,1,2,0
grün,12,5,2,4,0,0,1,0
schulen,12,5,0,7,0,0,0,0
homeoffice,12,3,0,5,1,1,2,0
nächst,12,6,1,2,2,0,1,0
wirtschaft,12,0,4,6,1,1,0,0
mit,12,2,0,9,1,0,0,0
spd,12,8,0,3,0,0,1,0
auch,11,7,0,2,1,1,0,0
problem,11,5,2,0,1,3,0,0
politik,11,0,2,3,1,5,0,0
kind,11,4,2,2,2,0,1,0
klimaschutz,11,2,0,7,0,1,1,0
jetzt,11,3,0,7,1,0,0,0
entlastung,11,7,0,3,1,0,0,0
ausschuss,11,3,1,2,4,0,1,0
woche,11,3,0,5,3,0,0,0
gesellschaft,11,3,1,4,0,1,2,0
gesundheit,10,5,0,2,2,0,1,0
wählen,10,2,2,3,0,1,2,0
zukunft,10,1,0,3,4,1,1,0
einfach,10,5,1,4,0,0,0,0
iv,10,5,2,3,0,0,0,0
grüne,10,1,3,6,0,0,0,0
liegen,10,6,1,0,1,2,0,0
eigentlich,10,5,1,1,1,1,1,0
öffentlich,10,4,2,3,1,0,0,0
unterstützen,10,6,1,3,0,0,0,0
antrag,10,5,0,3,0,2,0,0
berufung,10,6,0,2,1,0,0,1
hartz,10,5,2,3,0,0,0,0
klaren,10,2,1,5,2,0,0,0
stadt,10,1,0,6,0,1,2,0
gelten,10,4,0,5,1,0,0,0
arbeitsschutz,10,5,4,1,0,0,0,0
lassen,10,3,3,4,0,0,0,0
bekommen,10,4,3,1,0,2,0,0
bildung,9,0,0,6,1,2,0,0
sehen,9,3,0,3,2,1,0,0
kämpfen,9,3,1,4,0,0,1,0
gestern,9,2,0,5,1,1,0,0
weg,9,2,0,4,1,0,2,0
kita,9,0,1,6,2,0,0,0
grundeinkommen,9,5,2,2,0,0,0,0
weil,9,2,2,3,0,1,1,0
diskutieren,9,3,0,5,0,1,0,0
viel,9,3,0,3,1,1,1,0
hören,9,3,1,1,4,0,0,0
zahlen,9,4,1,2,1,0,1,0
schaffen,9,2,1,2,1,3,0,0
hand,9,4,0,1,4,0,0,0
bereich,9,2,0,5,1,1,0,0
weiß,9,4,2,2,0,1,0,0
bitte,9,1,1,3,4,0,0,0
kolleg,9,8,0,1,0,0,0,0
dank,9,5,0,4,0,0,0,0
mann,9,0,2,3,3,1,0,0
forderung,9,4,1,2,2,0,0,0
verstehen,9,3,1,5,0,0,0,0
zeigen,8,4,0,4,0,0,0,0
zielen,8,4,0,0,2,1,1,0
lockdown,8,4,1,3,0,0,0,0
berichten,8,6,0,2,0,0,0,0
beschäftigte,8,8,0,0,0,0,0,0
verwaltung,8,2,0,4,1,0,1,0
berufsgruppen,8,0,0,7,1,0,0,0
haben,8,3,0,4,0,1,0,0
recht,8,5,0,2,1,0,0,0
gesetz,8,5,1,1,0,1,0,0
unterstützung,8,5,1,1,1,0,0,0
teilen,8,4,0,2,0,1,1,0
mehr,8,4,0,2,0,0,2,0
per,8,5,1,1,1,0,0,0
wissen,8,3,1,3,1,0,0,0
uhr,8,5,0,3,0,0,0,0
12,8,4,0,2,0,2,0,0
frage,8,2,0,3,1,2,0,0
fragen,8,2,1,4,0,1,0,0
so,8,2,2,3,0,1,0,0
lang,8,1,1,4,1,1,0,0
sichern,8,1,0,4,0,2,1,0
gehen,7,4,0,2,1,0,0,0
ändern,7,2,1,2,1,1,0,0
plenum,7,6,0,1,0,0,0,0
hausen,7,4,1,1,1,0,0,0
digitalisierung,7,1,0,1,5,0,0,0
partei,7,2,5,0,0,0,0,0
abend,7,2,0,3,0,1,1,0
öpnv,7,3,0,3,0,1,0,0
beispiel,7,2,0,1,2,1,1,0
10,7,4,0,2,0,0,1,0
senat,7,1,1,2,0,0,3,0
wissenschaft,7,2,0,4,1,0,0,0
erfolgreich,7,2,2,2,1,0,0,0
arbeitsmarkt,7,4,1,1,0,1,0,0
egal,7,0,0,5,1,1,0,0
ne,7,3,1,3,0,0,0,0
testpflicht,7,2,0,5,0,0,0,0
test,7,0,0,6,1,0,0,0
verdienen,7,0,0,3,2,2,0,0
pflegekräfte,7,4,0,0,3,0,0,0
gleichstellung,7,1,0,4,2,0,0,0
an,7,2,1,3,0,1,0,0
aktuell,7,2,1,3,0,0,1,0
also,7,5,1,1,0,0,0,0
