,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-04-09,86,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0012531328320802035,0.0,9.912705577010326e-19
2021-04-10,118,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0012531328320802035,0.0,9.912705577010326e-19
2021-04-11,94,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0012531328320802035,0.0,9.912705577010326e-19
2021-04-12,156,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0012531328320802035,0.0,9.912705577010326e-19
2021-04-13,162,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0012531328320802035,0.0,9.912705577010326e-19
2021-04-14,209,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0012531328320802035,0.0,0.002304147465437789
2021-04-15,273,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0012531328320802035,0.0,0.002304147465437789
2021-04-16,198,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0012531328320802035,0.0,0.002304147465437789
2021-04-17,111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.003132832080200504,0.0,0.002304147465437789
2021-04-18,123,0.14285714285714285,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.005714285714285714,0.0,0.0,0.006211180124223602,0.005173648406731116,0.0,0.006063545961678391
2021-04-19,239,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.005173648406731116,0.0,0.006063545961678391
2021-04-20,151,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.005173648406731116,0.0,0.006063545961678391
2021-04-21,219,0.21428571428571427,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.005828956401488652,0.0,0.006063545961678391
2021-04-22,223,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.006063545961678391
2021-04-23,166,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.006063545961678391
2021-04-24,248,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.006063545961678391
2021-04-25,150,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.006063545961678391
2021-04-26,157,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.006063545961678391
2021-04-27,127,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.006063545961678391
2021-04-28,160,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.003759398496240602
2021-04-29,151,0.21428571428571427,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.008571428571428572,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.003759398496240602
2021-04-30,121,0.2857142857142857,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.013673469387755101,0.0,0.0,0.006211180124223602,0.0045758235694084515,0.0,0.003759398496240602
2021-05-01,275,0.2857142857142857,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.013673469387755101,0.0,0.0,0.006211180124223602,0.0036237681060747933,0.0,0.003759398496240602
