hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
woche,107,25,7,42,16,8,8,1
beschließen,106,43,3,42,15,0,3,0
26,106,31,41,17,10,2,5,0
morgen,105,33,5,40,15,9,3,0
nächst,105,28,13,39,8,6,11,0
neu,104,32,11,40,8,7,4,2
schule,103,30,12,33,8,6,14,0
genau,103,20,12,38,6,9,18,0
schön,103,12,14,40,20,7,10,0
teilen,102,35,15,29,9,5,8,1
haben,101,19,14,27,27,5,9,0
diese,101,26,23,19,19,7,7,0
stark,99,30,9,38,9,11,2,0
bringen,99,24,12,39,11,6,7,0
setzen,98,36,13,24,11,10,4,0
mahe,98,81,4,12,1,0,0,0
hier,98,41,6,31,15,4,1,0
wahlkampf,97,24,14,38,6,6,9,0
wissen,97,38,18,23,4,6,7,1
schaffen,96,24,8,26,8,25,5,0
gesetz,96,53,7,14,9,9,4,0
halten,96,25,14,28,12,9,8,0
platzen,95,26,11,33,6,12,6,1
polizei,95,24,27,27,14,2,1,0
antrag,95,59,9,11,4,3,9,0
sozial,95,38,3,44,3,2,4,1
agh21,94,69,1,14,1,0,9,0
demokratie,94,14,37,23,8,6,6,0
kein,93,27,25,22,8,4,7,0
marzahn,93,23,60,6,2,0,2,0
2021,93,15,19,30,19,5,4,1
bei,93,27,5,36,10,9,6,0
gelten,92,25,13,34,7,4,8,1
fordern,90,44,13,21,3,5,4,0
fahren,90,27,19,22,7,11,4,0
beispiel,89,26,14,24,3,17,3,2
nehmen,88,29,17,26,8,4,4,0
ja,88,28,6,36,6,5,7,0
zum,88,38,11,25,3,8,3,0
stimmen,86,22,12,28,5,14,5,0
toll,86,20,4,43,8,9,2,0
10,86,42,13,18,5,3,5,0
bezirk,86,26,6,30,9,10,5,0
enden,85,23,17,20,12,9,4,0
politisch,85,28,19,25,3,6,3,1
afghanistan,84,13,40,16,1,4,10,0
denken,84,20,16,27,6,7,8,0
nutzen,83,33,10,21,9,8,2,0
hören,83,25,16,28,6,6,2,0
brandenburg,83,29,4,39,5,2,4,0
debatte,83,41,3,23,6,4,6,0
gestern,83,23,10,29,8,5,7,1
september,83,15,44,13,5,1,5,0
ausschuss,82,36,3,26,13,2,2,0
sagen,81,30,10,19,3,10,9,0
leute,80,12,19,33,2,11,1,2
auf,80,30,8,31,4,3,4,0
also,79,38,10,20,3,3,5,0
eigentlich,79,20,18,18,4,11,8,0
helfen,78,15,10,30,8,6,9,0
schnellen,78,24,7,27,7,9,4,0
gespräch,77,19,16,29,3,4,5,1
dann,77,18,13,17,10,11,8,0
fall,76,28,14,14,7,5,8,0
laufen,76,28,9,18,12,4,5,0
mitte,75,18,5,36,3,9,4,0
dafür,75,23,14,27,4,4,3,0
diskutieren,75,26,1,35,4,6,3,0
zielen,75,21,6,29,5,9,5,0
30,74,23,8,28,8,2,5,0
malen,74,23,10,18,8,4,11,0
deshalb,73,15,7,42,6,2,1,0
nach,73,21,13,22,5,3,8,1
können,72,28,8,17,7,5,7,0
arbeiten,72,21,5,28,7,6,5,0
weiß,72,22,11,17,5,9,8,0
meine,71,9,9,40,8,4,1,0
öpnv,71,30,7,19,4,2,9,0
nicht,70,19,15,17,6,7,6,0
beginnen,70,39,6,19,2,2,2,0
europa,70,21,11,20,9,4,4,1
sachsen,70,17,30,7,4,11,1,0
glückwunsch,70,17,5,32,2,9,5,0
deutlich,70,38,10,12,4,3,3,0
klargehtdas,69,0,0,69,0,0,0,0
klar,68,17,7,26,5,8,5,0
15,68,31,10,19,4,2,2,0
herzliche,68,16,14,23,4,7,4,0
ort,67,11,6,28,2,8,11,1
mehr,67,20,4,24,9,4,6,0
wahlkreis,66,19,16,23,3,3,2,0
regierung,66,12,23,15,2,11,3,0
wohnen,66,19,8,21,4,9,5,0
erfolgen,66,14,7,21,6,10,8,0
unterstützen,66,22,3,22,8,3,7,1
top,66,60,1,3,0,1,1,0
giffey,66,17,14,20,11,1,3,0
gesellschaft,66,19,14,19,3,4,6,1
freiheit,65,10,26,19,4,5,1,0
merkel,65,2,54,0,2,2,4,1
erklären,64,23,15,20,5,1,0,0
gute,64,15,6,27,9,2,5,0
entscheiden,64,15,8,25,7,5,4,0
geld,64,12,21,18,4,8,1,0
all,63,18,10,25,3,4,3,0
bürgern,63,2,51,1,0,0,9,0
verantwortung,63,18,3,28,1,4,9,0
damit,63,18,11,26,5,2,1,0
verkehrswende,63,4,0,53,5,0,1,0
bitte,63,19,6,27,5,1,5,0
20,62,12,14,20,11,0,4,1
hoch,62,17,8,19,10,7,1,0
koalition,62,15,7,22,3,6,9,0
test,62,13,4,33,10,0,2,0
maßnahme,61,21,6,21,5,3,5,0
idee,61,14,3,20,5,5,14,0
18,61,20,7,13,9,0,11,1
btw21,61,28,9,17,1,1,5,0
jed,61,11,16,18,1,12,2,1
lockdown,61,3,34,9,2,6,7,0
tun,61,22,3,20,5,6,4,1
ab,61,39,2,14,5,1,0,0
man,60,20,13,8,9,7,3,0
soziale,60,30,3,24,0,1,2,0
bundesregierung,60,15,20,21,2,2,0,0
lösung,60,17,8,15,6,7,7,0
warum,60,9,25,8,10,3,4,1
gerne,60,10,5,25,7,2,11,0
politische,59,11,16,20,3,3,6,0
nein,59,22,11,14,4,1,7,0
parlament,59,15,9,22,5,4,4,0
erhalten,59,24,9,12,6,2,6,0
mehrheit,58,17,10,22,3,6,0,0
ander,58,17,13,10,6,8,4,0
bundestag,58,19,11,16,3,1,7,1
umsetzen,58,17,0,28,3,4,6,0
lang,58,10,9,23,7,6,3,0
alt,57,14,9,23,3,6,1,1
entscheidung,57,24,6,14,9,3,1,0
unterstützung,57,20,3,21,1,5,7,0
unternehmen,57,2,6,26,2,9,12,0
12,57,21,10,9,6,1,9,1
nur,57,8,17,19,6,4,3,0
berichten,57,28,8,18,1,1,1,0
schulen,57,18,3,26,2,3,5,0
auto,57,5,12,20,4,12,4,0
aktuelleviertelstunde,57,57,0,0,0,0,0,0
ändern,57,23,6,14,3,9,2,0
familie,57,5,7,24,7,2,12,0
sitzung,56,32,2,15,6,1,0,0
handeln,56,18,9,21,2,3,2,1
straße,56,13,10,21,3,5,4,0
verstehen,56,22,7,16,3,5,3,0
groß,56,15,9,18,3,6,5,0
informieren,56,22,21,8,2,1,2,0
schwarz,56,10,2,22,11,10,1,0
einzig,56,21,7,14,8,2,3,1
leisten,55,12,14,19,2,5,3,0
miete,55,28,2,19,1,3,2,0
initiative,55,24,0,13,3,7,7,1
lichtenberg,55,32,0,14,2,2,5,0
regieren,55,14,16,8,7,6,4,0
wissenschaft,55,8,2,43,0,1,1,0
kultur,54,25,4,19,4,0,2,0
glauben,54,17,13,15,3,4,2,0
weiterhin,54,8,5,16,12,10,3,0
fast,54,10,14,17,3,5,5,0
fraktion,54,27,4,19,2,2,0,0
verwaltung,54,18,5,16,2,5,8,0
monat,54,17,5,14,5,6,7,0
rassismus,54,27,6,17,2,1,1,0
kennen,53,6,8,14,7,8,9,1
gewinnen,53,17,6,10,11,5,4,0
euro,53,18,12,13,3,7,0,0
kosten,53,13,17,12,3,3,5,0
vorschlag,53,26,3,12,4,4,4,0
wort,53,15,10,17,1,7,2,1
100,52,19,7,16,4,4,2,0
million,52,10,20,9,6,2,4,1
bayer,52,13,7,20,4,5,3,0
alle,52,14,9,18,6,2,3,0
erinnern,52,26,1,14,4,1,6,0
link,52,19,20,7,3,1,2,0
demo,52,13,9,20,7,2,1,0
schutz,52,10,10,16,7,1,6,2
hand,51,10,7,21,9,2,2,0
19,51,19,3,13,12,1,2,1
vor,51,22,4,19,2,3,1,0
treffen,51,14,11,17,1,2,5,1
scheinen,51,23,12,8,2,4,2,0
bitten,51,12,4,23,5,3,4,0
starten,51,13,1,26,7,4,0,0
als,50,12,4,23,2,5,4,0
letzte,50,20,4,19,6,1,0,0
stunde,50,17,1,21,4,4,3,0
besuchen,49,13,6,21,3,2,4,0
wirtschaft,49,5,6,32,0,5,1,0
nochmal,49,20,3,16,3,4,3,0
projekt,49,14,0,25,5,5,0,0
leider,49,22,4,10,4,6,3,0
impfstoff,48,17,5,6,11,0,9,0
zahlen,48,11,19,12,2,4,0,0
schreiben,48,12,8,20,4,3,0,1
lesen,48,16,6,18,4,0,4,0
eu,48,4,26,7,7,3,1,0
schnell,48,10,4,20,8,1,5,0
2020,48,17,7,17,5,2,0,0
mann,47,6,19,8,3,8,3,0
diskussion,47,16,2,14,5,7,3,0
prozent,47,29,8,4,3,2,1,0
direkt,47,20,2,18,3,2,2,0
linkelpt,47,47,0,0,0,0,0,0
ergebnis,47,16,6,15,2,6,1,1
bahn,47,15,2,16,4,4,6,0
gleich,47,27,3,14,2,1,0,0
oder,47,8,12,13,8,2,4,0
lieb,47,15,4,17,5,4,1,1
staat,47,8,19,2,2,6,9,1
bereiten,47,9,7,19,4,0,8,0
testen,47,10,7,23,5,0,2,0
eher,46,23,3,5,1,7,7,0
stand,46,19,4,19,1,2,1,0
tragen,46,11,7,19,2,3,4,0
geht,46,30,5,6,3,0,2,0
sogar,46,9,5,16,10,3,3,0
einig,46,11,5,15,6,4,5,0
voll,46,4,10,16,6,4,6,0
planen,46,15,7,15,3,2,3,1
antisemitismus,46,15,4,15,7,1,4,0
dass,46,13,4,10,5,13,1,0
baerbock,45,0,39,4,0,2,0,0
guten,45,13,4,14,6,8,0,0
sache,45,17,3,20,1,3,1,0
schützen,45,11,14,13,4,2,1,0
bvg,45,13,8,17,1,1,5,0
blicken,45,10,1,22,7,3,2,0
solidarität,45,12,1,20,8,2,2,0
mda,45,35,0,2,6,0,0,2
16,45,14,8,12,6,1,4,0
lässt,45,19,5,12,3,3,3,0
neukölln,45,13,2,23,6,0,1,0
schreiten,44,7,4,23,8,0,2,0
echt,44,10,5,18,8,0,3,0
richtig,44,12,5,17,2,3,5,0
klima,44,10,6,22,1,2,3,0
ne,44,25,1,11,6,1,0,0
seite,44,14,4,14,5,6,0,1
aus,44,14,3,11,3,7,6,0
mitglied,44,6,13,6,8,1,10,0
beitrag,43,12,5,18,1,3,4,0
kaufen,43,15,2,18,2,4,2,0
stärken,43,14,0,19,3,0,7,0
kampf,43,20,9,8,3,0,3,0
hausen,43,22,3,12,2,3,1,0
vertrauen,43,10,8,17,1,3,4,0
ziehen,43,11,3,14,6,6,2,1
verhindern,43,18,5,8,2,3,7,0
unterwegs,43,10,12,16,3,1,1,0
lernen,43,12,8,18,1,3,1,0
führen,42,12,12,8,2,3,3,2
livestream,42,28,0,13,1,0,0,0
einsatz,42,9,5,19,2,3,4,0
völlig,42,6,12,12,5,3,4,0
weil,42,14,8,13,0,5,2,0
herr,42,14,8,8,4,4,3,1
wo,42,7,9,13,4,4,5,0
abend,42,4,3,22,5,5,3,0
person,42,6,8,16,6,1,5,0
bildung,41,12,6,9,0,8,5,1
21,41,16,7,9,6,2,1,0
schüler,41,26,4,10,0,1,0,0
trotzen,41,8,8,17,4,0,4,0
laschet,41,5,13,14,5,1,3,0
bericht,41,18,3,12,4,2,2,0
neubau,41,16,1,18,1,3,2,0
professor,41,23,3,11,1,3,0,0
vielleicht,41,8,6,8,11,6,2,0
to,41,24,0,10,4,1,2,0
offensichtlich,40,9,17,7,0,4,3,0
schnelltests,40,7,0,28,1,0,4,0
team,40,3,2,26,0,2,7,0
allesistdrin,40,0,0,40,0,0,0,0
lieben,40,8,6,13,7,3,2,1
wohnraum,40,24,3,6,2,5,0,0
angebot,40,14,2,11,7,4,2,0
50,40,17,3,11,4,2,2,1
gedenken,40,9,7,13,6,4,1,0
bild,40,8,8,14,5,1,3,1
gibt,40,26,2,6,2,3,1,0
schwer,39,12,4,10,1,5,6,1
funktionieren,39,16,4,11,1,3,4,0
hab,39,16,1,14,8,0,0,0
laut,39,15,6,12,4,1,1,0
danke,39,11,5,14,1,5,3,0
covid19,39,3,25,8,3,0,0,0
ca,39,12,9,15,3,0,0,0
politiker,39,6,13,9,6,2,3,0
mieter,39,18,1,14,2,0,4,0
seit,39,12,8,12,4,2,1,0
passieren,39,12,3,12,3,5,4,0
bestehen,39,11,7,14,0,5,1,1
stimme,39,27,1,8,2,1,0,0
spielen,38,3,12,8,8,3,3,1
forderung,38,18,2,10,2,5,1,0
zuhause,38,21,2,10,0,4,1,0
hoffen,38,15,1,16,1,3,2,0
wünsche,38,7,2,16,5,2,6,0
fehlen,38,9,6,10,1,6,6,0
gerade,38,9,0,16,6,4,3,0
lage,38,12,8,8,2,2,4,2
nachricht,38,7,3,16,7,2,3,0
sehr,38,9,5,11,5,2,6,0
online,38,23,4,10,1,0,0,0
links,38,9,15,7,1,5,1,0
erwarten,37,13,11,8,2,0,3,0
denn,37,3,8,20,3,2,1,0
hoffentlich,37,6,2,20,3,4,2,0
zu,37,12,6,16,2,1,0,0
änderung,37,29,0,6,1,0,1,0
mai,37,11,5,13,1,2,5,0
spannend,37,11,0,17,3,3,3,0
bestimmen,37,13,11,6,0,5,2,0
überall,37,8,3,21,1,3,1,0
inzidenz,36,10,2,6,7,3,8,0
11,36,10,4,16,6,0,0,0
paar,36,9,4,10,8,3,2,0
gerecht,36,11,1,18,3,2,1,0
bundesweit,36,14,4,5,11,0,2,0
wünschen,36,8,5,13,5,3,2,0
privat,36,14,3,7,5,5,2,0
kandidat,36,7,8,11,0,8,2,0
von,36,9,8,11,3,3,2,0
dr,36,12,8,11,1,0,3,1
impfung,36,10,6,6,7,3,4,0
foto,36,1,1,11,17,4,2,0
union,36,9,3,10,6,2,6,0
bürger,35,10,5,15,0,1,4,0
kita,35,9,1,19,3,2,1,0
demokratisch,35,12,10,11,0,0,2,0
nix,35,13,1,12,7,1,1,0
halt,35,14,6,9,3,1,2,0
kollege,35,6,7,12,4,4,2,0
14,35,9,6,10,8,0,2,0
zumindest,35,13,3,13,1,4,1,0
anfragen,35,6,3,18,4,1,3,0
wahlprogramm,35,13,2,13,3,0,4,0
termin,35,6,1,16,6,3,2,1
noch,35,9,6,13,2,2,3,0
verdienen,35,8,4,6,1,9,7,0
abgeordnete,35,8,3,13,5,1,4,1
jung,35,11,10,7,2,2,3,0
hart,35,9,3,14,3,2,4,0
holen,35,10,4,10,3,8,0,0
milliarde,35,5,14,6,1,3,6,0
nachhaltig,34,6,4,19,0,1,4,0
thüringen,34,14,5,7,2,2,3,1
bieten,34,3,2,19,3,2,5,0
warten,34,7,3,10,4,5,4,1
wollen,34,9,9,5,5,2,4,0
mio,34,6,2,21,4,1,0,0
ob,34,12,9,9,0,4,0,0
medium,34,2,27,3,2,0,0,0
anhalt,34,6,12,4,2,9,1,0
kraft,34,13,2,9,2,2,5,1
beziehungsweise,34,16,4,9,1,2,2,0
retten,34,4,7,12,4,1,6,0
bereich,34,11,5,10,3,5,0,0
fallen,34,9,9,11,1,2,2,0
via,34,7,9,12,1,1,4,0
17,34,12,4,12,4,0,1,1
weiter,34,14,6,9,0,3,2,0
wähler,34,5,14,6,3,2,4,0
erfolgreich,34,7,8,10,4,2,3,0
freie,34,11,8,4,4,7,0,0
ökologisch,34,12,0,22,0,0,0,0
ausbau,34,12,1,10,4,2,5,0
situation,33,4,1,18,4,4,2,0
gehen,33,12,3,12,4,2,0,0
darum,33,10,20,0,1,1,1,0
suchen,33,5,4,9,2,6,7,0
