hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#berlin,1812,1080,213,272,134,13,100,0
#agh,994,868,43,26,20,16,13,8
#plenum,507,493,0,11,3,0,0,0
#r2g,299,189,25,50,14,4,17,0
#corona,290,129,50,84,8,0,19,0
#recht,262,261,0,0,1,0,0,0
#afd,211,43,154,0,0,1,1,12
#cdu,172,96,27,11,4,0,34,0
#priorität,135,135,0,0,0,0,0,0
#linke,125,104,18,0,0,0,2,1
#aktuellestunde,121,119,0,2,0,0,0,0
#fragestunde,113,113,0,0,0,0,0,0
#spd,107,45,34,9,11,0,8,0
#grüne,103,21,62,17,0,0,3,0
#mahe,95,81,1,12,1,0,0,0
#agh21,94,69,1,14,1,0,9,0
#mietendeckel,86,38,13,18,9,5,3,0
#klimaschutz,80,13,0,64,1,0,2,0
#marzahn,80,20,55,4,0,0,1,0
#fdp,79,68,5,1,1,3,1,0
#klargehtdas,70,0,0,70,0,0,0,0
#btw21,61,28,9,17,1,1,5,0
#aktuelleviertelstunde,57,57,0,0,0,0,0,0
#afghanistan,52,7,28,11,1,0,5,0
#linkelpt,47,47,0,0,0,0,0,0
#lichtenberg,41,24,0,12,0,2,3,0
#verkehrswende,41,2,0,37,2,0,0,0
#lockdown,40,3,24,6,1,0,6,0
#allesistdrin,40,0,0,40,0,0,0,0
#covid19,39,3,25,8,3,0,0,0
#baerbock,39,0,37,2,0,0,0,0
#öpnv,38,26,4,6,0,0,2,0
#merkel,34,1,30,0,0,0,3,0
#giffey,32,7,10,5,7,0,3,0
#noafd,31,22,0,7,1,0,1,0
#bvg,30,13,8,5,0,0,4,0
#hellersdorf,29,22,3,3,0,0,1,0
#grüneslicht,29,0,0,29,0,0,0,0
#wissenschaft,28,1,0,27,0,0,0,0
#neukölln,28,10,1,16,1,0,0,0
#cdurausausderregierung,28,28,0,0,0,0,0,0
#xhain,27,0,0,14,12,1,0,0
#wk7,26,0,0,0,0,0,26,0
#wissa,25,22,0,3,0,0,0,0
#ktdat,25,13,0,7,5,0,0,0
#europa,25,10,2,7,5,1,0,0
#steglitz,25,4,0,14,0,0,7,0
#rassismus,24,18,0,5,1,0,0,0
#livestream,23,23,0,0,0,0,0,0
#deutschland,23,2,19,1,1,0,0,0
#abgeordnetenhaus,22,5,3,0,14,0,0,0
#grünen,22,9,9,2,0,0,2,0
#zehlendorf,21,2,0,1,0,0,18,0
#berlinforfuture,21,0,0,21,0,0,0,0
#solargesetz,21,12,0,9,0,0,0,0
#innen,21,21,0,0,0,0,0,0
#triell,20,6,1,12,1,0,0,0
#klimakrise,20,6,1,13,0,0,0,0
#mitte,20,1,0,18,0,1,0,0
#linkebpt,20,20,0,0,0,0,0,0
#wannsee,20,1,0,0,0,1,18,0
#facebook,19,18,1,0,0,0,0,0
#antisemitismus,19,9,3,5,2,0,0,0
#laschet,19,3,7,8,1,0,0,0
#klimawahl,18,1,0,17,0,0,0,0
#hanau,18,14,0,4,0,0,0,0
#gruene,18,0,8,10,0,0,0,0
#brandenburg,18,9,0,8,1,0,0,0
#senat,18,12,1,0,2,1,2,0
#dieseeg,17,1,0,1,12,3,0,0
#impfung,17,3,6,2,3,0,3,0
#holzbau,17,2,0,15,0,0,0,0
#polizei,17,7,3,0,7,0,0,0
#a100,17,7,2,8,0,0,0,0
