hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
rente,34,18,12,1,2,1,0.0,0.0
ich,14,10,3,0,1,0,0.0,0.0
mein,10,2,8,0,0,0,0.0,0.0
brauchen,6,6,0,0,0,0,0.0,0.0
bekommen,5,2,3,0,0,0,0.0,0.0
hoch,4,4,0,0,0,0,0.0,0.0
zerstörung,4,0,4,0,0,0,0.0,0.0
inflation,4,0,4,0,0,0,0.0,0.0
und,4,2,1,0,1,0,0.0,0.0
stabil,4,4,0,0,0,0,0.0,0.0
innen,3,2,0,1,0,0,0.0,0.0
mal,3,1,2,0,0,0,0.0,0.0
geld,3,0,3,0,0,0,0.0,0.0
staat,3,0,3,0,0,0,0.0,0.0
löhne,3,0,2,0,1,0,0.0,0.0
wolfgang,3,1,0,2,0,0,0.0,0.0
zahlen,3,2,1,0,0,0,0.0,0.0
halten,2,0,1,1,0,0,0.0,0.0
grüner,2,2,0,0,0,0,0.0,0.0
sein,2,1,1,0,0,0,0.0,0.0
beitrag,2,2,0,0,0,0,0.0,0.0
lohn,2,0,2,0,0,0,0.0,0.0
jetzig,2,2,0,0,0,0,0.0,0.0
iv,2,1,1,0,0,0,0.0,0.0
pension,2,0,2,0,0,0,0.0,0.0
einfach,2,1,0,1,0,0,0.0,0.0
entwertung,2,0,2,0,0,0,0.0,0.0
bürgern,2,0,2,0,0,0,0.0,0.0
soziale,2,0,1,0,1,0,0.0,0.0
sich,2,1,0,0,1,0,0.0,0.0
stüßel,2,1,0,1,0,0,0.0,0.0
sinken,2,2,0,0,0,0,0.0,0.0
reichen,2,1,1,0,0,0,0.0,0.0
autoindustrie,2,0,2,0,0,0,0.0,0.0
kaufen,2,0,2,0,0,0,0.0,0.0
weil,2,0,2,0,0,0,0.0,0.0
rot,2,2,0,0,0,0,0.0,0.0
generation,2,2,0,0,0,0,0.0,0.0
gesellschaft,2,1,1,0,0,0,0.0,0.0
gesetzliche,2,2,0,0,0,0,0.0,0.0
wirtschaft,2,0,1,0,1,0,0.0,0.0
arbeiten,2,1,1,0,0,0,0.0,0.0
mensch,2,1,1,0,0,0,0.0,0.0
merken,2,1,1,0,0,0,0.0,0.0
deutschland,2,0,2,0,0,0,0.0,0.0
steigende,2,2,0,0,0,0,0.0,0.0
deutlich,2,2,0,0,0,0,0.0,0.0
derzeit,2,2,0,0,0,0,0.0,0.0
hartz,2,1,1,0,0,0,0.0,0.0
mindestlohn,2,2,0,0,0,0,0.0,0.0
per,1,0,1,0,0,0,0.0,0.0
pensionslasten,1,0,1,0,0,0,0.0,0.0
plakaten,1,1,0,0,0,0,0.0,0.0
pflegekräfte,1,1,0,0,0,0,0.0,0.0
packen,1,0,0,0,1,0,0.0,0.0
politik,1,0,0,0,1,0,0.0,0.0
politiker,1,0,1,0,0,0,0.0,0.0
preisen,1,0,1,0,0,0,0.0,0.0
problem,1,0,1,0,0,0,0.0,0.0
r2,1,1,0,0,0,0,0.0,0.0
raum,1,0,1,0,0,0,0.0,0.0
raus,1,1,0,0,0,0,0.0,0.0
rechnung,1,0,1,0,0,0,0.0,0.0
referat,1,0,1,0,0,0,0.0,0.0
reform,1,1,0,0,0,0,0.0,0.0
reha,1,1,0,0,0,0,0.0,0.0
reich,1,0,1,0,0,0,0.0,0.0
partei,1,0,1,0,0,0,0.0,0.0
09,1,0,0,0,1,0,0.0,0.0
opfern,1,0,1,0,0,0,0.0,0.0
migration,1,0,1,0,0,0,0.0,0.0
linksrutsch,1,1,0,0,0,0,0.0,0.0
lockdown,1,0,1,0,0,0,0.0,0.0
lockdownpolitik,1,0,1,0,0,0,0.0,0.0
longcovidkids,1,1,0,0,0,0,0.0,0.0
luft,1,0,1,0,0,0,0.0,0.0
macht,1,0,1,0,0,0,0.0,0.0
machtdaslandgerecht,1,1,0,0,0,0,0.0,0.0
man,1,1,0,0,0,0,0.0,0.0
