hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
danken,4844,957,1095,721,200,866,1005
ich,4783,902,968,976,291,944,702
gemeinsam,2287,614,458,423,95,448,249
mein,1499,331,313,269,97,326,163
unterstützen,1286,253,227,358,76,257,115
schützen,1196,160,278,267,95,238,158
unterstützung,1007,210,241,170,48,224,114
mensch,970,109,264,235,23,231,108
solidarität,947,78,254,342,18,210,45
schutz,913,117,253,162,36,212,133
brauchen,897,138,281,187,16,158,117
vertrauen,871,189,174,123,44,145,196
hilfe,826,147,161,160,63,153,142
gerecht,672,25,168,311,16,111,41
innen,648,2,271,231,1,138,5
sich,613,109,145,96,19,120,124
jahr,590,124,159,121,21,116,49
und,589,76,136,138,20,153,66
corona,588,118,111,140,29,109,81
wichtig,557,143,127,83,9,148,47
land,524,124,98,116,17,109,60
bundestag,498,72,121,111,63,76,55
tb,457,0,0,0,0,0,457
deutschland,435,109,74,90,38,74,50
heute,434,106,93,115,18,71,31
kind,433,55,138,54,21,127,38
gut,420,117,91,48,13,108,43
cdu,419,142,93,91,20,53,20
stark,400,120,94,53,7,83,43
stehen,399,94,86,78,17,87,37
in,389,82,79,97,12,91,28
freuen,384,87,79,67,22,69,60
politik,383,54,103,86,26,56,58
für,369,60,96,111,24,58,20
mit,365,104,70,63,13,83,32
arbeit,364,77,76,88,9,88,26
spd,363,45,71,61,13,152,21
ein,361,74,71,79,10,69,58
viel,360,64,86,56,13,100,41
sozial,359,12,92,190,4,41,20
pandemie,359,91,82,67,4,74,41
klimaschutz,358,31,178,105,4,35,5
impfen,348,122,67,24,7,77,51
aber,346,37,60,119,15,82,33
zeit,340,52,100,69,11,67,41
eu,335,65,57,59,13,68,73
bundesregierung,333,22,117,93,27,16,58
demokratie,329,37,78,58,25,78,53
bleiben,324,75,55,61,19,81,33
leben,311,63,53,62,16,74,43
dank,302,67,73,49,12,71,30
frau,301,46,98,43,21,70,23
zeigen,297,50,57,56,18,81,35
jetzt,281,47,64,67,15,56,32
berlin,279,87,42,53,38,44,15
afd,275,16,10,35,188,14,12
klaren,275,56,62,61,7,64,25
einsatz,274,80,61,24,7,61,41
btw21,267,49,90,86,10,15,17
so,267,40,67,55,22,50,33
mal,266,40,47,81,10,55,33
zukunft,265,72,86,27,6,62,12
auch,264,53,57,55,10,58,31
wer,257,40,56,76,29,29,27
lassen,257,46,56,54,18,48,35
wenn,256,29,57,63,12,50,45
kämpfen,252,46,56,85,5,47,13
wahlkampf,250,60,45,62,15,41,27
eine,249,42,63,50,12,48,34
weg,248,50,53,50,6,61,28
tagen,247,62,65,38,3,62,17
finden,245,29,52,75,7,42,40
fordern,241,18,59,90,12,23,39
schaffen,234,41,52,50,7,48,36
europa,232,47,55,24,9,73,24
impfstoff,230,38,46,52,3,68,23
einfach,227,34,47,50,9,57,30
stellen,226,33,54,47,14,47,31
voll,226,77,39,28,6,52,24
sein,224,31,54,50,11,51,27
gelten,224,47,49,50,7,51,20
sprechen,220,35,53,40,7,54,31
helfen,219,46,48,38,3,61,23
afghanistan,219,32,69,33,12,50,23
frage,219,34,48,40,15,53,29
familie,217,45,59,52,7,38,16
grün,216,24,112,32,14,24,10
reden,213,36,50,61,7,35,24
gesellschaft,211,31,59,62,2,40,17
linke,211,18,9,146,16,8,14
was,210,21,53,56,12,40,28
lieb,210,33,88,27,8,27,27
schnellen,210,41,50,29,6,46,38
union,209,64,34,73,1,24,13
sehen,207,31,49,42,7,47,31
