hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#ffp2masken,15,0,2,9,0,3,1
#gera,15,0,0,0,15,0,0
#maskenskandal,15,0,3,5,1,3,3
#testpflicht,15,0,1,3,4,5,2
#bundesnotbremse,15,2,0,7,1,2,3
#thüringen,15,5,0,1,6,0,3
#wirholendasdirektmandat,15,0,0,0,15,0,0
#gesundheit,14,2,4,7,0,0,1
#lockerungen,14,1,0,6,1,1,5
#china,14,2,3,1,1,0,7
#greiz,14,0,0,0,14,0,0
#israel,14,5,2,2,0,1,4
#kretschmann,14,0,7,1,1,0,5
#amazon,14,0,3,10,0,0,1
#schnelltests,14,0,3,2,0,1,8
#vermögenssteuer,14,2,0,8,0,1,3
#lanz,14,3,0,3,2,4,2
#ffp2,14,0,1,7,0,3,3
#mieten,14,0,4,10,0,0,0
#politik,14,3,3,4,1,2,1
#dbdk21,13,1,12,0,0,0,0
#kindler,13,0,5,1,0,7,0
#familien,13,2,1,1,1,3,5
#arbeitsplätze,13,2,2,4,0,2,3
#aktienrente,13,0,0,1,0,0,12
#roegele,13,7,2,2,0,0,2
#mietenwahnsinn,13,0,6,6,0,1,0
#bureg,13,0,7,5,1,0,0
#nüßlein,13,0,2,5,0,3,3
#clubhouse,13,8,0,2,0,1,2
#razzia,12,10,0,1,0,0,1
#ezb,12,1,2,1,4,0,4
#altenburgerland,12,0,0,0,12,0,0
#kinderbonus,12,4,0,1,0,7,0
#nachhaltigkeit,12,5,2,0,0,4,1
#thueringen,12,7,0,0,4,0,1
#bonn,12,0,7,0,0,5,0
#niedersachsen,12,1,9,2,0,0,0
#vonovia,12,0,3,6,0,3,0
#fischer,12,0,1,3,0,8,0
#niemehrcdu,12,0,0,11,1,0,0
#inflation,12,0,0,3,4,0,5
#coronagipfel,12,0,3,4,1,1,3
#investitionen,12,0,5,3,0,2,2
#grundrechte,12,0,1,4,3,0,4
#lobbyland,12,0,0,2,0,10,0
#renten,12,0,2,6,3,0,1
#hanau,12,7,0,5,0,0,0
#pinocchiogate,12,0,0,12,0,0,0
#kultur,12,4,0,1,0,5,2
#lambrecht,12,6,3,0,1,0,2
#sicherheit,12,9,0,1,0,2,0
#ausgangssperre,12,0,0,4,1,1,6
#maut,12,0,7,1,0,2,2
#dax,12,0,1,7,1,1,2
#koalitionsausschuss,11,5,1,2,0,1,2
#mitbestimmung,11,2,0,2,0,7,0
#marktwirtschaft,11,0,0,0,0,0,11
#eeg,11,0,7,0,1,0,3
#tagderarbeit,11,0,1,5,0,3,2
#taliban,11,0,1,6,2,1,1
#biontech,11,1,0,6,0,1,3
#thread,11,1,9,1,0,0,0
#dresden,11,1,1,9,0,0,0
#bund,11,8,1,1,0,0,1
#impfgipfel,11,0,2,1,0,1,7
#einzelhandel,11,4,0,3,0,0,4
#innovation,11,5,2,0,0,0,4
#fritsche,11,2,1,0,0,7,1
#fürsieda,11,11,0,0,0,0,0
#gema1nsam,11,0,0,0,0,11,0
#apas,11,3,1,0,0,5,2
#armut,11,0,2,6,1,1,1
#hochwasser,11,2,2,1,3,1,2
#impfung,11,0,0,2,4,1,4
#steineke,11,11,0,0,0,0,0
#russland,11,0,1,2,4,3,1
#bürokratie,10,1,0,0,0,0,9
#afdimbundestag,10,0,0,0,10,0,0
#bundeskanzlerin,10,0,0,3,0,0,7
#g20,10,7,2,0,0,0,1
#gastronomie,10,8,0,0,0,1,1
#breg,10,0,0,5,0,0,5
#mindeststeuer,10,0,0,5,0,4,1
#rtltriell,10,5,1,0,0,3,1
#gerechtigkeit,10,0,3,5,0,2,0
#überbrückungshilfe,10,5,3,0,0,0,2
#hamburg,10,1,1,6,1,1,0
#branson,10,3,2,2,0,1,2
#altersarmut,10,0,0,9,1,0,0
#österreich,10,0,1,1,0,8,0
#schulen,10,0,4,2,0,1,3
#loebel,10,0,2,3,0,3,2
#seehofer,10,0,2,6,0,0,2
#ber,10,2,3,1,0,0,4
#ernst,10,10,0,0,0,0,0
#kinder,10,1,2,2,2,2,1
#steuern,10,0,0,2,1,0,7
#steuergerechtigkeit,10,1,2,3,0,3,1
#franke,10,10,0,0,0,0,0
#stufenplan,10,0,0,0,0,0,10
#bereitweilihresseid,9,0,9,0,0,0,0
#finanzen,9,1,1,0,0,5,2
#forschung,9,6,2,0,0,0,1
#cduvorsitz,9,8,0,1,0,0,0
#neustart,9,5,0,0,0,0,4
#belarus,9,0,2,1,0,4,2
#novemberhilfen,9,0,0,0,1,0,8
#soeder,9,0,0,2,0,3,4
#insm,9,0,4,4,0,1,0
#öpnv,9,1,2,3,0,0,3
#tempusfugit,9,9,0,0,0,0,0
#polizei,9,0,0,6,2,0,1
#wohnen,9,0,3,3,2,1,0
#servicetweet,9,4,1,1,1,1,1
#hamm,9,0,0,0,0,9,0
#stuttgart,9,0,6,1,0,1,1
#nato,9,0,3,6,0,0,0
#solidarität,9,2,0,4,0,3,0
#lkr,9,0,0,0,9,0,0
#jetztzukunft,9,9,0,0,0,0,0
#ungleichheit,9,0,4,3,0,2,0
#steuergeld,9,1,3,0,1,0,4
#wirtschaftsprüfer,9,1,2,1,0,5,0
#linkebpt,9,0,0,9,0,0,0
#impfstoffe,9,0,0,9,0,0,0
#linksrutsch,9,0,0,8,0,1,0
#niemehrcducsu,9,0,0,9,0,0,0
#regierungserklärung,9,1,0,3,0,0,5
#augustusintelligence,9,0,1,8,0,0,0
#kurzarbeitergeld,9,1,3,4,0,1,0
#frauen,9,0,4,3,0,1,1
#mieter,9,1,2,4,0,0,2
#bgh,9,2,3,1,0,1,2
#lucaapp,9,1,0,7,1,0,0
#leipzig,9,0,0,8,0,1,0
#niegabesmehrzutun,8,0,1,0,0,0,7
#bayernlb,8,7,0,0,0,0,1
#myanmar,8,0,3,4,0,0,1
#hochwasserkatastrophe,8,4,1,1,1,0,1
#immobilien,8,0,7,0,0,0,1
#bernhard,8,0,0,0,8,0,0
#bnd,8,3,0,2,0,1,2
#illner,8,2,3,0,0,0,3
#wd,8,0,0,0,0,0,8
#wahlprogramm,8,0,4,1,0,1,2
#impfungen,8,0,1,2,1,1,3
#klimakatastrophe,8,0,2,6,0,0,0
#hartz4,8,0,0,6,0,0,2
#selm,8,0,0,0,0,8,0
#farbebekennen,8,1,4,0,0,2,1
#essen,8,5,3,0,0,0,0
#equalpayday,8,0,3,4,0,0,1
#finanzministerium,8,6,0,1,1,0,0
#kreuzberg,8,0,6,2,0,0,0
#freitagumeins,8,0,0,8,0,0,0
#pauls,8,7,0,0,0,0,1
#türkei,8,1,1,5,0,1,0
#lausitz,8,2,0,2,0,0,4
#lindner,8,0,1,4,0,0,3
#spdbt,8,0,0,0,0,8,0
#respekt,8,0,0,0,0,8,0
#compliance,8,4,2,0,0,2,0
#ltwlsa,8,1,0,2,4,1,0
#sondervotum,8,0,0,0,0,0,8
#sommerinterview,8,1,6,0,0,0,1
#löbel,8,2,2,3,0,1,0
#facebook,8,3,1,3,1,0,0
#lünen,8,0,0,0,0,8,0
#maas,8,2,0,3,3,0,0
#whistleblower,8,2,4,0,0,2,0
#gruenen,8,2,0,0,2,0,4
#verlustrücktrag,8,1,0,0,0,0,7
#vermögensteuer,8,0,2,2,0,1,3
#bvt,8,0,0,5,0,3,0
#sharedeals,8,0,4,2,0,1,1
#nordstream,8,1,2,3,1,1,0
#sewing,8,4,0,0,1,3,0
#handwerk,8,2,1,0,0,0,5
#rlp,8,2,0,6,0,0,0
#gamestop,8,1,2,5,0,0,0
#antifa,8,0,0,1,6,0,1
#arbeit,8,1,1,5,0,1,0
#3k21,8,0,0,0,0,0,8
#atomausstieg,8,0,4,0,2,2,0
#ankündigungsolaf,8,8,0,0,0,0,0
#wirtschaftsgipfel,8,0,1,0,1,0,6
#h2,7,6,0,0,0,0,1
#energie,7,5,1,0,0,1,0
#weltfrauentag,7,1,0,2,0,2,2
#einfamilienhaus,7,4,1,0,1,0,1
#umweltschutz,7,2,2,0,0,2,1
#impfpflicht,7,1,0,1,3,1,1
#infrastruktur,7,1,2,2,0,0,2
#dobrindt,7,1,5,0,0,0,1
#jetzt,7,0,0,6,0,1,0
#grün,7,2,2,0,3,0,0
#jetztvoran,7,7,0,0,0,0,0
#kabul,7,1,1,2,1,1,1
#kanzlerkandidat,7,2,0,0,2,1,2
#köln,7,0,7,0,0,0,0
#werne,7,0,0,0,0,7,0
#prignitz,7,7,0,0,0,0,0
#bretten,7,0,0,0,0,0,7
#lockdownverlaengerung,7,0,0,1,2,0,4
#windenergie,7,0,7,0,0,0,0
#vierkampf,7,0,1,1,0,0,5
#osterlockdown,7,0,0,7,0,0,0
#cannabis,7,0,0,7,0,0,0
#landwirtschaft,7,0,5,1,0,1,0
#wahlkampf,7,0,2,1,1,2,1
#kurzarbeit,7,0,2,3,0,2,0
#verbraucher,7,1,1,0,0,1,4
#blacklist,7,0,0,0,0,7,0
#ausgangssperren,7,0,0,4,0,1,2
#ausbildung,7,2,0,1,0,2,2
#pressefreiheit,7,0,5,1,0,1,0
#kohle,7,0,4,0,1,2,0
#wirtschaftshilfen,7,3,1,1,0,1,1
#breitbandausbau,7,5,2,0,0,0,0
#frankfurt,7,1,1,1,0,4,0
#friedrichshain,7,0,3,4,0,0,0
#flutkatastrophe,7,0,3,4,0,0,0
#frauenquote,7,0,6,1,0,0,0
#finanzholding,7,5,2,0,0,0,0
#fairänderungistmöglich,7,0,0,0,0,7,0
#fdpbt,7,0,0,0,0,0,7
#spdde,7,0,0,0,0,7,0
#steuerzahlergedenktag,7,0,0,1,1,0,5
#bawü,7,3,1,1,0,1,1
#staatsanwaltschaft,7,4,1,0,0,2,0
#instagram,6,6,0,0,0,0,0
#finanzaufsicht,6,2,2,1,0,0,1
#transformation,6,1,3,1,0,0,1
#wambach,6,2,2,0,0,1,1
#allesdichtmachen,6,0,0,3,2,1,0
#drittewelle,6,0,1,5,0,0,0
#starkregen,6,0,3,2,0,1,0
#steuerzahler,6,0,0,0,5,0,1
#lieferketten,6,1,2,1,1,0,1
#bmwi,6,1,3,0,1,1,0
#notbremse,6,0,1,5,0,0,0
#wissenschaft,6,2,2,1,0,0,1
#sanktionen,6,0,0,1,4,1,0
#örr,6,2,0,0,0,0,4
#verantwortung,6,3,1,0,0,0,2
#maskendeals,6,0,0,5,0,1,0
#capitol,6,1,2,1,0,1,1
#kanzleramt,6,0,0,0,2,0,4
#wieland,6,4,2,0,0,0,0
#cdupt21,6,4,1,1,0,0,0
#verfassungsschutz,6,0,0,2,3,0,1
#karliczek,6,0,5,1,0,0,0
#fracking,6,0,4,2,0,0,0
#ausrespekt,6,0,0,0,0,6,0
#novemberhilfe,6,2,0,0,0,0,4
#lang,6,5,0,1,0,0,0
#finanzausschuss,6,1,2,2,0,1,0
#aufholpaket,6,2,0,1,0,3,0
