,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-03-11,250,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0027182539682539682,0.0,0.0,0.0016375023523083007,0.0007871203121295292,0.0,0.0
2021-03-12,133,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0027182539682539682,0.0,0.0,0.0016375023523083007,0.0007871203121295292,0.0,0.0
2021-03-13,148,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0027182539682539682,0.0,0.0,0.0016375023523083007,0.0007871203121295292,0.0,0.0
2021-03-14,110,0.05,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.0016375023523083007,0.0007871203121295292,0.0,0.0
2021-03-15,85,0.05,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.0016375023523083007,0.0007871203121295292,0.0,0.0
2021-03-16,167,0.05,0.0,0.0,0.11666666666666667,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.001958015172821121,0.0007871203121295292,0.0,0.0
2021-03-17,168,0.05,0.0,0.0,0.11666666666666667,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.001958015172821121,0.0007871203121295292,0.0,0.0
2021-03-18,169,0.05,0.0,0.0,0.11666666666666667,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.001958015172821121,0.0007871203121295292,0.0,0.0
2021-03-19,143,0.05,0.0,0.0,0.08333333333333333,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.001362777077583026,0.0007871203121295292,0.0,0.0
2021-03-20,186,0.05,0.0,0.0,0.08333333333333333,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.001362777077583026,0.0007871203121295292,0.0,0.0
2021-03-21,143,0.05,0.0,0.0,0.08333333333333333,0.06666666666666667,0.0,0.0,0.001884920634920635,0.0,0.0,0.001362777077583026,0.0007871203121295292,0.0,0.0
2021-03-22,164,0.05,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.001884920634920635,0.0,0.0,0.001362777077583026,0.0010559375164306045,0.0,0.0
2021-03-23,193,0.05,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.001884920634920635,0.0,0.0,0.001362777077583026,0.0010559375164306045,0.0,0.0
2021-03-24,203,0.05,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.001884920634920635,0.0,0.0,0.001362777077583026,0.0010559375164306045,0.0,0.0
2021-03-25,283,0.05,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.001884920634920635,0.0,0.0,0.0015880023028082514,0.0010559375164306045,0.0,0.0
2021-03-26,141,0.05,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.001884920634920635,0.0,0.0,0.0015880023028082514,0.0010559375164306045,0.0,0.0
2021-03-27,132,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.004662698412698413,0.0,0.0,0.0015880023028082514,0.0010559375164306045,0.0,0.0
2021-03-28,130,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.004662698412698413,0.0,0.0,0.0015880023028082514,0.0010559375164306045,0.0,0.0
2021-03-29,152,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.004662698412698413,0.0,0.0,0.0013770318386732302,0.0010559375164306045,0.0,0.0
