hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#datenschutz,6,1,5,0,0,0,0
#patente,6,0,1,5,0,0,0
#soteu,6,0,0,3,0,0,3
#dsa,6,3,1,1,0,0,1
#lieferkettengesetz,6,1,4,0,0,1,0
#eu2021pt,6,2,0,0,0,3,1
#seenot,6,0,0,6,0,0,0
#weremember,6,1,3,0,0,2,0
#ausrespekt,6,0,0,0,0,6,0
#ceuta,6,1,0,4,0,1,0
#pestizide,6,0,2,4,0,0,0
#oceanviking,6,0,0,5,0,1,0
#un,6,1,2,3,0,0,0
#futureofeurope,6,0,0,0,0,5,1
#ezb,6,1,2,0,2,0,1
#xinjiang,6,3,1,0,0,1,1
#europas,6,2,1,0,1,1,1
#spahn,6,1,2,1,0,0,2
#bahn,6,1,3,1,0,0,1
#digitalisierung,6,1,2,0,0,0,3
#grünen,6,1,0,3,2,0,0
#covid_19,6,2,1,0,0,2,1
#navalny,5,0,0,1,0,3,1
#irak,5,3,1,1,0,0,0
#freethemall,5,0,5,0,0,0,0
#linke,5,0,1,4,0,0,0
#thefutureisyours,5,0,0,0,0,1,4
#klimapolitik,5,1,1,0,1,0,2
#protasewitsch,5,2,0,0,0,3,0
#us,5,2,0,2,0,1,0
#innovation,5,2,2,0,0,1,0
#olafscholz,5,0,2,0,0,3,0
#energiewende,5,0,1,2,1,0,1
#klimawandel,5,0,2,0,1,2,0
#menschenrechtsverletzungen,5,0,2,3,0,0,0
#impfnationalismus,5,0,1,2,2,0,0
#bpt21,5,0,0,0,0,1,4
#westernbalkans,5,1,1,0,0,3,0
#großbritannien,5,2,0,1,1,1,0
#wahlprogramm,5,1,2,0,0,2,0
#wirecard,5,1,0,3,0,1,0
#ceta,5,2,0,2,0,0,1
#slowenien,5,1,1,0,0,2,1
#kanada,5,4,0,0,0,0,1
#drohnen,5,1,1,3,0,0,0
#eigenmittelbeschluss,5,1,0,0,3,0,1
#taxonomie,5,0,5,0,0,0,0
#wirtschaft,5,1,2,0,0,0,2
#europapolitik,5,3,0,0,0,0,2
#asyl,5,0,0,1,0,3,1
#seawatch4,5,0,0,5,0,0,0
#impfstoffmangel,5,0,2,0,2,0,1
#völkerrecht,5,1,0,3,0,0,1
#fidesz,5,0,1,1,0,1,2
#lgbtiq,5,0,3,1,0,0,1
#nachtzug,5,0,4,1,0,0,0
#tagderbefreiung,5,2,2,0,0,0,1
#freeassange,5,0,0,4,0,1,0
#mittelstand,5,1,0,0,0,0,4
#coronakrise,5,0,3,0,1,0,1
#uk,4,0,0,0,0,0,4
#söder,4,0,3,0,0,0,1
#nextgenerationeu,4,0,0,0,1,1,2
#dbdk21,4,0,4,0,0,0,0
#kommission,4,1,2,0,0,0,1
#kroatien,4,0,0,4,0,0,0
#klimaneutralität,4,1,2,0,0,1,0
#neverforget,4,1,3,0,0,0,0
#deu,4,1,2,0,0,0,1
#8mai,4,2,0,0,0,1,1
#cduvorsitz,4,3,0,0,1,0,0
#tca,4,0,3,0,0,1,0
#humanrights,4,0,0,0,0,3,1
#impfstoffbeschaffung,4,1,0,0,0,0,3
#transparenzregister,4,1,2,0,0,1,0
#regenbogenfarben,4,0,3,0,0,1,0
#dielinkenrw,4,0,0,4,0,0,0
#thread,4,0,3,0,0,1,0
#bidenharrisinauguration,4,3,1,0,0,0,0
#atomkraft,4,0,2,2,0,0,0
#kapitol,4,3,0,1,0,0,0
#moskau,4,1,1,0,0,1,1
#annewill,4,2,0,1,0,1,0
#italien,4,2,1,1,0,0,0
#bildung,4,2,1,0,0,0,1
#antisemitismus,4,1,0,0,0,0,3
#westbalkan,4,3,0,0,0,1,0
#religionsfreiheit,4,4,0,0,0,0,0
#fdpbt,4,0,0,0,0,0,4
#münchen,4,0,2,1,0,1,0
#lgbtiqfreedomzone,4,0,4,0,0,0,0
#ratspräsidentschaft,4,1,1,0,0,0,2
#zdfmagazin,4,0,0,4,0,0,0
#belavia,4,0,0,0,0,0,4
#europaparlament,4,0,3,0,0,0,1
#rojava,4,0,0,4,0,0,0
#rahmenabkommen,4,3,0,0,0,0,1
#folterlager,4,0,0,4,0,0,0
#wohlstand,4,2,1,0,0,1,0
#roma,4,0,0,1,0,3,0
#germany,4,2,0,0,0,1,1
#gerhun,4,0,3,0,0,0,1
#evp,4,0,2,0,0,0,2
#julianassange,4,0,1,2,0,1,0
#sicherheitspolitik,4,0,0,2,0,0,2
#seawatch3,4,0,0,3,0,1,0
#who,4,0,1,2,1,0,0
#abschottungspolitik,4,0,0,4,0,0,0
#rwe,4,0,3,0,0,1,0
#gb,4,0,0,0,2,0,2
#zusammenhalt,4,0,3,0,0,1,0
#brexitdeal,4,0,2,0,1,1,0
#breg,4,0,1,2,0,0,1
#verkehrswende,4,0,2,2,0,0,0
#saarland,4,0,2,0,0,2,0
#seaeye,4,0,0,3,0,1,0
#bonn,4,0,2,1,0,0,1
#erdgas,4,1,2,0,0,0,1
#reisefreiheit,4,1,0,0,1,0,2
#vielfalt,4,0,4,0,0,0,0
#menschenrechten,4,0,1,2,0,0,1
#freizügigkeit,4,0,0,0,0,0,4
#menschbleiben,4,4,0,0,0,0,0
#wiederaufbaufonds,4,0,2,0,1,0,1
#handel,4,2,0,0,0,0,2
