hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#klimaschutz,144,6,57,58,0,21,2
#btw21,143,2,41,90,0,8,2
#corona,125,6,26,67,6,12,8
#linke,82,1,1,80,0,0,0
#armut,79,0,17,36,1,15,10
#hartziv,72,0,17,41,0,1,13
#spd,66,4,8,17,1,30,6
#cdu,60,7,9,33,1,9,1
#cdurausausderregierung,60,0,0,60,0,0,0
#bundestag,52,2,17,22,4,6,1
#klimagerechtigkeit,51,0,1,50,0,0,0
#laschet,48,1,17,25,1,3,1
#fdp,47,0,2,17,0,7,21
#machtdaslandgerecht,45,0,0,45,0,0,0
#allesistdrin,44,0,44,0,0,0,0
#triell,42,6,21,4,0,9,2
#mietendeckel,40,10,3,23,0,1,3
#klimakrise,39,0,21,16,0,2,0
#baerbock,33,1,15,13,0,2,2
#btw2021,33,0,3,23,2,3,2
#co2preis,32,1,8,23,0,0,0
#grundsicherung,30,2,7,8,1,7,5
#dielinke,29,0,0,28,0,0,1
#scholz,28,1,7,15,0,5,0
#linkebpt,27,0,0,27,0,0,0
#gerechtigkeit,27,1,7,16,0,3,0
#groko,26,1,8,11,0,4,2
#kindergrundsicherung,25,0,19,5,0,1,0
#afd,23,0,1,3,18,1,0
#linksrutsch,22,0,0,22,0,0,0
#coronakrise,22,0,5,17,0,0,0
#verkehrswende,21,0,2,18,0,1,0
#wohnen,20,3,9,7,0,0,1
#ungleichheit,20,0,5,8,0,7,0
#berlin,19,5,8,5,0,0,1
#sozial,19,0,7,5,0,7,0
#mindestlohn,19,0,3,11,0,5,0
#grüne,19,1,10,7,0,0,1
#pandemie,18,0,1,9,0,7,1
#kinderbonus,18,5,1,2,0,10,0
#lockdown,18,3,1,5,0,1,8
#dbdk21,17,1,16,0,0,0,0
#noafd,17,0,1,15,0,1,0
#bafög,17,0,8,7,0,1,1
#merz,17,0,2,14,0,1,0
#vielzutun,16,0,0,0,0,0,16
#unteilbar,16,0,0,15,0,1,0
#wegenmorgen,15,6,4,5,0,0,0
#garantiesicherung,15,0,14,0,0,0,1
#kinder,15,1,1,4,1,1,7
#merkel,15,0,1,9,3,0,2
#solidarität,14,0,1,7,0,6,0
#hartz4,14,0,3,7,0,0,4
#bundestagswahl,13,0,5,7,1,0,0
#lieferkettengesetz,13,0,1,7,0,4,1
#fdpbt,13,0,0,0,0,0,13
#bereitweilihresseid,13,0,13,0,0,0,0
#cducsu,13,0,8,5,0,0,0
#scholzpacktdasan,13,0,0,0,0,13,0
#sozialklimagerecht,13,0,0,13,0,0,0
#klimawandel,13,1,0,11,0,1,0
#wohnungsbau,12,0,5,7,0,0,0
#koalitionsausschuss,12,6,1,2,0,2,1
#bundesregierung,12,1,0,8,1,0,2
#bpt21,12,0,0,0,0,0,12
#bildung,12,0,1,6,0,0,5
#grünen,12,5,2,3,2,0,0
#neuelinkemehrheiten,12,0,0,12,0,0,0
#mietenwahnsinn,12,0,3,9,0,0,0
#ichwaehlelinks,11,0,0,11,0,0,0
#aufbruchsklima,11,0,0,11,0,0,0
#deutschland,11,2,0,5,2,1,1
#habeck,11,0,6,5,0,0,0
#marktwirtschaft,11,2,0,0,0,0,9
#covid19,11,1,0,7,1,1,1
#klimapolitik,10,0,3,5,0,2,0
#spahn,10,0,3,6,0,0,1
#rente,10,2,0,3,3,2,0
#co2,10,0,3,3,2,2,0
#vermögensabgabe,10,0,0,10,0,0,0
#mieter,9,1,3,2,0,3,0
#niemehrcdu,9,0,0,9,0,0,0
#europa,9,0,4,3,0,1,1
#sozialismus,9,1,0,4,1,0,3
#hamburg,9,1,0,6,0,0,2
#wahlprogramm,9,1,3,1,0,2,2
#bundestagswahl2021,9,0,6,2,0,0,1
#obdachlose,9,1,2,4,2,0,0
#sachsenanhalt,9,0,0,8,0,0,1
#bayern,9,0,0,8,1,0,0
#union,9,2,0,3,1,3,0
#klima,9,0,3,3,1,1,1
#ausrespekt,8,0,0,1,0,7,0
#benzinpreis,8,0,1,6,0,1,0
#lanz,8,0,1,6,0,1,0
#jetzt,8,0,0,8,0,0,0
#karliczek,8,0,5,3,0,0,0
#köln,8,0,8,0,0,0,0
#kretschmann,8,0,6,0,0,1,1
#coronazuschlag,8,0,0,3,0,5,0
#kinderarmut,8,0,5,3,0,0,0
#mieten,8,0,3,4,0,1,0
#klimaschutzgesetz,8,0,1,7,0,0,0
#ltwbw21,8,0,3,4,1,0,0
#klimakatastrophe,8,0,0,8,0,0,0
#altersarmut,8,0,0,6,1,1,0
#grr,7,1,0,6,0,0,0
#respekt,7,0,0,0,0,7,0
#kultur,7,3,0,2,0,1,1
#umverteilung,7,0,0,5,1,1,0
#gesundheit,7,0,1,6,0,0,0
#dresden,7,0,1,6,0,0,0
#arbeitsplätze,7,0,0,4,1,2,0
#ffp2masken,7,0,3,2,0,2,0
#autokorrektur,7,0,0,7,0,0,0
#vermögenssteuer,6,0,0,6,0,0,0
#münchen,6,0,0,5,0,0,1
#csu,6,1,3,2,0,0,0
#energiewende,6,0,0,0,3,3,0
#btw,6,0,1,4,0,0,1
