hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
psychisch,18,0,1,5,1,2,9
stoppen,18,0,4,14,0,0,0
weil,18,1,4,6,1,4,2
gerne,18,2,9,5,0,1,1
vermieter,18,3,4,3,3,4,1
laufen,18,2,3,10,0,2,1
netzwerken,18,3,8,2,1,2,2
verlieren,18,2,2,7,0,3,4
passieren,18,0,2,11,0,3,2
mut,18,1,4,8,0,4,1
von,18,0,2,6,1,4,5
nochmal,18,0,2,14,0,2,0
anrechnen,18,0,0,3,1,12,2
echte,18,0,7,9,0,1,1
sozialwohnung,18,0,4,14,0,0,0
herzliche,18,2,6,3,0,7,0
arbeitsplätze,18,4,2,6,1,4,1
beid,18,3,10,5,0,0,0
impfen,18,1,2,4,1,6,4
unterschied,18,2,1,11,0,2,2
schreiben,18,1,5,9,0,0,3
blicken,18,4,2,6,0,5,1
energiegeld,18,0,14,4,0,0,0
mann,18,0,3,11,2,2,0
unten,18,0,4,10,0,4,0
garantieren,18,0,0,15,0,2,1
wirken,18,4,2,4,0,5,3
benachteiligen,18,0,2,5,2,0,9
60,18,0,4,7,0,4,3
buchen,18,2,2,11,1,2,0
habeck,18,1,11,6,0,0,0
eltern,18,1,5,5,0,2,5
eigentlich,18,1,4,8,0,2,3
hartz4,18,1,4,9,0,0,4
angst,18,0,2,5,1,9,1
punkt,17,1,3,7,0,4,2
zb,17,2,4,4,1,4,2
gesetz,17,1,2,12,0,1,1
