hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
aufbruch,50,2,45,1,0,2,0
bund,50,6,28,1,2,11,2
atomkraft,49,2,18,25,1,1,2
million,49,12,13,12,2,8,2
gestern,49,2,24,13,1,2,7
klimaneutralität,49,5,21,10,0,10,3
programm,49,3,19,10,1,5,11
sorgen,49,9,18,7,2,6,7
enden,49,2,21,12,4,5,5
verbot,48,11,4,8,1,2,22
projekt,48,11,17,2,1,12,5
stadt,48,3,27,4,1,12,1
idee,48,5,24,3,2,7,7
eeg,48,8,14,6,1,14,5
fff,47,10,4,8,16,6,3
denken,47,10,15,7,0,7,8
kohlen,47,4,24,7,4,7,1
damit,47,3,17,9,1,7,10
dass,47,4,27,8,0,3,5
konkrete,47,5,33,3,1,3,2
arbeitsplätze,47,7,17,6,1,15,1
halten,47,5,25,6,0,7,4
herausforderung,47,15,22,2,0,4,4
bahnen,47,2,29,10,0,1,5
am,47,5,22,9,1,7,3
bild,47,4,21,3,4,8,7
nachhaltigkeit,47,22,11,6,0,5,3
verbinden,47,12,14,13,0,3,5
folge,46,7,24,5,1,4,5
verlieren,46,6,11,9,0,11,9
dank,46,14,17,1,1,10,3
generation,46,4,19,3,1,9,10
schaden,46,8,20,4,1,10,3
bedeuten,46,3,21,15,0,6,1
region,46,10,17,8,0,3,8
veränderung,46,0,37,3,0,4,2
deckel,46,0,1,0,0,0,45
jed,46,5,17,5,3,9,7
altmaier,46,1,19,16,0,10,0
gesundheit,46,3,24,14,1,1,3
regel,45,2,7,31,1,4,0
politisch,45,3,23,6,3,5,5
beschließen,45,6,18,10,0,5,6
gesetz,45,7,14,6,1,15,2
fördern,45,11,9,9,1,6,9
blockieren,45,1,23,5,0,15,1
fragen,45,6,25,6,2,3,3
natur,45,4,33,2,1,3,2
000,45,10,6,5,3,16,5
unterstützung,45,7,21,9,3,5,0
bremsen,44,2,25,10,0,5,2
wald,44,13,21,2,2,2,4
nach,44,15,15,6,2,2,4
grad,44,4,19,12,1,6,2
katastrophe,44,3,17,1,9,7,7
steigen,44,6,8,10,2,7,11
bürgern,43,7,7,1,15,8,5
lösen,43,5,13,6,0,9,10
ändern,43,2,18,12,2,7,2
fehlen,43,1,16,12,2,6,6
50,43,12,12,2,1,12,4
ungerecht,42,1,2,37,0,2,0
20,42,8,17,4,1,4,8
china,42,15,13,3,3,0,8
bereich,42,6,20,8,0,6,2
rente,42,2,0,21,2,13,4
koalition,42,2,24,6,0,7,3
sogar,42,6,17,4,2,8,5
staat,42,3,9,10,2,7,11
versagen,41,0,14,7,7,11,2
gute,41,9,17,8,2,5,0
sofortprogramm,41,2,33,2,2,0,2
olaf,41,1,33,0,0,7,0
ausstoß,41,8,3,4,1,5,20
alle,41,5,20,6,1,7,2
pandemie,41,10,11,3,2,7,8
h2,40,30,6,0,0,0,4
beim,40,6,20,5,0,6,3
spielen,40,12,10,8,0,9,1
wärme,40,4,9,20,0,4,3
erklären,40,1,19,9,2,2,7
klimaschutzistjetzt,40,0,40,0,0,0,0
bverfg,40,3,13,2,4,7,11
ausgleich,40,10,15,10,0,2,3
ohne,40,3,12,8,2,8,7
ob,40,1,17,7,5,4,6
können,40,3,13,10,2,5,7
transformation,40,1,27,7,0,4,1
warum,39,4,19,5,1,5,5
schön,39,5,20,7,1,3,3
von,39,3,18,7,4,2,5
europäisch,39,6,20,2,0,2,9
bürger,39,1,21,9,4,3,1
krise,39,2,13,15,3,4,2
fast,39,7,10,5,3,9,5
über,39,8,18,4,1,5,3
dringen,39,1,27,4,1,0,6
zahlen,39,1,13,7,4,9,5
familie,39,13,15,3,1,6,1
armin,39,4,24,5,0,6,0
weiter,39,0,27,5,2,2,3
alternative,38,0,11,16,0,6,5
entscheidung,38,4,21,3,2,6,2
prozent,38,3,6,12,1,12,4
nötigen,38,3,27,1,1,3,3
vor,38,7,16,8,0,4,3
versuchen,38,3,22,2,2,5,4
als,38,12,10,6,2,7,1
lang,38,10,14,4,1,8,1
nordstream2,38,0,36,0,0,1,1
fossil,38,2,22,10,0,0,4
ausbauen,38,3,16,7,0,10,2
weltweit,38,15,8,6,0,4,5
einsetzen,38,5,18,9,1,2,3
funktionieren,38,6,9,3,2,4,14
voll,37,5,15,7,2,7,1
einsatz,37,6,13,7,2,4,5
oder,37,3,16,4,0,7,7
26,37,2,24,5,0,4,2
man,37,5,11,9,3,4,5
spät,37,4,19,7,0,5,2
treffen,37,4,11,10,2,6,4
naturschutz,37,3,19,0,2,11,2
richtig,37,3,16,7,1,6,4
egal,37,5,9,11,3,5,4
denn,37,5,15,5,1,3,8
ausbremsen,36,0,21,13,0,2,0
emission,36,8,7,1,0,3,17
weder,36,7,13,6,1,3,6
regieren,36,1,24,1,2,5,3
künftig,36,3,19,1,1,7,5
gehören,36,3,16,4,1,8,4
bundesverfassungsgericht,36,4,16,9,1,3,3
wahlkreis,36,9,17,0,1,6,3
dann,36,3,11,1,3,13,5
landwirtschaft,36,5,22,3,0,4,2
aufgabe,36,4,18,3,2,4,5
punkt,36,4,13,4,2,7,6
passieren,36,2,12,11,2,6,3
arbeiten,35,14,6,3,0,7,5
besuchen,35,12,14,3,1,2,3
wissenschaft,35,5,14,1,2,9,4
münchen,35,0,25,4,0,1,5
politische,35,2,14,6,1,7,5
co,35,0,16,13,3,1,2
gestalten,35,4,18,2,0,11,0
via,35,5,7,1,3,3,16
austausch,35,11,14,2,0,6,2
völlig,35,2,15,4,4,4,6
direkt,35,5,14,7,2,5,2
söder,35,2,22,7,2,1,1
straße,35,7,18,6,0,1,3
emissionen,35,5,8,2,1,2,17
öffentlich,35,6,10,10,4,2,3
tempo,35,2,19,3,1,6,4
gegenteil,35,5,14,6,3,2,5
ökosystem,35,9,16,2,0,5,3
wettbewerb,34,1,11,1,0,0,21
etc,34,5,11,0,6,6,6
legen,34,2,19,2,0,7,4
forderung,34,6,9,8,0,4,7
morgen,34,6,21,2,2,1,2
umbau,34,4,11,11,2,6,0
angebot,34,6,11,13,0,0,4
stoppen,34,1,16,10,0,4,3
lässt,34,0,13,14,1,2,4
hart,34,1,9,2,2,5,15
zerstören,34,0,12,12,1,8,1
schwarz,34,1,15,8,2,5,3
glauben,34,2,8,13,2,4,5
erhalten,34,3,14,5,2,8,2
abend,34,5,19,4,0,2,4
solidarität,34,0,12,11,0,9,2
bepreisung,33,6,11,6,0,7,3
reduzieren,33,7,8,3,1,3,11
statt,33,2,14,8,1,2,6
hilfe,33,2,8,4,5,8,6
reichen,33,1,14,10,2,4,2
einsparen,33,7,10,3,2,6,5
umweltschutz,33,6,13,1,2,10,1
meinen,33,5,17,7,2,1,1
interesse,33,2,18,8,0,3,2
kretschmann,33,1,23,1,2,6,0
rollen,33,12,8,5,0,6,2
führen,33,4,14,7,1,3,4
15,33,5,13,3,4,2,6
ander,32,4,11,6,1,4,6
liefern,32,6,14,2,2,2,6
bawü,32,2,12,0,0,13,5
fossile,32,1,19,7,1,3,1
pariser,32,2,8,6,0,3,13
link,32,1,3,14,2,6,6
habeck,32,1,25,2,2,1,1
betreiben,32,4,14,3,1,4,6
veranstaltung,32,5,15,8,1,1,2
laufen,32,4,15,7,1,4,1
bitte,32,7,11,6,3,3,2
wo,32,1,10,7,5,1,8
menschenrechte,32,4,17,5,0,3,3
schreiben,32,4,18,4,1,4,1
aus,32,3,16,4,1,4,4
einkommen,32,0,8,18,0,4,2
starkregen,31,2,16,6,1,4,2
dekarbonisierung,31,8,2,2,0,2,17
dazu,31,11,8,2,0,8,2
entlasten,31,3,2,22,0,3,1
kraft,31,7,12,2,0,6,4
voran,31,9,13,0,1,5,3
blicken,31,4,11,4,0,4,8
um,31,7,7,3,1,6,7
kampf,31,4,10,6,2,4,5
produktion,31,7,5,7,0,2,10
machen,31,4,14,0,1,10,2
stimme,31,1,24,2,0,2,2
seit,31,4,15,5,0,1,6
einzig,31,4,12,4,0,5,6
tb,31,0,0,0,0,0,31
windenergie,31,4,23,0,0,3,1
gefährden,30,2,8,7,1,8,4
nochmal,30,5,6,16,0,1,2
ziehen,30,1,14,5,1,3,6
btw2021,30,0,18,8,0,4,0
klein,30,4,7,3,1,6,9
interview,30,3,17,3,2,4,1
politikwechsel,30,0,5,24,0,0,1
flutkatastrophe,30,2,18,2,5,1,2
19,30,3,16,5,0,3,3
grund,30,6,13,2,2,1,6
beid,30,2,18,4,1,2,3
noch,30,3,16,5,1,3,2
studie,30,2,14,6,2,4,2
wirtschaftlich,30,9,5,1,2,5,8
rwe,30,1,20,6,0,2,1
schwer,30,10,9,4,3,3,1
