hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
ich,218,50,19,77,21,35,15,1
berlin,170,51,34,47,12,10,14,2
öpnv,161,53,11,52,19,14,12,0
auto,137,17,15,42,7,48,7,1
mensch,59,9,5,19,5,13,8,0
fahrrad,58,10,4,23,6,13,2,0
und,58,12,8,16,9,10,3,0
fahren,48,8,4,10,5,19,2,0
stadt,47,4,2,27,1,6,6,1
jahr,44,8,2,12,3,14,5,0
innen,41,15,0,23,2,1,0,0
mein,41,14,6,11,2,6,2,0
stehen,37,11,1,13,3,7,2,0
brauchen,33,8,5,16,3,1,0,0
berliner,32,5,1,16,4,3,3,0
verkehrswende,31,6,0,22,1,1,1,0
aber,30,8,3,10,3,6,0,0
r2,30,16,4,7,1,2,0,0
linke,29,17,3,0,3,1,3,2
mobilität,29,9,2,10,3,3,2,0
grün,29,4,10,7,1,3,4,0
ausbau,28,7,1,14,4,1,1,0
mit,28,7,7,7,1,3,3,0
senat,27,10,2,4,4,5,2,0
ein,27,9,0,7,5,5,1,0
mal,27,6,2,7,3,9,0,0
sein,27,8,1,3,3,9,3,0
lastenrad,26,6,1,18,1,0,0,0
bvg,26,12,3,8,1,1,1,0
wer,26,6,6,4,5,5,0,0
was,24,4,2,7,2,7,2,0
heute,24,10,1,9,3,1,0,0
autobahn,23,3,3,12,2,2,1,0
autofrei,23,7,0,9,2,5,0,0
da,22,5,0,7,4,6,0,0
afd,22,3,10,1,0,0,0,8
nahverkehr,21,13,0,5,1,1,1,0
mahe,21,15,1,4,1,0,0,0
in,21,4,2,7,2,5,1,0
straße,21,0,5,5,4,6,1,0
autofahrer,20,0,8,3,1,7,1,0
kfz,20,4,3,5,3,5,0,0
wenn,20,4,2,3,1,9,1,0
grüne,20,0,7,5,4,3,1,0
geben,20,5,0,8,2,3,2,0
politik,20,2,3,2,3,8,2,0
agh,19,10,5,0,0,0,1,3
gut,19,5,2,6,2,2,2,0
im,19,2,0,7,5,5,0,0
bahn,18,2,0,10,3,2,1,0
für,18,2,3,11,1,0,1,0
platzen,18,5,1,9,0,3,0,0
klimaschutz,18,2,0,9,3,2,2,0
hören,17,5,1,9,1,1,0,0
sehen,17,6,1,5,1,3,1,0
reden,17,2,4,3,2,5,1,0
so,17,4,3,4,3,3,0,0
leben,17,2,2,8,3,2,0,0
bauen,16,3,0,5,0,2,6,0
corona,16,3,10,1,0,1,1,0
bleiben,16,8,0,2,1,2,3,0
viel,16,5,2,6,0,2,1,0
sichern,16,4,3,4,1,4,0,0
danken,16,8,0,5,2,0,0,1
weg,16,4,0,7,4,0,1,0
wichtig,15,4,0,9,0,2,0,0
wie,15,2,4,2,4,1,2,0
cdu,15,4,3,6,1,1,0,0
spd,15,0,2,10,1,1,1,0
a100,15,11,0,4,0,0,0,0
autokorso,15,0,10,0,0,0,0,5
zielen,15,5,2,2,3,2,1,0
also,14,4,1,5,0,4,0,0
lang,14,4,1,4,0,2,3,0
einfach,14,1,2,4,0,6,1,0
bahnen,14,6,5,3,0,0,0,0
teilen,14,4,0,7,0,2,1,0
neu,14,3,0,8,2,1,0,0
entscheidung,13,10,0,2,0,1,0,0
autor,13,4,3,5,1,0,0,0
parken,13,1,1,4,2,4,1,0
eigentlich,13,1,4,1,1,4,2,0
klaren,13,2,4,3,0,4,0,0
finden,13,1,1,2,3,3,3,0
zukunft,12,2,0,5,2,3,0,0
eine,12,3,2,4,2,1,0,0
gemeinsam,12,5,0,1,1,3,2,0
halten,12,4,0,5,1,1,1,0
bringen,12,3,1,6,0,1,1,0
genau,12,4,0,2,1,4,1,0
parkplatz,12,0,4,3,0,5,0,0
stellen,12,2,2,3,1,4,0,0
benzin,12,3,5,1,1,2,0,0
stimmen,12,6,0,0,1,5,0,0
radverkehr,12,6,0,5,1,0,0,0
privat,12,0,1,1,0,10,0,0
öffentlich,12,3,1,7,0,0,1,0
polizei,12,1,2,5,0,1,1,2
unterstützen,12,8,1,0,1,1,1,0
bei,11,2,2,2,0,4,1,0
marzahn,11,5,5,0,0,0,0,1
radweg,11,3,2,4,2,0,0,0
schön,11,2,0,5,2,2,0,0
klargehtdas,11,0,0,11,0,0,0,0
agh21,11,11,0,0,0,0,0,0
initiative,11,8,0,0,1,2,0,0
verbieten,11,1,0,2,0,8,0,0
jetzt,11,4,0,5,1,1,0,0
automatisch,11,5,1,3,0,1,1,0
schaffen,11,2,0,4,0,5,0,0
autoverkehr,11,6,1,1,1,1,1,0
rot,11,0,0,4,0,3,4,0
uhr,11,0,2,7,1,0,0,1
szene,11,0,0,0,11,0,0,0
fragen,11,5,0,4,0,0,2,0
setzen,11,3,1,4,1,2,0,0
helfen,11,1,2,0,3,4,1,0
damit,11,1,1,9,0,0,0,0
auch,11,4,2,2,1,0,2,0
verkehren,11,2,1,5,2,0,1,0
außenbezirk,11,3,0,0,1,3,4,0
arbeiten,11,3,0,5,0,3,0,0
lkw,11,2,2,5,2,0,0,0
lockdown,11,3,6,0,0,0,0,2
demo,11,3,1,5,1,0,1,0
rad,11,2,1,4,3,1,0,0
politisch,10,0,0,4,2,4,0,0
12,10,3,0,0,0,5,1,1
sprechen,10,3,0,4,0,3,0,0
zum,10,4,0,4,0,2,0,0
problem,10,1,1,2,2,3,1,0
innenstadt,10,1,0,1,1,5,2,0
mitte,10,1,0,7,0,0,0,2
beispiel,10,4,0,3,0,3,0,0
freiheit,10,1,7,0,0,2,0,0
tram,10,0,1,5,0,4,0,0
fast,10,0,0,1,0,9,0,0
leute,10,0,3,3,1,3,0,0
linksautonome,10,0,1,0,9,0,0,0
führen,10,3,1,2,1,2,1,0
nehmen,10,1,3,1,1,3,1,0
lastenräder,10,0,0,9,0,1,0,0
demokratie,10,1,7,0,2,0,0,0
frage,10,4,0,2,1,3,0,0
denken,10,1,1,2,2,2,2,0
deutlich,10,2,1,3,0,2,2,0
nutzen,10,3,0,3,1,3,0,0
tagen,10,4,0,2,1,2,0,1
rückbau,10,2,5,3,0,0,0,0
dafür,10,0,0,8,1,1,0,0
bus,10,5,1,1,1,1,1,0
kein,10,1,4,3,0,1,1,0
stark,10,4,0,4,2,0,0,0
glauben,10,3,0,1,0,4,2,0
gleich,10,2,0,4,4,0,0,0
dann,10,2,0,3,2,3,0,0
wirtschaftsverkehr,9,1,0,4,1,3,0,0
hier,9,4,1,3,0,1,0,0
ffp2,9,4,2,1,1,1,0,0
fordern,9,4,2,1,1,1,0,0
mobilitätswende,9,2,0,7,0,0,0,0
partei,9,2,1,2,1,0,3,0
angebot,9,2,0,2,3,1,1,0
thema,9,4,0,1,0,1,3,0
22,9,5,1,3,0,0,0,0
elektromobilität,9,1,0,5,0,2,1,0
maske,9,3,2,3,0,1,0,0
beitrag,9,1,1,3,3,0,1,0
warum,9,2,2,2,0,1,2,0
wählen,9,2,3,3,0,1,0,0
sache,9,1,3,2,0,2,1,0
massiv,9,0,0,8,0,1,0,0
mehr,9,3,0,4,1,0,1,0
deutschland,9,0,4,4,1,0,0,0
30,9,0,2,2,2,2,1,0
jed,9,1,1,4,0,2,1,0
sich,9,2,0,3,3,1,0,0
lichtenberg,9,4,0,2,2,0,1,0
enden,9,1,2,2,0,4,0,0
liegen,9,0,2,4,1,1,1,0
bekommen,9,2,1,3,0,2,1,0
sicher,9,3,0,4,1,0,1,0
beschließen,8,2,1,2,2,1,0,0
schnellen,8,2,1,1,1,3,0,0
ticket,8,7,0,0,0,1,0,0
gesellschaft,8,1,4,0,1,1,1,0
radwege,8,1,1,3,0,2,1,0
ausbauen,8,2,0,2,0,0,4,0
sagen,8,0,0,4,1,3,0,0
man,8,2,1,1,0,4,0,0
geld,8,0,4,3,1,0,0,0
diese,8,0,1,1,1,4,1,0
recht,8,0,1,2,4,1,0,0
möglichkeit,8,4,0,1,1,2,0,0
kosten,8,2,1,1,1,3,0,0
vbb,8,5,0,0,2,1,0,0
fdp,8,0,2,2,1,3,0,0
nächst,8,2,1,1,3,1,0,0
fußgänger,8,1,0,4,0,3,0,0
lassen,8,2,0,4,1,1,0,0
deutsch,8,0,5,2,0,1,0,0
wissen,8,0,5,0,0,2,1,0
a100stoppen,8,5,0,3,0,0,0,0
entstehen,8,2,0,4,1,1,0,0
seite,8,1,0,6,0,1,0,0
alternative,8,4,0,1,1,2,0,0
nicht,8,2,2,2,1,1,0,0
autoritär,8,4,1,0,0,3,0,0
ts,8,8,0,0,0,0,0,0
treffen,8,3,0,3,0,0,1,1
eu,8,1,6,0,1,0,0,0
umsetzen,8,3,0,3,2,0,0,0
unterwegs,8,1,0,4,1,2,0,0
attraktiv,8,1,0,1,3,3,0,0
ja,8,5,0,2,1,0,0,0
paar,8,0,1,2,1,4,0,0
idee,8,0,0,2,4,1,1,0
dank,7,2,1,4,0,0,0,0
verkehr,7,2,2,2,1,0,0,0
