,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-04-10,0.38333333333333336,0.2,,0.8833333333333333,0.85,,0.35,0.01827612686964551,0.024043410293410294,,0.017526630257063622,0.014239218230589816,,0.028459110851750423
2021-04-11,0.31666666666666665,0.21666666666666667,0.3,0.8833333333333333,0.8166666666666667,0.0975609756097561,0.3333333333333333,0.016255924849443486,0.025710076960076964,0.027787650920643246,0.017990851271556373,0.013726397717769302,0.044715447154471545,0.0275331849258245
2021-04-12,0.31666666666666665,0.21666666666666667,0.3333333333333333,0.8666666666666667,0.8166666666666667,,0.3333333333333333,0.016255924849443486,0.025710076960076964,0.029870984253976583,0.017803585353953377,0.014166861673135623,,0.0275331849258245
2021-04-13,0.2833333333333333,,0.35,0.8833333333333333,0.8166666666666667,,0.31666666666666665,0.014966242309760947,,0.031722836105828434,0.018056110606478628,0.014166861673135623,,0.026251133643773218
2021-04-14,0.2833333333333333,0.21666666666666667,0.35,0.8666666666666667,0.85,,0.36666666666666664,0.014619020087538724,0.025710076960076964,0.031722836105828434,0.017701500677400617,0.014649953460575236,,0.027864036869579667
2021-04-15,0.2833333333333333,0.21666666666666667,0.35,0.8666666666666667,0.8666666666666667,,0.38333333333333336,0.014619020087538724,0.025710076960076964,0.031722836105828434,0.017701500677400617,0.014918770664876312,,0.02727481128035408
2021-04-16,0.2833333333333333,0.21666666666666667,0.35,0.9,0.85,,0.38333333333333336,0.014619020087538724,0.025710076960076964,0.031722836105828434,0.0183187846280179,0.01454840029450594,,0.02727481128035408
2021-04-17,0.3,0.21666666666666667,0.35,0.7833333333333333,0.85,0.11904761904761904,0.38333333333333336,0.016007908976427614,0.025710076960076964,0.031722836105828434,0.01703673334596662,0.01454840029450594,0.06746031746031746,0.02727481128035408
2021-04-18,0.3,0.2,0.36666666666666664,0.75,0.7333333333333333,0.11627906976744186,0.38333333333333336,0.016007908976427614,0.024043410293410294,0.033237987620979945,0.016407802528356556,0.013071607045560792,0.06589147286821705,0.026300152410958365
2021-04-19,0.2833333333333333,0.2,0.35,0.7166666666666667,0.6666666666666666,0.11363636363636363,0.38333333333333336,0.015283271295268193,0.024043410293410294,0.03195593633892867,0.015938318960281438,0.011996338228356492,0.06439393939393939,0.026300152410958365
2021-04-20,0.2833333333333333,0.2,0.3,0.6833333333333333,0.6166666666666667,0.1111111111111111,0.38333333333333336,0.015969545805072115,0.024043410293410294,0.027789269672261998,0.01548786850983099,0.011271700547197071,0.06296296296296296,0.026300152410958365
