,author_id,count,sum,prop,Nachname,Vorname,Fraktion,Twitter-Name,region,"Name, Vorname",Vorname Nachname,handle,party,parltype,person__in_parlperiod,lcasehandle
47,1114675538,7385,26,0.0035206499661475966,Roth,Michael,,,Bund,"Roth, Michael",,MiRo_SPD,spd,Bund,"[14, 15, 16, 17, 18, 19]",miro_spd
48,866425075,1995,7,0.0035087719298245615,Gohlke,Nicole,,,Bund,"Gohlke, Nicole",,NicoleGohlke,linke,Bund,"[17, 18, 19]",nicolegohlke
49,1082464339,291,1,0.003436426116838488,Pantel,Sylvia,,,Bund,"Pantel, Sylvia",,SylviaPantel,cducsu,Bund,"[18, 19]",sylviapantel
50,930725836482928640,596,2,0.003355704697986577,Schmidt,Stefan,,,Bund,"Schmidt, Stefan",,Schmidt_MdB,gruene,Bund,[19],schmidt_mdb
51,833398209053605888,1790,6,0.0033519553072625698,Weidel,Alice,,,Bund,"Weidel, Alice",,Alice_Weidel,afd,Bund,[19],alice_weidel
52,23248102,2102,7,0.003330161750713606,Kiziltepe,Cansel,,,Bund,"Kiziltepe, Cansel",,CanselK,spd,Bund,"[18, 19]",canselk
53,454981027,625,2,0.0032,Lindh,Helge,,,Bund,"Lindh, Helge",,helgelindh,spd,Bund,[19],helgelindh
54,738731811380076544,316,1,0.0031645569620253164,Juratovic,Josip,,,Bund,"Juratovic, Josip",,josip_juratovic,spd,Bund,"[16, 17, 18, 19]",josip_juratovic
55,3635730797,2250,7,0.003111111111111111,Lenz,Andreas,,,Bund,"Lenz, Andreas",,DerLenzMdB,cducsu,Bund,"[18, 19]",derlenzmdb
56,805823950253150208,1332,4,0.003003003003003003,Bernhard,Marc,,,Bund,"Bernhard, Marc",,MarcBernhardAfD,afd,Bund,[19],marcbernhardafd
57,133770069,341,1,0.002932551319648094,Weisgerber,Anja,,,Bund,"Weisgerber, Anja",,anjaweisgerber,cducsu,Bund,"[18, 19]",anjaweisgerber
58,916639458409242624,1732,5,0.002886836027713626,Maier,Jens,,,Bund,"Maier, Jens",,JensMaierAfD,afd,Bund,[19],jensmaierafd
59,713361366858481664,14979,42,0.0028039254956939716,Brandner,Stephan,,,Bund,"Brandner, Stephan",,StBrandner,afd,Bund,[19],stbrandner
60,2357675876,358,1,0.002793296089385475,Holtz,Ottmar,,,Bund,"Holtz, Ottmar",,OWvonHoltz,gruene,Bund,[19],owvonholtz
61,804064797977444352,753,2,0.0026560424966799467,Kraft,Rainer,,,Bund,"Kraft, Rainer",,Dr_Rainer_Kraft,afd,Bund,[19],dr_rainer_kraft
62,1530171613,1511,4,0.0026472534745201853,Jensen,Gyde,,,Bund,"Jensen, Gyde",,GydeJ,fdp,Bund,[19],gydej
63,866924100,1516,4,0.002638522427440633,Schielke-Ziesing,Ulrike,,,Bund,"Schielke-Ziesing, Ulrike",,ulschzi,afd,Bund,[19],ulschzi
64,47049428,398,1,0.002512562814070352,Walter-Rosenheimer,Beate,,,Bund,"Walter-Rosenheimer, Beate",,BeateWaRo,gruene,Bund,"[17, 18, 19]",beatewaro
65,136266976,10685,26,0.0024333177351427236,Beutin,Lorenz Gösta,,,Bund,"Beutin, Lorenz Gösta",,lgbeutin,linke,Bund,[19],lgbeutin
66,1296544153,4594,11,0.00239442751414889,Sattelberger,Thomas,,,Bund,"Sattelberger, Thomas",,th_sattelberger,fdp,Bund,[19],th_sattelberger
67,3384789731,430,1,0.002325581395348837,Felser,Peter,,,Bund,"Felser, Peter",,PeterFelser,afd,Bund,[19],peterfelser
68,467381196,2183,5,0.0022904260192395786,Leikert,Katja,,,Bund,"Leikert, Katja",,KLeikert,cducsu,Bund,"[18, 19]",kleikert
69,16557497,11797,27,0.0022887174705433586,Domscheit-Berg,Anke,,,Bund,"Domscheit-Berg, Anke",,anked,linke,Bund,[19],anked
70,17343047,5369,12,0.0022350530825107095,Kindler,Sven-Christian,,,Bund,"Kindler, Sven-Christian",,sven_kindler,gruene,Bund,"[17, 18, 19]",sven_kindler
71,748453543632330752,1358,3,0.0022091310751104565,Breymaier,Leni,,,Bund,"Breymaier, Leni",,LeniBreymaier,spd,Bund,[19],lenibreymaier
72,849060114388705280,4083,9,0.002204261572373255,Hemmelgarn,Udo Theodor,,,Bund,"Hemmelgarn, Udo Theodor",,UdoHemmelgarn,afd,Bund,[19],udohemmelgarn
73,797137333820784640,928,2,0.0021551724137931034,Chrupalla,Tino,,,Bund,"Chrupalla, Tino",,Tino_Chrupalla,afd,Bund,[19],tino_chrupalla
74,445375409,474,1,0.002109704641350211,Beyer,Peter,,,Bund,"Beyer, Peter",,Peter_Beyer,cducsu,Bund,"[17, 18, 19]",peter_beyer
75,944181149424898048,955,2,0.0020942408376963353,Jacobi,Fabian,,,Bund,"Jacobi, Fabian",,Jacobi_AfD,afd,Bund,[19],jacobi_afd
76,828943222432997376,966,2,0.002070393374741201,Schinnenburg,Wieland,,,Bund,"Schinnenburg, Wieland",,WSchinnenburg,fdp,Bund,[19],wschinnenburg
77,17752770,3912,8,0.002044989775051125,Notz,Konstantin,,,Bund,"Notz, Konstantin",,KonstantinNotz,gruene,Bund,"[17, 18, 19]",konstantinnotz
78,19177808,491,1,0.002036659877800407,Schulz,Uwe,,,Bund,"Schulz, Uwe",,Uwe_Schulz_AfD,afd,Bund,[19],uwe_schulz_afd
79,800457587510476800,2012,4,0.0019880715705765406,Akbulut,Gökay,,,Bund,"Akbulut, Gökay",,AkbulutGokay,linke,Bund,[19],akbulutgokay
80,149299258,3532,7,0.0019818799546998866,Lambsdorff,Alexander,,,Bund,"Lambsdorff, Alexander",,Lambsdorff,fdp,Bund,[19],lambsdorff
81,569166756,3039,6,0.0019743336623889436,Paus,Lisa,,,Bund,"Paus, Lisa",,lisapaus,gruene,Bund,"[17, 18, 19]",lisapaus
82,368334555,535,1,0.001869158878504673,Schnieder,Patrick,,,Bund,"Schnieder, Patrick",,PSchnieder,cducsu,Bund,"[17, 18, 19]",pschnieder
83,935456332655874048,1617,3,0.0018552875695732839,Ullrich,Gerald,,,Bund,"Ullrich, Gerald",,G_UllrichFDP,fdp,Bund,[19],g_ullrichfdp
84,3930477322,541,1,0.0018484288354898336,Korkmaz,Elvan,,,Bund,"Korkmaz, Elvan",,KorkmazGT,spd,Bund,[19],korkmazgt
85,18880634,1654,3,0.0018137847642079807,Suding,Katja,,,Bund,"Suding, Katja",,KatjaSuding,fdp,Bund,[19],katjasuding
86,587862375,3323,6,0.0018055973517905506,Bayram,Canan,,,Bund,"Bayram, Canan",,LieblingXhain,gruene,Bund,[19],lieblingxhain
87,21197524,1136,2,0.0017605633802816902,Lindner,Tobias,,,Bund,"Lindner, Tobias",,tobiaslindner,gruene,Bund,"[17, 18, 19]",tobiaslindner
88,42401449,2877,5,0.001737921445950643,Annen,Niels,,,Bund,"Annen, Niels",,NielsAnnen,spd,Bund,"[16, 18, 19]",nielsannen
89,739531034761498624,593,1,0.0016863406408094434,Holm,Leif-Erik,,,Bund,"Holm, Leif-Erik",,Leif_Erik_Holm,afd,Bund,[19],leif_erik_holm
90,1617177360,1204,2,0.0016611295681063123,Christmann,Anna,,,Bund,"Christmann, Anna",,annachristmann,gruene,Bund,[19],annachristmann
91,23925041,615,1,0.0016260162601626016,Bilger,Steffen,,,Bund,"Bilger, Steffen",,SteffenBilger,cducsu,Bund,"[17, 18, 19]",steffenbilger
92,937403112,2480,4,0.0016129032258064516,Müller,Claudia,,,Bund,"Müller, Claudia",,GruenClaudia,gruene,Bund,[19],gruenclaudia
93,810957560723505152,4347,7,0.001610305958132045,Bystron,Petr,,,Bund,"Bystron, Petr",,PetrBystronAfD,afd,Bund,[19],petrbystronafd
94,81394072,650,1,0.0015384615384615385,Bull-Bischoff,Birke,,,Bund,"Bull-Bischoff, Birke",,Birke_Bull,linke,Bund,[19],birke_bull
95,1286011081,651,1,0.0015360983102918587,Gottschalk,Kay,,,Bund,"Gottschalk, Kay",,KayGottschalk1,afd,Bund,[19],kaygottschalk1
96,21404382,2608,4,0.0015337423312883436,Lay,Caren,,,Bund,"Lay, Caren",,CarenLay,linke,Bund,"[17, 18, 19]",carenlay
97,849012308,2622,4,0.0015255530129672007,Riexinger,Bernd,,,Bund,"Riexinger, Bernd",,b_riexinger,linke,Bund,[19],b_riexinger
98,882929865535705088,660,1,0.0015151515151515152,Brunner,Karl-Heinz,,,Bund,"Brunner, Karl-Heinz",,BrunnerGanzOhr,spd,Bund,"[18, 19]",brunnerganzohr
99,976107205849206784,671,1,0.0014903129657228018,Aggelidis,Grigorios,,,Bund,"Aggelidis, Grigorios",,aggelidis_fdp,fdp,Bund,[19],aggelidis_fdp
100,841412635270762496,2027,3,0.0014800197335964479,Weyel,Harald,,,Bund,"Weyel, Harald",,h_weyel,afd,Bund,[19],h_weyel
101,172269309,1353,2,0.0014781966001478197,Brugger,Agnieszka,,,Bund,"Brugger, Agnieszka",,agnieszka_mdb,gruene,Bund,"[17, 18, 19]",agnieszka_mdb
102,42698498,2776,4,0.001440922190201729,Kiesewetter,Roderich,,,Bund,"Kiesewetter, Roderich",,RKiesewetter,cducsu,Bund,"[17, 18, 19]",rkiesewetter
103,224630872,699,1,0.001430615164520744,Werner,Katrin,,,Bund,"Werner, Katrin",,Katrin_Werner,linke,Bund,"[17, 18, 19]",katrin_werner
104,22125770,2104,3,0.0014258555133079848,Deligöz,Ekin,,,Bund,"Deligöz, Ekin",,ekindeligoez,gruene,Bund,"[14, 15, 16, 17, 18, 19]",ekindeligoez
105,475275997,4933,7,0.0014190147982971822,Kuhle,Konstantin,,,Bund,"Kuhle, Konstantin",,KonstantinKuhle,fdp,Bund,[19],konstantinkuhle
106,51752254,2200,3,0.0013636363636363637,Kaufmann,Stefan,,,Bund,"Kaufmann, Stefan",,StefanKaufmann,cducsu,Bund,"[17, 18, 19]",stefankaufmann
107,857906951707127808,1561,2,0.0012812299807815502,Brandenburg,Jens,,,Bund,"Brandenburg, Jens",,JBrandenburgFDP,fdp,Bund,[19],jbrandenburgfdp
108,4110374301,789,1,0.0012674271229404308,Schick,Gerhard,,,Bund,"Schick, Gerhard",,SchickGerhard,gruene,Bund,"[16, 17, 18, 19]",schickgerhard
109,867351565757239296,792,1,0.0012626262626262627,Grötsch,Uli,,,Bund,"Grötsch, Uli",,UliGroetsch,spd,Bund,"[18, 19]",uligroetsch
110,16674128,3232,4,0.0012376237623762376,Nouripour,Omid,,,Bund,"Nouripour, Omid",,nouripour,gruene,Bund,"[16, 17, 18, 19]",nouripour
111,808400627084705792,4065,5,0.0012300123001230013,Bayaz,Danyal,,,Bund,"Bayaz, Danyal",,DerDanyal,gruene,Bund,[19],derdanyal
112,143882918,2441,3,0.0012290045063498567,Sommer,Helin Evrim,,,Bund,"Sommer, Helin Evrim",,HESommer,linke,Bund,[19],hesommer
113,1065899292,6563,8,0.0012189547463050433,Liebich,Stefan,,,Bund,"Liebich, Stefan",,berlinliebich,linke,Bund,"[17, 18, 19]",berlinliebich
114,22260144,1655,2,0.0012084592145015106,Tauber,Peter,,,Bund,"Tauber, Peter",,petertauber,cducsu,Bund,"[17, 18, 19]",petertauber
115,2430137675,1672,2,0.0011961722488038277,Wendt,Marian,,,Bund,"Wendt, Marian",,MdbWendt,cducsu,Bund,"[18, 19]",mdbwendt
116,21287514,3380,4,0.001183431952662722,Vogler,Kathrin,,,Bund,"Vogler, Kathrin",,voglerk,linke,Bund,"[17, 18, 19]",voglerk
117,17870195,4234,5,0.0011809163911195087,Schulz-Asche,Kordula,,,Bund,"Schulz-Asche, Kordula",,K_SA,gruene,Bund,"[18, 19]",k_sa
118,53426644,878,1,0.0011389521640091116,Müller-Gemmeke,Beate,,,Bund,"Müller-Gemmeke, Beate",,GrueneBeate,gruene,Bund,"[17, 18, 19]",gruenebeate
119,111054843,12332,14,0.0011352578657152124,Movassat,Niema,,,Bund,"Movassat, Niema",,NiemaMovassat,linke,Bund,"[17, 18, 19]",niemamovassat
120,39938182,1779,2,0.0011242270938729624,Schipanski,Tankred,,,Bund,"Schipanski, Tankred",,TSchipanski,cducsu,Bund,"[17, 18, 19]",tschipanski
121,28066013,3591,4,0.001113895850737956,Kipping,Katja,,,Bund,"Kipping, Katja",,katjakipping,linke,Bund,"[16, 17, 18, 19]",katjakipping
122,22908417,2712,3,0.0011061946902654867,Luczak,Jan-Marco,,,Bund,"Luczak, Jan-Marco",,JM_Luczak,cducsu,Bund,"[19, 17, 18]",jm_luczak
123,426403057,910,1,0.001098901098901099,Buchholz,Christine,,,Bund,"Buchholz, Christine",,ch_buchholz,linke,Bund,"[17, 18, 19]",ch_buchholz
124,21144568,8275,9,0.0010876132930513595,Luksic,Oliver,,,Bund,"Luksic, Oliver",,OlliLuksic,fdp,Bund,"[17, 19]",olliluksic
125,47375691,932,1,0.001072961373390558,Wagenknecht,Sahra,,,Bund,"Wagenknecht, Sahra",,SWagenknecht,linke,Bund,"[17, 18, 19]",swagenknecht
126,36327895,1884,2,0.0010615711252653928,Rix,Sönke,,,Bund,"Rix, Sönke",,SoenkeRix,spd,Bund,"[16, 17, 18, 19]",soenkerix
127,3236928208,966,1,0.0010351966873706005,Steier,Andreas,,,Bund,"Steier, Andreas",,AndreasSteier,cducsu,Bund,[19],andreassteier
128,30050484,2926,3,0.0010252904989747095,Schwabe,Frank,,,Bund,"Schwabe, Frank",,FrankSchwabe,spd,Bund,"[16, 17, 18, 19]",frankschwabe
129,53351462,2936,3,0.0010217983651226157,Rößner,Tabea,,,Bund,"Rößner, Tabea",,TabeaRoessner,gruene,Bund,"[17, 18, 19]",tabearoessner
130,828623998921629696,4930,5,0.0010141987829614604,Beer,Nicola,,,Bund,"Beer, Nicola",,nicolabeerfdp,fdp,Bund,[19],nicolabeerfdp
131,19438957,1986,2,0.0010070493454179255,Bas,Bärbel,,,Bund,"Bas, Bärbel",,baerbelbas,spd,Bund,"[17, 18, 19]",baerbelbas
132,4265444913,1031,1,0.0009699321047526673,Müller,Norbert,,,Bund,"Müller, Norbert",,Norbert_MdB,linke,Bund,"[18, 19]",norbert_mdb
133,1425265488,13424,13,0.0009684147794994041,Künast,Renate,,,Bund,"Künast, Renate",,RenateKuenast,gruene,Bund,"[15, 16, 17, 18, 19]",renatekuenast
134,1143130812,1044,1,0.0009578544061302681,Kühn,Christian,,,Bund,"Kühn, Christian",,ChrisKuehn_mdb,gruene,Bund,"[18, 19]",chriskuehn_mdb
135,932931561015730176,15706,15,0.0009550490258499936,Mieruch,Mario,,,Bund,"Mieruch, Mario",,MieruchMario,afd,Bund,[19],mieruchmario
136,913358838736310272,1064,1,0.0009398496240601503,Seitz,Thomas,,,Bund,"Seitz, Thomas",,Th_Seitz_AfD,afd,Bund,[19],th_seitz_afd
137,50932086,1083,1,0.0009233610341643582,Schwarzelühr-Sutter,Rita,,,Bund,"Schwarzelühr-Sutter, Rita",,rischwasu,spd,Bund,"[16, 17, 18, 19]",rischwasu
138,15686106,1131,1,0.0008841732979664014,Höhn,Matthias,,,Bund,"Höhn, Matthias",,MatthiasHoehn,linke,Bund,[19],matthiashoehn
139,17535941,1178,1,0.0008488964346349745,Dürr,Christian,,,Bund,"Dürr, Christian",,christianduerr,fdp,Bund,[19],christianduerr
140,940585440746328064,1185,1,0.0008438818565400844,Schreiber,Eva-Maria,,,Bund,"Schreiber, Eva-Maria",,MdB_Schreiber,linke,Bund,[19],mdb_schreiber
141,38228691,2416,2,0.0008278145695364238,Stark-Watzinger,Bettina,,,Bund,"Stark-Watzinger, Bettina",,starkwatzinger,fdp,Bund,[19],starkwatzinger
142,28327765,1216,1,0.0008223684210526315,Kluckert,Daniela,,,Bund,"Kluckert, Daniela",,DanielaKluckert,fdp,Bund,[19],danielakluckert
143,19738866,2526,2,0.000791765637371338,Dörner,Katja,,,Bund,"Dörner, Katja",,katjadoerner,gruene,Bund,"[17, 18, 19]",katjadoerner
144,17462171,1295,1,0.0007722007722007722,Toncar,Florian,,,Bund,"Toncar, Florian",,florian_toncar,fdp,Bund,"[16, 17, 19]",florian_toncar
145,32323724,2723,2,0.0007344840249724568,Brantner,Franziska,,,Bund,"Brantner, Franziska",,fbrantner,gruene,Bund,"[18, 19]",fbrantner
146,328939758,1375,1,0.0007272727272727272,Lange,Christian,,,Bund,"Lange, Christian",,LangeMdB,spd,Bund,"[14, 15, 16, 17, 18, 19]",langemdb
147,1131092102,4178,3,0.0007180469123982767,Haßelmann,Britta,,,Bund,"Haßelmann, Britta",,BriHasselmann,gruene,Bund,"[16, 17, 18, 19]",brihasselmann
148,46498076,1399,1,0.0007147962830593281,Stein,Mathias,,,Bund,"Stein, Mathias",,stonie_kiel,spd,Bund,[19],stonie_kiel
149,277006619,8481,6,0.0007074637424831977,Steineke,Sebastian,,,Bund,"Steineke, Sebastian",,SteinekeCDU,cducsu,Bund,"[18, 19]",steinekecdu
150,115614153,1414,1,0.0007072135785007072,Mattheis,Hilde,,,Bund,"Mattheis, Hilde",,HildeMattheis,spd,Bund,"[15, 16, 17, 18, 19]",hildemattheis
151,110385973,1421,1,0.0007037297677691766,Sorge,Tino,,,Bund,"Sorge, Tino",,TinoSorge,cducsu,Bund,"[18, 19]",tinosorge
152,282195399,1450,1,0.000689655172413793,Badum,Lisa,,,Bund,"Badum, Lisa",,badulrichmartha,gruene,Bund,[19],badulrichmartha
153,4164673821,1471,1,0.0006798096532970768,Korte,Jan,,,Bund,"Korte, Jan",,jankortemdb,linke,Bund,"[16, 17, 18, 19]",jankortemdb
154,15722010,1494,1,0.0006693440428380187,Dröge,Katharina,,,Bund,"Dröge, Katharina",,katdro,gruene,Bund,"[18, 19]",katdro
155,49450039,1532,1,0.0006527415143603133,Nick,Andreas,,,Bund,"Nick, Andreas",,DrAndreasNick,cducsu,Bund,"[18, 19]",drandreasnick
156,39999872,1578,1,0.0006337135614702154,Wegner,Kai,,,Bund,"Wegner, Kai",,kaiwegner,cducsu,Bund,"[16, 17, 18, 19]",kaiwegner
157,494809842,3185,2,0.0006279434850863422,Gremmels,Timon,,,Bund,"Gremmels, Timon",,Timon_Gremmels,spd,Bund,[19],timon_gremmels
158,943082490482262016,1648,1,0.0006067961165048543,Stumpp,Margit,,,Bund,"Stumpp, Margit",,margit_stumpp,gruene,Bund,[19],margit_stumpp
159,60630139,1695,1,0.0005899705014749262,Lazar,Monika,,,Bund,"Lazar, Monika",,monikalazar,gruene,Bund,"[15, 16, 17, 18, 19]",monikalazar
160,626287930,3467,2,0.0005768676088837611,Göring-Eckardt,Katrin,,,Bund,"Göring-Eckardt, Katrin",,GoeringEckardt,gruene,Bund,"[14, 15, 16, 17, 18, 19]",goeringeckardt
161,2320519958,3534,2,0.0005659309564233164,Bartsch,Dietmar,,,Bund,"Bartsch, Dietmar",,DietmarBartsch,linke,Bund,"[14, 16, 17, 18, 19]",dietmarbartsch
162,1294725486,3741,2,0.0005346164127238706,Tackmann,Kirsten,,,Bund,"Tackmann, Kirsten",,KirstenTackmann,linke,Bund,"[16, 17, 18, 19]",kirstentackmann
163,52119203,5713,3,0.0005251181515841065,Bülow,Marco,,,Bund,"Bülow, Marco",,marcobuelow,spd,Bund,"[15, 16, 17, 18, 19]",marcobuelow
164,16706236,3844,2,0.0005202913631633715,Lehmann,Sven,,,Bund,"Lehmann, Sven",,svenlehmann,gruene,Bund,[19],svenlehmann
165,1543429536,2104,1,0.0004752851711026616,Brandt,Michel,,,Bund,"Brandt, Michel",,michel_brandt_,linke,Bund,[19],michel_brandt_
166,801803127762669568,2143,1,0.0004666355576294914,Müller,Sepp,,,Bund,"Müller, Sepp",,mueller_sepp,cducsu,Bund,[19],mueller_sepp
167,122104353,4717,2,0.00042399830400678397,Lindner,Christian,,,Bund,"Lindner, Christian",,c_lindner,fdp,Bund,"[17, 19]",c_lindner
168,14784765,14187,6,0.00042292239374074856,De Masi,Fabio,,,Bund,"De Masi, Fabio",,FabioDeMasi,linke,Bund,[19],fabiodemasi
169,1423622834,19053,8,0.00041988138350915866,Esken,Saskia,,,Bund,"Esken, Saskia",,EskenSaskia,spd,Bund,"[18, 19]",eskensaskia
