,author_id,count,sum,prop,Nachname,Vorname,Fraktion,Twitter-Name,region,"Name, Vorname",Vorname Nachname,handle,party,parltype,person__in_parlperiod,lcasehandle
173,974589289689427968,488,0,0.0,Neumann,Martin,,,Bund,"Neumann, Martin",,_MartinNeumann,fdp,Bund,"[17, 19]",_martinneumann
174,960463104537657344,126,0,0.0,Djir-Sarai,Bijan,,,Bund,"Djir-Sarai, Bijan",,DjirSarai,fdp,Bund,"[17, 19]",djirsarai
175,959059951523106816,464,0,0.0,Straetmanns,Friedrich,,,Bund,"Straetmanns, Friedrich",,FrStraetmanns,linke,Bund,[19],frstraetmanns
176,954049866283483136,26,0,0.0,Mansmann,Till,,,Bund,"Mansmann, Till",,TillMansmann,fdp,Bund,[19],tillmansmann
177,951489275312443392,104,0,0.0,Silberhorn,Thomas,,,Bund,"Silberhorn, Thomas",,SilberhornMdB,cducsu,Bund,"[15, 16, 17, 18, 19]",silberhornmdb
178,948958759560376320,103,0,0.0,Skudelny,Judith,,,Bund,"Skudelny, Judith",,JudithSkudelny,fdp,Bund,"[17, 19]",judithskudelny
179,943082490482262016,511,0,0.0,Stumpp,Margit,,,Bund,"Stumpp, Margit",,margit_stumpp,gruene,Bund,[19],margit_stumpp
180,940585440746328064,310,0,0.0,Schreiber,Eva-Maria,,,Bund,"Schreiber, Eva-Maria",,MdB_Schreiber,linke,Bund,[19],mdb_schreiber
181,935815000006053888,124,0,0.0,Biadacz,Marc,,,Bund,"Biadacz, Marc",,MBiadaczMdB,cducsu,Bund,[19],mbiadaczmdb
182,934029228886065152,145,0,0.0,Mohamed Ali,Amira,,,Bund,"Mohamed Ali, Amira",,Amira_M_Ali,linke,Bund,[19],amira_m_ali
183,928974816220254208,1,0,0.0,Knoerig,Axel,,,Bund,"Knoerig, Axel",,axel_knoerig,cducsu,Bund,"[17, 18, 19]",axel_knoerig
184,824210890354520064,4,0,0.0,Maier,Lothar,,,Bund,"Maier, Lothar",,ProfMaier,afd,Bund,[19],profmaier
185,810537151729373184,31,0,0.0,Spaniel,Dirk,,,Bund,"Spaniel, Dirk",,DirkSpaniel,afd,Bund,[19],dirkspaniel
186,3034092143,68,0,0.0,Link,Michael Georg,,,Bund,"Link, Michael Georg",,michael_g_link,fdp,Bund,"[16, 17, 19]",michael_g_link
187,4249342037,6,0,0.0,Kuffer,Michael,,,Bund,"Kuffer, Michael",,MichaelKuffer,cducsu,Bund,[19],michaelkuffer
188,4130621842,33,0,0.0,Frohnmaier,Markus,,,Bund,"Frohnmaier, Markus",,Frohnmaier_AfD,afd,Bund,[19],frohnmaier_afd
189,4110374301,111,0,0.0,Schick,Gerhard,,,Bund,"Schick, Gerhard",,SchickGerhard,gruene,Bund,"[16, 17, 18, 19]",schickgerhard
190,4017796049,51,0,0.0,Stamm-Fibich,Martina,,,Bund,"Stamm-Fibich, Martina",,stamm_fibich,spd,Bund,"[18, 19]",stamm_fibich
191,3852561082,5,0,0.0,Magwas,Yvonne,,,Bund,"Magwas, Yvonne",,YvonneMagwas,cducsu,Bund,"[18, 19]",yvonnemagwas
192,3635730797,451,0,0.0,Lenz,Andreas,,,Bund,"Lenz, Andreas",,DerLenzMdB,cducsu,Bund,"[18, 19]",derlenzmdb
193,3577737256,48,0,0.0,Träger,Carsten,,,Bund,"Träger, Carsten",,CarstenTraeger,spd,Bund,"[18, 19]",carstentraeger
194,3522875063,74,0,0.0,Töns,Markus,,,Bund,"Töns, Markus",,Toens_NRW04,spd,Bund,[19],toens_nrw04
195,3384789731,98,0,0.0,Felser,Peter,,,Bund,"Felser, Peter",,PeterFelser,afd,Bund,[19],peterfelser
196,3376953843,37,0,0.0,Bartke,Matthias,,,Bund,"Bartke, Matthias",,matthiasbartke,spd,Bund,"[18, 19]",matthiasbartke
197,3350681139,273,0,0.0,Perli,Victor,,,Bund,"Perli, Victor",,victorperli,linke,Bund,[19],victorperli
198,3337459024,144,0,0.0,Stadler,Svenja,,,Bund,"Stadler, Svenja",,stadler_svenja,spd,Bund,"[18, 19]",stadler_svenja
199,3292982985,1833,0,0.0,Lauterbach,Karl,,,Bund,"Lauterbach, Karl",,Karl_Lauterbach,spd,Bund,"[16, 17, 18, 19]",karl_lauterbach
200,3242322815,10,0,0.0,Ehrhorn,Thomas,,,Bund,"Ehrhorn, Thomas",,Thomas_Ehrhorn,afd,Bund,[19],thomas_ehrhorn
201,3236928208,119,0,0.0,Steier,Andreas,,,Bund,"Steier, Andreas",,AndreasSteier,cducsu,Bund,[19],andreassteier
202,3188225915,34,0,0.0,Kartes,Torbjörn,,,Bund,"Kartes, Torbjörn",,KartesMdB,cducsu,Bund,[19],kartesmdb
203,3047392319,1356,0,0.0,Strack-Zimmermann,Marie-Agnes,,,Bund,"Strack-Zimmermann, Marie-Agnes",,MAStrackZi,fdp,Bund,[19],mastrackzi
204,3043727333,25,0,0.0,Baumann,Bernd,,,Bund,"Baumann, Bernd",,BerndBaumannAfD,afd,Bund,[19],berndbaumannafd
205,1082464339,59,0,0.0,Pantel,Sylvia,,,Bund,"Pantel, Sylvia",,SylviaPantel,cducsu,Bund,"[18, 19]",sylviapantel
206,4265444913,159,0,0.0,Müller,Norbert,,,Bund,"Müller, Norbert",,Norbert_MdB,linke,Bund,"[18, 19]",norbert_mdb
207,808400627084705792,852,0,0.0,Bayaz,Danyal,,,Bund,"Bayaz, Danyal",,DerDanyal,gruene,Bund,[19],derdanyal
208,4429947807,76,0,0.0,Elsner von Gronow,Berengar,,,Bund,"Elsner von Gronow, Berengar",,ElsnervonGronow,afd,Bund,[19],elsnervongronow
209,804064797977444352,39,0,0.0,Kraft,Rainer,,,Bund,"Kraft, Rainer",,Dr_Rainer_Kraft,afd,Bund,[19],dr_rainer_kraft
210,802968497831739392,285,0,0.0,Brandenburg,Mario,,,Bund,"Brandenburg, Mario",,BraFDP,fdp,Bund,[19],brafdp
211,801803127762669568,698,0,0.0,Müller,Sepp,,,Bund,"Müller, Sepp",,mueller_sepp,cducsu,Bund,[19],mueller_sepp
212,800457587510476800,311,0,0.0,Akbulut,Gökay,,,Bund,"Akbulut, Gökay",,AkbulutGokay,linke,Bund,[19],akbulutgokay
213,796691290016583680,24,0,0.0,Grübel,Markus,,,Bund,"Grübel, Markus",,GruebelMdb,cducsu,Bund,"[15, 16, 17, 18, 19]",gruebelmdb
214,786498202832822272,18,0,0.0,Hellmich,Wolfgang,,,Bund,"Hellmich, Wolfgang",,HellmichMdB,spd,Bund,"[17, 18, 19]",hellmichmdb
215,784760007275515904,643,0,0.0,Müller,Detlef,,,Bund,"Müller, Detlef",,MuellerChemnitz,spd,Bund,"[16, 18, 19]",muellerchemnitz
216,781747720897892352,1,0,0.0,Komning,Enrico,,,Bund,"Komning, Enrico",,EnricoKomning,afd,Bund,[19],enricokomning
217,779601750789656576,22,0,0.0,Güntzler,Fritz,,,Bund,"Güntzler, Fritz",,FGuentzler,cducsu,Bund,"[18, 19]",fguentzler
218,740178046649565184,1270,0,0.0,Jung,Christian,,,Bund,"Jung, Christian",,c_jung77,fdp,Bund,[19],c_jung77
219,739531034761498624,29,0,0.0,Holm,Leif-Erik,,,Bund,"Holm, Leif-Erik",,Leif_Erik_Holm,afd,Bund,[19],leif_erik_holm
220,719975730784956416,178,0,0.0,Schneider,Jörg,,,Bund,"Schneider, Jörg",,Schneider_AfD,afd,Bund,[19],schneider_afd
221,4866955749,15,0,0.0,Stefinger,Wolfgang,,,Bund,"Stefinger, Wolfgang",,StefingerMdB,cducsu,Bund,"[18, 19]",stefingermdb
222,4724923756,6,0,0.0,Hajduk,Anja,,,Bund,"Hajduk, Anja",,HajdukBundestag,gruene,Bund,"[15, 16, 18, 19]",hajdukbundestag
223,4577700622,1,0,0.0,Frieser,Michael,,,Bund,"Frieser, Michael",,MichaelFrieser,cducsu,Bund,"[17, 18, 19]",michaelfrieser
224,4557858142,88,0,0.0,Zdebel,Hubertus,,,Bund,"Zdebel, Hubertus",,ZdebelHubertus,linke,Bund,"[18, 19]",zdebelhubertus
225,4503658823,91,0,0.0,Witt,Uwe,,,Bund,"Witt, Uwe",,Witt_Uwe,afd,Bund,[19],witt_uwe
226,1099159964,18,0,0.0,Möring,Karsten,,,Bund,"Möring, Karsten",,KarstenMoering,cducsu,Bund,"[18, 19]",karstenmoering
227,516783036,296,0,0.0,Kolbe,Daniela,,,Bund,"Kolbe, Daniela",,danielakolbe,spd,Bund,"[17, 18, 19]",danielakolbe
228,1076269195,83,0,0.0,Hartmann,Sebastian,,,Bund,"Hartmann, Sebastian",,sebast_hartmann,spd,Bund,"[18, 19]",sebast_hartmann
229,25980076,84,0,0.0,Aschenberg-Dugnus,Christine,,,Bund,"Aschenberg-Dugnus, Christine",,cad59,fdp,Bund,"[17, 19]",cad59
230,38228691,627,0,0.0,Stark-Watzinger,Bettina,,,Bund,"Stark-Watzinger, Bettina",,starkwatzinger,fdp,Bund,[19],starkwatzinger
231,38001527,87,0,0.0,Brinkhaus,Ralph,,,Bund,"Brinkhaus, Ralph",,rbrinkhaus,cducsu,Bund,"[17, 18, 19]",rbrinkhaus
232,37105136,336,0,0.0,Jarzombek,Thomas,,,Bund,"Jarzombek, Thomas",,tj_tweets,cducsu,Bund,"[17, 18, 19]",tj_tweets
233,36665085,269,0,0.0,Lischka,Burkhard,,,Bund,"Lischka, Burkhard",,LischkaB,spd,Bund,"[17, 18, 19]",lischkab
234,36329898,10,0,0.0,Burkert,Martin,,,Bund,"Burkert, Martin",,BurkertMartin,spd,Bund,"[16, 17, 18, 19]",burkertmartin
235,36327895,252,0,0.0,Rix,Sönke,,,Bund,"Rix, Sönke",,SoenkeRix,spd,Bund,"[16, 17, 18, 19]",soenkerix
236,35846585,256,0,0.0,Högl,Eva,,,Bund,"Högl, Eva",,EvaHoegl,spd,Bund,"[16, 17, 18, 19]",evahoegl
237,34214048,240,0,0.0,Meister,Michael,,,Bund,"Meister, Michael",,meister_schafft,cducsu,Bund,"[13, 14, 15, 16, 17, 18, 19]",meister_schafft
238,33071479,449,0,0.0,Rüddel,Erwin,,,Bund,"Rüddel, Erwin",,Erwin_Rueddel,cducsu,Bund,"[17, 18, 19]",erwin_rueddel
239,33043294,1,0,0.0,Klein,Volkmar,,,Bund,"Klein, Volkmar",,VolkmarKlein,cducsu,Bund,"[17, 18, 19]",volkmarklein
240,30050484,558,0,0.0,Schwabe,Frank,,,Bund,"Schwabe, Frank",,FrankSchwabe,spd,Bund,"[16, 17, 18, 19]",frankschwabe
241,29540300,194,0,0.0,Strasser,Benjamin,,,Bund,"Strasser, Benjamin",,bstrasser,fdp,Bund,[19],bstrasser
242,28784085,314,0,0.0,Rosemann,Martin,,,Bund,"Rosemann, Martin",,MartinRosemann,spd,Bund,"[18, 19]",martinrosemann
243,28446356,206,0,0.0,Ullrich,Volker,,,Bund,"Ullrich, Volker",,VolkerUllrich,cducsu,Bund,"[18, 19]",volkerullrich
244,28327765,138,0,0.0,Kluckert,Daniela,,,Bund,"Kluckert, Daniela",,DanielaKluckert,fdp,Bund,[19],danielakluckert
245,28089973,14,0,0.0,Oster,Josef,,,Bund,"Oster, Josef",,josefoster,cducsu,Bund,[19],josefoster
246,28087038,29,0,0.0,Sitta,Frank,,,Bund,"Sitta, Frank",,franksitta,fdp,Bund,[19],franksitta
247,38467606,145,0,0.0,Hardt,Jürgen,,,Bund,"Hardt, Jürgen",,juergenhardt,cducsu,Bund,"[17, 18, 19]",juergenhardt
248,38645930,10,0,0.0,Rossmann,Ernst Dieter,,,Bund,"Rossmann, Ernst Dieter",,edrossmann,spd,Bund,"[14, 15, 16, 17, 18, 19]",edrossmann
249,39709752,246,0,0.0,Griese,Kerstin,,,Bund,"Griese, Kerstin",,KerstinGriese,spd,Bund,"[14, 15, 16, 17, 18, 19]",kerstingriese
250,47049428,23,0,0.0,Walter-Rosenheimer,Beate,,,Bund,"Walter-Rosenheimer, Beate",,BeateWaRo,gruene,Bund,"[17, 18, 19]",beatewaro
251,53426644,258,0,0.0,Müller-Gemmeke,Beate,,,Bund,"Müller-Gemmeke, Beate",,GrueneBeate,gruene,Bund,"[17, 18, 19]",gruenebeate
252,53351462,382,0,0.0,Rößner,Tabea,,,Bund,"Rößner, Tabea",,TabeaRoessner,gruene,Bund,"[17, 18, 19]",tabearoessner
253,52994606,305,0,0.0,Zimmer,Matthias,,,Bund,"Zimmer, Matthias",,matthiaszimmer,cducsu,Bund,"[17, 18, 19]",matthiaszimmer
254,52431948,126,0,0.0,Ebner,Harald,,,Bund,"Ebner, Harald",,ebner_sha,gruene,Bund,"[17, 18, 19]",ebner_sha
255,51483238,32,0,0.0,Gebhart,Thomas,,,Bund,"Gebhart, Thomas",,thomasgebhart,cducsu,Bund,"[17, 18, 19]",thomasgebhart
256,50932086,154,0,0.0,Schwarzelühr-Sutter,Rita,,,Bund,"Schwarzelühr-Sutter, Rita",,rischwasu,spd,Bund,"[16, 17, 18, 19]",rischwasu
257,50315139,91,0,0.0,Scheuer,Andreas,,,Bund,"Scheuer, Andreas",,andreasscheuer,cducsu,Bund,"[15, 16, 17, 18, 19]",andreasscheuer
258,46498076,240,0,0.0,Stein,Mathias,,,Bund,"Stein, Mathias",,stonie_kiel,spd,Bund,[19],stonie_kiel
259,41548943,66,0,0.0,Andreae,Kerstin,,,Bund,"Andreae, Kerstin",,KerstinAndreae,gruene,Bund,"[15, 16, 17, 18, 19]",kerstinandreae
260,46480553,122,0,0.0,Kekeritz,Uwe,,,Bund,"Kekeritz, Uwe",,UweKekeritz,gruene,Bund,"[17, 18, 19]",uwekekeritz
261,44608858,48,0,0.0,Henrichmann,Marc,,,Bund,"Henrichmann, Marc",,MarcHenrichmann,cducsu,Bund,[19],marchenrichmann
262,44359035,290,0,0.0,Nestle,Ingrid,,,Bund,"Nestle, Ingrid",,Ingrid_Nestle,gruene,Bund,"[17, 19]",ingrid_nestle
263,43959185,2,0,0.0,Heinrich,Frank,,,Bund,"Heinrich, Frank",,FrankHeinrich,cducsu,Bund,"[17, 18, 19]",frankheinrich
264,43537931,55,0,0.0,Sensburg,Patrick,,,Bund,"Sensburg, Patrick",,PatrickSensburg,cducsu,Bund,"[17, 18, 19]",patricksensburg
265,42698498,546,0,0.0,Kiesewetter,Roderich,,,Bund,"Kiesewetter, Roderich",,RKiesewetter,cducsu,Bund,"[17, 18, 19]",rkiesewetter
266,41840905,70,0,0.0,Schön,Nadine,,,Bund,"Schön, Nadine",,NadineSchoen,cducsu,Bund,"[17, 18, 19]",nadineschoen
267,26869088,19,0,0.0,Steffel,Frank,,,Bund,"Steffel, Frank",,franksteffel,cducsu,Bund,"[17, 18, 19]",franksteffel
268,24178198,270,0,0.0,Lötzsch,Gesine,,,Bund,"Lötzsch, Gesine",,LoetzschMdB,linke,Bund,"[15, 16, 17, 18, 19]",loetzschmdb
269,1043288618,207,0,0.0,Hakverdi,Metin,,,Bund,"Hakverdi, Metin",,MetinHakverdi,spd,Bund,"[18, 19]",metinhakverdi
270,24158261,427,0,0.0,Maas,Heiko,,,Bund,"Maas, Heiko",,HeikoMaas,spd,Bund,[19],heikomaas
271,18880634,321,0,0.0,Suding,Katja,,,Bund,"Suding, Katja",,KatjaSuding,fdp,Bund,[19],katjasuding
272,18189342,708,0,0.0,Schäffler,Frank,,,Bund,"Schäffler, Frank",,f_schaeffler,fdp,Bund,"[16, 17, 19]",f_schaeffler
273,18160122,332,0,0.0,Rohde,Dennis,,,Bund,"Rohde, Dennis",,DennisRohde,spd,Bund,"[18, 19]",dennisrohde
274,18103366,1069,0,0.0,Klein-Schmeink,Maria,,,Bund,"Klein-Schmeink, Maria",,MariaKlSchmeink,gruene,Bund,"[17, 18, 19]",mariaklschmeink
275,18044683,1255,0,0.0,Fricke,Otto,,,Bund,"Fricke, Otto",,Otto_Fricke,fdp,Bund,"[15, 16, 17, 19]",otto_fricke
276,17922403,147,0,0.0,Sarrazin,Manuel,,,Bund,"Sarrazin, Manuel",,ManuelSarrazin,gruene,Bund,"[16, 17, 18, 19]",manuelsarrazin
277,17675072,67,0,0.0,Schulz,Martin,,,Bund,"Schulz, Martin",,MartinSchulz,spd,Bund,[19],martinschulz
278,17483463,88,0,0.0,Höferlin,Manuel,,,Bund,"Höferlin, Manuel",,ManuelHoeferlin,fdp,Bund,"[17, 19]",manuelhoeferlin
279,17469649,438,0,0.0,Castellucci,Lars,,,Bund,"Castellucci, Lars",,larscastellucci,spd,Bund,"[18, 19]",larscastellucci
280,17343047,780,0,0.0,Kindler,Sven-Christian,,,Bund,"Kindler, Sven-Christian",,sven_kindler,gruene,Bund,"[17, 18, 19]",sven_kindler
281,17229513,339,0,0.0,Lemke,Steffi,,,Bund,"Lemke, Steffi",,SteffiLemke,gruene,Bund,"[13, 14, 18, 19]",steffilemke
282,16706236,675,0,0.0,Lehmann,Sven,,,Bund,"Lehmann, Sven",,svenlehmann,gruene,Bund,[19],svenlehmann
283,16696924,107,0,0.0,Pflüger,Tobias,,,Bund,"Pflüger, Tobias",,tpflueger,linke,Bund,[19],tpflueger
284,16674128,543,0,0.0,Nouripour,Omid,,,Bund,"Nouripour, Omid",,nouripour,gruene,Bund,"[16, 17, 18, 19]",nouripour
285,16325209,45,0,0.0,Solms,Hermann Otto,,,Bund,"Solms, Hermann Otto",,solms,fdp,Bund,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",solms
286,16255941,306,0,0.0,Klingbeil,Lars,,,Bund,"Klingbeil, Lars",,larsklingbeil,spd,Bund,"[15, 17, 18, 19]",larsklingbeil
287,15943222,322,0,0.0,Heil,Hubertus,,,Bund,"Heil, Hubertus",,hubertus_heil,spd,Bund,"[14, 15, 16, 17, 18, 19]",hubertus_heil
288,19108071,67,0,0.0,Braun,Helge,,,Bund,"Braun, Helge",,HBraun,cducsu,Bund,"[15, 17, 18, 19]",hbraun
289,19177808,14,0,0.0,Schulz,Uwe,,,Bund,"Schulz, Uwe",,Uwe_Schulz_AfD,afd,Bund,[19],uwe_schulz_afd
290,19257571,65,0,0.0,Pronold,Florian,,,Bund,"Pronold, Florian",,FlorianPronold,spd,Bund,"[15, 16, 17, 18, 19]",florianpronold
291,21404382,524,0,0.0,Lay,Caren,,,Bund,"Lay, Caren",,CarenLay,linke,Bund,"[17, 18, 19]",carenlay
292,23925041,141,0,0.0,Bilger,Steffen,,,Bund,"Bilger, Steffen",,SteffenBilger,cducsu,Bund,"[17, 18, 19]",steffenbilger
293,23447001,4,0,0.0,Mattfeldt,Andreas,,,Bund,"Mattfeldt, Andreas",,AMattfeldt,cducsu,Bund,"[17, 18, 19]",amattfeldt
294,23296367,2,0,0.0,Jung,Ingmar,,,Bund,"Jung, Ingmar",,Ingmar_Jung,cducsu,Bund,[19],ingmar_jung
295,23248102,515,0,0.0,Kiziltepe,Cansel,,,Bund,"Kiziltepe, Cansel",,CanselK,spd,Bund,"[18, 19]",canselk
296,22755312,138,0,0.0,Kemmerich,Thomas L,FDP  ,@KemmerichThL,Thüringen,"Kemmerich, Thomas L",,KemmerichThL,FDP,Land,,kemmerichthl
297,22755312,138,0,0.0,Kemmerich,Thomas L.,,,Bund,"Kemmerich, Thomas L.",,KemmerichThL,fdp,Bund,[19],kemmerichthl
298,22364234,150,0,0.0,Faber,Marcus,,,Bund,"Faber, Marcus",,MarcusFaber,fdp,Bund,[19],marcusfaber
299,22125770,421,0,0.0,Deligöz,Ekin,,,Bund,"Deligöz, Ekin",,ekindeligoez,gruene,Bund,"[14, 15, 16, 17, 18, 19]",ekindeligoez
300,21267421,331,0,0.0,Helling-Plahr,Katrin,,,Bund,"Helling-Plahr, Katrin",,KatrinHelling,fdp,Bund,[19],katrinhelling
301,19286748,9,0,0.0,Matschie,Christoph,,,Bund,"Matschie, Christoph",,matschie,spd,Bund,"[12, 13, 14, 15, 19]",matschie
302,20986770,95,0,0.0,Dehm,Diether,,,Bund,"Dehm, Diether",,Diether_Dehm,linke,Bund,"[12, 16, 17, 18, 19]",diether_dehm
303,20916357,50,0,0.0,Kruse,Rüdiger,,,Bund,"Kruse, Rüdiger",,RuedigerKruse,cducsu,Bund,"[17, 18, 19]",ruedigerkruse
304,20877217,1164,0,0.0,Kelber,Ulrich,,,Bund,"Kelber, Ulrich",,UlrichKelber,spd,Bund,"[14, 15, 16, 17, 18, 19]",ulrichkelber
305,20534846,28,0,0.0,Storjohann,Gero,,,Bund,"Storjohann, Gero",,gero_storjohann,cducsu,Bund,"[15, 16, 17, 18, 19]",gero_storjohann
306,19909974,173,0,0.0,Kober,Pascal,,,Bund,"Kober, Pascal",,PascalKober,fdp,Bund,"[17, 19]",pascalkober
307,19738866,558,0,0.0,Dörner,Katja,,,Bund,"Dörner, Katja",,katjadoerner,gruene,Bund,"[17, 18, 19]",katjadoerner
308,19438957,132,0,0.0,Bas,Bärbel,,,Bund,"Bas, Bärbel",,baerbelbas,spd,Bund,"[17, 18, 19]",baerbelbas
309,57293969,213,0,0.0,Bartol,Sören,,,Bund,"Bartol, Sören",,soerenbartol,spd,Bund,"[15, 16, 17, 18, 19]",soerenbartol
310,58429842,114,0,0.0,Gutting,Olav,,,Bund,"Gutting, Olav",,olavgutting,cducsu,Bund,"[15, 16, 17, 18, 19]",olavgutting
311,60630139,296,0,0.0,Lazar,Monika,,,Bund,"Lazar, Monika",,monikalazar,gruene,Bund,"[15, 16, 17, 18, 19]",monikalazar
312,64159881,10,0,0.0,Petry,Christian,,,Bund,"Petry, Christian",,CPetryMdB,spd,Bund,"[18, 19]",cpetrymdb
313,449619355,528,0,0.0,Zimmermann,Jens,,,Bund,"Zimmermann, Jens",,JensZSPD,spd,Bund,"[18, 19]",jenszspd
314,445375409,88,0,0.0,Beyer,Peter,,,Bund,"Beyer, Peter",,Peter_Beyer,cducsu,Bund,"[17, 18, 19]",peter_beyer
315,426582569,493,0,0.0,Gelbhaar,Stefan,,,Bund,"Gelbhaar, Stefan",,StefanGelbhaar,gruene,Bund,[19],stefangelbhaar
316,409258073,533,0,0.0,Thews,Michael,,,Bund,"Thews, Michael",,michael_thews,spd,Bund,"[18, 19]",michael_thews
317,409203792,1357,0,0.0,Schummer,Uwe,,,Bund,"Schummer, Uwe",,UweSchummer,cducsu,Bund,"[17, 18, 19, 15, 16]",uweschummer
318,395912134,43,0,0.0,Schuster,Armin,,,Bund,"Schuster, Armin",,armin_schuster,cducsu,Bund,"[17, 18, 19]",armin_schuster
319,389682667,380,0,0.0,Wadephul,Johann David,,,Bund,"Wadephul, Johann David",,JoWadephul,cducsu,Bund,"[17, 18, 19]",jowadephul
320,382044198,420,0,0.0,Nissen,Ulli,,,Bund,"Nissen, Ulli",,UlliNissen,spd,Bund,"[18, 19]",ullinissen
321,378693834,372,0,0.0,Altmaier,Peter,,,Bund,"Altmaier, Peter",,peteraltmaier,cducsu,Bund,"[13, 14, 15, 16, 17, 18, 19]",peteraltmaier
322,332264734,131,0,0.0,Hänsel,Heike,,,Bund,"Hänsel, Heike",,HeikeHaensel,linke,Bund,"[16, 17, 18, 19]",heikehaensel
323,328939758,206,0,0.0,Lange,Christian,,,Bund,"Lange, Christian",,LangeMdB,spd,Bund,"[14, 15, 16, 17, 18, 19]",langemdb
324,316355056,73,0,0.0,Diaby,Karamba,,,Bund,"Diaby, Karamba",,KarambaDiaby,spd,Bund,"[18, 19]",karambadiaby
325,314534724,161,0,0.0,Meiser,Pascal,,,Bund,"Meiser, Pascal",,pascalmeiser,linke,Bund,[19],pascalmeiser
326,299650387,310,0,0.0,Spahn,Jens,,,Bund,"Spahn, Jens",,jensspahn,cducsu,Bund,"[15, 16, 17, 18, 19]",jensspahn
327,296121556,16,0,0.0,Heinrich,Gabriela,,,Bund,"Heinrich, Gabriela",,GaHeinrich,spd,Bund,"[18, 19]",gaheinrich
328,293522998,159,0,0.0,Sitte,Petra,,,Bund,"Sitte, Petra",,Petra_Sitte_MdB,linke,Bund,"[16, 17, 18, 19]",petra_sitte_mdb
329,292151515,761,0,0.0,Hitschler,Thomas,,,Bund,"Hitschler, Thomas",,ThomasHitschler,spd,Bund,"[18, 19]",thomashitschler
330,474013625,12,0,0.0,Kotting-Uhl,Sylvia,,,Bund,"Kotting-Uhl, Sylvia",,KottingUhl,gruene,Bund,"[16, 17, 18, 19]",kottinguhl
331,480623844,75,0,0.0,Bause,Margarete,,,Bund,"Bause, Margarete",,MargareteBause,gruene,Bund,[19],margaretebause
332,481393623,21,0,0.0,Franke,Edgar,,,Bund,"Franke, Edgar",,FrankeEdgar,spd,Bund,"[17, 18, 19]",frankeedgar
333,850993608,62,0,0.0,Gabelmann,Sylvia,,,Bund,"Gabelmann, Sylvia",,SylviaGabelmann,linke,Bund,[19],sylviagabelmann
334,1028440310,24,0,0.0,Klare,Arno,,,Bund,"Klare, Arno",,arnoklare,spd,Bund,"[18, 19]",arnoklare
335,992808439,5,0,0.0,Weber,Gabi,,,Bund,"Weber, Gabi",,GabiWeberSPD,spd,Bund,"[18, 19]",gabiweberspd
336,976421048,104,0,0.0,Glöckner,Angelika,,,Bund,"Glöckner, Angelika",,A_Gloeckner,spd,Bund,"[18, 19]",a_gloeckner
337,974367631,1,0,0.0,Heil,Mechthild,,,Bund,"Heil, Mechthild",,MechthildHeil,cducsu,Bund,"[17, 18, 19]",mechthildheil
338,963904327,3,0,0.0,Rouenhoff,Stefan,,,Bund,"Rouenhoff, Stefan",,StefanRouenhoff,cducsu,Bund,[19],stefanrouenhoff
339,888289790,147,0,0.0,Gysi,Gregor,,,Bund,"Gysi, Gregor",,GregorGysi,linke,Bund,"[11, 12, 13, 14, 16, 17, 18, 19]",gregorgysi
340,884382990,98,0,0.0,Weinberg,Marcus,,,Bund,"Weinberg, Marcus",,MarcusWeinberg,cducsu,Bund,"[16, 17, 18, 19]",marcusweinberg
341,748851762,90,0,0.0,Birkwald,Matthias W.,,,Bund,"Birkwald, Matthias W.",,MWBirkwald,linke,Bund,"[17, 18, 19]",mwbirkwald
342,15630931,2036,0,0.0,Vogel,Johannes,,,Bund,"Vogel, Johannes",,johannesvogel,fdp,Bund,"[17, 19]",johannesvogel
343,727782559,421,0,0.0,Gastel,Matthias,,,Bund,"Gastel, Matthias",,MatthiasGastel,gruene,Bund,"[18, 19]",matthiasgastel
344,702653022,15,0,0.0,Steffen,Sonja Amalie,,,Bund,"Steffen, Sonja Amalie",,SteffenSonja,spd,Bund,"[17, 18, 19]",steffensonja
345,626287930,649,0,0.0,Göring-Eckardt,Katrin,,,Bund,"Göring-Eckardt, Katrin",,GoeringEckardt,gruene,Bund,"[14, 15, 16, 17, 18, 19]",goeringeckardt
346,609972369,356,0,0.0,Ullmann,Andrew,,,Bund,"Ullmann, Andrew",,UllmannMdB,fdp,Bund,[19],ullmannmdb
347,600984834,55,0,0.0,Krellmann,Jutta,,,Bund,"Krellmann, Jutta",,JuttaKrellmann,linke,Bund,"[17, 18, 19]",juttakrellmann
348,563706584,100,0,0.0,Todtenhausen,Manfred,,,Bund,"Todtenhausen, Manfred",,MTodtenhausen,fdp,Bund,"[17, 19]",mtodtenhausen
349,560467206,396,0,0.0,Pau,Petra,,,Bund,"Pau, Petra",,PetraPauMaHe,linke,Bund,"[14, 15, 16, 17, 18, 19]",petrapaumahe
350,288696645,548,0,0.0,Ziemiak,Paul,,,Bund,"Ziemiak, Paul",,PaulZiemiak,cducsu,Bund,[19],paulziemiak
351,282687385,74,0,0.0,Hartwig,Roland,,,Bund,"Hartwig, Roland",,R_Hartwig_AfD,afd,Bund,[19],r_hartwig_afd
352,282195399,173,0,0.0,Badum,Lisa,,,Bund,"Badum, Lisa",,badulrichmartha,gruene,Bund,[19],badulrichmartha
353,83474160,716,0,0.0,Steiniger,Johannes,,,Bund,"Steiniger, Johannes",,JoSteiniger,cducsu,Bund,"[18, 19]",josteiniger
