hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
liegen,23,6,4,4,2,2,4,1
jetzt,23,7,3,7,2,2,2,0
viel,22,4,3,10,1,4,0,0
10,22,10,8,1,0,2,1,0
100,22,7,7,6,1,1,0,0
gesetz,21,10,4,3,1,1,2,0
pro,21,4,6,7,3,0,1,0
schule,21,3,5,5,1,3,4,0
fordern,21,11,1,5,1,1,2,0
lockdown,21,2,11,2,0,3,3,0
linke,21,9,4,1,1,5,1,0
bildung,20,2,2,6,1,6,2,1
mietendeckel,20,11,5,3,1,0,0,0
wählen,20,0,13,3,0,1,3,0
dafür,20,8,4,2,2,3,1,0
auch,20,5,1,10,1,2,1,0
sozial,20,6,6,5,1,2,0,0
neu,20,5,1,12,0,2,0,0
steuer,20,4,9,0,1,6,0,0
teilen,20,4,4,7,0,4,1,0
projekt,20,1,2,12,2,2,1,0
deutlich,20,8,2,4,1,5,0,0
wissen,19,7,4,4,1,2,1,0
merkel,19,2,13,0,3,0,1,0
weg,19,4,2,9,1,2,1,0
tagen,19,7,1,4,3,2,2,0
neubau,19,10,0,3,3,2,1,0
plenum,19,18,0,0,0,1,0,0
lobbyregister,19,10,0,9,0,0,0,0
problem,19,5,3,1,1,8,1,0
löhne,19,7,3,5,2,0,2,0
bürgern,19,2,15,0,0,0,2,0
weiß,19,2,2,4,1,6,4,0
kultur,19,5,1,9,2,1,1,0
finanzieren,19,4,10,3,1,1,0,0
politisch,18,5,2,8,1,1,1,0
30,18,9,2,3,3,1,0,0
bauen,18,5,3,4,4,1,1,0
bitte,18,8,2,7,0,0,1,0
verwaltung,18,6,0,4,1,2,5,0
schuldenbremse,18,11,4,2,0,1,0,0
sichern,18,4,2,4,3,1,4,0
unterstützen,18,3,4,8,0,2,1,0
leute,18,4,4,4,1,5,0,0
kaufen,18,4,6,4,0,2,2,0
etc,18,5,0,11,0,2,0,0
mio,18,4,2,11,1,0,0,0
auf,18,7,5,3,0,2,1,0
privat,18,4,2,5,2,2,3,0
arbeiten,18,4,5,4,0,4,1,0
mittelstand,18,1,12,2,0,2,1,0
kind,18,5,3,3,4,0,3,0
beispiel,17,4,1,8,0,3,1,0
zum,17,7,3,3,1,1,2,0
diese,17,6,6,4,0,0,1,0
erreichen,17,4,2,8,1,1,1,0
deshalb,17,1,1,10,4,0,0,1
aktuell,17,5,1,7,1,3,0,0
familie,17,4,3,6,4,0,0,0
fall,17,5,1,4,5,1,1,0
halten,17,4,3,3,0,6,1,0
verdienen,17,2,4,6,3,1,1,0
völlig,17,2,4,2,3,4,2,0
fehlen,17,2,2,3,0,7,3,0
steuergeld,17,1,13,2,1,0,0,0
wo,17,1,7,4,2,0,3,0
letzt,17,4,2,4,0,1,6,0
nicht,17,5,4,3,3,2,0,0
gesellschaft,16,4,5,5,0,2,0,0
20,16,6,4,4,2,0,0,0
kein,16,2,6,6,1,0,1,0
12,16,5,4,2,2,3,0,0
gemeinsam,16,4,1,9,1,0,1,0
arbeitsplätze,16,0,4,8,0,1,3,0
woche,16,4,3,5,0,1,3,0
ja,16,6,0,6,2,1,1,0
dass,16,3,2,6,1,4,0,0
hilfe,16,6,0,6,2,2,0,0
regierung,16,5,7,2,0,1,1,0
ander,16,4,3,3,0,5,1,0
stark,16,5,3,3,2,3,0,0
bezirk,15,4,1,5,2,1,2,0
scholz,15,2,5,6,1,0,1,0
50,15,5,2,2,2,4,0,0
wahlkreis,15,5,1,4,2,2,1,0
demokratie,15,1,4,8,0,0,2,0
test,15,3,1,9,0,0,2,0
co2,15,2,4,4,1,4,0,0
sache,15,4,2,7,2,0,0,0
eu,15,1,11,1,1,0,1,0
partei,15,4,7,1,0,1,2,0
weil,15,3,3,5,0,3,1,0
also,15,2,3,7,2,1,0,0
job,15,2,2,6,1,3,1,0
vergessen,15,0,5,3,4,1,2,0
sanierung,15,4,0,5,5,0,1,0
wissenschaft,14,2,0,8,1,2,1,0
sprechen,14,6,0,5,2,1,0,0
vor,14,5,3,5,1,0,0,0
nächst,14,5,1,6,0,1,1,0
ändern,14,5,0,5,0,2,2,0
erhöhen,14,5,7,0,0,2,0,0
mitarbeiter,14,1,4,2,0,1,6,0
ca,14,2,5,5,1,1,0,0
haben,14,3,3,3,1,2,2,0
wahlkampf,14,5,2,5,0,2,0,0
beschließen,14,7,0,5,0,2,0,0
investieren,14,1,3,5,2,0,3,0
abgeordnete,14,4,1,4,1,1,2,1
meine,14,3,0,9,1,0,1,0
verantwortung,14,3,2,7,0,0,2,0
dann,14,3,4,2,0,5,0,0
nachhaltig,14,3,0,6,2,0,3,0
teuer,13,2,4,2,0,3,2,0
fast,13,5,3,2,0,3,0,0
tragen,13,6,3,3,1,0,0,0
wort,13,2,2,6,0,2,1,0
frei,13,5,3,3,0,2,0,0
afghanistan,13,0,10,2,0,1,0,0
klar,13,4,3,4,1,0,1,0
auto,13,1,2,2,1,7,0,0
mehr,13,4,1,4,1,1,2,0
bundesregierung,13,2,8,3,0,0,0,0
mieter,13,3,0,8,0,0,2,0
erwarten,13,2,3,6,1,1,0,0
rot,13,5,1,6,1,0,0,0
maske,13,5,1,7,0,0,0,0
planen,13,2,3,4,3,1,0,0
malen,13,7,0,1,2,1,2,0
spende,13,6,5,1,1,0,0,0
enden,13,4,3,1,2,2,1,0
umsetzen,13,4,0,4,1,2,2,0
infrastruktur,13,1,3,5,0,3,1,0
freiheit,12,1,6,3,0,2,0,0
am,12,7,1,3,1,0,0,0
sorgen,12,2,1,3,0,4,2,0
alt,12,3,1,3,1,2,2,0
kämpfen,12,3,4,3,1,0,1,0
erklären,12,4,3,4,0,0,0,1
einsetzen,12,1,1,3,1,3,3,0
soziale,12,2,2,5,1,1,1,0
gelten,12,4,0,4,3,1,0,0
15,12,4,4,3,0,1,0,0
macht,12,0,6,5,1,0,0,0
miete,12,7,0,3,1,1,0,0
warum,12,0,7,2,3,0,0,0
laufen,12,3,1,6,0,2,0,0
steigen,12,4,3,3,1,1,0,0
man,12,3,3,1,1,3,1,0
stimmen,12,6,1,2,1,1,1,0
personal,12,5,4,2,1,0,0,0
unterstützung,12,4,0,6,1,0,1,0
entscheiden,12,3,2,4,1,2,0,0
hier,12,3,2,6,1,0,0,0
vonovia,12,8,0,4,0,0,0,0
nur,12,2,2,2,2,1,3,0
von,12,4,3,2,0,2,1,0
testen,12,4,0,5,1,0,2,0
finanziell,12,2,0,3,1,6,0,0
fahren,12,2,1,1,1,5,2,0
interesse,12,4,3,3,1,0,1,0
nach,12,5,2,4,0,0,1,0
brandenburg,12,5,1,5,0,0,1,0
2020,12,7,1,3,0,0,1,0
homeoffice,12,2,0,8,0,0,2,0
setzen,12,1,3,5,1,2,0,0
2021,11,3,1,2,3,1,1,0
maßnahme,11,2,1,2,1,4,1,0
enteignung,11,1,1,1,1,6,1,0
migranten,11,0,11,0,0,0,0,0
konkret,11,1,0,7,0,3,0,0
zielen,11,1,1,6,0,1,2,0
damit,11,3,1,5,1,1,0,0
diskutieren,11,1,1,8,0,0,1,0
klima,11,1,4,6,0,0,0,0
weiter,11,2,4,4,0,1,0,0
als,11,2,3,3,0,1,2,0
förderung,11,2,1,7,0,0,1,0
entstehen,11,1,2,6,1,1,0,0
dringen,11,2,0,4,0,4,1,0
jed,11,4,2,4,0,1,0,0
weder,11,2,1,4,3,1,0,0
normal,11,3,4,2,1,1,0,0
zentral,11,5,0,6,0,0,0,0
super,11,3,1,4,2,0,1,0
sagen,11,2,2,4,0,1,2,0
scheinen,11,1,1,3,3,3,0,0
haushalt,11,4,1,4,1,1,0,0
mann,11,1,2,4,2,0,2,0
zahl,11,2,0,6,1,2,0,0
kennen,11,3,1,2,0,4,1,0
polizei,11,2,3,4,1,0,1,0
lieb,11,4,2,3,1,0,1,0
schwarz,11,3,0,6,1,0,1,0
freuen,11,3,0,7,0,1,0,0
verstehen,11,5,0,2,2,0,2,0
netz,11,2,2,1,1,0,5,0
schulen,11,1,1,7,0,1,1,0
digitalisierung,11,1,0,3,1,3,3,0
strom,11,0,5,4,0,1,1,0
angebot,11,5,0,3,1,0,2,0
union,11,3,0,4,2,0,2,0
dazu,10,4,2,3,1,0,0,0
wohnen,10,1,1,3,2,2,1,0
sehr,10,1,1,2,0,0,6,0
richtig,10,1,1,4,0,2,1,1
schön,10,2,2,4,1,1,0,0
csu,10,1,1,4,3,1,0,0
platzen,10,1,3,5,0,0,1,0
schnell,10,3,1,4,1,0,1,0
zu,10,6,2,2,0,0,0,0
vermieter,10,5,1,4,0,0,0,0
retten,10,3,3,2,0,0,2,0
rente,10,1,8,0,1,0,0,0
groß,10,4,3,2,0,1,0,0
schutz,10,2,0,7,0,1,0,0
marzahn,10,6,3,1,0,0,0,0
eher,10,3,0,3,2,2,0,0
immerhin,10,4,2,0,3,1,0,0
politiker,10,2,5,1,0,1,1,0
liefern,10,3,2,4,0,1,0,0
massiv,10,1,4,3,1,1,0,0
lässt,10,3,0,5,0,2,0,0
politische,10,1,4,2,0,2,1,0
voll,10,2,5,2,1,0,0,0
preisen,10,1,2,4,1,2,0,0
transformation,10,1,0,9,0,0,0,0
hausen,10,2,1,6,0,0,1,0
mitteln,10,2,1,5,1,1,0,0
natürlich,10,5,0,4,0,1,0,0
deutsche,10,1,9,0,0,0,0,0
hand,10,4,0,5,0,0,1,0
bereiten,10,1,1,6,1,0,1,0
genannt,10,1,5,4,0,0,0,0
schließen,10,2,0,5,0,1,2,0
idee,10,0,1,4,1,2,2,0
denn,10,2,1,5,1,1,0,0
trotzen,10,2,1,7,0,0,0,0
parlament,10,0,1,3,0,3,3,0
mitte,10,5,0,2,1,2,0,0
kampagne,10,2,2,0,4,0,2,0
oder,10,5,0,0,0,3,2,0
finanz,10,2,0,5,1,1,1,0
glauben,9,4,1,1,1,2,0,0
bürger,9,1,2,2,0,1,3,0
markt,9,4,1,2,1,1,0,0
konzern,9,3,2,3,0,1,0,0
ber,9,1,2,2,0,0,4,0
klein,9,0,1,4,0,3,1,0
triell,9,1,2,6,0,0,0,0
schüler,9,4,1,2,0,1,1,0
cent,9,1,5,0,1,2,0,0
europa,9,1,3,3,0,0,2,0
dank,9,1,3,4,0,0,1,0
unglaublich,9,0,4,1,0,1,3,0
hart,9,0,3,4,0,0,2,0
fragen,9,4,1,2,1,1,0,0
ob,9,2,1,3,1,1,1,0
gewerkschaft,9,2,2,3,0,2,0,0
nein,9,7,2,0,0,0,0,0
hälfte,9,4,2,1,1,1,0,0
2016,9,3,1,4,1,0,0,0
lang,9,0,1,6,1,1,0,0
150,9,3,3,3,0,0,0,0
funktionieren,9,2,1,2,1,1,1,1
lösen,9,1,2,4,0,1,1,0
innerhalb,9,2,3,2,0,1,1,0
lösung,9,5,1,1,1,0,1,0
gerecht,9,4,0,4,0,1,0,0
ermöglichen,9,5,1,3,0,0,0,0
morgen,9,3,2,3,0,0,1,0
fördern,9,1,1,5,1,0,1,0
na,9,3,0,0,1,0,5,0
versprechen,9,1,3,4,0,1,0,0
impfen,9,0,1,4,1,2,1,0
besuchen,9,1,1,6,1,0,0,0
herr,9,1,2,4,0,0,1,1
zusätzlich,9,4,1,3,0,1,0,0
lichtenberg,9,5,0,1,2,1,0,0
beginnen,9,3,2,2,1,1,0,0
denken,9,1,1,4,1,1,1,0
dax,9,2,0,7,0,0,0,0
gute,9,2,2,3,2,0,0,0
aufgabe,9,1,3,3,0,0,1,1
spielen,9,0,2,2,4,0,1,0
verlieren,9,2,2,1,1,2,1,0
investition,9,0,0,9,0,0,0,0
start,9,2,0,4,2,0,1,0
seite,8,2,1,2,1,2,0,0
ausbau,8,1,0,2,0,0,5,0
schauen,8,2,1,2,1,2,0,0
stunde,8,1,1,4,0,2,0,0
ne,8,5,0,2,1,0,0,0
verkaufen,8,1,0,5,1,0,1,0
zusammenarbeit,8,2,0,4,0,0,2,0
daher,8,2,1,1,0,2,2,0
500,8,3,2,3,0,0,0,0
gestern,8,2,0,5,0,0,1,0
unsinn,8,3,4,0,0,1,0,0
40,8,2,0,6,0,0,0,0
mindestens,8,3,2,1,1,0,1,0
laschet,8,0,4,1,3,0,0,0
passieren,8,2,0,4,0,2,0,0
unabhängig,8,1,3,2,1,1,0,0
deswegen,8,5,0,2,0,0,1,0
wird,8,1,1,1,2,0,3,0
erinnern,8,4,0,4,0,0,0,0
verteilen,8,2,1,3,1,1,0,0
verfügung,8,1,3,1,1,1,1,0
arbeitsbedingungen,8,5,0,2,1,0,0,0
auszubildende,8,3,1,3,1,0,0,0
pflege,8,3,0,1,4,0,0,0
noch,8,4,0,4,0,0,0,0
art,8,1,3,2,1,1,0,0
versuchen,8,0,3,3,0,1,1,0
lesen,8,3,0,2,0,2,1,0
klimakrise,8,2,0,6,0,0,0,0
erstmal,8,3,1,0,0,2,2,0
halt,8,1,1,3,0,2,1,0
kommen,8,1,2,3,0,1,1,0
kohleausstieg,8,4,0,4,0,0,0,0
forschung,8,3,0,3,0,2,0,0
forderung,8,2,0,1,2,2,1,0
mieten,8,5,1,2,0,0,0,0
koalition,8,1,1,5,0,1,0,0
monatlich,8,3,5,0,0,0,0,0
bis,8,2,2,2,2,0,0,0
zug,8,1,2,3,0,1,1,0
gerade,8,2,1,3,1,1,0,0
spannend,8,4,0,1,1,1,1,0
lufthansa,8,2,2,0,1,3,0,0
grund,8,2,0,2,0,3,1,0
falsch,8,0,0,2,3,3,0,0
semesterticket,8,7,0,1,0,0,0,0
energiewende,8,3,2,3,0,0,0,0
neiemand,8,2,1,3,2,0,0,0
priorität,8,4,0,4,0,0,0,0
berichten,8,4,2,2,0,0,0,0
schützen,8,4,2,1,0,1,0,0
bezahlbar,8,2,1,3,1,1,0,0
direkt,8,3,0,2,1,1,1,0
gerne,8,0,2,5,1,0,0,0
impfstoff,8,0,0,2,1,2,3,0
mahe,8,8,0,0,0,0,0,0
situation,8,2,2,1,1,2,0,0
beteiligen,8,3,0,3,1,1,0,0
link,8,3,5,0,0,0,0,0
täglich,8,1,1,6,0,0,0,0
regulierung,8,2,0,0,0,6,0,0
reich,8,1,5,0,0,2,0,0
egal,8,1,0,1,0,4,2,0
sitzen,8,2,0,1,2,1,2,0
linkelpt,8,8,0,0,0,0,0,0
rendite,8,4,0,3,0,1,0,0
illegale,8,0,8,0,0,0,0,0
nix,7,1,1,4,0,1,0,0
vertrauen,7,1,0,2,1,3,0,0
unfassbar,7,3,1,1,1,1,0,0
genauso,7,2,2,1,1,1,0,0
energie,7,2,0,2,0,2,1,0
200,7,3,2,1,0,0,1,0
september,7,1,4,2,0,0,0,0
gering,7,4,0,1,0,1,1,0
höhe,7,5,2,0,0,0,0,0
bestehen,7,1,1,4,0,1,0,0
azubi,7,5,0,1,1,0,0,0
obwohl,7,1,3,0,1,0,2,0
demokratisch,7,0,4,2,0,1,0,0
konzept,7,1,0,5,0,0,1,0
schreiben,7,3,1,3,0,0,0,0
bedeuten,7,1,1,4,0,1,0,0
grundrechte,7,1,3,2,1,0,0,0
neukölln,7,0,0,3,3,1,0,0
16,7,1,2,3,0,1,0,0
debatte,7,1,0,5,0,0,1,0
21,7,3,2,0,2,0,0,0
drauf,7,1,0,5,0,0,1,0
verbreiten,7,1,4,2,0,0,0,0
hab,7,3,0,4,0,0,0,0
schluss,7,3,2,2,0,0,0,0
warten,7,0,0,4,1,1,1,0
reichen,7,1,3,2,1,0,0,0
bezeichnen,7,1,2,2,1,1,0,0
wann,7,0,7,0,0,0,0,0
beratung,7,5,0,1,0,1,0,0
schlecht,7,4,0,0,1,2,0,0
vorschlag,7,2,0,5,0,0,0,0
solidarisch,7,4,1,1,0,1,0,0
kita,7,3,1,2,0,0,1,0
berufen,7,1,3,1,1,0,1,0
sollen,7,2,3,2,0,0,0,0
beuten,7,2,3,0,1,0,1,0
dieses,7,3,0,2,1,1,0,0
betragen,7,3,2,0,1,1,0,0
groko,7,3,3,1,0,0,0,0
