,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-05-09,0.0,0.03333333333333333,0.05,0.15,0.15,,0.016666666666666666,0.0,0.0020396270396270395,0.0038375350140056022,0.0022912235793552892,0.002188698443565712,,0.0004629629629629629
2021-05-10,0.0,0.05,0.05,0.15,0.15,,0.016666666666666666,0.0,0.010372960372960373,0.0038375350140056022,0.0022912235793552892,0.002188698443565712,,0.0004629629629629629
2021-05-11,0.0,0.05,0.06666666666666667,0.15,0.16666666666666666,,0.016666666666666666,0.0,0.010372960372960373,0.005352686529157117,0.0022912235793552892,0.0024863174911847596,,0.0004629629629629629
2021-05-12,0.0,0.05,0.06666666666666667,0.15,0.16666666666666666,,0.016666666666666666,0.0,0.010372960372960373,0.005352686529157117,0.0022912235793552892,0.0024863174911847596,,0.0004629629629629629
2021-05-13,0.0,0.05,0.06666666666666667,0.15,0.16666666666666666,,0.016666666666666666,0.0,0.010372960372960373,0.005352686529157117,0.0022912235793552892,0.0024863174911847596,,0.0004629629629629629
2021-05-14,0.0,0.05,0.08333333333333333,0.15,0.16666666666666666,,0.016666666666666666,0.0,0.010372960372960373,0.005890320937759267,0.0022912235793552892,0.0024863174911847596,,0.0004629629629629629
2021-05-15,0.0,0.05,0.08333333333333333,0.15,0.16666666666666666,0.02,0.016666666666666666,0.0,0.010372960372960373,0.005890320937759267,0.0022912235793552892,0.0024863174911847596,0.02,0.0004629629629629629
2021-05-16,0.0,0.05,0.1,0.15,0.16666666666666666,0.0196078431372549,0.016666666666666666,0.0,0.010372960372960373,0.0067236542710926005,0.0022912235793552892,0.0024863174911847596,0.0196078431372549,0.0004629629629629629
2021-05-17,0.0,0.05,0.1,0.15,0.16666666666666666,0.019230769230769232,0.016666666666666666,0.0,0.010372960372960373,0.0067236542710926005,0.0022912235793552892,0.0024863174911847596,0.019230769230769232,0.0004629629629629629
2021-05-18,0.0,0.05,0.1,0.13333333333333333,0.16666666666666666,,0.016666666666666666,0.0,0.010372960372960373,0.0067236542710926005,0.002074773362905073,0.0024863174911847596,,0.0004629629629629629
2021-05-19,0.0,0.05,0.1,0.13333333333333333,0.16666666666666666,,0.016666666666666666,0.0,0.010372960372960373,0.0067236542710926005,0.002074773362905073,0.0024863174911847596,,0.0004629629629629629
2021-05-20,0.0,0.05,0.1,0.15,0.23333333333333334,0.018867924528301886,0.016666666666666666,0.0,0.010372960372960373,0.0067236542710926005,0.0024451437332754433,0.0032706312166749557,0.018867924528301886,0.0004629629629629629
2021-05-21,0.0,0.05,0.1,0.15,0.21666666666666667,,0.03333333333333333,0.0,0.010372960372960373,0.0067236542710926005,0.0024451437332754433,0.0030018140123738804,,0.0012205387205387204
2021-05-22,0.0,0.05,0.1,0.15,0.21666666666666667,,0.03333333333333333,0.0,0.010372960372960373,0.0067236542710926005,0.0024451437332754433,0.0030018140123738804,,0.0012205387205387204
2021-05-23,0.0,0.05,0.1,0.13333333333333333,0.18333333333333332,,0.03333333333333333,0.0,0.010372960372960373,0.0067236542710926005,0.0021887334768651867,0.0024553659249421864,,0.0012205387205387204
2021-05-24,0.0,0.05,0.08333333333333333,0.13333333333333333,0.18333333333333332,0.018518518518518517,0.03333333333333333,0.0,0.010372960372960373,0.0050569876044259335,0.0021887334768651867,0.0024553659249421864,0.018518518518518517,0.0012205387205387204
