hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
dass,199,59,24,48,21,44,3,0
abgeordnetenhaus,197,61,41,36,39,10,6,4
wort,195,55,38,55,12,21,13,1
spielen,194,46,36,51,42,9,9,1
gesellschaft,194,47,50,54,9,18,15,1
beginnen,193,84,23,55,7,15,8,1
maske,193,69,45,52,12,6,9,0
wo,192,57,43,47,14,11,20,0
treffen,192,62,21,65,10,22,11,1
kosten,191,47,37,52,13,25,17,0
ändern,188,75,21,58,11,15,8,0
dafür,188,59,28,66,13,15,7,0
ausschuss,188,68,7,72,21,13,7,0
unterstützung,187,74,4,62,12,12,23,0
sache,186,60,19,64,14,23,6,0
nur,186,41,44,63,16,12,9,1
politische,185,34,46,58,20,14,13,0
maßnahme,185,53,19,71,10,18,13,1
jed,185,38,28,56,27,26,8,2
15,184,82,26,51,8,11,6,0
neukölln,184,32,5,129,14,3,1,0
weil,183,66,32,58,11,12,4,0
halt,183,49,25,44,55,7,3,0
hausen,183,75,17,59,12,14,5,1
seite,183,60,24,54,18,18,8,1
link,183,64,77,20,10,8,4,0
vorschlag,183,67,4,58,24,17,13,0
wahlkreis,182,55,26,70,16,8,7,0
schützen,181,43,54,41,22,10,10,1
wohnen,180,67,17,55,10,21,10,0
hoffen,180,67,6,65,16,22,4,0
parlament,177,48,22,55,14,24,14,0
fast,176,44,26,55,12,23,16,0
wissenschaft,176,33,12,106,9,12,4,0
impfstoff,174,56,14,37,27,8,32,0
völlig,174,29,61,35,19,20,9,1
fehlen,173,52,24,49,12,15,21,0
versuchen,172,45,37,52,9,12,17,0
super,172,45,16,80,9,11,10,1
bild,171,33,36,56,20,15,10,1
agh21,171,128,1,31,1,1,9,0
gewalt,171,29,39,68,16,10,9,0
million,170,37,70,21,19,11,11,1
damit,170,41,33,66,20,6,4,0
sogar,169,37,27,46,26,25,8,0
voll,169,32,27,68,21,11,10,0
ziehen,167,36,13,42,48,20,7,1
lt,167,149,3,11,2,2,0,0
passieren,166,48,12,62,10,21,13,0
meinung,166,53,23,40,16,18,15,1
vergessen,166,32,26,75,16,11,4,2
danke,165,60,11,65,10,11,8,0
12,165,67,19,34,20,11,12,2
vor,164,59,14,60,13,14,4,0
als,164,46,13,56,20,18,11,0
erreichen,164,42,15,64,15,18,10,0
frei,164,53,32,50,5,22,1,1
staat,163,26,73,15,9,25,11,4
sorgen,163,39,28,55,9,21,11,0
erwarten,163,45,34,51,9,9,15,0
groß,162,51,31,43,14,16,7,0
grund,162,49,32,42,10,22,5,2
solidarität,161,60,4,60,23,6,8,0
ergebnis,161,50,17,51,14,18,10,1
hand,161,46,22,53,21,9,10,0
fraktion,161,58,13,53,14,14,7,2
scheinen,161,51,33,34,12,20,8,3
öpnv,161,53,11,52,19,14,12,0
einig,160,44,21,61,13,13,8,0
giffey,160,45,22,61,24,2,6,0
vielleicht,160,42,23,37,23,22,13,0
kultur,159,75,9,46,22,4,3,0
lieben,159,64,14,44,19,13,3,2
diskussion,159,43,4,43,16,33,20,0
sofort,159,67,24,30,14,16,8,0
bürgern,159,8,117,11,0,4,18,1
26,159,52,47,31,16,5,8,0
baerbock,159,5,123,18,6,7,0,0
zahlen,158,36,56,38,9,15,4,0
koalition,158,43,14,56,9,15,21,0
18,157,53,16,44,20,5,15,4
stunde,157,47,9,66,8,18,9,0
krise,157,41,29,64,4,8,11,0
hoffentlich,157,47,15,63,8,11,13,0
umsetzen,156,45,2,65,12,17,15,0
tragen,156,37,31,51,13,13,10,1
spannen,156,49,8,60,13,12,13,1
demo,155,42,19,73,8,3,7,3
freiheit,155,23,55,41,10,21,4,1
vorbei,155,60,10,52,15,12,5,1
mehrheit,154,59,17,47,12,17,2,0
einzig,154,50,29,35,12,17,10,1
nix,154,49,20,58,19,2,6,0
direkt,153,65,5,57,9,13,4,0
mitglied,153,22,45,26,16,20,24,0
schüler,153,97,14,30,3,7,2,0
19,153,49,9,48,29,5,7,6
nochmal,153,55,7,61,8,13,9,0
lichtenberg,152,85,2,40,6,3,16,0
kommen,152,54,24,35,13,14,12,0
funktionieren,152,54,19,43,6,14,15,1
unternehmen,152,23,14,56,12,21,26,0
auto,152,17,22,49,8,48,7,1
leider,151,55,13,51,12,10,10,0
erhalten,151,53,21,33,24,6,14,0
via,150,60,22,40,13,3,11,1
lässt,150,41,21,47,17,17,7,0
person,149,26,24,56,24,8,11,0
dazu,149,55,32,37,12,4,9,0
europa,149,34,28,54,10,9,13,1
verhindern,149,46,21,46,12,7,17,0
einsatz,148,33,16,63,15,12,9,0
100,148,52,24,51,8,9,4,0
soziale,148,67,10,55,4,8,4,0
projekt,147,50,5,65,13,12,2,0
mieter,147,57,5,60,6,6,13,0
forderung,146,62,11,45,13,11,3,1
guten,145,50,9,52,15,12,7,0
the,145,36,10,68,11,13,7,0
klima,145,20,28,80,7,4,5,1
initiative,145,63,1,45,8,17,10,1
einsetzen,144,41,14,68,9,7,5,0
info,144,37,4,82,8,4,9,0
verlieren,144,31,41,33,16,13,7,3
gewinnen,143,58,13,34,16,11,11,0
miete,143,67,3,50,6,9,8,0
16,143,57,19,39,13,4,11,0
gedenken,142,51,18,45,17,7,4,0
bildung,142,49,15,43,2,18,14,1
planen,142,45,15,46,14,14,7,1
informieren,142,47,40,30,8,5,9,3
50,142,51,15,46,11,12,5,2
verkehrswende,142,18,3,105,13,1,2,0
meinen,142,49,24,40,9,17,3,0
egal,142,39,19,41,17,14,12,0
nachricht,142,29,16,66,16,9,6,0
himmeln,141,6,1,5,127,1,1,0
union,141,28,13,32,33,9,26,0
blicken,141,42,7,54,15,10,13,0
sitzen,141,35,36,29,17,18,5,1
tag,140,49,16,38,12,13,12,0
eltern,140,60,4,39,10,12,15,0
schreiten,140,25,14,61,26,6,8,0
unterwegs,140,54,26,44,6,6,4,0
lernen,139,40,20,54,9,11,5,0
impfung,139,29,28,30,22,11,19,0
laschet,139,11,31,54,35,2,6,0
kollege,139,35,16,43,10,24,10,1
bestimmen,138,46,23,38,9,15,7,0
erinnern,138,54,12,42,11,11,8,0
linkelpt,138,136,0,0,2,0,0,0
bundestag,138,49,25,39,9,6,9,1
team,138,32,5,74,7,7,12,1
dran,138,57,9,46,19,5,2,0
weiterhin,138,22,16,48,26,19,6,1
angebot,137,44,3,42,32,8,8,0
digital,137,40,2,61,14,16,4,0
horizont,137,2,2,2,130,0,1,0
noch,137,56,25,36,10,4,6,0
spannend,137,57,1,45,10,12,12,0
schließen,136,47,13,40,11,15,10,0
rassismus,136,60,21,46,4,3,2,0
gibt,135,46,25,38,7,15,4,0
sollen,135,39,25,37,9,15,9,1
führen,135,40,26,37,10,9,10,3
welch,135,51,36,26,7,5,10,0
ines,135,135,0,0,0,0,0,0
sitzung,135,50,7,52,10,12,4,0
absolut,135,36,13,52,8,13,12,1
eu,134,20,68,20,12,13,1,0
herzlich,134,28,21,63,5,8,9,0
geht,134,60,24,36,7,3,4,0
gerade,134,37,7,45,16,23,6,0
von,133,44,21,39,6,13,5,5
zu,132,57,18,38,7,7,5,0
wirtschaft,132,15,19,69,7,12,10,0
schwer,132,33,18,40,13,14,13,1
ernst,131,45,28,36,6,13,3,0
oh,131,50,7,55,4,14,1,0
schauen,130,44,16,26,23,13,8,0
seit,130,38,28,38,16,7,3,0
gehts,130,58,1,40,25,1,5,0
online,130,65,6,44,6,5,4,0
ab,130,73,3,36,13,1,4,0
covid19,130,22,56,29,23,0,0,0
aktuellestunde,130,126,0,4,0,0,0,0
btw21,130,65,15,39,3,1,7,0
prozent,129,80,12,21,8,7,1,0
fällen,129,27,26,46,10,12,8,0
fragestunde,128,124,0,2,1,0,1,0
beitrag,128,27,14,42,14,20,11,0
großartig,128,48,0,48,12,6,14,0
offensichtlich,128,28,51,25,2,12,10,0
starten,128,39,8,47,22,6,6,0
schnell,128,32,12,54,12,6,11,1
besuchen,127,39,8,53,8,7,12,0
jung,127,30,27,34,12,10,9,5
abend,127,35,8,59,6,11,8,0
verwaltung,126,39,6,45,9,14,13,0
neubau,126,53,2,42,7,13,9,0
schwarz,126,22,16,54,16,12,6,0
deutsche,125,17,82,14,1,3,4,4
situation,125,35,7,54,8,16,5,0
brandenburg,125,39,9,57,8,3,9,0
september,125,26,47,27,12,4,9,0
2020,125,42,13,43,20,3,3,1
leisten,125,27,20,50,8,9,11,0
medium,124,12,87,9,6,8,2,0
verdienen,124,22,19,47,8,16,12,0
warten,124,25,14,41,15,13,13,3
bereiten,123,37,12,44,10,4,14,2
bereich,122,39,8,45,8,18,4,0
abgeordnete,122,38,14,33,14,13,7,3
twitter,122,27,33,27,23,5,7,0
letzte,122,42,8,49,16,4,2,1
köpenick,121,63,4,16,15,22,1,0
etc,121,34,16,52,3,14,2,0
raus,121,46,13,26,23,7,5,1
gehen,121,40,9,39,14,14,4,1
anhörung,121,48,1,40,11,20,1,0
tatsächlich,120,39,24,33,9,6,9,0
programm,120,30,20,56,4,6,4,0
natürlich,120,42,21,25,6,18,8,0
wünsche,120,31,12,40,9,14,14,0
schlimm,120,27,27,36,9,9,11,1
zahl,120,27,9,56,10,14,4,0
milliarde,120,34,44,15,4,9,14,0
kaufen,120,43,16,33,7,13,7,1
geschichte,119,35,24,37,5,12,6,0
vertrauen,119,27,14,40,12,15,11,0
allesistdrin,118,0,0,118,0,0,0,0
sinnen,118,34,14,27,11,21,8,3
laut,118,40,23,34,12,8,1,0
privat,118,40,12,28,12,20,6,0
paar,117,27,16,37,14,18,5,0
interessant,117,31,15,35,14,13,9,0
schutz,117,30,15,42,15,6,7,2
meist,117,29,15,43,7,15,7,1
denn,116,21,15,59,12,7,2,0
mpk,116,21,1,75,7,1,11,0
foto,116,22,2,32,49,7,4,0
regeln,116,37,14,37,8,16,4,0
aus,116,33,12,33,14,14,10,0
dringen,115,42,20,32,6,11,4,0
schaden,115,26,21,39,11,14,4,0
nötigen,115,21,6,36,47,4,1,0
art,114,24,32,37,10,4,7,0
ach,114,34,22,33,18,2,5,0
wahlprogramm,114,46,9,40,8,4,7,0
nennen,114,21,41,28,8,11,4,1
lage,113,29,15,35,16,8,8,2
genauso,113,30,18,40,5,13,6,1
sicherheit,113,26,16,34,16,9,12,0
wollen,113,34,30,23,10,8,8,0
sowas,113,28,29,35,9,7,5,0
kraft,113,44,13,35,6,7,7,1
möglichkeit,113,39,8,32,17,11,6,0
macht,113,27,26,28,19,9,4,0
folgen,113,34,17,32,17,7,4,2
wünschen,113,34,10,43,12,7,7,0
kampf,112,46,25,28,5,2,6,0
regieren,112,25,28,15,14,18,11,1
weder,112,31,20,29,17,9,5,1
