,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-02-07,125,3.1333333333333333,1.0,1.3,4.166666666666667,4.0,0.06666666666666667,0.6333333333333333,0.14111857002801778,0.0950283975283975,0.14251396751396744,0.09068149420631426,0.05238673337831697,0.05,0.05525049025049026
2021-02-08,145,3.1,1.0333333333333334,1.2333333333333334,4.166666666666667,3.933333333333333,0.03333333333333333,0.6666666666666666,0.13949021753759633,0.10613950863950863,0.1318658193658193,0.09153619506101512,0.05192723882232856,0.016666666666666666,0.05272523772523773
2021-02-09,181,3.1666666666666665,1.0333333333333334,1.2333333333333334,4.266666666666667,3.966666666666667,0.03333333333333333,0.7666666666666667,0.1450457730931519,0.10613950863950863,0.1318658193658193,0.08959859243375731,0.052225341803358374,0.016666666666666666,0.0561735135873067
2021-02-10,219,3.4,1.0333333333333334,1.3333333333333333,4.233333333333333,3.966666666666667,0.03333333333333333,0.8333333333333334,0.15179324784062664,0.10554427054427054,0.13289221232769613,0.08729596085480994,0.05203966541078543,0.016666666666666666,0.0598772172910104
2021-02-11,318,3.5,1.1333333333333333,1.4333333333333333,4.2,4.266666666666667,0.03333333333333333,0.8333333333333334,0.1510988033961822,0.10604932104932104,0.1399292493647332,0.0858394481623422,0.053896955089246745,0.016666666666666666,0.05893024759404071
2021-02-12,181,3.5,1.1333333333333333,1.3666666666666667,4.3,4.133333333333334,0.03333333333333333,0.8,0.14998769228507108,0.10554427054427054,0.13480104423652806,0.08810440542729946,0.05188014836655767,0.016666666666666666,0.058464047127840243
2021-02-13,165,3.5,1.1333333333333333,1.4,4.233333333333333,4.166666666666667,0.03333333333333333,0.8333333333333334,0.15498769228507112,0.10554427054427054,0.1389677109031947,0.08581307973171845,0.05389963042880523,0.016666666666666666,0.06061051177430489
2021-02-14,183,3.4,1.2333333333333334,1.3666666666666667,4.366666666666666,4.466666666666667,0.03333333333333333,0.9666666666666667,0.15201020499385834,0.11054427054427053,0.13480104423652806,0.08799887208144523,0.05784228275855434,0.016666666666666666,0.072731723895517
2021-02-15,134,3.3,1.2333333333333334,1.3666666666666667,4.3,4.133333333333334,0.06666666666666667,0.9333333333333333,0.1505439293340343,0.11054427054427053,0.13480104423652806,0.08715317861280095,0.05859058207828224,0.03333333333333333,0.06717616833996146
2021-02-16,194,3.3666666666666667,1.2666666666666666,1.3333333333333333,4.333333333333333,4.033333333333333,0.1,0.9,0.15189313568324062,0.11887760387760386,0.13003913947462328,0.0866512114441671,0.05604069294302724,0.03809523809523809,0.06384283500662812
2021-02-17,180,3.4,1.3333333333333333,1.3,4.266666666666667,4.2,0.13333333333333333,0.9,0.15393017272027765,0.12998871498871498,0.12607643551191933,0.08566289158792272,0.05799762586896933,0.05476190476190476,0.06384283500662812
