hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
menschenrechte,28,8,0,16,2,2,0.0,0
ich,16,4,3,7,1,1,0.0,0
asyl,13,3,5,3,1,0,0.0,1
europa,9,1,0,8,0,0,0.0,0
recht,7,2,0,4,1,0,0.0,0
berlin,6,3,0,3,0,0,0.0,0
türkei,6,1,0,0,4,1,0.0,0
demokratie,5,2,0,3,0,0,0.0,0
frau,5,1,0,1,2,1,0.0,0
von,5,1,1,1,0,0,0.0,2
mensch,4,0,0,3,0,1,0.0,0
jahr,4,2,0,2,0,0,0.0,0
aufklärung,4,1,0,2,1,0,0.0,0
heute,4,1,0,1,0,2,0.0,0
werten,4,3,0,1,0,0,0.0,0
afghanistan,3,1,0,2,0,0,0.0,0
grundrechte,3,3,0,0,0,0,0.0,0
gelten,3,2,0,0,1,0,0.0,0
geflüchtet,3,2,0,1,0,0,0.0,0
land,3,1,2,0,0,0,0.0,0
leben,3,0,0,2,1,0,0.0,0
mein,3,0,1,2,0,0,0.0,0
erwarten,3,0,0,3,0,0,0.0,0
deal,3,3,0,0,0,0,0.0,0
migranten,3,0,2,0,0,0,0.0,1
000,3,0,1,0,0,0,0.0,2
cdu,3,2,0,1,0,0,0.0,0
zeit,3,1,1,1,0,0,0.0,0
und,3,1,1,0,1,0,0.0,0
sicher,3,2,0,1,0,0,0.0,0
zeichen,3,0,0,3,0,0,0.0,0
tagen,3,0,0,2,0,1,0.0,0
rechtsstaat,2,2,0,0,0,0,0.0,0
was,2,0,0,1,0,1,0.0,0
gleich,2,0,0,2,0,0,0.0,0
gesetz,2,2,0,0,0,0,0.0,0
geschichte,2,0,0,2,0,0,0.0,0
gerechtigkeit,2,0,0,2,0,0,0.0,0
unteilbar,2,1,0,1,0,0,0.0,0
geflüchtete,2,1,0,1,0,0,0.0,0
warum,2,0,1,1,0,0,0.0,0
friede,2,0,0,2,0,0,0.0,0
fallen,2,0,0,2,0,0,0.0,0
fordern,2,0,0,1,0,1,0.0,0
unkontrolliert,2,0,2,0,0,0,0.0,0
wer,2,0,1,0,0,1,0.0,0
wichtig,2,0,0,2,0,0,0.0,0
euro2020,2,0,0,1,1,0,0.0,0
einschränkung,2,1,0,0,0,1,0.0,0
eigentlich,2,2,0,0,0,0,0.0,0
deutschland,2,0,1,1,0,0,0.0,0
zeigen,2,1,0,1,0,0,0.0,0
danken,2,1,0,1,0,0,0.0,0
grund,2,0,0,1,0,1,0.0,0
hass,2,0,0,2,0,0,0.0,0
gründen,2,0,0,2,0,0,0.0,0
bündnis,2,0,0,2,0,0,0.0,0
rassismus,2,1,0,1,0,0,0.0,0
punkt,2,1,0,1,0,0,0.0,0
politisch,2,0,0,2,0,0,0.0,0
pol,2,0,0,1,1,0,0.0,0
seenotrettung,2,2,0,0,0,0,0.0,0
setzen,2,0,0,2,0,0,0.0,0
meine,2,1,0,0,1,0,0.0,0
stadt,2,0,0,2,0,0,0.0,0
mda,2,0,0,0,0,0,0.0,2
mal,2,1,1,0,0,0,0.0,0
schande,2,0,0,2,0,0,0.0,0
lest,2,1,0,1,0,0,0.0,0
stark,2,0,0,2,0,0,0.0,0
syrien,2,1,1,0,0,0,0.0,0
karatepe,2,1,0,1,0,0,0.0,0
tat,2,1,0,0,1,0,0.0,0
triell,2,0,0,2,0,0,0.0,0
in,2,0,0,2,0,0,0.0,0
impfen,2,2,0,0,0,0,0.0,0
ungarn,2,0,0,1,1,0,0.0,0
mauern,2,0,0,2,0,0,0.0,0
laschet,2,0,0,2,0,0,0.0,0
übernehmen,2,1,0,1,0,0,0.0,0
bosnien,2,0,1,0,0,0,0.0,1
asylrecht,2,1,1,0,0,0,0.0,0
am,2,0,0,2,0,0,0.0,0
belarus,2,0,0,2,0,0,0.0,0
ablehnen,2,0,0,1,0,1,0.0,0
beantragen,2,0,1,0,0,0,0.0,1
2021,2,0,2,0,0,0,0.0,0
150,2,0,0,2,0,0,0.0,0
aber,2,0,1,1,0,0,0.0,0
afd,2,0,1,0,0,0,0.0,1
ausbeutung,2,0,0,2,0,0,0.0,0
auch,2,0,0,2,0,0,0.0,0
agh,2,2,0,0,0,0,0.0,0
abschiebung,2,1,1,0,0,0,0.0,0
route,1,1,0,0,0,0,0.0,0
rodeln,1,0,1,0,0,0,0.0,0
respekt,1,0,0,1,0,0,0.0,0
riesendank,1,0,0,1,0,0,0.0,0
richtlinie,1,1,0,0,0,0,0.0,0
rettungsschiffe,1,1,0,0,0,0,0.0,0
retten,1,1,0,0,0,0,0.0,0
russland,1,0,0,0,1,0,0.0,0
regime,1,0,0,1,0,0,0.0,0
reichen,1,0,0,1,0,0,0.0,0
regimegegnerinnen,1,0,0,1,0,0,0.0,0
sana,1,0,0,0,0,0,0.0,1
regenbogenfahne,1,0,0,1,0,0,0.0,0
regenbogen,1,0,0,1,0,0,0.0,0
regelfall,1,0,1,0,0,0,0.0,0
refugees,1,1,0,0,0,0,0.0,0
