,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-04-24,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.5,1.1,,0.1,0.014321895424836596,0.0037037037037037017,0.004250151791135397,0.008124966861245808,0.019592190406759382,,0.008059395801331283
2021-04-25,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.5,1.0666666666666667,,0.1,0.014321895424836596,0.0037037037037037017,0.004250151791135397,0.008124966861245808,0.018834614649183627,,0.008059395801331283
2021-04-26,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.5,1.0666666666666667,,0.1,0.014321895424836596,0.0037037037037037017,0.004250151791135397,0.008124966861245808,0.018834614649183627,,0.008059395801331283
2021-04-27,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.5,1.1,,0.1,0.014321895424836596,0.0037037037037037017,0.004250151791135397,0.008124966861245808,0.01957535538992437,,0.008059395801331283
2021-04-28,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.5333333333333333,1.1333333333333333,0.03333333333333333,0.1,0.014321895424836596,0.0037037037037037017,0.004250151791135397,0.008753897678855871,0.020430056244625225,0.03333333333333333,0.008059395801331283
2021-04-29,0.16666666666666666,0.1,0.06666666666666667,0.5333333333333333,1.1666666666666667,,0.1,0.014321895424836596,0.011111111111111108,0.004250151791135397,0.008753897678855871,0.019950753412381214,,0.008059395801331283
2021-04-30,0.2,0.1,0.06666666666666667,0.5333333333333333,1.2666666666666666,,0.13333333333333333,0.016702847805788977,0.011111111111111108,0.004250151791135397,0.008753897678855871,0.022331705793333594,,0.009813781766243564
2021-05-01,0.2,0.1,0.06666666666666667,0.5666666666666667,1.2666666666666666,,0.1,0.016702847805788977,0.011111111111111108,0.004250151791135397,0.0092829982079564,0.022331705793333594,,0.0050518770043388025
2021-05-02,0.2,0.1,0.06666666666666667,0.5666666666666667,1.2666666666666666,0.03333333333333333,0.1,0.016702847805788977,0.011111111111111108,0.004250151791135397,0.0092829982079564,0.022331705793333594,0.03333333333333333,0.0050518770043388025
2021-05-03,0.2,0.1,0.06666666666666667,0.6,1.3333333333333333,,0.1,0.016702847805788977,0.011111111111111108,0.004250151791135397,0.009795818720776913,0.023154751060823306,,0.0050518770043388025
2021-05-04,0.2,0.1,0.06666666666666667,0.6,1.3333333333333333,,0.1,0.016702847805788977,0.011111111111111108,0.004250151791135397,0.009795818720776913,0.023154751060823306,,0.0050518770043388025
2021-05-05,0.2,0.1,0.06666666666666667,0.6333333333333333,1.3333333333333333,,0.1,0.016702847805788977,0.011111111111111108,0.004250151791135397,0.010351374276332469,0.023154751060823306,,0.0050518770043388025
2021-05-06,0.16666666666666666,0.1,0.06666666666666667,0.6333333333333333,1.5333333333333334,,0.1,0.014619514472455646,0.011111111111111108,0.004250151791135397,0.010351374276332469,0.024893881495605914,,0.0050518770043388025
