hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
verwaltung,126,39,6,45,9,14,13,0.0
ich,49,9,3,21,1,11,4,0.0
berlin,40,12,4,10,2,4,8,0.0
berliner,30,4,1,15,2,5,3,0.0
brauchen,16,5,0,4,1,2,4,0.0
digitalisierung,15,4,0,4,1,4,2,0.0
agh,14,10,0,1,0,3,0,0.0
jahr,12,3,1,2,0,2,4,0.0
und,11,3,1,3,1,2,1,0.0
bürokratie,11,1,2,5,0,3,0,0.0
ts,10,10,0,0,0,0,0,0.0
so,9,2,0,2,0,4,1,0.0
in,9,1,0,5,1,1,1,0.0
sein,8,3,1,2,0,2,0,0.0
problem,8,4,0,2,0,0,2,0.0
mensch,8,3,1,2,1,0,1,0.0
politik,7,0,0,3,0,1,3,0.0
sehen,7,2,0,4,0,0,1,0.0
recht,7,5,0,1,0,1,0,0.0
mal,7,4,0,1,1,1,0,0.0
stadt,7,1,1,2,0,2,1,0.0
corona,7,0,0,2,1,3,1,0.0
öffentlich,7,2,0,3,1,1,0,0.0
vielfalt,6,2,0,4,0,0,0,0.0
thema,6,1,0,5,0,0,0,0.0
schaffen,6,1,0,0,0,4,1,0.0
was,6,1,0,3,0,0,2,0.0
mitarbeiter,6,0,1,1,0,2,2,0.0
chance,6,2,1,2,0,1,0,0.0
ja,6,2,2,2,0,0,0,0.0
dies,6,2,0,2,1,1,0,0.0
geld,6,1,0,2,0,2,1,0.0
schule,6,1,1,2,0,1,1,0.0
wenn,6,2,0,3,0,1,0,0.0
aber,6,3,0,1,0,0,2,0.0
schnell,5,1,0,3,0,0,1,0.0
senat,5,1,0,3,1,0,0,0.0
bildung,5,2,0,2,0,0,1,0.0
europa,5,2,2,0,0,1,0,0.0
woche,5,0,2,3,0,0,0,0.0
gesetz,5,2,0,2,0,1,0,0.0
mein,5,0,0,3,0,1,1,0.0
administration,5,2,3,0,0,0,0,0.0
eine,5,0,0,3,0,2,0,0.0
priorität,4,3,0,1,0,0,0,0.0
arbeiten,4,1,0,2,0,0,1,0.0
pandemie,4,1,0,0,1,0,2,0.0
diskriminierung,4,3,0,1,0,0,0,0.0
nächst,4,0,1,1,0,1,1,0.0
frühzeitig,4,2,0,2,0,0,0,0.0
bereich,4,2,0,2,0,0,0,0.0
umsetzen,4,0,0,3,0,1,0,0.0
tagen,4,0,0,2,0,1,1,0.0
land,4,1,0,1,0,1,1,0.0
da,4,1,0,2,1,0,0,0.0
jetzt,4,1,0,2,1,0,0,0.0
starkeverwaltung,4,0,0,4,0,0,0,0.0
plenum,4,4,0,0,0,0,0,0.0
