,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,SPD - norm
2021-02-09,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.7142857142857143,0.5,0.005565641261170369,0.0039259751697430815,0.002639458582650926,0.0025755487855740563,0.0042868927038031595,0.0027173913043478264
2021-02-10,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.0,0.0019336800020904657,0.002251868026885939,0.0012457303596544107,0.002199608935949996,0.0017488216378133113,0.0
2021-02-11,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.0,0.0034217752401857035,0.002251868026885939,0.0015907959221112774,0.002199608935949996,0.0024631073520990257,0.0
2021-02-12,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.0,0.0034217752401857035,0.002251868026885939,0.0015907959221112774,0.002199608935949996,0.0024631073520990257,0.0
2021-02-13,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0037928327541003593,0.002251868026885939,0.0015907959221112774,0.002199608935949996,0.0024631073520990257,0.0008116883116883117
2021-02-14,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0037928327541003593,0.002251868026885939,0.0007971451284604838,0.002199608935949996,0.0024631073520990257,0.0008116883116883117
2021-02-15,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.005280927992195597,0.0013477088948787058,0.0007971451284604838,0.0028373640379908125,0.001956521739130434,0.0008116883116883117
2021-02-16,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.004274891774891774,0.0013477088948787058,0.0007971451284604838,0.0028373640379908125,0.001956521739130434,0.0008116883116883117
2021-02-17,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.004274891774891774,0.002867465733784481,0.00034506556245686714,0.0017212926094193838,0.001956521739130434,0.0008116883116883117
2021-02-18,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.004274891774891774,0.002867465733784481,0.00034506556245686714,0.0017212926094193838,0.001956521739130434,0.0008116883116883117
2021-02-19,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.004274891774891774,0.001519756838905775,0.00034506556245686714,0.0022665488798664936,0.001956521739130434,0.0008116883116883117
