hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
digitalisierung,86,22,2,26,13,16,7,0.0
ich,38,14,1,8,4,9,2,0.0
berlin,21,4,1,7,4,3,2,0.0
verwaltung,18,5,0,6,1,4,2,0.0
berliner,13,2,0,6,0,5,0,0.0
corona,12,0,1,8,0,1,2,0.0
jahr,12,5,1,2,1,2,1,0.0
thema,11,3,1,3,3,1,0,0.0
mein,10,7,0,2,0,1,0,0.0
und,9,5,0,2,1,0,1,0.0
cwa,9,8,0,0,0,0,1,0.0
weg,9,1,0,2,3,0,3,0.0
gesundheitsämter,8,4,0,3,1,0,0,0.0
digitale,8,5,0,3,0,0,0,0.0
schule,7,3,0,1,0,1,2,0.0
brauchen,7,1,0,4,0,1,1,0.0
sehen,7,1,0,3,1,1,1,0.0
so,7,1,1,3,1,0,1,0.0
hören,7,5,0,1,1,0,0,0.0
klimaschutz,7,0,0,7,0,0,0,0.0
herausforderung,7,3,0,1,0,2,1,0.0
bildung,7,3,0,1,0,0,3,0.0
danken,7,3,0,4,0,0,0,0.0
per,6,3,0,1,2,0,0,0.0
für,6,4,0,2,0,0,0,0.0
innen,6,3,0,3,0,0,0,0.0
nutzen,6,3,0,1,1,0,1,0.0
sich,6,3,1,1,0,1,0,0.0
grüne,6,1,3,0,2,0,0,0.0
frage,6,4,0,1,0,1,0,0.0
wie,6,2,0,3,0,0,1,0.0
luca,6,4,1,1,0,0,0,0.0
wirtschaft,6,0,0,3,0,1,2,0.0
hier,6,4,0,2,0,0,0,0.0
pandemie,6,1,0,3,1,0,1,0.0
heute,6,2,0,2,1,1,0,0.0
sozial,6,2,0,3,0,1,0,0.0
sichern,5,0,0,1,1,3,0,0.0
frau,5,3,0,0,0,2,0,0.0
bereich,5,2,0,1,2,0,0,0.0
bleiben,5,1,1,1,0,2,0,0.0
funktionieren,5,2,0,1,0,2,0,0.0
senat,5,0,0,1,0,3,1,0.0
finden,5,0,1,2,1,0,1,0.0
bei,5,3,0,1,0,1,0,0.0
nach,5,0,0,4,0,0,1,0.0
mensch,5,4,0,0,0,0,1,0.0
mal,5,3,0,1,0,1,0,0.0
zukunft,5,1,0,3,0,1,0,0.0
eigentlich,5,1,0,1,0,0,3,0.0
auch,5,2,1,0,0,2,0,0.0
app,5,2,2,1,0,0,0,0.0
in,5,2,0,2,0,1,0,0.0
ktdat,5,2,0,2,1,0,0,0.0
r2,4,0,0,3,1,0,0,0.0
gesellschaft,4,1,0,3,0,0,0,0.0
was,4,1,0,2,0,0,1,0.0
gut,4,1,0,0,3,0,0,0.0
wenn,4,3,0,0,0,1,0,0.0
grün,4,0,1,2,0,1,0,0.0
gesundheitsämtern,4,1,0,3,0,0,0,0.0
jetzt,4,1,0,3,0,0,0,0.0
politik,4,0,0,2,0,1,1,0.0
datenschutz,4,2,0,0,0,0,2,0.0
wichtig,4,1,0,2,0,0,1,0.0
eine,4,1,0,2,0,1,0,0.0
15,4,3,0,1,0,0,0,0.0
ehrenamt,4,1,0,2,0,1,0,0.0
ein,4,0,2,0,0,1,1,0.0
digital,4,1,0,0,1,1,1,0.0
zahl,4,0,0,0,4,0,0,0.0
entwickeln,4,0,1,1,1,1,0,0.0
land,4,1,0,1,0,1,1,0.0
breitband,4,3,0,0,1,0,0,0.0
deutschland,4,0,2,0,1,0,1,0.0
ts,4,4,0,0,0,0,0,0.0
stehen,4,0,1,2,0,0,1,0.0
diskutieren,4,2,0,1,0,1,0,0.0
sache,4,2,0,1,0,1,0,0.0
aktuell,4,3,0,0,0,1,0,0.0
sormas,4,1,0,3,0,0,0,0.0
stadt,4,1,0,1,0,1,1,0.0
sprechen,4,2,0,0,1,1,0,0.0
stand,4,0,0,0,1,3,0,0.0
zeit,4,3,0,0,0,1,0,0.0
dauern,3,1,0,1,0,1,0,0.0
chance,3,1,0,1,0,1,0,0.0
gleich,3,1,0,1,1,0,0,0.0
gesetz,3,0,0,0,3,0,0,0.0
gestalten,3,0,0,3,0,0,0,0.0
da,3,0,1,1,1,0,0,0.0
datenpolitik,3,3,0,0,0,0,0,0.0
dafür,3,1,0,1,1,0,0,0.0
ausschuss,3,1,0,2,0,0,0,0.0
datum,3,2,0,1,0,0,0,0.0
dazu,3,1,0,0,1,1,0,0.0
fordern,3,0,0,0,1,1,1,0.0
gericht,3,0,0,0,3,0,0,0.0
cdu,3,1,0,2,0,0,0,0.0
schön,3,0,0,1,1,1,0,0.0
talk,3,0,0,1,0,2,0,0.0
bundesweit,3,0,1,2,0,0,0,0.0
tagesordnung,3,0,1,2,0,0,0,0.0
bringen,3,0,0,1,2,0,0,0.0
verstehen,3,1,1,1,0,0,0,0.0
warten,3,0,0,0,0,3,0,0.0
geben,3,1,0,1,0,1,0,0.0
starkeverwaltung,3,0,0,3,0,0,0,0.0
stark,3,1,0,1,0,1,0,0.0
bitte,3,2,0,0,1,0,0,0.0
spd,3,0,0,1,2,0,0,0.0
fdp,3,1,0,0,0,2,0,0.0
spannend,3,1,0,1,0,1,0,0.0
schnell,3,1,0,1,0,0,1,0.0
airbnb,3,3,0,0,0,0,0,0.0
anbindung,3,3,0,0,0,0,0,0.0
lucaapp,3,2,0,0,0,0,1,0.0
anhörung,3,2,0,1,0,0,0,0.0
livestream,3,0,0,2,1,0,0,0.0
mobilität,3,1,0,2,0,0,0,0.0
homeoffice,3,1,0,0,0,0,2,0.0
idee,3,0,0,1,2,0,0,0.0
im,3,0,1,2,0,0,0,0.0
wissenschaft,3,0,0,1,1,1,0,0.0
monat,3,0,0,0,1,1,1,0.0
linke,3,2,0,1,0,0,0,0.0
justiz,3,0,0,0,3,0,0,0.0
junge,3,2,0,0,1,0,0,0.0
internet,3,0,0,1,2,0,0,0.0
nachhaltig,3,0,0,2,1,0,0,0.0
mit,3,1,0,0,2,0,0,0.0
pflege,3,0,0,0,3,0,0,0.0
alt,3,1,0,1,0,0,1,0.0
kontaktnachverfolgung,3,2,0,1,0,0,0,0.0
go,3,0,0,3,0,0,0,0.0
aufstellen,3,0,0,1,0,2,0,0.0
kosten,3,0,1,0,1,1,0,0.0
auf,3,1,0,0,1,1,0,0.0
klima,3,2,0,1,0,0,0,0.0
malen,3,2,0,0,1,0,0,0.0
agh,3,2,0,0,0,1,0,0.0
kreuzberg,3,0,1,2,0,0,0,0.0
naja,2,2,0,0,0,0,0,0.0
elektromobilität,2,0,0,2,0,0,0,0.0
einig,2,0,0,2,0,0,0,0.0
erinnerung,2,2,0,0,0,0,0,0.0
legen,2,2,0,0,0,0,0,0.0
systematische,2,0,0,0,1,1,0,0.0
einsperren,2,2,0,0,0,0,0,0.0
engagieren,2,1,0,0,1,0,0,0.0
stärken,2,0,0,1,0,1,0,0.0
enden,2,0,1,0,0,1,0,0.0
stellen,2,1,0,0,0,1,0,0.0
krise,2,0,0,2,0,0,0,0.0
erfolgreich,2,1,0,0,0,0,1,0.0
ne,2,1,0,0,1,0,0,0.0
enkeltauglichepolitik,2,0,0,0,2,0,0,0.0
kümmern,2,0,0,0,0,2,0,0.0
entscheidung,2,1,0,1,0,0,0,0.0
name,2,2,0,0,0,0,0,0.0
leisten,2,1,0,0,1,0,0,0.0
glückwünsche,2,2,0,0,0,0,0,0.0
möglichkeit,2,0,0,2,0,0,0,0.0
möglich,2,2,0,0,0,0,0,0.0
merken,2,1,0,0,1,0,0,0.0
marienfelde,2,0,0,2,0,0,0,0.0
mann,2,0,0,0,0,1,1,0.0
debatte,2,1,0,1,0,0,0,0.0
mangelhaft,2,0,0,0,0,2,0,0.0
umsetzung,2,1,0,0,0,1,0,0.0
denn,2,0,0,2,0,0,0,0.0
um,2,2,0,0,0,0,0,0.0
uhr,2,2,0,0,0,0,0,0.0
deshalb,2,1,0,0,0,1,0,0.0
million,2,1,0,1,0,0,0,0.0
deutlich,2,1,1,0,0,0,0,0.0
tracking,2,2,0,0,0,0,0,0.0
lücke,2,0,2,0,0,0,0,0.0
lösen,2,1,0,0,0,0,1,0.0
lohnen,2,1,0,0,0,1,0,0.0
tracing,2,2,0,0,0,0,0,0.0
digitalesberlin,2,0,0,2,0,0,0,0.0
top,2,0,0,1,1,0,0,0.0
direkt,2,0,0,2,0,0,0,0.0
link,2,1,0,0,0,1,0,0.0
thread,2,1,0,1,0,0,0,0.0
liegen,2,0,0,1,1,0,0,0.0
letzt,2,0,0,0,0,0,2,0.0
egal,2,1,0,0,1,0,0,0.0
ermorden,2,2,0,0,0,0,0,0.0
let,2,0,0,2,0,0,0,0.0
team,2,0,0,2,0,0,0,0.0
tc,2,0,0,0,0,2,0,0.0
eher,2,1,1,0,0,0,0,0.0
ort,2,2,0,0,0,0,0,0.0
ermöglichen,2,1,0,1,0,0,0,0.0
problem,2,1,0,0,0,1,0,0.0
programm,2,0,0,2,0,0,0,0.0
initiative,2,0,0,0,1,1,0,0.0
seit,2,2,0,0,0,0,0,0.0
prozess,2,0,0,1,0,1,0,0.0
ps,2,0,1,0,1,0,0,0.0
sein,2,1,0,0,0,0,1,0.0
sehr,2,1,0,1,0,0,0,0.0
hoffen,2,0,0,0,1,1,0,0.0
geht,2,2,0,0,0,0,0,0.0
gehts,2,1,0,0,1,0,0,0.0
schulen,2,0,0,2,0,0,0,0.0
reden,2,0,0,2,0,0,0,0.0
genau,2,1,1,0,0,0,0,0.0
schreiben,2,2,0,0,0,0,0,0.0
gerade,2,1,0,0,1,0,0,0.0
gerecht,2,1,0,1,0,0,0,0.0
hauptsache,2,0,0,0,2,0,0,0.0
hand,2,0,0,2,0,0,0,0.0
richtig,2,1,0,1,0,0,0,0.0
gespräch,2,0,0,1,0,0,1,0.0
gestern,2,2,0,0,0,0,0,0.0
gt,2,2,0,0,0,0,0,0.0
gesundheitswesen,2,1,0,0,1,0,0,0.0
rot,2,0,0,0,0,2,0,0.0
schaffen,2,1,0,1,0,0,0,0.0
gewährleisten,2,0,0,2,0,0,0,0.0
glasfaser,2,0,0,2,0,0,0,0.0
glauben,2,0,1,0,0,0,1,0.0
sachsen,2,2,0,0,0,0,0,0.0
innovative,2,0,0,0,2,0,0,0.0
setzen,2,0,1,1,0,0,0,0.0
standort,2,0,0,2,0,0,0,0.0
privat,2,1,0,0,1,0,0,0.0
nächster,2,0,0,2,0,0,0,0.0
offen,2,0,0,2,0,0,0,0.0
stadtentwicklung,2,1,0,1,0,0,0,0.0
offenbaren,2,0,0,0,1,0,1,0.0
erstmal,2,0,0,0,1,0,1,0.0
paar,2,0,0,1,0,1,0,0.0
pandemiebekämpfung,2,1,0,0,0,1,0,0.0
eröffnen,2,0,0,2,0,0,0,0.0
sprecher,2,1,0,0,0,0,1,0.0
papier,2,2,0,0,0,0,0,0.0
falsch,2,2,0,0,0,0,0,0.0
familie,2,0,0,1,1,0,0,0.0
