hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
ich,57,21,20,11,2,1,2,0
afghanistan,49,10,20,15,0,3,1,0
ortskräfte,43,7,22,12,0,1,1,0
abschiebung,40,12,11,12,4,1,0,0
flüchtling,25,3,16,2,0,3,1,0
und,20,4,10,4,0,1,1,0
migration,16,3,11,1,0,1,0,0
berlin,14,5,2,5,0,1,1,0
asyl,13,3,5,3,1,0,0,1
000,12,0,9,0,0,0,1,2
so,12,1,8,2,0,1,0,0
land,12,1,6,2,0,1,2,0
bundesregierung,12,2,7,2,0,1,0,0
familie,12,7,0,5,0,0,0,0
deutschland,11,1,8,1,0,1,0,0
afghanisch,11,2,4,3,0,2,0,0
mein,11,1,4,3,0,1,2,0
wer,10,2,4,3,0,0,1,0
afd,9,2,6,0,0,0,0,1
taliban,9,1,6,2,0,0,0,0
jahr,9,6,1,1,0,1,0,0
kabul,8,1,5,2,0,0,0,0
cdu,8,2,2,4,0,0,0,0
mensch,8,3,1,4,0,0,0,0
bleiben,8,4,3,0,1,0,0,0
brauchen,8,3,4,1,0,0,0,0
frau,8,2,5,1,0,0,0,0
europa,8,0,1,6,0,1,0,0
da,7,0,1,4,2,0,0,0
bundeswehr,7,1,3,2,0,0,1,0
politik,7,3,3,1,0,0,0,0
aber,7,3,2,1,0,0,1,0
was,7,1,3,3,0,0,0,0
wählen,7,1,6,0,0,0,0,0
seenotrettung,7,3,3,1,0,0,0,0
sein,7,2,4,1,0,0,0,0
deutsch,6,1,2,1,1,0,1,0
hier,6,3,2,0,0,1,0,0
stellen,6,3,1,1,0,1,0,0
bereiten,6,2,1,3,0,0,0,0
aufnahme,6,2,3,0,0,0,1,0
ortskraefte,6,3,3,0,0,0,0,0
stehen,6,2,0,3,1,0,0,0
sofort,6,4,0,2,0,0,0,0
million,6,0,3,0,0,2,1,0
2015,6,1,4,0,0,1,0,0
giffey,5,2,0,3,0,0,0,0
illegal,5,1,4,0,0,0,0,0
bringen,5,2,1,0,0,2,0,0
fordern,5,3,0,2,0,0,0,0
usa,5,0,5,0,0,0,0,0
klaren,5,1,0,2,0,2,0,0
unterstützen,5,0,2,2,0,1,0,0
aufnehmen,5,1,0,4,0,0,0,0
ort,5,2,0,1,0,1,0,1
geflüchtet,5,2,0,3,0,0,0,0
bekommen,5,1,1,0,0,2,1,0
genannt,5,0,5,0,0,0,0,0
leben,5,1,0,2,0,2,0,0
darum,5,0,5,0,0,0,0,0
innen,5,3,0,2,0,0,0,0
kriminell,5,0,5,0,0,0,0,0
heute,4,1,2,1,0,0,0,0
thema,4,1,3,0,0,0,0,0
eu,4,1,2,0,0,1,0,0
evakuieren,4,1,2,1,0,0,0,0
sich,4,1,1,2,0,0,0,0
finden,4,1,2,0,0,0,1,0
terrorist,4,1,3,0,0,0,0,0
wichtig,4,0,2,2,0,0,0,0
september,4,0,4,0,0,0,0,0
fehlen,4,0,3,0,1,0,0,0
hilfsorganisation,4,1,3,0,0,0,0,0
26,4,0,4,0,0,0,0,0
retten,4,2,0,2,0,0,0,0
falsch,4,2,0,0,1,1,0,0
reden,4,1,0,3,0,0,0,0
mittelmeer,4,0,3,1,0,0,0,0
grüne,4,0,4,0,0,0,0,0
zeit,4,2,1,0,0,1,0,0
afghane,4,0,4,0,0,0,0,0
danken,4,3,0,0,0,1,0,0
von,4,1,1,0,0,0,0,2
migranten,4,0,3,0,0,0,0,1
576,4,0,4,0,0,0,0,0
diese,4,0,4,0,0,0,0,0
spd,4,0,3,1,0,0,0,0
stoppen,4,3,1,0,0,0,0,0
grotian,4,0,0,4,0,0,0,0
trotzen,4,1,3,0,0,0,0,0
mal,4,2,2,0,0,0,0,0
schwer,4,0,1,2,0,1,0,0
region,4,1,1,2,0,0,0,0
sprechen,3,2,0,0,0,1,0,0
frage,3,0,2,1,0,0,0,0
nato,3,0,3,0,0,0,0,0
verteidigen,3,2,1,0,0,0,0,0
zerstörung,3,0,3,0,0,0,0,0
rechtsstaat,3,0,0,2,1,0,0,0
beispiel,3,1,1,0,0,1,0,0
in,3,1,1,1,0,0,0,0
beantragen,3,1,1,0,0,0,0,1
deal,3,3,0,0,0,0,0,0
lassen,3,1,0,1,0,1,0,0
erneut,3,2,1,0,0,0,0,0
verantwortung,3,0,1,2,0,0,0,0
unfug,3,0,3,0,0,0,0,0
dann,3,0,0,1,2,0,0,0
deshalb,3,0,1,1,1,0,0,0
patenschaftsnetzwerk,3,0,0,3,0,0,0,0
paar,3,0,3,0,0,0,0,0
überprüfen,3,3,0,0,0,0,0,0
ts,3,3,0,0,0,0,0,0
triell,3,0,1,2,0,0,0,0
kind,3,0,2,1,0,0,0,0
kein,3,0,2,1,0,0,0,0
ein,3,0,0,1,1,0,1,0
tag,3,1,1,1,0,0,0,0
katastrophe,3,1,0,2,0,0,0,0
bund,3,1,0,2,0,0,0,0
btw21,3,1,1,1,0,0,0,0
bosnien,3,0,1,1,0,0,0,1
laschet,3,0,1,2,0,0,0,0
luftbrücke,3,1,0,2,0,0,0,0
jetzt,3,1,0,2,0,0,0,0
jed,3,1,1,1,0,0,0,0
talibans,3,2,1,0,0,0,0,0
equipment,3,0,3,0,0,0,0,0
sollen,3,1,2,0,0,0,0,0
recht,3,1,0,2,0,0,0,0
debatte,3,0,2,1,0,0,0,0
wenn,3,0,1,1,0,0,1,0
gefährdern,3,1,0,0,2,0,0,0
asylanträge,3,3,0,0,0,0,0,0
welt,3,0,1,1,0,1,0,0
grenze,3,0,3,0,0,0,0,0
merkel,3,0,3,0,0,0,0,0
sicher,3,2,0,1,0,0,0,0
wollen,3,0,3,0,0,0,0,0
schutz,3,1,2,0,0,0,0,0
art,3,0,3,0,0,0,0,0
weiß,3,1,1,1,0,0,0,0
amtseid,3,0,0,0,2,1,0,0
gelten,3,2,0,0,1,0,0,0
wie,3,1,1,1,0,0,0,0
gg,3,0,3,0,0,0,0,0
helfen,3,2,0,0,1,0,0,0
wissen,3,2,1,0,0,0,0,0
angeblich,3,1,2,0,0,0,0,0
menschenrechte,3,2,0,1,0,0,0,0
agh,3,3,0,0,0,0,0,0
schluss,3,0,3,0,0,0,0,0
schützen,3,0,2,0,1,0,0,0
waffe,3,0,3,0,0,0,0,0
ausfliegen,3,1,1,1,0,0,0,0
geflüchtete,3,2,0,1,0,0,0,0
für,3,0,3,0,0,0,0,0
2018,3,0,2,0,0,0,0,1
fällen,3,1,0,2,0,0,0,0
marcus,3,0,0,3,0,0,0,0
afghanische,3,0,1,1,0,1,0,0
sogenannt,3,0,3,0,0,0,0,0
soldat,3,0,3,0,0,0,0,0
weiter,3,0,3,0,0,0,0,0
humanitär,3,2,0,1,0,0,0,0
kriegen,2,1,0,1,0,0,0,0
