,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-04-08,134,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0012531328320802004,0.0,0.0027472527472527475
2021-04-09,86,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0012531328320802004,0.0,0.0027472527472527475
2021-04-10,118,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-11,94,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-12,156,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-13,162,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-14,209,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-15,273,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-16,198,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-17,111,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-18,123,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-19,239,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-20,151,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0027472527472527475
2021-04-21,219,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.002976190476190474,0.0,0.0,0.0,0.0030388471177944863,0.0,0.0
2021-04-22,223,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.002976190476190474,0.0,0.0,0.0,0.0017857142857142859,0.0,0.0
2021-04-23,166,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.002976190476190474,0.0,0.0,0.0,0.0017857142857142859,0.0,0.0
2021-04-24,248,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.002976190476190474,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,150,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.002976190476190474,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,157,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0023809523809523807,0.0,0.0011160714285714285,0.0,0.003246753246753247
2021-04-27,127,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.002976190476190474,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-04-28,160,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-04-29,151,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-04-30,121,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-01,275,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-02,130,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-03,193,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-04,127,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-05,170,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-06,233,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.003246753246753245,0.0,0.0023809523809523807,0.0,0.0027033730158730162,0.0,0.003246753246753247
2021-05-07,186,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.003246753246753245,0.0,0.0023809523809523807,0.0,0.0041610989633948815,0.0,0.003246753246753247
2021-05-08,119,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.003246753246753245,0.0,0.0023809523809523807,0.0,0.0041610989633948815,0.0,0.003246753246753247
2021-05-09,96,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.003246753246753245,0.0,0.0023809523809523807,0.0,0.0041610989633948815,0.0,0.003246753246753247
2021-05-10,91,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.003045027534823453,0.0,0.0
2021-05-11,145,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.0014577259475218659,0.0,0.0
2021-05-12,106,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.0014577259475218659,0.0,0.0
2021-05-13,97,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.0014577259475218659,0.0,0.0
2021-05-14,127,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.0014577259475218659,0.0,0.0
2021-05-15,77,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.0014577259475218659,0.0,0.0
2021-05-16,91,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.003246753246753245,0.0,0.0,0.0,0.0014577259475218659,0.0,0.0
