hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#bundestag,390,63,92,97,53,27,58
#corona,359,52,33,90,53,41,90
#afghanistan,245,16,116,72,10,9,22
#cdu,225,28,68,67,20,22,20
#afd,207,7,3,9,165,10,13
#spd,187,28,49,33,15,48,14
#klimaschutz,168,12,109,20,3,16,8
#wirecard,168,52,33,48,4,15,16
#laschet,154,10,64,40,10,17,13
#bundesregierung,146,1,31,46,23,4,41
#btw21,137,15,47,40,12,6,17
#merkel,133,10,15,21,38,7,42
#fdp,129,4,15,21,13,6,70
#lockdown,110,7,6,10,37,15,35
#scholz,103,26,40,25,2,2,8
#csu,102,8,36,33,6,8,11
#eu,100,24,14,22,9,15,16
#berlin,84,15,10,11,24,8,16
#triell,79,15,38,8,1,8,9
#mietendeckel,79,13,6,33,1,3,23
#groko,75,3,28,18,2,5,19
#covid19,75,8,14,11,17,7,18
#baerbock,68,7,18,12,14,14,3
#noafd,66,8,16,23,0,14,5
#impfstoff,65,7,13,18,5,6,16
#demokratie,64,8,9,14,5,9,19
#mpk,62,7,7,4,1,2,41
#union,56,13,15,15,1,8,4
#linke,54,4,2,41,2,4,1
#bafin,52,13,23,7,0,4,5
#infektionsschutzgesetz,49,9,1,10,5,2,22
#digitalisierung,48,9,20,5,0,3,11
#spahn,48,1,10,21,2,7,7
#pandemie,48,9,7,13,2,8,9
#russland,46,8,7,8,0,15,8
#deutschland,44,10,2,9,14,1,8
#dielinke,43,0,0,41,0,0,2
#allesdichtmachen,42,2,3,7,20,3,7
#klimakrise,42,0,29,7,0,5,1
#grünen,42,12,3,6,10,4,7
#scheuer,41,0,19,13,0,3,6
#btw2021,40,1,9,16,7,5,2
#bildung,39,8,13,9,1,2,6
#bverfg,38,1,10,6,9,1,11
#cumex,38,9,9,18,1,0,1
#seehofer,37,0,13,12,4,3,5
#cducsu,37,5,17,8,0,7,0
#nrw,37,2,9,7,9,2,8
#usa,36,10,6,10,2,2,6
#allesistdrin,36,0,35,1,0,0,0
#europa,36,10,12,4,3,5,2
#söder,36,4,9,4,5,6,8
#bonn,35,0,31,0,0,3,1
#trump,35,3,9,8,5,7,3
#vielzutun,35,0,0,0,0,0,35
#verkehrswende,35,0,22,12,0,0,1
#impfen,35,5,9,3,2,7,9
#freiheit,35,5,3,0,11,1,15
#impfung,33,6,2,5,5,2,13
#annewill,33,4,4,5,3,5,12
#grüne,33,1,13,7,6,4,2
#habeck,33,6,8,5,1,7,6
#nordstream2,31,2,20,4,0,1,4
#lucaapp,31,1,0,27,0,2,1
#bundeswehr,31,5,3,14,1,3,5
#clubhouse,30,8,5,3,0,4,10
