,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-01-01,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,
2021-01-14,0.42857142857142855,0.0,0.14285714285714285,0.07142857142857142,0.0,,0.07142857142857142,0.01872153209109731,0.0,0.006216931216931217,0.0018796992481203006,0.0,,0.0071428571428571435
2021-01-15,0.42857142857142855,0.0,0.14285714285714285,0.07142857142857142,0.0,,0.07142857142857142,0.01872153209109731,0.0,0.006216931216931217,0.0018796992481203006,0.0,,0.0071428571428571435
2021-01-16,0.42857142857142855,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,,0.07142857142857142,0.01872153209109731,0.0,0.006216931216931217,0.0018796992481203006,0.00048590864917395527,,0.0071428571428571435
2021-01-17,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,,0.07142857142857142,0.009404761904761905,0.0,0.006216931216931217,0.0018796992481203006,0.00048590864917395527,,0.0071428571428571435
2021-01-18,0.2857142857142857,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,,0.07142857142857142,0.012976190476190478,0.0,0.006216931216931217,0.0018796992481203006,0.00048590864917395527,,0.0071428571428571435
2021-01-19,0.2857142857142857,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,,0.07142857142857142,0.012976190476190478,0.0,0.006216931216931217,0.0018796992481203006,0.00048590864917395527,,0.0071428571428571435
2021-01-20,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,,0.07142857142857142,0.015077030812324933,0.0,0.0035714285714285718,0.0018796992481203006,0.00048590864917395527,,0.0071428571428571435
2021-01-21,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,,0.0,0.015077030812324933,0.0,0.0035714285714285718,0.0018796992481203006,0.00048590864917395527,,0.0
2021-01-22,0.35714285714285715,0.0,0.0,0.07142857142857142,0.14285714285714285,,0.0,0.015077030812324933,0.0,0.0,0.0018796992481203006,0.00048590864917395527,,0.0
2021-01-23,0.35714285714285715,0.0,0.0,0.07142857142857142,0.14285714285714285,,0.0,0.015347593582887705,0.0,0.0,0.0018796992481203006,0.00048590864917395527,,0.0
2021-01-24,0.35714285714285715,0.0,0.0,0.07142857142857142,0.14285714285714285,,0.0,0.015347593582887705,0.0,0.0,0.0018796992481203006,0.00048590864917395527,,0.0
2021-01-25,0.35714285714285715,0.0,0.0,0.07142857142857142,0.21428571428571427,,0.0,0.015596040787856648,0.0,0.0,0.0016611295681063123,0.0011352592985246046,,0.0
2021-01-26,0.35714285714285715,0.0,0.0,0.07142857142857142,0.21428571428571427,,0.0,0.015596040787856648,0.0,0.0,0.0016611295681063123,0.0011352592985246046,,0.0
2021-01-27,0.2857142857142857,0.0,0.0,0.07142857142857142,0.21428571428571427,,0.0,0.012024612216428076,0.0,0.0,0.0016611295681063123,0.0011352592985246046,,0.0
2021-01-28,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,,0.0,0.014008739200555061,0.0,0.006493506493506494,0.0016611295681063123,0.0011352592985246046,,0.0
2021-01-29,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,,0.0,0.014008739200555061,0.0,0.006493506493506494,0.0016611295681063123,0.0011352592985246046,,0.0
2021-01-30,0.5,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,,0.0,0.021945247137062997,0.0,0.006493506493506494,0.0016611295681063123,0.0006493506493506494,,0.0
2021-01-31,0.5,0.0,,0.07142857142857142,0.07142857142857142,,0.0,0.021945247137062997,0.0,,0.0016611295681063123,0.0006493506493506494,,0.0
2021-02-01,0.42857142857142855,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,,0.0,0.018373818565634425,0.0,0.006493506493506494,0.0016611295681063123,0.0006493506493506494,,0.0
2021-02-02,0.42857142857142855,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,,0.0,0.018373818565634425,0.0,0.006493506493506494,0.0016611295681063123,0.0012651141961486788,,0.0
2021-02-03,0.35714285714285715,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.0,0.01627297822949997,0.0,0.006493506493506494,0.003825631732608477,0.0012651141961486788,,0.0
2021-02-04,0.42857142857142855,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.0,0.019844406800928544,0.0,0.006493506493506494,0.003825631732608477,0.0012651141961486788,,0.0
2021-02-05,0.42857142857142855,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.0,0.019844406800928544,0.0,0.006493506493506494,0.003825631732608477,0.0012651141961486788,,0.0
2021-02-06,0.35714285714285715,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.0,0.016597653554175296,0.0,0.006493506493506494,0.003825631732608477,0.0012651141961486788,,0.0
2021-02-07,0.35714285714285715,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,0.016597653554175296,0.0,0.006493506493506494,0.003825631732608477,0.0012651141961486788,0.0,0.0
2021-02-08,0.42857142857142855,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,,0.0,0.01841817186644773,0.0,0.006493506493506494,0.0021645021645021645,0.0006157635467980296,,0.0
2021-02-09,0.42857142857142855,0.0,,0.07142857142857142,0.07142857142857142,0.0,0.0,0.01841817186644773,0.0,,0.0021645021645021645,0.0006157635467980296,0.0,0.0
2021-02-10,0.5,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,,0.0,0.020582674030949894,0.0,0.006493506493506494,0.0021645021645021645,0.0006157635467980296,,0.0
2021-02-11,0.5,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.0,0.020582674030949894,0.0,0.006493506493506494,0.00296707038280072,0.0016435127759861078,0.0,0.0
2021-02-12,0.6428571428571429,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,,0.0,0.026535054983330843,0.0,0.006493506493506494,0.00296707038280072,0.0016435127759861078,,0.0
2021-02-13,0.6428571428571429,0.0,0.0,0.14285714285714285,0.2857142857142857,,0.0,0.027527118475394335,0.0,0.0,0.00296707038280072,0.0028144729633397376,,0.0
