hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#csupt21,5,4,0,1,0,0,0
#grüneslicht,5,0,5,0,0,0,0
#fakenews,5,0,0,1,3,0,1
#lastenrad,5,1,1,2,0,0,1
#israel,5,0,4,0,0,0,1
#ziemiak,5,0,3,1,0,1,0
#impfpflicht,4,0,0,1,3,0,0
#röttgen,4,0,1,0,0,0,3
#dwenteignen,4,0,0,4,0,0,0
#spitzenkandidat,4,1,0,0,2,0,1
#wahlalter16,4,0,3,0,0,1,0
#agh21,4,0,2,1,0,0,1
#mietendemo21,4,0,1,2,0,1,0
#gez,4,0,0,0,3,0,1
#putin,4,0,1,0,0,0,3
#entlastung,4,0,0,1,0,0,3
#justsaying,4,0,0,2,0,1,1
#besserdielinke,4,0,0,4,0,0,0
#hamm,4,0,0,0,0,4,0
#fdplvv,4,0,0,0,0,0,4
#löhne,4,0,0,3,0,1,0
#verbündet_euch,4,0,0,3,0,1,0
#giffey,4,0,1,1,0,1,1
#örr,4,1,0,0,0,0,3
#badenwuerttemberg,4,0,0,1,3,0,0
#desinformation,4,1,2,0,0,0,1
#landtagswahl2021,4,0,0,0,0,0,4
#lüneburg,4,0,4,0,0,0,0
#delta,4,0,1,1,1,0,1
#cdukreisoffenbach,4,4,0,0,0,0,0
#maskendeals,4,1,1,1,1,0,0
#seehofer,4,0,1,1,1,0,1
#schwarzgrün,4,0,0,4,0,0,0
#ltw21,4,0,0,0,1,0,3
#gewerkschaften,4,0,0,4,0,0,0
#mitbestimmung,4,1,2,0,0,1,0
#kanzlerin,4,0,3,0,1,0,0
#mietenwahnsinn,4,0,2,2,0,0,0
#bessergruen,4,0,4,0,0,0,0
#sozialstaat,4,0,0,2,0,2,0
#fliegenpilz,4,0,4,0,0,0,0
#mietenstopp,4,0,0,3,0,1,0
#illner,4,1,1,0,1,0,1
#cannabis,4,0,1,3,0,0,0
#veränderung,4,1,2,0,0,1,0
#wahl,4,1,0,0,1,0,2
#zdf,4,1,0,0,1,0,2
#benzinpreis,4,0,2,1,0,0,1
#lauterbach,4,0,0,1,3,0,0
#pflegenotstand,4,0,0,4,0,0,0
#schleswigholstein,4,0,0,4,0,0,0
#bundestagswahlkampf,4,1,0,0,1,1,1
#maut,4,0,3,0,0,0,1
#regierungsprogramm,4,4,0,0,0,0,0
#tübingen,4,0,4,0,0,0,0
#bosbach,4,0,0,1,2,1,0
#pflegestärken,4,0,4,0,0,0,0
#lgbtiq,4,0,4,0,0,0,0
#grünau,4,0,0,4,0,0,0
#brandenburg,4,0,0,0,1,0,3
#familien,4,0,3,0,0,1,0
#afdwaehlen,4,0,0,0,4,0,0
#wahlrecht,4,0,1,1,0,0,2
#verbotspartei,4,0,2,0,1,0,1
#eisenmann,4,1,3,0,0,0,0
#eschborn,4,0,4,0,0,0,0
#altersarmut,4,0,0,4,0,0,0
#nurnochafd,4,0,0,0,4,0,0
#energiewende,4,0,3,0,0,0,1
#sagjazumlinkenreformbündnis,4,0,0,0,0,4,0
#selbstbestimmung,4,0,2,2,0,0,0
#linkelvv,4,0,0,4,0,0,0
#wuppertal,4,0,0,0,0,1,3
#afdwirkt,4,0,0,0,4,0,0
#wissler,4,0,0,4,0,0,0
#servicetweet,4,3,0,1,0,0,0
#vermögensteuer,4,0,0,3,0,1,0
#ltwbw2021,4,0,1,0,0,3,0
#menschenrechte,4,0,1,1,0,2,0
#ard,4,0,1,0,0,1,2
#laschetvssoeder,4,0,2,0,0,2,0
#stabilität,4,3,0,0,0,0,1
#steuergerechtigkeit,4,0,1,1,0,2,0
#bruchsal,4,1,0,0,0,0,3
#respekt,3,0,1,0,0,1,1
#syrien,3,0,0,1,1,1,0
#flutkatastrophe,3,1,1,1,0,0,0
#danke,3,1,0,0,2,0,0
#ddr,3,0,1,1,0,0,1
#swr,3,0,1,0,2,0,0
#infostand,3,0,0,1,2,0,0
#innovationen,3,0,1,0,0,0,2
#immobilienlobby,3,0,1,2,0,0,0
#impfdesaster,3,0,0,0,1,0,2
#rgr,3,1,1,1,0,0,0
#fiu,3,0,0,2,0,1,0
#fulda,3,0,3,0,0,0,0
#feminismus,3,0,3,0,0,0,0
#domplatz,3,0,0,3,0,0,0
#teamwork,3,0,2,0,0,1,0
#digitalpolitik,3,0,0,0,0,3,0
#sicherheitspolitik,3,0,0,2,0,0,1
#grueneslicht,3,0,3,0,0,0,0
#staatstrojaner,3,0,0,1,0,0,2
#grugahalle,3,3,0,0,0,0,0
#grundgesetz,3,0,0,1,2,0,0
#dobrindt,3,0,1,0,1,0,1
#schorndorf,3,0,0,0,3,0,0
#sozialdemokratie,3,0,0,0,0,2,1
#verfassungsschutz,3,0,0,1,2,0,0
#testpflicht,3,0,0,2,0,0,1
#selbstbestimmungsgesetz,3,0,3,0,0,0,0
#transrightsarehumanrights,3,0,3,0,0,0,0
#studium,3,0,0,3,0,0,0
#einerfueruns,3,0,0,0,0,3,0
#göttingen,3,0,3,0,0,0,0
#eeg,3,0,0,0,1,0,2
#spandau,3,0,0,3,0,0,0
#soest,3,0,0,0,3,0,0
#havelland,3,3,0,0,0,0,0
#fcknzs,3,0,1,2,0,0,0
#unteilbar,3,0,0,3,0,0,0
#sozialpolitik,3,0,1,0,0,1,1
#steuerpolitik,3,0,1,1,0,0,1
#superwahljahr,3,0,2,0,0,1,0
#ichbinhanna,3,0,2,1,0,0,0
#forsa,3,0,0,0,1,0,2
#steuersenkungen,3,0,2,0,0,0,1
#rochlitz,3,3,0,0,0,0,0
#roettgen,3,0,0,2,1,0,0
#ungeimpfte,3,0,0,0,2,0,1
#gießen,3,3,0,0,0,0,0
#sonneberg,3,0,0,0,1,0,2
#dielinkenrw,3,0,0,3,0,0,0
#gkv,3,0,2,0,1,0,0
#gleichstellung,3,0,1,2,0,0,0
#gotha,3,2,0,0,1,0,0
#stillstand,3,0,2,0,0,1,0
#solidarität,3,0,1,2,0,0,0
#bürgermeister,3,3,0,0,0,0,0
#steuererleichterung,3,0,0,0,0,0,3
