hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
spannend,28,14,0,10,0,1,3,0
arbeit,28,11,2,11,1,1,2,0
können,28,7,3,10,5,3,0,0
malen,28,10,4,8,2,3,1,0
idee,28,3,2,11,2,0,10,0
fahren,27,6,2,13,2,3,1,0
denken,27,6,6,8,3,2,2,0
handeln,27,9,2,4,9,2,1,0
wahl,26,7,5,9,0,3,2,0
helfen,26,4,1,7,5,5,4,0
bauen,26,11,1,6,3,2,3,0
also,26,5,2,9,2,5,3,0
letzt,26,7,1,9,1,5,3,0
eher,25,12,2,4,1,5,1,0
falsch,25,5,1,9,5,2,3,0
entscheiden,25,9,2,7,4,2,1,0
gelten,25,9,2,4,5,3,2,0
zielen,25,6,0,9,4,4,2,0
ander,25,9,2,11,3,0,0,0
wählen,25,11,4,3,4,1,2,0
weiß,25,5,5,12,1,1,1,0
deshalb,25,10,2,10,1,1,0,1
bekommen,25,10,0,9,1,3,2,0
neu,25,10,2,8,0,4,1,0
schnellen,25,9,2,12,1,1,0,0
krise,24,7,5,8,0,2,2,0
lockdown,24,2,6,7,0,5,4,0
treffen,24,8,0,10,1,3,2,0
gesetz,24,10,0,3,5,3,3,0
wahlkampf,24,6,3,4,2,8,1,0
kennen,24,3,3,7,4,5,2,0
stimmen,24,11,2,7,0,1,3,0
ort,24,4,0,7,3,3,7,0
auf,24,8,0,12,2,1,1,0
sichern,24,8,2,8,2,1,3,0
beschließen,23,7,1,9,3,1,2,0
ne,23,7,0,15,1,0,0,0
passieren,23,6,1,4,2,6,4,0
lang,23,4,2,15,0,1,1,0
sinnen,23,9,1,4,3,4,2,0
parlament,23,8,0,6,3,5,1,0
am,23,8,1,8,2,4,0,0
mietendeckel,23,13,0,7,0,1,2,0
stadt,23,7,0,10,2,3,1,0
soziale,22,9,0,13,0,0,0,0
19,22,9,2,7,1,0,3,0
monat,22,7,2,4,4,2,3,0
liegen,22,4,1,8,5,2,2,0
antwort,22,7,5,6,0,2,2,0
testen,22,6,0,15,0,0,1,0
hoch,22,11,4,4,2,1,0,0
maßnahme,22,10,1,7,2,1,1,0
nicht,22,2,5,7,5,2,1,0
führen,22,5,3,7,3,1,3,0
nach,21,8,2,6,0,2,3,0
impfen,21,7,0,8,3,0,3,0
spielen,21,2,4,5,8,1,1,0
gleich,21,9,2,6,0,2,1,1
ausschuss,21,6,2,9,2,1,1,0
leben,21,4,7,4,1,5,0,0
morgen,21,8,0,8,1,0,4,0
herr,21,5,2,6,4,2,1,1
beispiel,21,6,3,5,0,6,1,0
agh21,21,17,0,2,0,0,2,0
abend,21,8,0,13,0,0,0,0
tun,20,8,2,3,2,3,2,0
mehr,20,8,0,4,3,5,0,0
sagen,20,6,2,6,4,0,2,0
klima,20,1,3,13,2,0,1,0
erwarten,20,8,3,4,1,1,3,0
glauben,20,5,3,4,3,3,2,0
nutzen,20,3,2,8,3,1,3,0
ändern,20,8,1,6,2,1,2,0
triefen,20,5,0,8,4,2,1,0
seite,20,4,2,5,6,3,0,0
schreiben,19,9,3,3,1,2,1,0
verwaltung,19,6,0,7,2,3,1,0
nein,19,11,2,2,2,1,1,0
schnelltests,19,0,0,17,0,1,1,0
test,19,5,0,12,1,0,1,0
umsetzen,19,2,1,9,0,6,1,0
richtig,19,6,1,10,1,0,0,1
familie,19,3,3,6,0,5,2,0
dann,19,4,2,5,1,6,1,0
mpk,19,6,0,10,2,0,1,0
weil,19,10,0,6,1,1,1,0
eigentlich,19,3,4,9,0,2,1,0
wissenschaft,19,5,1,12,0,0,1,0
antrag,19,6,2,6,1,2,2,0
lesen,19,6,3,8,2,0,0,0
nochmal,19,7,1,9,0,1,1,0
wohnung,18,10,0,3,1,3,1,0
verantwortung,18,1,1,9,1,1,5,0
fallen,18,4,5,5,1,2,1,0
breit,18,2,3,6,0,6,1,0
gute,18,5,0,2,6,3,2,0
gespräch,18,6,2,6,2,2,0,0
schön,18,4,1,6,5,1,1,0
beitrag,18,8,1,3,1,3,2,0
zum,18,8,0,4,2,3,1,0
impfstoff,18,4,3,4,6,1,0,0
mehrheit,18,10,0,2,2,3,1,0
echt,18,3,2,12,0,1,0,0
mitte,17,4,1,7,0,3,2,0
als,17,4,2,5,2,3,1,0
koalition,17,6,0,5,0,4,2,0
bildung,17,6,2,3,0,3,3,0
fraktion,17,6,2,5,2,2,0,0
gerade,17,4,2,6,2,1,2,0
suchen,17,4,0,8,0,2,3,0
kosten,17,4,2,7,1,2,1,0
seit,17,6,1,6,3,1,0,0
digital,17,4,0,8,2,2,1,0
sinnvoll,17,6,0,7,2,2,0,0
kein,17,6,4,4,1,0,2,0
sehr,17,5,3,7,0,0,2,0
wirtschaft,17,1,2,10,1,0,3,0
2021,17,2,0,5,4,2,4,0
30,17,5,0,8,1,2,1,0
position,17,5,2,5,1,4,0,0
professor,16,8,0,3,1,4,0,0
vor,16,7,0,7,0,1,1,0
nötigen,16,2,1,5,8,0,0,0
mieter,16,4,0,9,0,1,2,0
blicken,16,6,1,7,0,1,1,0
bvg,16,4,3,7,0,0,2,0
co2,16,1,7,7,0,1,0,0
anhörung,16,6,0,5,2,3,0,0
äußern,16,5,1,4,2,4,0,0
platzen,16,5,0,9,0,1,1,0
öpnv,15,5,0,6,1,1,2,0
afghanistan,15,3,5,7,0,0,0,0
geld,15,3,2,6,0,4,0,0
beginnen,15,7,3,4,0,0,1,0
sollen,15,4,3,4,0,4,0,0
funktionieren,15,8,1,2,1,2,0,1
hoffen,15,4,1,7,1,1,1,0
schwer,15,4,2,5,1,1,2,0
union,15,2,0,4,6,0,3,0
projekt,15,5,0,8,1,0,1,0
zahlen,15,5,5,2,0,3,0,0
medium,15,1,7,3,1,3,0,0
hab,15,10,0,4,0,0,1,0
frei,15,8,2,4,0,1,0,0
persönlich,15,2,3,7,2,0,1,0
sicherheit,15,2,0,7,1,3,2,0
000,15,5,4,2,0,2,2,0
regelung,15,5,0,2,4,3,1,0
fehlen,15,8,3,2,0,1,1,0
umsetzung,15,7,0,4,2,1,1,0
mahe,15,11,0,4,0,0,0,0
veranstaltung,15,7,0,4,1,1,2,0
grund,15,3,1,7,0,4,0,0
rassismus,15,6,2,7,0,0,0,0
twitter,15,4,2,5,0,1,3,0
interessieren,15,11,0,4,0,0,0,0
setzen,15,3,2,5,2,2,1,0
straße,15,2,1,6,3,1,2,0
wollen,15,6,1,4,2,1,1,0
lässt,15,5,2,6,0,1,1,0
lösen,15,5,0,3,1,5,1,0
arbeiten,15,4,1,7,1,2,0,0
spannen,14,6,0,6,0,1,1,0
bestimmen,14,5,3,2,1,1,2,0
schnell,14,3,1,4,5,1,0,0
angst,14,1,2,5,3,2,1,0
zu,14,5,2,2,1,2,2,0
offensichtlich,14,2,8,3,0,1,0,0
stark,14,3,3,6,1,0,1,0
wohnen,14,4,1,4,0,3,2,0
halt,14,8,0,3,3,0,0,0
bürgern,14,0,7,4,0,1,2,0
vielleicht,14,3,0,3,2,4,2,0
link,14,6,5,2,1,0,0,0
interessant,14,6,1,4,0,1,2,0
berechtigen,14,4,3,6,1,0,0,0
dauern,14,5,0,6,1,2,0,0
20,14,4,1,6,0,1,2,0
berichten,14,5,1,6,0,2,0,0
10,14,6,1,4,0,2,1,0
richtige,14,6,1,6,0,0,1,0
leider,14,9,2,2,0,0,1,0
notwendig,14,7,1,1,3,2,0,0
fast,14,4,2,1,2,3,2,0
wahlprogramm,14,10,1,2,1,0,0,0
verfahren,14,5,1,6,1,1,0,0
alt,14,2,3,5,1,3,0,0
anwohner,14,4,1,1,3,1,4,0
von,14,8,2,3,0,1,0,0
ernst,14,4,1,3,2,4,0,0
erfolgen,14,6,2,5,0,1,0,0
mann,14,3,5,2,3,0,1,0
ganz,14,3,3,4,2,1,1,0
damit,14,3,3,4,1,2,1,0
deutsch,14,2,3,4,0,2,3,0
schwarz,14,4,2,7,1,0,0,0
bitten,13,3,0,8,1,1,0,0
2017,13,11,0,0,2,0,0,0
schließen,13,4,0,2,1,3,3,0
jed,13,2,2,7,0,2,0,0
tatsächlich,13,5,1,3,0,3,1,0
pflege,13,8,0,1,4,0,0,0
oder,13,0,1,7,3,1,1,0
hoffentlich,13,5,1,5,0,0,2,0
konzept,13,3,0,6,0,2,2,0
nur,13,1,1,5,1,4,1,0
freiheit,13,0,3,5,4,1,0,0
situation,13,3,0,8,0,1,1,0
kämpfen,13,7,1,3,0,1,1,0
datum,13,3,1,2,7,0,0,0
etc,13,2,0,9,0,2,0,0
hausen,13,6,0,5,1,1,0,0
wort,13,3,0,4,1,3,2,0
weiterhin,13,3,1,3,0,5,1,0
sache,13,2,2,7,0,2,0,0
merkel,13,1,10,1,1,0,0,0
entwurf,13,6,0,4,1,1,1,0
vs,13,3,2,3,5,0,0,0
faktum,13,3,4,3,1,2,0,0
finde,13,4,1,4,0,1,3,0
sorgen,13,3,3,3,1,2,1,0
million,13,1,9,2,1,0,0,0
entwickeln,13,4,0,5,2,2,0,0
punkt,13,4,0,5,4,0,0,0
lage,13,4,0,5,1,2,1,0
aufklärung,13,4,1,5,0,0,3,0
vertrauen,13,1,1,6,2,2,1,0
politiker,13,4,1,4,1,1,2,0
insbesondere,13,7,1,4,1,0,0,0
gibt,12,6,0,4,1,1,0,0
ergebnis,12,4,1,3,0,2,2,0
jugendliche,12,4,0,7,0,1,0,0
angebot,12,6,0,0,3,0,3,0
trotzen,12,4,3,4,1,0,0,0
auto,12,0,3,5,1,3,0,0
regeln,12,2,1,4,1,3,1,0
sogar,12,2,0,6,1,1,2,0
ebenfalls,12,3,0,7,1,0,1,0
beteiligung,12,3,0,6,2,0,1,0
wünschen,12,1,2,6,1,2,0,0
groß,12,3,1,4,2,0,2,0
europa,12,2,3,4,0,2,1,0
gewalt,12,1,3,4,2,2,0,0
vertreter,12,4,2,3,1,2,0,0
vorher,12,4,2,3,2,0,1,0
erreichen,12,0,2,5,3,2,0,0
kritisch,12,3,2,3,1,2,1,0
regieren,12,3,2,2,2,2,1,0
2020,12,4,3,2,3,0,0,0
weiter,12,4,1,2,1,4,0,0
spannende,12,7,0,2,1,1,1,0
schaden,12,3,2,4,1,1,1,0
mitglied,12,0,3,2,2,3,2,0
wird,12,2,1,4,1,2,2,0
ferien,12,3,0,2,7,0,0,0
ziehen,12,4,1,4,1,1,1,0
homeoffice,12,1,0,7,2,1,1,0
staat,12,2,2,1,1,5,0,1
dazu,12,4,1,4,2,0,1,0
einzig,12,3,2,4,2,1,0,0
welt,12,2,6,2,0,1,1,0
schüler,12,5,0,7,0,0,0,0
bereich,12,3,0,7,0,2,0,0
offenbaren,12,3,3,4,0,1,1,0
opposition,12,4,6,2,0,0,0,0
senator,12,3,1,7,0,1,0,0
hand,12,2,2,7,0,0,1,0
art,12,3,4,4,1,0,0,0
hochschulgesetz,12,8,0,2,1,1,0,0
beziehungsweise,12,3,1,6,0,1,1,0
live,12,5,0,4,2,0,1,0
15,12,4,0,7,0,1,0,0
schützen,12,3,3,1,3,0,2,0
abgeordnete,12,6,0,4,1,1,0,0
perspektive,12,0,0,6,0,6,0,0
na,12,7,1,0,2,0,2,0
neubau,12,5,0,6,0,1,0,0
weder,12,3,1,3,3,2,0,0
neiemand,12,3,7,1,1,0,0,0
alle,12,5,2,2,2,1,0,0
stunde,11,5,1,4,1,0,0,0
ok,11,5,0,2,3,0,1,0
gesundheit,11,1,1,2,7,0,0,0
initiative,11,3,0,3,0,4,1,0
genauso,11,1,1,7,0,0,2,0
informieren,11,3,2,3,1,1,1,0
lasst,11,5,1,4,1,0,0,0
direkt,11,5,1,3,0,2,0,0
inzidenzen,11,8,0,3,0,0,0,0
inzidenz,11,2,1,0,1,4,3,0
ktdat,11,7,0,3,0,1,0,0
ob,11,1,5,1,1,2,1,0
strategie,11,4,0,5,1,1,0,0
senatorin,11,5,0,5,1,0,0,0
austausch,11,2,1,6,1,0,1,0
gerecht,11,1,0,5,1,3,1,0
inhalt,11,1,0,7,1,0,2,0
angesichts,11,7,1,2,0,1,0,0
giffey,11,3,1,4,2,1,0,0
starten,11,4,1,3,2,1,0,0
verbieten,11,6,1,2,0,2,0,0
einigen,11,5,1,2,1,1,1,0
behaupten,11,4,1,5,1,0,0,0
priorität,11,9,0,2,0,0,0,0
tragen,11,2,3,3,0,2,1,0
sitzung,11,5,1,3,0,2,0,0
hinweisen,11,4,1,3,0,3,0,0
wo,11,2,1,6,0,1,1,0
dabei,11,1,3,2,0,3,2,0
berlhg,11,6,0,4,1,0,0,0
möglichkeit,11,5,1,4,1,0,0,0
polizei,11,6,1,2,2,0,0,0
voll,11,2,1,5,1,1,1,0
änderung,11,9,0,1,1,0,0,0
co,11,5,1,3,0,0,2,0
konkret,11,4,0,4,0,2,1,0
mehrer,11,5,2,3,0,1,0,0
energiewende,11,2,3,5,0,1,0,0
hochschule,11,5,0,3,2,1,0,0
chance,11,1,0,6,2,1,1,0
city,11,2,1,4,2,1,1,0
euro,11,8,0,1,0,2,0,0
zur,11,3,0,6,1,1,0,0
astrazeneca,10,2,1,4,0,1,2,0
online,10,6,0,3,0,0,1,0
bundestag,10,1,0,6,1,2,0,0
video,10,2,1,5,1,0,1,0
danke,10,2,0,4,1,1,2,0
enteignung,10,2,0,1,2,1,4,0
verkehren,10,1,0,4,1,2,2,0
verfassungsschutz,10,1,7,0,2,0,0,0
bvv,10,7,0,1,2,0,0,0
transparenz,10,4,0,5,0,1,0,0
beim,10,6,1,0,1,1,1,0
doch,10,3,2,3,0,1,1,0
lehrer,10,1,1,6,0,1,1,0
erst,10,2,1,4,1,0,2,0
baerbock,10,0,7,2,0,1,0,0
tweet,10,2,0,6,1,1,0,0
zustimmung,10,4,0,1,2,2,1,0
laschet,10,1,0,6,2,0,1,0
beteiligen,10,7,1,2,0,0,0,0
kollege,10,2,0,2,1,3,2,0
abgeordnetenhaus,10,3,4,1,2,0,0,0
dank,10,3,1,5,1,0,0,0
stärken,10,3,0,3,2,1,1,0
völlig,10,3,2,3,1,0,1,0
streiten,10,5,0,4,0,1,0,0
raus,10,2,2,6,0,0,0,0
schlecht,10,4,0,4,1,0,1,0
welch,10,3,0,6,0,0,1,0
21,10,3,2,2,3,0,0,0
deutsche,10,2,5,2,0,0,1,0
aktuellestunde,10,10,0,0,0,0,0,0
schulen,10,6,0,1,0,3,0,0
ines,10,10,0,0,0,0,0,0
sicher,10,4,0,4,0,1,1,0
beschäftigen,10,4,0,3,0,2,1,0
gehts,10,3,0,3,3,0,1,0
bild,10,0,5,3,1,0,1,0
gehen,10,2,0,5,0,2,1,0
