,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-05-01,0.16666666666666666,0.0,0.05,0.03333333333333333,0.0,,0.03333333333333333,0.010940324295587452,0.0,0.003002450980392157,0.0006410256410256411,0.0,,0.0018575851393188853
2021-05-02,0.15,0.0,0.05,0.03333333333333333,0.0,,0.03333333333333333,0.010345086200349357,0.0,0.003002450980392157,0.0006410256410256411,0.0,,0.0018575851393188853
2021-05-03,0.11666666666666667,0.0,0.05,0.03333333333333333,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0006410256410256411,0.0,,0.0018575851393188853
2021-05-04,0.11666666666666667,0.0,0.05,0.03333333333333333,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0006410256410256411,0.0,,0.0018575851393188853
2021-05-05,0.1,0.0,0.05,0.03333333333333333,0.0,,0.03333333333333333,0.00819862155388471,0.0,0.003002450980392157,0.0006410256410256411,0.0,,0.0018575851393188853
2021-05-06,0.11666666666666667,0.0,0.05,0.03333333333333333,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0006410256410256411,0.0,,0.0018575851393188853
2021-05-07,0.11666666666666667,0.0,0.05,0.05,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0009098428453267164,0.0,,0.0018575851393188853
2021-05-08,0.11666666666666667,0.0,0.05,0.05,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0009098428453267164,0.0,,0.0018575851393188853
2021-05-09,0.11666666666666667,0.0,0.05,0.05,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0009098428453267164,0.0,,0.0018575851393188853
2021-05-10,0.11666666666666667,0.0,0.05,0.05,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0009098428453267164,0.0,,0.0018575851393188853
2021-05-11,0.11666666666666667,0.0,0.05,0.05,0.0,,0.03333333333333333,0.008956197311460468,0.0,0.003002450980392157,0.0009098428453267164,0.0,,0.0018575851393188853
2021-05-12,0.1,0.0,0.05,0.05,0.0,,0.016666666666666666,0.00617841953368269,0.0,0.003002450980392157,0.0009098428453267164,0.0,,0.0008771929824561403
2021-05-13,0.13333333333333333,0.0,0.05,0.05,0.016666666666666666,,0.03333333333333333,0.008139203847408181,0.0,0.003002450980392157,0.0009098428453267164,0.0006666666666666666,,0.002543859649122807
2021-05-14,0.15,0.0,0.05,0.05,0.016666666666666666,,0.03333333333333333,0.009065129773334107,0.0,0.003002450980392157,0.0009098428453267164,0.0006666666666666666,,0.002543859649122807
2021-05-15,0.15,0.0,0.05,0.016666666666666666,0.016666666666666666,,0.03333333333333333,0.009065129773334107,0.0,0.003002450980392157,0.0002688172043010754,0.0006666666666666666,,0.002543859649122807
2021-05-16,0.16666666666666666,0.0,0.06666666666666667,0.05,0.016666666666666666,,0.03333333333333333,0.009898463106667442,0.0,0.0038357843137254905,0.0014182424916573974,0.0006666666666666666,,0.002543859649122807
2021-05-17,0.18333333333333332,0.0,0.06666666666666667,0.05,0.016666666666666666,,0.03333333333333333,0.012279415487619823,0.0,0.0038357843137254905,0.0014182424916573974,0.0006666666666666666,,0.002543859649122807
