,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-01-15,181,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0017094017094017094,0.0,0.0,0.0
2021-01-16,408,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0016025641025641025,0.0,0.0,0.0
2021-01-17,105,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.001838235294117647,0.0,0.0,0.0015082956259426846,0.0,0.0,0.0
2021-01-18,157,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.001736111111111111,0.0,0.0,0.0014245014245014244,0.0,0.0,0.0
2021-01-19,133,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.001644736842105263,0.0,0.0,0.001349527665317139,0.0,0.0,0.0
2021-01-20,201,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0020066889632107026,0.0,0.0,0.0
2021-01-21,147,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.001488095238095238,0.0,0.0,0.0019111323459149547,0.0,0.0,0.0
2021-01-22,196,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0018242626938279112,0.0,0.0,0.0
2021-01-23,116,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.001358695652173913,0.0,0.0,0.0017449469245310455,0.0,0.0,0.0
2021-01-24,98,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0013020833333333333,0.0,0.0,0.0016722408026755853,0.0,0.0,0.0
2021-01-25,210,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.00125,0.0,0.0,0.001605351170568562,0.0,0.0,0.0
2021-01-26,142,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.001201923076923077,0.0,0.0,0.0015436068947774634,0.0,0.0,0.0
2021-01-27,188,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0014864362690449647,0.0,0.0,0.0
2021-01-28,316,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0011160714285714285,0.0,0.0,0.001433349259436216,0.0,0.0,0.0
2021-01-29,206,0.034482758620689655,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0010775862068965517,0.0,0.0,0.0013839234229039326,0.0007037297677691766,0.0,0.0
2021-01-30,134,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0010416666666666667,0.0,0.0,0.0013377926421404682,0.0006802721088435374,0.0,0.0
2021-01-31,76,0.03225806451612903,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0010080645161290322,0.0,0.0,0.0012946380407810984,0.0006583278472679394,0.0,0.0
2021-02-01,81,0.03125,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0009765625,0.0,0.0,0.001254180602006689,0.0006377551020408163,0.0,0.0
