hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#tarifverträge,6,0,0,4,0,2,0
#hartz,6,0,1,2,0,2,1
#kretschmann,6,2,1,2,0,1,0
#kurzarbeit,6,0,1,2,0,2,1
#testpflicht,6,0,1,0,0,2,3
#mpk,6,0,2,3,0,0,1
#grünen,6,1,1,0,1,1,2
#annewill,6,1,0,4,0,1,0
#inklusion,6,0,0,4,0,2,0
#sozialismus,6,1,0,2,2,0,1
#arbeitsplätze,6,0,0,5,1,0,0
#nichtselbstverstaendlich,6,0,2,1,0,3,0
#sozialwende,6,0,0,0,0,6,0
#neuelinkemehrheiten,6,0,0,6,0,0,0
#linkebpt,6,0,0,6,0,0,0
#klimakrise,5,0,1,3,0,1,0
#tariflöhne,5,0,0,0,0,5,0
#söder,5,0,1,2,1,0,1
#klima,5,2,1,1,0,1,0
#julianassange,5,0,0,5,0,0,0
#ffp2masken,5,0,2,2,0,1,0
#taliban,5,0,1,3,1,0,0
#phoenixrunde,5,5,0,0,0,0,0
#bernhard,5,0,0,0,5,0,0
#bürgerversicherung,5,0,3,0,0,2,0
#studierende,5,0,5,0,0,0,0
#gdl,5,0,0,4,0,0,1
#caritas,5,0,2,0,0,3,0
#steuerzahlergedenktag,5,0,0,1,0,0,4
#demokratie,5,0,0,2,1,2,0
#cdupt21,5,4,0,1,0,0,0
#versorgung,5,4,1,0,0,0,0
#vermögenssteuer,5,0,0,5,0,0,0
#europa,5,0,1,0,0,2,2
#laschetverhindern,5,0,0,5,0,0,0
#ddr,5,0,0,1,3,0,1
#klimakatastrophe,5,0,0,4,1,0,0
#arbeitswelt,5,0,2,2,0,1,0
#hamburg,5,1,1,2,0,0,1
#seehofer,5,0,1,0,3,1,0
#ichbinhanna,5,0,5,0,0,0,0
#mindestrente,5,0,0,5,0,0,0
#giffey,5,0,3,1,0,1,0
#reichtumumverteilen,5,0,0,4,0,1,0
#ichwaehlelinks,5,0,0,5,0,0,0
#nahdran,5,0,0,5,0,0,0
