hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#ksk,33,1,6,19,3,2,2
#nüsslein,33,2,16,8,1,4,2
#nurnochafd,33,0,0,0,33,0,0
#impfstrategie,33,11,5,3,2,5,7
#kanzlerkandidat,33,11,4,2,7,5,4
#sommerinterview,33,3,10,2,0,2,16
#rtltriell,33,16,1,0,1,7,8
#werteunion,33,11,12,4,2,3,1
#tschernobyl,33,0,18,6,0,9,0
#pflegewoche,33,0,33,0,0,0,0
#insm,33,1,11,13,0,6,2
#navalny,33,5,2,0,1,15,10
#bmf,33,15,8,3,2,1,4
#loebel,32,3,8,12,1,3,5
#aachen,32,4,20,7,1,0,0
#ddr,32,7,4,3,13,0,5
#drittewelle,32,1,9,17,2,2,1
#löbel,32,6,10,6,3,5,2
#klimapolitik,32,2,9,10,0,5,6
#datenschutz,32,7,10,2,0,12,1
#tempolimit,32,0,18,5,5,1,3
#dieletzteinstanz,31,0,5,19,3,4,0
#aufbruchsklima,31,0,2,29,0,0,0
#engger,31,6,7,5,6,5,2
#sicherheit,31,13,4,4,3,6,1
#impfdesaster,31,0,2,15,1,1,12
#saarland,31,3,10,1,2,8,7
#guttenberg,31,1,7,9,0,13,1
#sterbehilfe,30,0,11,2,0,0,17
#commerzbank,30,7,5,13,2,1,2
#ankündigungsolaf,30,30,0,0,0,0,0
#greensill,30,0,15,11,0,2,2
#rechtsstaat,30,1,4,2,13,1,9
#gottlosetype,30,0,0,30,0,0,0
#niegabesmehrzutun,30,0,0,0,0,0,30
#mindeststeuer,30,1,5,13,0,10,1
#sonntag,30,19,1,0,3,5,2
#starkregen,30,0,18,3,1,4,4
#un,30,6,5,10,3,5,1
#pflegestärken,30,0,30,0,0,0,0
#klimakatastrophe,30,0,6,18,4,2,0
#sed,30,7,4,0,15,0,4
#cduparteitag,30,7,0,8,10,1,4
#ita,30,7,3,4,0,14,2
#sputnikv,29,2,2,17,3,3,2
#orban,29,1,14,2,2,4,6
#ministerpraesidentenkonferenz,29,2,0,3,16,0,8
#frieden,29,6,2,17,1,3,0
#atomkraft,29,0,13,8,2,5,1
#holocaustgedenktag,29,2,7,12,1,4,3
