hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
angesichts,14,0,3,7,0,2,2
auch,14,0,1,8,3,0,2
berichten,14,0,2,8,1,2,1
tun,14,3,3,1,6,1,0
wort,14,0,4,4,3,1,2
mehr,14,1,5,4,1,3,0
000,14,2,1,3,5,2,1
beantragen,14,0,1,8,3,1,1
heute,14,1,1,9,0,3,0
interview,14,1,2,5,1,3,2
ausreise,14,0,2,3,3,1,5
kein,14,2,5,4,2,0,1
ort,14,1,3,7,1,1,1
drohen,14,0,3,7,0,3,1
finden,14,0,3,1,5,5,0
partei,13,0,3,4,3,2,1
tagen,13,0,3,7,3,0,0
aussetzen,13,0,5,6,1,1,0
nach,13,0,4,2,5,2,0
organisation,13,8,0,2,1,2,0
2020,13,0,0,11,1,1,0
für,13,0,1,7,3,2,0
laut,13,0,4,6,1,2,0
offenbaren,13,0,0,10,2,1,0
maas,12,0,4,6,1,0,1
meine,12,0,1,3,6,2,0
aktuell,12,1,2,2,1,4,2
tragen,12,1,3,5,0,1,2
schützen,12,1,3,1,1,3,3
gewalt,12,0,1,9,1,1,0
hören,12,2,1,5,1,3,0
sich,12,1,3,5,1,2,0
als,12,2,1,4,2,1,2
falsch,12,2,1,3,2,2,2
gefahr,12,1,7,2,0,0,2
teilen,12,0,2,5,2,0,3
menschenleben,12,0,3,5,0,2,2
debatte,12,0,5,2,3,1,1
kontrolle,12,0,4,4,0,2,2
syrien,12,0,1,3,7,1,0
spät,12,0,4,3,0,2,3
ermöglichen,12,1,3,1,2,3,2
staatsbürger,11,2,2,1,0,0,6
abschiebestopp,11,0,2,7,1,1,0
menschenrechtsverletzungen,11,0,1,9,0,1,0
küstenwache,11,1,2,7,0,0,1
weg,11,0,2,4,0,4,1
arbeit,11,0,6,1,0,2,2
deutsche,11,2,2,0,4,3,0
dank,11,0,1,6,1,1,2
außengrenzen,11,1,4,5,0,1,0
griechenland,11,0,1,6,1,2,1
konsequent,11,0,0,3,8,0,0
fehler,11,0,4,3,2,2,0
man,11,1,1,4,3,1,1
beenden,11,0,0,6,1,1,3
zahlen,11,0,4,2,4,0,1
dringen,11,0,2,4,1,1,3
auf,11,1,2,5,1,2,0
grenze,11,0,0,4,4,2,1
erneut,11,0,0,8,2,0,1
einzig,11,0,2,3,4,1,1
nato,11,1,1,8,0,0,1
soldat,11,1,3,0,2,2,3
lässt,11,0,5,4,1,0,1
vor,11,0,3,3,4,0,1
trotzen,11,1,4,5,0,1,0
gespräch,11,0,0,7,0,2,2
initiative,11,0,3,6,0,1,1
obwohl,11,0,2,6,3,0,0
doch,11,0,4,6,0,1,0
nicht,11,0,3,4,3,1,0
sterben,11,0,1,7,1,1,1
migrationspolitik,10,0,2,4,1,1,2
70,10,0,2,4,1,3,0
einsetzen,10,1,2,5,1,0,1
schnell,10,0,3,2,2,2,1
bürgern,10,0,0,0,7,1,2
betroffene,10,1,3,4,0,1,1
btw21,10,0,1,7,2,0,0
sorgen,10,0,0,4,1,2,3
haben,10,0,2,4,1,1,2
organisieren,10,0,2,7,0,1,0
setzen,10,2,4,3,0,0,1
raus,10,0,2,7,0,1,0
klar,10,0,1,3,3,2,1
nachricht,10,1,3,2,0,2,2
unfassbar,10,0,7,3,0,0,0
solidarität,10,0,1,7,0,1,1
nehmen,10,1,0,4,2,2,1
übernehmen,10,0,3,3,1,1,2
gefährlich,10,2,3,3,0,0,2
wahl,10,1,1,2,5,1,0
unternehmen,10,0,4,4,1,1,0
bosnien,10,0,1,7,0,2,0
sagen,10,1,2,5,0,2,0
lösung,10,1,3,1,2,1,2
zielen,10,1,1,4,1,3,0
groko,10,0,1,2,2,1,4
behörde,10,0,0,6,2,1,1
von,10,1,3,0,3,1,2
halten,10,0,6,0,2,2,0
türkei,10,0,0,5,1,4,0
desaster,10,0,4,6,0,0,0
fest,9,0,6,2,0,0,1
spielen,9,0,4,1,1,1,2
kommen,9,0,0,4,3,2,0
beginnen,9,1,1,6,0,0,1
sitzen,9,0,4,5,0,0,0
stattdessen,9,0,3,4,1,0,1
kritik,9,0,4,5,0,0,0
drucken,9,1,2,3,1,2,0
sozial,9,0,2,2,1,1,3
klima,9,0,1,2,3,1,2
schande,9,0,2,5,0,2,0
entwicklung,9,0,2,3,1,3,0
oder,9,0,1,2,1,4,1
not,9,0,1,2,1,4,1
helfer,9,0,3,4,1,0,1
dort,9,0,0,7,0,1,1
illegale,9,0,0,1,7,0,1
angst,9,0,4,3,0,1,1
verbrechen,9,1,0,4,0,4,0
position,9,0,1,7,1,0,0
10,9,1,3,0,2,1,2
luftbrücke,9,0,4,4,0,1,0
fragen,9,0,0,4,2,3,0
priorität,9,0,0,3,2,2,2
konsequenz,9,0,2,4,0,3,0
