hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
kein,42,18,13,5,4,0,2,0
schnelltest,42,8,3,25,3,2,1,0
schulen,42,14,0,22,0,3,3,0
cdu,42,17,10,7,3,0,5,0
tragen,40,12,7,12,5,2,2,0
uhr,40,14,2,11,2,5,5,1
einfach,40,10,6,16,3,3,2,0
merkel,39,1,31,4,0,0,2,1
fordern,38,19,3,7,0,4,5,0
neu,38,8,8,14,3,3,2,0
monat,38,12,4,7,4,6,5,0
fragen,38,19,4,10,2,0,3,0
luftfilter,37,9,2,1,0,17,8,0
bund,37,8,1,18,5,2,3,0
bei,37,10,2,16,2,4,3,0
helfen,37,7,3,13,5,3,6,0
warum,37,8,14,9,1,2,3,0
hoch,37,10,0,8,9,3,6,1
können,36,15,4,5,5,4,3,0
biontech,36,8,3,6,11,4,4,0
virus,36,14,8,10,2,2,0,0
viel,36,6,5,14,5,1,5,0
impfungen,35,12,2,7,10,0,3,1
gelten,35,11,2,11,5,2,4,0
deutlich,35,11,2,9,4,2,7,0
freiheit,35,3,17,8,3,3,1,0
selbsttests,35,4,1,28,2,0,0,0
enden,35,6,8,10,4,5,2,0
schützen,35,8,13,4,7,1,2,0
kita,34,10,1,17,4,2,0,0
bekommen,34,11,3,5,8,5,2,0
nehmen,34,8,3,11,3,5,3,1
leute,34,9,5,16,1,3,0,0
hier,34,8,1,14,5,4,2,0
problem,34,13,3,5,2,8,3,0
schutz,34,8,7,13,2,2,2,0
genau,33,5,1,16,1,7,3,0
geimpfte,33,10,9,9,3,2,0,0
homeoffice,33,5,0,21,2,2,3,0
bundesregierung,33,9,7,10,2,4,1,0
nutzen,33,9,3,11,5,4,1,0
spd,33,7,11,3,6,1,5,0
eine,33,9,2,9,5,8,0,0
deshalb,32,8,1,21,1,1,0,0
schüler,32,24,2,3,1,2,0,0
diese,32,8,6,10,4,3,1,0
also,32,15,4,12,1,0,0,0
sprechen,32,9,0,17,2,2,2,0
stark,32,9,4,14,0,3,2,0
regierung,32,2,22,1,0,7,0,0
erklären,32,5,8,15,3,1,0,0
bitte,31,7,1,11,8,1,2,1
nächst,31,9,2,12,5,2,1,0
jugendliche,31,4,1,22,3,0,1,0
ja,31,14,0,12,2,1,2,0
bringen,30,6,4,12,4,1,3,0
eigentlich,30,9,8,6,2,5,0,0
verstehen,29,12,1,8,1,6,1,0
termin,29,7,0,12,4,3,3,0
öffnen,29,2,4,7,6,2,8,0
wirtschaft,29,8,2,14,1,2,2,0
polizei,28,4,14,6,3,0,1,0
klaren,28,9,0,10,3,2,4,0
demokratie,28,3,14,7,4,0,0,0
nach,28,7,7,9,1,0,4,0
unternehmen,28,1,2,13,1,4,7,0
nicht,28,4,8,7,3,5,1,0
coronavirus,28,4,20,3,1,0,0,0
laufen,27,9,1,11,3,2,1,0
strategie,27,12,5,3,3,3,1,0
haben,27,5,3,10,4,1,4,0
dann,27,8,6,7,4,2,0,0
blicken,27,5,2,13,2,4,1,0
etc,27,6,1,16,1,2,1,0
zahl,27,6,1,15,0,2,3,0
ab,27,13,0,10,3,0,1,0
welle,27,6,1,9,7,0,4,0
klar,27,4,2,10,6,5,0,0
letzt,27,7,1,11,5,3,0,0
beschließen,27,7,0,11,6,1,2,0
ort,27,6,0,10,2,7,2,0
entscheidung,27,6,3,12,4,1,1,0
falsch,26,16,2,2,3,3,0,0
beginnen,26,13,1,6,2,2,2,0
perspektive,26,1,2,10,6,3,4,0
eltern,26,5,1,6,2,2,10,0
öffnung,26,6,1,10,1,4,4,0
im,26,9,4,7,4,1,1,0
sofort,26,12,1,4,1,6,2,0
infektionsschutz,26,14,1,7,4,0,0,0
impfzentrum,26,8,0,8,3,3,4,0
million,26,9,6,3,4,0,4,0
demo,26,7,8,9,2,0,0,0
zum,26,12,0,5,3,2,4,0
regeln,26,6,8,6,2,3,1,0
treffen,26,5,5,11,1,2,2,0
debatte,26,10,0,11,3,1,1,0
ffp2,25,8,5,8,0,2,2,0
verhindern,25,2,5,7,1,4,6,0
teilen,25,13,2,4,2,2,2,0
arbeiten,25,8,0,11,5,0,1,0
beispiel,25,9,3,6,1,4,2,0
schaffen,25,4,0,11,3,5,2,0
grundrechte,25,7,11,2,3,2,0,0
lösung,25,2,6,12,1,3,1,0
fehlen,25,4,1,10,1,2,7,0
morgen,25,8,1,8,6,1,1,0
hart,24,4,2,6,5,3,4,0
stunde,24,9,1,10,1,1,2,0
bekämpfung,24,7,2,8,3,1,3,0
zielen,24,5,0,11,2,3,3,0
priorität,24,15,0,6,2,1,0,0
hören,24,11,2,6,2,1,2,0
diskutieren,24,8,2,10,3,1,0,0
lang,24,10,4,5,3,1,1,0
erreichen,23,4,0,10,4,1,4,0
starten,23,2,1,9,10,0,1,0
einsetzen,23,5,1,16,0,1,0,0
aktuellestunde,23,21,0,2,0,0,0,0
schließen,23,7,2,8,1,2,3,0
nachricht,23,2,1,12,7,1,0,0
lage,23,3,1,12,4,1,2,0
handeln,23,6,3,7,1,3,3,0
steigen,23,2,6,7,3,1,4,0
zahlen,23,6,8,7,1,1,0,0
gesundheit,23,3,7,7,2,0,4,0
tun,23,5,2,7,5,2,2,0
bundesweit,22,5,1,3,11,1,1,0
fällen,22,7,4,7,0,1,3,0
liegen,22,5,2,6,4,2,3,0
alt,22,7,3,9,0,2,1,0
erwarten,22,3,1,11,1,3,3,0
21,22,9,1,5,4,2,1,0
lässt,22,6,2,8,2,3,1,0
gesellschaft,22,3,5,10,3,1,0,0
schnell,22,5,1,9,3,2,2,0
ermöglichen,22,5,0,13,2,0,2,0
bildung,22,6,2,7,0,4,3,0
12,22,9,1,5,5,1,1,0
kultur,22,8,1,10,2,1,0,0
meine,22,5,0,8,5,2,2,0
berichten,22,12,3,5,1,1,0,0
lockerungen,22,1,6,5,6,3,1,0
verantwortung,22,4,0,3,7,3,5,0
zukunft,22,7,2,9,1,1,2,0
glauben,22,6,6,4,1,2,3,0
freuen,22,3,2,4,9,2,2,0
auf,22,3,3,9,3,1,3,0
wissenschaft,21,7,1,10,0,0,3,0
lernen,21,5,4,9,0,1,2,0
gruppe,21,8,1,7,1,2,2,0
mutation,21,4,2,7,2,0,6,0
vor,21,11,0,8,0,2,0,0
sozial,21,6,4,6,0,4,1,0
angebot,21,4,1,8,4,3,1,0
bitten,21,4,1,8,5,1,2,0
eu,21,2,5,6,5,2,1,0
gestern,21,6,3,6,3,0,3,0
regierungserklärung,21,11,1,8,0,0,0,1
dank,21,7,0,7,5,1,1,0
18,21,5,2,8,4,0,2,0
öffentlich,21,8,5,5,0,2,1,0
professor,21,19,1,0,1,0,0,0
voll,21,2,5,4,3,2,5,0
impfzentren,21,6,1,4,8,0,2,0
fragestunde,21,19,0,1,0,0,1,0
grün,21,3,4,9,3,1,1,0
vertrauen,20,1,3,8,1,3,4,0
zulassen,20,5,0,11,1,1,2,0
bürgern,20,0,14,1,0,2,3,0
mahe,20,16,2,2,0,0,0,0
unterstützung,20,5,0,6,4,1,4,0
trotzen,20,5,5,6,1,0,3,0
fall,20,7,4,6,3,0,0,0
2021,20,3,4,6,3,1,3,0
schwer,20,6,1,7,1,3,2,0
funktionieren,20,3,2,5,2,4,4,0
hoffen,20,5,0,10,3,0,2,0
arbeit,20,7,1,9,1,1,1,0
denken,20,5,4,6,0,2,3,0
regel,20,1,4,6,0,9,0,0
folge,19,5,3,6,1,2,2,0
20,19,5,2,3,6,3,0,0
pro,19,11,1,5,0,2,0,0
forderung,19,12,0,4,2,1,0,0
impfdosen,19,5,0,6,6,0,2,0
10,19,8,4,0,2,0,5,0
einschränkung,19,5,3,4,2,4,1,0
tag,19,5,2,4,2,1,5,0
stadt,19,6,0,6,1,3,3,0
scheinen,19,7,1,5,1,2,3,0
bieten,19,3,1,11,3,1,0,0
malen,19,4,2,9,2,1,1,0
denn,19,1,1,9,6,2,0,0
zu,19,1,2,8,0,3,5,0
delta,19,5,5,8,1,0,0,0
person,18,6,3,3,4,0,2,0
bereich,18,4,1,8,2,2,1,0
verhalten,18,2,3,11,0,2,0,0
alle,18,1,6,2,6,1,2,0
groß,18,7,3,4,2,1,1,0
mehr,18,4,2,6,3,0,3,0
global,18,13,0,4,0,0,1,0
solidarität,18,6,0,7,4,1,0,0
weiterhin,18,0,2,8,7,1,0,0
dazu,18,10,0,3,3,0,2,0
marzahn,18,9,8,0,0,0,0,1
geld,18,9,2,6,0,1,0,0
maskenpflicht,18,2,8,6,2,0,0,0
notwendig,18,6,1,3,2,2,4,0
100,18,5,2,6,2,1,2,0
weiß,18,4,1,5,2,2,4,0
verlieren,18,5,4,5,1,2,1,0
politisch,18,3,4,8,2,0,1,0
mitte,18,3,3,9,0,2,1,0
welch,18,6,5,0,2,1,4,0
schön,18,4,1,7,5,0,1,0
dass,18,4,0,7,4,2,1,0
verteilen,18,9,1,5,2,1,0,0
50,18,4,0,6,4,2,2,0
zulassung,18,3,0,9,1,1,4,0
spahn,18,3,7,1,5,0,2,0
erhalten,18,7,1,4,3,1,2,0
bekämpfen,18,6,0,9,2,1,0,0
entscheiden,17,3,5,3,2,0,4,0
liefern,17,9,0,3,4,0,1,0
spielen,17,2,1,9,3,0,2,0
infektion,17,4,1,5,4,0,3,0
situation,17,4,2,7,1,1,2,0
testpflicht,17,0,3,13,0,1,0,0
lasst,17,7,3,5,2,0,0,0
einsatz,17,2,2,11,2,0,0,0
ohne,17,3,10,1,1,0,2,0
mindestens,17,6,1,8,1,1,0,0
fdp,17,7,3,1,0,4,2,0
chance,17,0,1,9,4,2,1,0
richtig,17,4,2,9,1,0,1,0
beschäftigte,17,13,0,1,3,0,0,0
digital,17,4,1,8,2,1,1,0
impfpflicht,17,1,13,0,0,2,1,0
schluss,17,4,12,1,0,0,0,0
bezirk,17,8,0,5,2,2,0,0
seit,17,3,2,8,3,0,1,0
abgeordnetenhaus,16,3,9,1,3,0,0,0
hoffnung,16,1,1,7,0,1,6,0
möglichkeit,16,3,1,4,2,3,3,0
anhörung,16,7,1,6,2,0,0,0
privat,16,5,2,4,2,1,2,0
info,16,2,0,11,3,0,0,0
dafür,16,8,2,4,0,1,1,0
eher,16,6,1,6,1,0,2,0
egal,16,6,2,4,2,0,2,0
nein,16,4,3,3,5,0,1,0
familie,16,3,0,12,0,0,1,0
grund,16,3,1,7,1,4,0,0
ne,16,6,1,8,1,0,0,0
ander,16,9,2,4,0,1,0,0
digitalisierung,16,1,1,10,1,1,2,0
bereiten,16,2,2,4,4,0,4,0
normalität,16,1,1,6,4,2,2,0
absolut,16,2,1,9,1,1,2,0
solch,16,1,0,2,12,1,0,0
fraktion,16,6,1,3,2,1,3,0
gespräch,16,1,3,6,0,0,5,1
greifen,16,1,4,3,3,3,2,0
fahren,16,8,3,0,0,4,1,0
positiv,16,3,1,8,1,2,1,0
antwort,16,6,2,1,0,4,3,0
linkelpt,16,16,0,0,0,0,0,0
30,16,7,0,5,1,2,0,1
man,16,3,4,2,3,2,2,0
melden,16,5,1,7,0,0,3,0
2020,16,6,1,3,3,2,1,0
hausen,16,2,1,10,2,1,0,0
erst,16,7,2,3,2,1,1,0
maßnahmen,16,4,3,3,3,3,0,0
herbst,16,6,1,6,1,1,1,0
euro,15,7,2,6,0,0,0,0
thoma,15,0,1,0,14,0,0,0
pflicht,15,6,0,5,1,1,2,0
jed,15,3,1,7,1,3,0,0
antrag,15,6,3,3,0,1,2,0
unterstützen,15,5,0,5,2,0,3,0
echt,15,4,1,8,1,1,0,0
sorgen,15,5,1,4,2,1,2,0
lehrer,15,3,1,5,0,0,6,0
völlig,15,0,10,3,0,2,0,0
aufklärung,15,1,1,6,4,1,2,0
umsetzen,15,4,0,9,0,2,0,0
beraten,15,5,1,7,1,1,0,0
partei,15,6,4,2,0,2,1,0
via,15,3,4,3,0,1,4,0
hoffentlich,15,1,2,7,1,2,2,0
anstecken,15,5,2,4,1,2,1,0
kommen,15,4,2,4,2,2,1,0
fast,15,2,4,5,0,1,3,0
versagen,15,4,6,0,1,3,1,0
wo,15,3,5,2,0,2,3,0
meist,15,5,1,4,2,2,1,0
gerade,15,4,0,6,2,2,1,0
auswirkung,15,4,0,8,2,1,0,0
15,15,4,0,5,1,2,3,0
gt,15,5,1,7,0,2,0,0
verdienen,15,4,4,5,1,1,0,0
teststrategie,15,3,0,10,0,2,0,0
sehr,15,3,2,6,3,1,0,0
gefährden,15,4,4,5,0,1,1,0
insbesondere,15,4,2,4,5,0,0,0
betreiber,15,2,0,0,12,0,1,0
weil,15,6,5,3,1,0,0,0
sitzung,15,6,2,5,0,0,2,0
ob,15,4,2,5,1,2,1,0
ausschuss,14,5,1,8,0,0,0,0
17,14,4,1,7,1,1,0,0
strategisch,14,1,0,13,0,0,0,0
müller,14,0,9,0,2,0,2,1
kostenlos,14,3,0,10,1,0,0,0
grüne,14,2,3,4,1,2,2,0
öpnv,14,5,5,3,0,1,0,0
übernehmen,14,4,1,6,1,0,2,0
vorbei,14,4,2,6,0,2,0,0
welt,14,6,3,1,0,2,2,0
mda,14,7,0,0,7,0,0,0
langsam,14,4,1,4,1,4,0,0
gute,14,2,1,5,4,1,1,0
niedrig,14,6,0,5,0,3,0,0
führen,14,2,4,2,2,1,2,1
regelmäßig,14,2,1,11,0,0,0,0
laut,14,4,0,4,5,0,1,0
covid_19,14,2,7,1,4,0,0,0
isenberg,14,0,0,0,14,0,0,0
raus,14,3,1,3,2,2,3,0
massiv,14,5,6,2,1,0,0,0
selbsttesten,14,0,0,14,0,0,0,0
lesen,14,3,1,8,1,0,1,0
medizinisch,14,10,0,2,2,0,0,0
parlament,14,4,1,5,1,2,1,0
schreiben,14,5,1,5,2,1,0,0
toll,14,1,1,9,1,1,1,0
risiko,14,5,4,3,0,2,0,0
schlimm,14,2,4,4,0,2,1,1
gefährlich,14,0,4,6,1,3,0,0
setzen,14,9,0,3,0,2,0,0
sport,14,0,3,8,0,2,1,0
einrichtung,14,6,0,2,1,1,4,0
kosten,14,3,4,1,1,3,2,0
gerne,14,3,1,6,0,2,2,0
produktion,14,3,0,4,1,1,5,0
vollständig,14,3,1,4,5,1,0,0
obwohl,13,4,3,4,0,0,2,0
vielleicht,13,3,0,5,1,2,2,0
weder,13,1,2,2,5,3,0,0
krankenhäusern,13,3,0,1,6,1,2,0
darum,13,4,5,0,1,3,0,0
top,13,7,1,3,1,0,1,0
aussetzen,13,8,1,3,0,0,1,0
warnen,13,2,7,3,1,0,0,0
kennen,13,3,1,5,1,2,1,0
schreiten,13,3,0,6,3,1,0,0
stattfinden,13,3,1,7,1,0,1,0
beitrag,13,2,0,5,2,1,3,0
aussage,13,3,3,5,1,0,1,0
bestellen,13,7,1,3,0,0,2,0
wissa,13,11,0,2,0,0,0,0
europa,13,1,1,6,1,1,3,0
digitale,13,4,0,7,0,1,1,0
mann,13,3,2,2,0,3,3,0
kontrolle,13,6,2,1,0,1,3,0
steigend,13,2,2,3,2,0,4,0
leisten,13,3,0,6,1,1,2,0
ändern,13,5,2,3,2,1,0,0
super,13,1,3,6,1,1,1,0
kontakten,13,0,1,8,2,1,1,0
beschluß,13,1,1,3,7,0,1,0
schaden,13,3,5,1,2,2,0,0
sache,13,5,2,4,1,1,0,0
erlauben,13,3,0,6,3,0,1,0
nur,13,2,4,4,2,1,0,0
mio,13,3,1,7,1,1,0,0
drücken,13,2,0,7,2,0,2,0
sterben,13,6,4,2,0,0,1,0
sinnvoll,13,7,0,5,1,0,0,0
deutsch,13,2,9,1,0,0,1,0
breit,13,1,1,7,0,1,3,0
beenden,13,2,6,2,0,2,1,0
vorher,13,4,4,5,0,0,0,0
leiden,13,5,1,2,1,3,1,0
trotz,13,4,5,3,0,1,0,0
am,13,1,1,2,6,1,2,0
ziehen,13,0,0,4,8,0,1,0
april,13,4,2,3,2,0,2,0
folgen,13,3,0,6,1,1,2,0
arzt,12,3,0,6,1,0,2,0
abend,12,3,0,7,2,0,0,0
impfquote,12,4,0,3,2,2,1,0
söder,12,0,8,1,2,0,0,1
vergleichen,12,5,2,3,0,2,0,0
24,12,3,1,4,1,0,3,0
moderna,12,3,4,2,3,0,0,0
verfügung,12,2,0,6,4,0,0,0
herausforderung,12,2,0,5,3,1,1,0
einig,12,1,1,7,1,2,0,0
produzieren,12,2,1,1,1,0,7,0
gewalt,12,0,4,4,3,0,1,0
einzelhandel,12,1,3,6,0,0,2,0
mitarbeiter,12,2,0,5,1,2,2,0
einladung,12,3,1,3,2,1,2,0
stimmen,12,4,1,4,0,1,2,0
mai,12,1,2,6,3,0,0,0
endlich,12,1,2,6,1,0,2,0
servicetweet,12,1,0,9,0,0,2,0
impfteams,12,3,1,2,6,0,0,0
wünschen,12,0,1,5,3,0,3,0
regelung,12,4,0,4,4,0,0,0
