,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-01-28,316,0.8214285714285714,0.14285714285714285,0.10714285714285714,0.7142857142857143,0.75,0.0,0.14285714285714285,0.03572154026056325,0.01105006105006105,0.007341269841269841,0.012761456324871193,0.01047440332195593,0.0,0.012441130298273156
2021-01-29,206,0.7931034482758621,0.13793103448275862,0.10344827586206896,0.7241379310344828,0.7241379310344828,0.0,0.13793103448275862,0.034489763010199,0.010669024462127912,0.007088122605363984,0.012704547869224295,0.010113217000509175,0.0,0.012012125805229255
2021-01-30,134,0.7666666666666667,0.13333333333333333,0.1,0.7,0.7,0.0,0.13333333333333333,0.033340104243192364,0.010313390313390314,0.006851851851851851,0.012281062940250153,0.00977610976715887,0.0,0.011611721611721613
2021-01-31,76,0.7666666666666667,0.16666666666666666,0.1,0.7,0.7,0.0,0.13333333333333333,0.033340104243192364,0.01448005698005698,0.006851851851851851,0.012281062940250153,0.00977610976715887,0.0,0.011611721611721613
2021-02-01,81,0.7333333333333333,0.16666666666666666,0.1,0.7,0.7,0.0,0.13333333333333333,0.031585718278280085,0.01448005698005698,0.006851851851851851,0.012281062940250153,0.00977610976715887,0.0,0.011611721611721613
2021-02-02,204,0.7,0.16666666666666666,0.13333333333333333,0.7,0.7,0.0,0.13333333333333333,0.030136442915961247,0.01448005698005698,0.009882154882154881,0.012281062940250153,0.00977610976715887,0.0,0.011611721611721613
2021-02-03,141,0.7,0.16666666666666666,0.13333333333333333,0.7,0.7,0.0,0.13333333333333333,0.030136442915961247,0.01448005698005698,0.009882154882154881,0.012281062940250153,0.00977610976715887,0.0,0.011611721611721613
2021-02-04,134,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.13333333333333333,0.02874755402707236,0.01448005698005698,0.009882154882154881,0.01165213212264009,0.008982458973508075,0.0,0.011611721611721613
2021-02-05,155,0.6666666666666666,0.1,0.13333333333333333,0.5,0.5,0.0,0.1,0.029666671674131184,0.009351851851851853,0.009882154882154881,0.009337317307825273,0.006531478581351211,0.0,0.009230769230769232
2021-02-06,134,0.5666666666666667,0.06666666666666667,0.13333333333333333,0.4,0.4,0.0,0.03333333333333333,0.025820517827977337,0.007500000000000001,0.009882154882154881,0.007697973045530191,0.004864811914684545,0.0,0.002564102564102564
2021-02-07,125,0.5666666666666667,0.06666666666666667,0.1,0.36666666666666664,0.4,0.0,0.03333333333333333,0.025820517827977337,0.007500000000000001,0.008215488215488214,0.006507496855054001,0.004864811914684545,0.0,0.002564102564102564
2021-02-08,145,0.5333333333333333,0.06666666666666667,0.1,0.36666666666666664,0.3333333333333333,0.0,0.03333333333333333,0.02443162893908845,0.007500000000000001,0.008215488215488214,0.006507496855054001,0.00392584477853431,0.0,0.002564102564102564
2021-02-09,181,0.5333333333333333,0.1,0.1,0.36666666666666664,0.36666666666666664,0.0,0.03333333333333333,0.02443162893908845,0.013055555555555555,0.008215488215488214,0.005834262043888155,0.004481400334089866,0.0,0.002564102564102564
2021-02-10,219,0.5,0.1,0.13333333333333333,0.36666666666666664,0.36666666666666664,0.0,0.03333333333333333,0.023098295605755114,0.013055555555555555,0.009290757032692517,0.005834262043888155,0.004481400334089866,0.0,0.002564102564102564
2021-02-11,318,0.5,0.1,0.1,0.36666666666666664,0.4666666666666667,0.0,0.06666666666666667,0.023098295605755114,0.013055555555555555,0.007438905180840665,0.005679693349993619,0.005200824794521521,0.0,0.004647435897435897
2021-02-12,181,0.5,0.1,0.1,0.36666666666666664,0.43333333333333335,0.0,0.06666666666666667,0.022820517827977334,0.013055555555555555,0.007438905180840665,0.005679693349993619,0.004710628716090149,0.0,0.004647435897435897
2021-02-13,165,0.5,0.1,0.1,0.36666666666666664,0.43333333333333335,0.0,0.06666666666666667,0.022820517827977334,0.013055555555555555,0.007438905180840665,0.005679693349993619,0.004710628716090149,0.0,0.004647435897435897
2021-02-14,183,0.4666666666666667,0.06666666666666667,0.1,0.4,0.43333333333333335,0.0,0.06666666666666667,0.021585949926742766,0.00972222222222222,0.007438905180840665,0.006226141437425312,0.004710628716090149,0.0,0.004647435897435897
2021-02-15,134,0.4666666666666667,0.06666666666666667,0.1,0.4,0.36666666666666664,0.0,0.06666666666666667,0.021585949926742766,0.00972222222222222,0.007438905180840665,0.006226141437425312,0.004483871346475636,0.0,0.004647435897435897
2021-02-16,194,0.5,0.06666666666666667,0.1,0.4,0.36666666666666664,0.0,0.06666666666666667,0.022776426117218956,0.00972222222222222,0.007438905180840665,0.006226141437425312,0.004483871346475636,0.0,0.004647435897435897
2021-02-17,180,0.5,0.06666666666666667,0.1,0.36666666666666664,0.3333333333333333,0.0,0.06666666666666667,0.022776426117218956,0.00972222222222222,0.007438905180840665,0.005630903342187217,0.003909158702797474,0.0,0.004647435897435897
2021-02-18,187,0.5,0.1,0.1,0.36666666666666664,0.3333333333333333,0.03333333333333333,0.06666666666666667,0.022776426117218956,0.015277777777777776,0.007438905180840665,0.005630903342187217,0.003909158702797474,0.016666666666666666,0.004647435897435897
