hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
urban,16,2,0.0,12,1,1,0.0,0.0
berlin,4,0,0.0,4,0,0,0.0,0.0
gardening,3,0,0.0,3,0,0,0.0,0.0
sozial,2,1,0.0,1,0,0,0.0,0.0
wirtschaft,2,0,0.0,2,0,0,0.0,0.0
mit,2,0,0.0,2,0,0,0.0,0.0
neu,2,0,0.0,2,0,0,0.0,0.0
pflegepersonal,2,0,0.0,0,0,2,0.0,0.0
praxis,2,0,0.0,2,0,0,0.0,0.0
projekt,2,0,0.0,2,0,0,0.0,0.0
so,2,0,0.0,2,0,0,0.0,0.0
toll,2,0,0.0,2,0,0,0.0,0.0
und,2,0,0.0,1,1,0,0.0,0.0
dammweg,2,0,0.0,2,0,0,0.0,0.0
leben,2,0,0.0,2,0,0,0.0,0.0
wissenschaft,2,0,0.0,2,0,0,0.0,0.0
am,2,0,0.0,1,0,1,0.0,0.0
alt,2,0,0.0,2,0,0,0.0,0.0
potential,1,0,0.0,1,0,0,0.0,0.0
nordwesten,1,0,0.0,1,0,0,0.0,0.0
notwendigkeit,1,0,0.0,1,0,0,0.0,0.0
now,1,0,0.0,1,0,0,0.0,0.0
of,1,0,0.0,1,0,0,0.0,0.0
one,1,0,0.0,1,0,0,0.0,0.0
peter,1,1,0.0,0,0,0,0.0,0.0
zukunftsort,1,0,0.0,1,0,0,0.0,0.0
policy,1,0,0.0,1,0,0,0.0,0.0
zufrieden,1,0,0.0,1,0,0,0.0,0.0
neues,1,0,0.0,1,0,0,0.0,0.0
probieren,1,0,0.0,1,0,0,0.0,0.0
programm,1,0,0.0,1,0,0,0.0,0.0
zentrum,1,0,0.0,1,0,0,0.0,0.0
rahmen,1,0,0.0,1,0,0,0.0,0.0
raum,1,1,0.0,0,0,0,0.0,0.0
reden,1,0,0.0,1,0,0,0.0,0.0
rest,1,0,0.0,1,0,0,0.0,0.0
riesig,1,0,0.0,1,0,0,0.0,0.0
neulich,1,0,0.0,1,0,0,0.0,0.0
zukunftsorte,1,0,0.0,1,0,0,0.0,0.0
rundgang,1,0,0.0,1,0,0,0.0,0.0
mischen,1,0,0.0,1,0,0,0.0,0.0
