hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#urban,2,1,0,0,1,0,0
#csu,2,1,1,0,0,0,0
#afghanistan,1,0,0,1,0,0,0
#lanz,1,0,0,0,1,0,0
#vivantes,1,0,0,1,0,0,0
#tegel,1,1,0,0,0,0,0
#tagdesgartens,1,1,0,0,0,0,0
#stadtgärten,1,1,0,0,0,0,0
#spezlwirtschaft,1,0,1,0,0,0,0
#sachsen,1,0,0,0,1,0,0
#riester,1,0,1,0,0,0,0
#rente,1,0,1,0,0,0,0
#nuernberg,1,1,0,0,0,0,0
#lieferservice,1,0,0,0,0,0,1
#krankenhäuser,1,0,0,1,0,0,0
#altersvorsorge,1,0,1,0,0,0,0
#kleingarten,1,1,0,0,0,0,0
#gardening,1,1,0,0,0,0,0
#eurovision,1,0,0,1,0,0,0
#europe,1,0,1,0,0,0,0
#esc2021,1,0,0,1,0,0,0
#digitalisierung,1,0,0,0,0,0,1
#corona,1,0,0,0,0,0,1
#climatecrisis,1,0,1,0,0,0,0
#chrupalla,1,0,0,0,1,0,0
#charité,1,0,0,1,0,0,0
#bayreuth,1,0,0,0,0,0,1
#özdemir,1,0,0,0,1,0,0
