,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-03-17,168,0.5,0.21428571428571427,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.03201659451659451,0.026260504201680673,0.0,0.0106743630022161,0.008961894078218515,0.0,0.0
2021-03-18,169,0.35714285714285715,0.21428571428571427,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.026064213564213564,0.026260504201680673,0.0,0.0106743630022161,0.008961894078218515,0.0,0.0
2021-03-19,143,0.35714285714285715,0.21428571428571427,0.0,0.42857142857142855,0.7857142857142857,0.0,0.0,0.026064213564213564,0.026260504201680673,0.0,0.0106743630022161,0.014753399869724307,0.0,0.0
2021-03-20,186,0.2857142857142857,0.21428571428571427,0.0,0.5714285714285714,0.7857142857142857,0.0,0.0,0.022817460317460316,0.026260504201680673,0.0,0.012375043274324943,0.015538196547015914,0.0,0.0
2021-03-21,143,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.5714285714285714,1.0,0.0,0.07142857142857142,0.022817460317460316,0.026260504201680673,0.006493506493506494,0.012375043274324943,0.02132970233852171,0.0,0.0042016806722689065
2021-03-22,164,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.5714285714285714,1.0,0.0,0.07142857142857142,0.01488095238095238,0.026260504201680673,0.006493506493506494,0.012375043274324943,0.021291299880764412,0.0,0.0042016806722689065
2021-03-23,193,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.5,0.9285714285714286,0.0,0.07142857142857142,0.01488095238095238,0.026260504201680673,0.006493506493506494,0.009911989087132827,0.02033891892838346,0.0,0.0042016806722689065
2021-03-24,203,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.5,0.9285714285714286,0.0,0.07142857142857142,0.008928571428571428,0.026260504201680673,0.006493506493506494,0.009911989087132827,0.02033891892838346,0.0,0.0042016806722689065
2021-03-25,283,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.7142857142857143,0.0,0.07142857142857142,0.01109307359307359,0.017857142857142856,0.006493506493506494,0.010877240052383792,0.018217278192881343,0.0,0.0042016806722689065
2021-03-26,141,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.7142857142857143,0.0,0.07142857142857142,0.01109307359307359,0.017857142857142856,0.006493506493506494,0.010234125663771203,0.018217278192881343,0.0,0.0042016806722689065
2021-03-27,132,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.7142857142857143,0.0,0.07142857142857142,0.01109307359307359,0.017857142857142856,0.006493506493506494,0.010234125663771203,0.018217278192881343,0.0,0.0042016806722689065
2021-03-28,130,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5,0.6428571428571429,0.0,0.07142857142857142,0.01109307359307359,0.017857142857142856,0.006493506493506494,0.008354426415650902,0.016516597920772497,0.0,0.0042016806722689065
2021-03-29,152,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.5,0.6428571428571429,0.0,0.07142857142857142,0.0021645021645021628,0.017857142857142856,0.006493506493506494,0.008354426415650902,0.015564216968391545,0.0,0.0042016806722689065
2021-03-30,78,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.7142857142857143,0.0,0.07142857142857142,0.0021645021645021628,0.017857142857142856,0.006493506493506494,0.011182480714293437,0.019765897640660453,0.0,0.0042016806722689065
