hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
rassismus,136,60,21,46,4,3,2,0
ich,94,31,19,36,2,2,4,0
nazi,78,40,22,13,3,0,0,0
diskriminierung,65,17,8,34,3,1,1,1
berlin,58,35,6,14,2,1,0,0
rechtsextrem,32,5,3,22,2,0,0,0
agh,30,29,0,1,0,0,0,0
hanau,28,16,0,9,1,2,0,0
ts,28,28,0,0,0,0,0,0
mensch,24,7,3,11,1,1,1,0
berliner,21,5,4,12,0,0,0,0
plenum,21,19,0,2,0,0,0,0
heute,20,4,0,11,5,0,0,0
innen,20,10,0,8,2,0,0,0
jahr,19,8,2,6,2,1,0,0
afd,19,6,4,9,0,0,0,0
migrationshintergrund,17,5,7,4,0,0,1,0
neukölln,17,5,0,7,4,1,0,0
mein,17,3,1,13,0,0,0,0
antisemitismus,16,10,3,2,1,0,0,0
und,15,9,0,6,0,0,0,0
wichtig,14,5,0,7,2,0,0,0
strukturell,14,9,0,5,0,0,0,0
recht,14,9,0,5,0,0,0,0
ein,14,5,2,4,2,1,0,0
cdu,14,4,1,8,1,0,0,0
gewalt,12,5,1,4,1,1,0,0
tagen,12,5,1,5,1,0,0,0
noafd,12,2,0,9,1,0,0,0
aktuellestunde,11,11,0,0,0,0,0,0
partei,11,1,1,8,0,0,1,0
gesellschaft,11,7,2,1,0,1,0,0
polizei,11,2,2,6,0,0,1,0
reden,11,4,1,5,0,1,0,0
thema,10,3,2,3,2,0,0,0
aber,10,3,1,6,0,0,0,0
rassistisch,10,4,0,6,0,0,0,0
danken,10,4,0,6,0,0,0,0
stellen,10,3,0,7,0,0,0,0
wer,10,3,1,5,0,0,1,0
formen,10,4,1,3,1,1,0,0
in,9,2,1,6,0,0,0,0
sprechen,9,0,1,8,0,0,0,0
mal,9,5,1,3,0,0,0,0
sein,9,4,2,2,0,1,0,0
spd,9,1,1,6,1,0,0,0
r2,9,6,1,2,0,0,0,0
deutschland,9,6,2,1,0,0,0,0
kampf,9,7,0,2,0,0,0,0
eine,9,3,1,4,0,0,1,0
grün,9,2,3,4,0,0,0,0
bleiben,8,3,1,4,0,0,0,0
hetze,8,2,1,5,0,0,0,0
da,8,3,5,0,0,0,0,0
verwaltung,8,2,2,4,0,0,0,0
bekämpfen,8,4,0,3,1,0,0,0
aktuell,8,2,0,5,1,0,0,0
problem,8,4,0,4,0,0,0,0
was,8,0,3,4,1,0,0,0
wie,8,3,0,5,0,0,0,0
kämpfen,8,4,0,2,1,1,0,0
niewieder,8,6,1,1,0,0,0,0
einfach,8,3,3,2,0,0,0,0
mit,8,4,1,2,0,0,1,0
zum,8,4,2,2,0,0,0,0
frage,7,4,0,3,0,0,0,0
hatespeech,7,4,1,0,1,1,0,0
fordern,7,2,1,4,0,0,0,0
kein,7,2,3,2,0,0,0,0
innenausschuss,7,0,0,5,2,0,0,0
ermorden,7,4,0,2,1,0,0,0
debatte,7,4,1,2,0,0,0,0
bekämpfung,7,3,0,3,0,0,1,0
anti,7,0,1,6,0,0,0,0
dregger,7,3,0,3,1,0,0,0
sehen,7,2,2,2,0,1,0,0
faschismus,7,6,0,0,1,0,0,0
handeln,7,4,2,0,0,0,1,0
lassen,7,3,1,3,0,0,0,0
stunde,7,1,0,4,1,1,0,0
für,7,2,1,4,0,0,0,0
all,6,2,1,3,0,0,0,0
auf,6,3,1,2,0,0,0,0
anschlagsserie,6,2,0,1,2,1,0,0
opfern,6,4,0,1,1,0,0,0
wenn,6,1,2,3,0,0,0,0
leute,6,3,1,2,0,0,0,0
gedenken,6,6,0,0,0,0,0,0
verfassungsschutz,6,2,0,4,0,0,0,0
stehen,6,1,1,3,0,0,1,0
wählen,6,2,1,3,0,0,0,0
kind,6,1,0,5,0,0,0,0
fdp,6,0,1,5,0,0,0,0
fragen,6,4,0,1,1,0,0,0
solidarität,6,1,0,3,1,1,0,0
leben,6,5,0,1,0,0,0,0
setzen,6,1,2,0,2,0,1,0
gemeinsam,6,2,0,3,1,0,0,0
frau,6,4,1,1,0,0,0,0
rechtsextremismus,6,0,1,4,1,0,0,0
geben,6,1,0,5,0,0,0,0
marzahn,5,3,0,2,0,0,0,0
deutsch,5,0,0,3,0,0,0,2
ausgrenzung,5,4,0,1,0,0,0,0
halten,5,3,1,1,0,0,0,0
sicherheitsbehörden,5,1,0,4,0,0,0,0
klar,5,0,1,4,0,0,0,0
von,5,3,0,2,0,0,0,0
linke,5,1,2,2,0,0,0,0
sichern,5,2,0,3,0,0,0,0
sich,5,2,1,2,0,0,0,0
deutschen,5,1,4,0,0,0,0,0
hier,5,2,1,2,0,0,0,0
brauchen,5,0,2,3,0,0,0,0
überall,5,2,0,3,0,0,0,0
zeichen,5,2,0,2,1,0,0,0
hass,5,0,1,3,1,0,0,0
terror,5,1,0,4,0,0,0,0
schule,5,2,0,3,0,0,0,0
schulen,5,2,0,3,0,0,0,0
geschichte,5,1,2,2,0,0,0,0
köpenick,5,3,0,2,0,0,0,0
ja,5,3,1,1,0,0,0,0
nein,5,2,0,3,0,0,0,0
propaganda,5,0,3,2,0,0,0,0
betroffene,5,3,1,1,0,0,0,0
straftat,5,1,1,3,0,0,0,0
politisch,5,1,2,2,0,0,0,0
stimmen,5,4,0,1,0,0,0,0
berichten,5,1,1,2,1,0,0,0
30,5,2,0,2,1,0,0,0
erinnern,5,3,0,1,1,0,0,0
gegen,5,3,0,1,1,0,0,0
alt,5,3,1,1,0,0,0,0
abgeordnetenhaus,5,0,1,1,3,0,0,0
vielfalt,5,2,0,3,0,0,0,0
weg,4,1,1,1,1,0,0,0
weiß,4,1,2,0,0,0,1,0
mahe,4,2,0,2,0,0,0,0
unabhängig,4,1,0,1,2,0,0,0
deshalb,4,2,1,1,0,0,0,0
demokratie,4,1,0,3,0,0,0,0
homo,4,1,0,1,2,0,0,0
demo,4,0,0,4,0,0,0,0
bei,4,1,2,1,0,0,0,0
vorwurf,4,1,2,0,0,0,1,0
bericht,4,0,0,3,1,0,0,0
prozent,4,1,2,1,0,0,0,0
jed,4,2,0,1,1,0,0,0
verbieten,4,0,0,3,0,0,1,0
ladg,4,1,0,2,0,0,1,0
suchen,4,3,1,0,0,0,0,0
plakat,4,0,0,4,0,0,0,0
platzen,4,0,0,1,2,0,1,0
traurig,4,3,0,1,0,0,0,0
unterstützen,4,1,1,1,0,1,0,0
links,4,0,3,1,0,0,0,0
voll,4,1,0,2,0,1,0,0
universität,4,2,1,1,0,0,0,0
beenden,4,2,0,2,0,0,0,0
informieren,4,1,2,1,0,0,0,0
euro,4,0,1,3,0,0,0,0
lichtenberg,4,3,0,1,0,0,0,0
ex,4,0,4,0,0,0,0,0
klaren,4,1,0,3,0,0,0,0
arbeit,4,2,1,1,0,0,0,0
