hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
spannen,156,49,8,60,13,12,13,1
ich,50,11,3,21,7,5,3,0
sein,40,15,1,19,0,3,2,0
mein,20,8,0,7,0,3,1,1
mal,18,3,0,6,4,1,4,0
berlin,12,5,0,5,1,1,0,0
finden,12,1,0,6,1,1,3,0
heute,10,0,0,6,2,1,1,0
sich,10,6,0,3,0,0,1,0
und,10,2,0,4,1,2,1,0
jahr,9,4,1,1,0,3,0,0
cdu,7,0,3,4,0,0,0,0
aber,6,2,0,4,0,0,0,0
thema,6,1,0,1,3,1,0,0
auch,6,2,0,1,0,2,1,0
was,6,3,0,3,0,0,0,0
klimaschutz,5,2,0,3,0,0,0,0
2021,5,1,0,2,1,1,0,0
liegen,5,1,0,2,0,1,1,0
freuen,5,1,0,2,0,2,0,0
diskutieren,5,3,0,2,0,0,0,0
na,5,3,0,1,0,0,1,0
nächst,5,1,1,1,1,1,0,0
stehen,5,0,1,3,1,0,0,0
frage,4,1,0,2,0,0,1,0
senat,4,0,0,1,0,0,3,0
linke,4,2,0,2,0,0,0,0
soziale,4,2,0,2,0,0,0,0
wichtig,4,2,0,2,0,0,0,0
berliner,4,1,0,2,0,0,1,0
spd,4,0,0,3,0,0,1,0
haben,4,3,0,0,0,0,1,0
uhr,4,1,0,0,1,1,1,0
milliarde,4,0,0,0,1,0,3,0
da,4,2,0,1,0,0,1,0
corona,4,0,0,4,0,0,0,0
tagen,4,0,0,3,0,1,0,0
morgen,4,2,0,2,0,0,0,0
politik,4,1,0,2,1,0,0,0
20,4,0,0,4,0,0,0,0
zumindest,4,0,0,4,0,0,0,0
idee,4,0,0,0,0,1,3,0
laufen,4,0,0,4,0,0,0,0
brauchen,3,0,0,2,0,0,1,0
danken,3,2,0,1,0,0,0,0
partei,3,1,0,2,0,0,0,0
konzept,3,0,0,3,0,0,0,0
kosten,3,1,0,0,0,0,2,0
ort,3,1,0,2,0,0,0,0
verfolgen,3,1,0,1,0,0,1,0
bringen,3,1,0,0,0,2,0,0
neu,3,1,0,0,1,1,0,0
bleiben,3,1,0,1,1,0,0,0
vorschlag,3,0,0,3,0,0,0,0
debatte,3,0,0,2,0,1,0,0
wahlprogramm,3,1,0,2,0,0,0,0
leute,3,0,0,3,0,0,0,0
beginnen,3,1,0,1,0,1,0,0
wenn,3,1,0,0,0,2,0,0
lichtenberg,3,1,0,2,0,0,0,0
dann,3,0,0,2,1,0,0,0
guten,3,0,0,3,0,0,0,0
persönlich,3,0,0,0,0,0,3,0
grüne,3,0,0,3,0,0,0,0
sehen,3,0,0,1,1,1,0,0
wird,3,1,0,1,0,0,1,0
hospitation,3,0,0,0,3,0,0,0
führen,3,1,0,1,1,0,0,0
recht,3,2,1,0,0,0,0,0
mit,3,0,0,1,0,2,0,0
innen,3,1,0,2,0,0,0,0
spannend,3,1,0,0,1,0,1,0
r2,3,1,0,1,0,1,0,0
finde,3,0,0,1,0,1,1,0
interessieren,3,0,0,2,1,0,0,0
ergebnis,3,2,0,0,0,0,1,0
entwurf,3,1,0,1,0,1,0,0
ja,3,2,1,0,0,0,0,0
programm,3,0,0,3,0,0,0,0
drauf,3,1,0,1,0,1,0,0
total,3,1,0,0,0,0,2,0
sitzung,3,1,0,1,0,0,1,0
meine,3,1,0,0,1,0,1,0
alt,3,1,0,2,0,0,0,0
woche,3,0,0,2,1,0,0,0
zdf,3,1,0,0,0,2,0,0
zeit,3,1,0,2,0,0,0,0
10,3,0,0,1,0,1,1,0
anfragen,3,1,0,0,2,0,0,0
wohnung,3,0,0,1,2,0,0,0
zahl,3,0,0,3,0,0,0,0
klimabürgerrates,2,0,0,0,0,0,2,0
einschalten,2,0,0,0,0,1,1,0
enteignen,2,0,0,0,2,0,0,0
team,2,0,0,1,0,0,0,1
enden,2,0,0,1,0,0,1,0
klargehtdas,2,0,0,2,0,0,0,0
teilen,2,0,0,2,0,0,0,0
klar,2,0,0,1,0,0,1,0
wünsche,2,0,0,1,0,1,0,0
stück,2,0,0,2,0,0,0,0
ein,2,0,0,1,1,0,0,0
entscheiden,2,1,0,0,1,0,0,0
stéphane,2,2,0,0,0,0,0,0
entwickeln,2,0,1,1,0,0,0,0
erfahrung,2,2,0,0,0,0,0,0
kino,2,0,0,2,0,0,0,0
allesistdrin,2,0,0,2,0,0,0,0
erhalten,2,2,0,0,0,0,0,0
ernst,2,0,0,2,0,0,0,0
stellen,2,0,0,2,0,0,0,0
