,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-03-25,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.2,0.0,0.1,0.01916697337749969,0.00392156862745098,0.00476190476190476,0.004341100181842584,0.003404215436648188,0.0,0.0057620120120120116
2021-03-26,0.2,0.06666666666666667,0.03333333333333333,0.3333333333333333,0.2,,0.1,0.01660287081339713,0.00392156862745098,0.00476190476190476,0.006381916508373196,0.003404215436648188,,0.0057620120120120116
2021-03-27,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.4,0.16666666666666666,,0.1,0.015213981924508239,0.00392156862745098,0.00476190476190476,0.009280467233010877,0.0030741824333478584,,0.0057620120120120116
2021-03-28,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.4,0.16666666666666666,,0.1,0.015213981924508239,0.00392156862745098,0.00476190476190476,0.009280467233010877,0.0030741824333478584,,0.0057620120120120116
2021-03-29,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.4,0.23333333333333334,0.0,0.1,0.015213981924508239,0.00392156862745098,0.00476190476190476,0.009280467233010877,0.0044075157666811915,0.0,0.0057620120120120116
2021-03-30,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.23333333333333334,,0.1,0.015213981924508239,0.00392156862745098,0.00476190476190476,0.010260859389873622,0.0044075157666811915,,0.0057620120120120116
2021-03-31,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.23333333333333334,,0.1,0.012991759702286018,0.00392156862745098,0.00476190476190476,0.010260859389873622,0.0044075157666811915,,0.0057620120120120116
2021-04-01,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.23333333333333334,0.0,0.1,0.012991759702286018,0.00392156862745098,0.00476190476190476,0.010260859389873622,0.0044075157666811915,0.0,0.0057620120120120116
2021-04-02,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.23333333333333334,,0.1,0.012991759702286018,0.00392156862745098,0.00476190476190476,0.010260859389873622,0.0044075157666811915,,0.0057620120120120116
2021-04-03,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.23333333333333334,,0.1,0.012991759702286018,0.00392156862745098,0.00476190476190476,0.010260859389873622,0.0044075157666811915,,0.0057620120120120116
2021-04-04,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.2,,0.06666666666666667,0.012991759702286018,0.00392156862745098,0.00476190476190476,0.010260859389873622,0.003957065316230741,,0.0036786786786786783
2021-04-05,0.1,0.06666666666666667,0.03333333333333333,0.5666666666666667,0.2,0.0,0.06666666666666667,0.011476608187134502,0.00392156862745098,0.00476190476190476,0.011927526056540289,0.003957065316230741,0.0,0.0036786786786786783
2021-04-06,0.1,0.06666666666666667,0.03333333333333333,0.5666666666666667,0.2,,0.06666666666666667,0.011476608187134502,0.00392156862745098,0.00476190476190476,0.011927526056540289,0.003957065316230741,,0.0036786786786786783
2021-04-07,0.1,0.06666666666666667,0.03333333333333333,0.6,0.2,,0.06666666666666667,0.011476608187134502,0.00392156862745098,0.00476190476190476,0.01300279487374459,0.003957065316230741,,0.0036786786786786783
2021-04-08,0.1,0.06666666666666667,0.03333333333333333,0.6,0.2,,0.06666666666666667,0.011476608187134502,0.00392156862745098,0.00476190476190476,0.01300279487374459,0.003957065316230741,,0.0036786786786786783
2021-04-09,0.1,0.06666666666666667,0.03333333333333333,0.6,0.2,,0.06666666666666667,0.011476608187134502,0.00392156862745098,0.00476190476190476,0.01300279487374459,0.003957065316230741,,0.0036786786786786783
2021-04-10,0.1,0.0,,0.5333333333333333,0.2,,0.06666666666666667,0.011476608187134502,0.0,,0.012189786743663288,0.003957065316230741,,0.0036786786786786783
2021-04-11,0.1,0.0,0.03333333333333333,0.5666666666666667,0.2,0.0,0.06666666666666667,0.011476608187134502,0.0,0.00476190476190476,0.014107945311438224,0.003957065316230741,0.0,0.0036786786786786783
2021-04-12,0.06666666666666667,0.0,0.03333333333333333,0.5333333333333333,0.2,,0.06666666666666667,0.005921052631578947,0.0,0.00476190476190476,0.01351270721620013,0.003957065316230741,,0.0036786786786786783
2021-04-13,0.06666666666666667,,0.06666666666666667,0.5,0.2,,0.06666666666666667,0.005921052631578947,,0.008465608465608463,0.01263551423374399,0.003957065316230741,,0.0036786786786786783
2021-04-14,0.03333333333333333,0.0,0.06666666666666667,0.5,0.2,,0.06666666666666667,0.0017543859649122797,0.0,0.008465608465608463,0.01263551423374399,0.003957065316230741,,0.0036786786786786783
2021-04-15,0.03333333333333333,0.0,0.1,0.5,0.2,,0.1,0.0017543859649122797,0.0,0.009012056553040158,0.01263551423374399,0.003957065316230741,,0.004604604604604604
