hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
gesellschaft,194,47,50,54,9,18,15,1
ich,67,17,13,16,7,4,10,0
berlin,27,10,4,6,3,1,3,0
mensch,25,7,5,5,4,1,3,0
und,17,7,3,4,0,0,3,0
wichtig,16,4,1,10,0,0,1,0
agh,13,10,0,1,0,1,0,1
mein,13,0,4,5,0,1,3,0
jahr,12,3,3,5,1,0,0,0
brauchen,11,3,3,3,0,1,1,0
teilen,11,2,3,4,1,1,0,0
stehen,11,2,1,3,0,2,3,0
eine,10,0,2,6,1,1,0,0
spaltung,10,1,8,1,0,0,0,0
sozial,10,5,0,5,0,0,0,0
mitte,10,3,2,0,0,0,5,0
rassismus,10,6,1,1,0,2,0,0
zeigen,9,2,2,5,0,0,0,0
politik,9,0,1,6,0,1,1,0
corona,9,1,4,4,0,0,0,0
gut,8,1,3,2,0,0,2,0
offen,8,1,0,4,1,1,1,0
deutlich,8,3,1,1,1,1,1,0
reden,7,1,2,4,0,0,0,0
innen,7,2,0,5,0,0,0,0
antisemitismus,7,4,0,2,1,0,0,0
wie,7,0,1,5,1,0,0,0
vielfältig,7,2,0,2,1,0,2,0
leben,7,1,2,2,1,1,0,0
zielen,7,1,1,3,1,1,0,0
berliner,7,3,0,2,0,2,0,0
bleiben,7,1,2,1,1,2,0,0
ts,7,7,0,0,0,0,0,0
aber,7,0,1,5,0,0,1,0
gemeinsam,7,0,0,4,1,0,2,0
heute,7,2,1,2,1,1,0,0
platzen,7,0,0,3,2,2,0,0
tagen,7,3,0,1,1,1,1,0
geben,7,0,5,2,0,0,0,0
auch,6,1,2,2,0,0,1,0
r2,6,1,1,3,0,0,1,0
mit,6,2,2,2,0,0,0,0
gerecht,6,2,0,4,0,0,0,0
politisch,6,1,2,1,1,0,1,0
klimaschutz,6,2,0,3,1,0,0,0
kämpfen,6,2,0,3,0,0,1,0
für,6,4,0,2,0,0,0,0
cdu,6,2,0,3,0,0,1,0
demokratie,6,1,1,3,0,1,0,0
land,6,0,2,1,0,2,1,0
spalten,6,0,4,0,0,1,1,0
000,6,1,1,2,1,0,1,0
impfen,5,0,1,2,2,0,0,0
bildung,5,0,0,5,0,0,0,0
thema,5,0,0,2,0,2,1,0
treiben,5,0,4,1,0,0,0,0
wissenschaft,5,0,0,5,0,0,0,0
kosten,5,1,2,0,0,2,0,0
weg,5,0,4,0,0,0,1,0
partei,5,1,0,2,0,1,1,0
frage,5,0,1,3,1,0,0,0
frau,5,0,2,2,0,1,0,0
mal,5,0,1,3,0,0,0,1
spd,5,0,1,2,0,0,2,0
was,5,0,2,0,0,2,1,0
pandemie,5,1,0,3,1,0,0,0
so,4,0,3,1,0,0,0,0
beitrag,4,1,0,1,0,0,2,0
setzen,4,3,0,1,0,0,0,0
wer,4,0,1,2,0,0,1,0
angriff,4,0,1,1,0,2,0,0
senat,4,0,0,0,0,2,2,0
fast,4,1,0,3,0,0,0,0
familie,4,0,0,1,0,0,3,0
sehen,4,2,0,2,0,0,0,0
all,4,0,1,3,0,0,0,0
bei,4,0,1,1,0,2,0,0
dann,4,0,2,0,1,1,0,0
zusammenhalt,4,0,0,3,0,0,1,0
tragen,4,1,1,0,0,1,1,0
plenum,4,4,0,0,0,0,0,0
halten,4,1,1,1,0,0,1,0
stadt,4,0,0,2,1,0,1,0
stark,4,3,0,1,0,0,0,0
neubau,4,1,0,1,0,0,2,0
vielfalt,4,2,0,2,0,0,0,0
deutsch,4,1,2,1,0,0,0,0
viel,4,1,1,1,0,1,0,0
gesamt,4,1,0,1,1,1,0,0
lasst,4,1,1,2,0,0,0,0
lassen,4,0,1,1,2,0,0,0
schaffen,4,1,0,2,0,1,0,0
ein,4,2,1,1,0,0,0,0
soziale,4,2,0,1,0,1,0,0
vor,4,2,0,2,0,0,0,0
zukunft,4,0,1,1,0,1,1,0
konzept,4,0,0,2,0,0,2,0
im,4,3,0,0,1,0,0,0
denken,3,0,1,1,0,0,1,0
deshalb,3,0,1,1,0,1,0,0
zum,3,0,2,0,1,0,0,0
demokratische,3,3,0,0,0,0,0,0
deutschland,3,1,2,0,0,0,0,0
demokratisch,3,1,2,0,0,0,0,0
unternehmen,3,0,0,3,0,0,0,0
demokrat,3,0,1,1,0,0,1,0
falsch,3,0,2,0,0,0,1,0
verankern,3,2,0,1,0,0,0,0
verantwortung,3,0,0,2,0,0,1,0
darum,3,1,0,2,0,0,0,0
danken,3,1,0,1,1,0,0,0
da,3,0,0,1,0,1,1,0
pflege,3,0,0,0,0,2,1,0
bürgern,3,0,3,0,0,0,0,0
digitalisierung,3,1,0,2,0,0,0,0
verkehrswende,3,0,0,3,0,0,0,0
bund,3,1,0,1,0,0,1,0
blicken,3,1,0,1,0,0,1,0
verwaltung,3,2,0,1,0,0,0,0
verändern,3,0,1,1,0,1,0,0
voran,3,0,3,0,0,0,0,0
diese,3,1,0,1,0,1,0,0
treffen,3,0,2,0,0,0,1,0
postmigrantische,3,3,0,0,0,0,0,0
impfzwang,3,0,3,0,0,0,0,0
fordern,3,0,2,1,0,0,0,0
freie,3,1,2,0,0,0,0,0
freuen,3,0,0,2,0,0,1,0
richtig,3,0,0,1,0,0,2,0
risiko,3,0,2,0,0,1,0,0
gegenteil,3,1,2,0,0,0,0,0
hetze,3,0,2,1,0,0,0,0
gelten,3,2,0,0,0,1,0,0
genauso,3,2,0,1,0,0,0,0
geschlecht,3,0,2,1,0,0,0,0
solidarisch,3,0,0,3,0,0,0,0
schluss,3,1,1,1,0,0,0,0
gestern,3,0,1,1,1,0,0,0
schulen,3,0,0,3,0,0,0,0
glauben,3,0,2,0,0,0,1,0
sich,3,1,0,2,0,0,0,0
hass,3,0,1,1,0,1,0,0
schwache,3,0,2,1,0,0,0,0
hanau,3,1,0,1,0,1,0,0
folge,3,1,1,0,1,0,0,0
in,3,1,0,0,1,1,0,0
union,3,1,0,1,0,0,1,0
individuell,3,1,1,0,1,0,0,0
klasse,3,0,3,0,0,0,0,0
problem,3,2,1,0,0,0,0,0
umbau,3,2,0,1,0,0,0,0
propaganda,3,1,2,0,0,0,0,0
einfach,3,0,0,1,1,1,0,0
tun,3,0,0,1,1,0,1,0
einsetzen,3,1,0,2,0,0,0,0
kampagne,3,1,0,0,0,1,1,0
nicht,3,0,1,0,1,1,0,0
energie,3,1,0,2,0,0,0,0
engagement,3,0,0,1,0,0,2,0
jed,3,0,0,2,0,1,0,0
tief,3,3,0,0,0,0,0,0
entscheiden,3,0,2,1,0,0,0,0
realität,3,0,0,1,0,1,1,0
recht,3,1,1,1,0,0,0,0
inklusive,3,2,0,0,0,1,0,0
fahren,3,0,2,1,0,0,0,0
inhalt,3,1,0,1,0,1,0,0
link,3,2,1,0,0,0,0,0
kompetenz,3,3,0,0,0,0,0,0
arbeiten,3,1,0,1,0,0,1,0
massiv,3,0,1,2,0,0,0,0
nehmen,3,1,0,2,0,0,0,0
wünsche,3,0,0,2,0,1,0,0
allesistdrin,3,0,0,3,0,0,0,0
mehrheit,3,1,0,2,0,0,0,0
wenn,3,0,0,2,0,1,0,0
zeit,3,0,0,2,0,0,1,0
nachhaltig,3,2,0,0,0,1,0,0
wohnung,3,1,0,2,0,0,0,0
minderheit,3,0,3,0,0,0,0,0
bedeutung,3,0,0,1,1,0,1,0
angst,3,1,1,1,0,0,0,0
migranten,3,0,1,0,0,0,0,2
welch,3,0,2,0,1,0,0,0
söder,2,0,2,0,0,0,0,0
irrsinn,2,0,2,0,0,0,0,0
tech,2,0,0,0,0,2,0,0
afghane,2,0,1,0,0,0,1,0
teil,2,0,1,0,1,0,0,0
entwicklung,2,0,0,2,0,0,0,0
arbeit,2,0,0,1,1,0,0,0
rassistisch,2,1,0,1,0,0,0,0
tanzen,2,0,1,1,0,0,0,0
tagtäglich,2,1,0,0,1,0,0,0
erleben,2,0,0,1,1,0,0,0
team,2,0,0,2,0,0,0,0
bedrohung,2,0,1,1,0,0,0,0
erreichen,2,0,1,1,0,0,0,0
steuerzahler,2,0,0,0,0,2,0,0
anschlussfähig,2,0,0,1,1,0,0,0
fall,2,0,1,1,0,0,0,0
infantil,2,0,2,0,0,0,0,0
infravelo,2,0,0,0,0,2,0,0
anständig,2,0,1,1,0,0,0,0
menschenleben,2,0,1,0,0,1,0,0
antidiskriminierung,2,0,0,2,0,0,0,0
stimmen,2,1,1,0,0,0,0,0
stärken,2,0,0,2,0,0,0,0
extremist,2,0,1,0,1,0,0,0
extremismus,2,0,2,0,0,0,0,0
regel,2,1,1,0,0,0,0,0
straße,2,0,0,0,1,0,1,0
strukturell,2,2,0,0,0,0,0,0
ja,2,0,1,1,0,0,0,0
erwarten,2,1,0,1,0,0,0,0
studierende,2,0,0,2,0,0,0,0
wirken,2,0,0,1,0,0,1,0
ökologisch,2,1,0,1,0,0,0,0
wirtschaft,2,1,0,1,0,0,0,0
egal,2,0,0,1,0,1,0,0
progressiv,2,0,0,2,0,0,0,0
eben,2,0,0,2,0,0,0,0
klar,2,1,0,1,0,0,0,0
umverteilung,2,1,0,1,0,0,0,0
klargehtdas,2,0,0,2,0,0,0,0
drohend,2,0,0,2,0,0,0,0
klassen,2,0,2,0,0,0,0,0
pro7,2,0,2,0,0,0,0,0
unfassbar,2,0,0,0,1,0,1,0
klima,2,0,1,0,1,0,0,0
priorität,2,2,0,0,0,0,0,0
kniefall,2,0,1,0,0,0,0,1
divers,2,0,0,2,0,0,0,0
uniform,2,0,0,0,2,0,0,0
kinderarmut,2,1,0,1,0,0,0,0
kind,2,0,0,1,1,0,0,0
prüfen,2,0,0,0,0,2,0,0
juso,2,0,2,0,0,0,0,0
jetzt,2,0,0,2,0,0,0,0
morgen,2,0,0,2,0,0,0,0
enden,2,0,0,1,0,1,0,0
empowerment,2,0,0,2,0,0,0,0
radikalisierung,2,0,2,0,0,0,0,0
12,2,0,0,0,1,1,0,0
radikal,2,0,1,0,1,0,0,0
töten,2,0,0,1,0,1,0,0
auf,2,0,2,0,0,0,0,0
trotz,2,1,0,0,0,1,0,0
einseitig,2,0,2,0,0,0,0,0
kaufen,2,0,0,1,0,1,0,0
aufgeben,2,0,0,1,0,1,0,0
quasi,2,0,2,0,0,0,0,0
stellen,2,0,0,0,0,1,0,1
steigend,2,1,0,1,0,0,0,0
fdp,2,1,0,1,0,0,0,0
gewerkschaft,2,1,0,1,0,0,0,0
sitzen,2,0,1,0,0,1,0,0
zb,2,0,0,2,0,0,0,0
herausforderung,2,1,0,0,0,0,1,0
alt,2,2,0,0,0,0,0,0
solidarische,2,2,0,0,0,0,0,0
schließen,2,0,1,1,0,0,0,0
geschichte,2,0,0,1,0,1,0,0
alternd,2,0,2,0,0,0,0,0
gerechtigkeit,2,1,1,0,0,0,0,0
60,2,0,1,1,0,0,0,0
am,2,1,0,0,0,1,0,0
genau,2,0,1,0,0,0,1,0
sony,2,0,0,2,0,0,0,0
zwei,2,0,2,0,0,0,0,0
sorgen,2,2,0,0,0,0,0,0
helfen,2,1,0,0,1,0,0,0
schreiten,2,0,0,1,0,1,0,0
impfung,2,0,1,1,0,0,0,0
zeichen,2,2,0,0,0,0,0,0
gute,2,0,0,2,0,0,0,0
grüne,2,0,1,1,0,0,0,0
grün,2,0,0,2,0,0,0,0
schützen,2,0,1,1,0,0,0,0
gruppe,2,0,1,1,0,0,0,0
