,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,topic
2019-12-03,2.0,0.0,10.0,6.0,2.0,1.0,Geschlecht
2019-12-04,2.0,0.0,10.0,6.0,1.0,1.0,Geschlecht
2019-12-05,2.0,0.0,9.0,6.0,1.0,1.0,Geschlecht
2019-12-06,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-07,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-08,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-09,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-10,2.0,0.0,9.0,5.0,1.0,2.0,Geschlecht
2019-12-11,2.0,0.0,10.0,5.0,1.0,2.0,Geschlecht
2019-12-12,3.0,0.0,10.0,5.0,1.0,2.0,Geschlecht
2019-12-13,3.0,0.0,10.0,5.0,1.0,2.0,Geschlecht
2019-12-14,3.0,0.0,9.0,5.0,0.0,2.0,Geschlecht
2019-12-15,3.0,0.0,5.0,5.0,0.0,2.0,Geschlecht
2019-12-16,3.0,0.0,4.0,7.0,0.0,2.0,Geschlecht
2019-12-17,3.0,0.0,4.0,7.0,0.0,2.0,Geschlecht
2019-12-18,5.0,0.0,4.0,7.0,1.0,2.0,Geschlecht
2019-12-19,5.0,0.0,2.0,7.0,1.0,2.0,Geschlecht
2019-12-20,5.0,0.0,2.0,6.0,1.0,2.0,Geschlecht
2019-12-21,6.0,0.0,2.0,5.0,2.0,2.0,Geschlecht
2019-12-22,6.0,0.0,2.0,5.0,2.0,2.0,Geschlecht
2019-12-23,6.0,0.0,2.0,5.0,2.0,2.0,Geschlecht
2019-12-24,6.0,0.0,2.0,4.0,2.0,2.0,Geschlecht
2019-12-25,5.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2019-12-26,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2019-12-27,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2019-12-28,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2019-12-29,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2019-12-30,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2019-12-31,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-01,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-02,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-03,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-04,5.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-05,5.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-06,5.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-07,5.0,1.0,2.0,4.0,2.0,2.0,Geschlecht
2020-01-08,5.0,1.0,2.0,4.0,2.0,2.0,Geschlecht
2020-01-09,5.0,1.0,2.0,4.0,2.0,1.0,Geschlecht
2020-01-10,5.0,1.0,1.0,5.0,2.0,1.0,Geschlecht
2020-01-11,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2020-01-12,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2020-01-13,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2020-01-14,4.0,1.0,2.0,7.0,3.0,1.0,Geschlecht
2020-01-15,4.0,1.0,2.0,5.0,4.0,1.0,Geschlecht
2020-01-16,4.0,1.0,2.0,5.0,4.0,1.0,Geschlecht
2020-01-17,3.0,1.0,2.0,6.0,3.0,1.0,Geschlecht
2020-01-18,3.0,1.0,2.0,7.0,4.0,1.0,Geschlecht
2020-01-19,3.0,1.0,2.0,7.0,4.0,1.0,Geschlecht
2020-01-20,2.0,1.0,2.0,8.0,4.0,1.0,Geschlecht
2020-01-21,2.0,1.0,2.0,9.0,4.0,1.0,Geschlecht
2020-01-22,2.0,1.0,7.0,9.0,4.0,1.0,Geschlecht
2020-01-23,3.0,1.0,7.0,9.0,4.0,1.0,Geschlecht
2020-01-24,3.0,0.0,7.0,9.0,4.0,1.0,Geschlecht
2020-01-25,3.0,0.0,8.0,10.0,4.0,2.0,Geschlecht
2020-01-26,3.0,0.0,8.0,10.0,4.0,2.0,Geschlecht
2020-01-27,3.0,0.0,9.0,10.0,4.0,1.0,Geschlecht
2020-01-28,3.0,0.0,9.0,11.0,4.0,1.0,Geschlecht
2020-01-29,4.0,0.0,9.0,11.0,5.0,1.0,Geschlecht
2020-01-30,4.0,0.0,9.0,12.0,6.0,1.0,Geschlecht
2020-01-31,4.0,0.0,10.0,13.0,8.0,1.0,Geschlecht
2020-02-01,4.0,0.0,10.0,13.0,8.0,1.0,Geschlecht
2020-02-02,4.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-03,3.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-04,3.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-05,3.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-06,3.0,0.0,9.0,13.0,9.0,1.0,Geschlecht
2020-02-07,3.0,0.0,9.0,15.0,9.0,1.0,Geschlecht
2020-02-08,4.0,0.0,9.0,15.0,9.0,1.0,Geschlecht
2020-02-09,4.0,0.0,9.0,15.0,9.0,1.0,Geschlecht
2020-02-10,5.0,0.0,10.0,15.0,9.0,1.0,Geschlecht
2020-02-11,5.0,0.0,10.0,15.0,9.0,1.0,Geschlecht
2020-02-12,5.0,0.0,10.0,15.0,9.0,1.0,Geschlecht
2020-02-13,5.0,0.0,9.0,13.0,8.0,1.0,Geschlecht
2020-02-14,5.0,0.0,9.0,14.0,8.0,1.0,Geschlecht
2020-02-15,5.0,0.0,9.0,14.0,8.0,1.0,Geschlecht
2020-02-16,4.0,0.0,9.0,12.0,8.0,1.0,Geschlecht
2020-02-17,4.0,0.0,9.0,11.0,7.0,1.0,Geschlecht
2020-02-18,5.0,0.0,9.0,11.0,7.0,1.0,Geschlecht
2020-02-19,5.0,0.0,9.0,10.0,6.0,1.0,Geschlecht
2020-02-20,5.0,0.0,9.0,9.0,6.0,1.0,Geschlecht
2020-02-21,5.0,0.0,4.0,9.0,6.0,1.0,Geschlecht
2020-02-22,4.0,0.0,4.0,9.0,6.0,1.0,Geschlecht
2020-02-23,4.0,0.0,4.0,9.0,6.0,1.0,Geschlecht
2020-02-24,4.0,0.0,3.0,8.0,6.0,0.0,Geschlecht
2020-02-25,4.0,0.0,3.0,8.0,6.0,2.0,Geschlecht
2020-02-26,4.0,0.0,2.0,9.0,6.0,2.0,Geschlecht
2020-02-27,4.0,0.0,2.0,8.0,6.0,2.0,Geschlecht
2020-02-28,3.0,0.0,2.0,9.0,5.0,2.0,Geschlecht
2020-02-29,3.0,0.0,2.0,8.0,4.0,2.0,Geschlecht
2020-03-01,3.0,0.0,1.0,7.0,2.0,3.0,Geschlecht
2020-03-02,3.0,0.0,1.0,7.0,2.0,3.0,Geschlecht
2020-03-03,3.0,0.0,1.0,7.0,1.0,6.0,Geschlecht
2020-03-04,3.0,0.0,1.0,7.0,1.0,6.0,Geschlecht
2020-03-05,3.0,0.0,1.0,8.0,1.0,6.0,Geschlecht
2020-03-06,3.0,0.0,1.0,9.0,2.0,7.0,Geschlecht
2020-03-07,3.0,0.0,1.0,9.0,2.0,7.0,Geschlecht
2020-03-08,3.0,0.0,2.0,9.0,6.0,9.0,Geschlecht
2020-03-09,2.0,0.0,2.0,9.0,6.0,9.0,Geschlecht
2020-03-10,2.0,0.0,2.0,8.0,6.0,9.0,Geschlecht
2020-03-11,1.0,0.0,1.0,8.0,6.0,9.0,Geschlecht
2020-03-12,1.0,0.0,1.0,8.0,6.0,9.0,Geschlecht
2020-03-13,1.0,0.0,1.0,8.0,6.0,9.0,Geschlecht
2020-03-14,1.0,0.0,1.0,7.0,6.0,9.0,Geschlecht
2020-03-15,1.0,0.0,1.0,6.0,5.0,9.0,Geschlecht
2020-03-16,1.0,0.0,4.0,6.0,5.0,9.0,Geschlecht
2020-03-17,1.0,0.0,6.0,6.0,7.0,9.0,Geschlecht
2020-03-18,1.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-19,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-20,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-21,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-22,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-23,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-24,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-25,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-26,0.0,0.0,8.0,7.0,8.0,7.0,Geschlecht
2020-03-27,0.0,0.0,8.0,6.0,9.0,7.0,Geschlecht
2020-03-28,0.0,0.0,8.0,6.0,9.0,7.0,Geschlecht
2020-03-29,0.0,0.0,8.0,5.0,9.0,7.0,Geschlecht
2020-03-30,0.0,0.0,8.0,5.0,9.0,7.0,Geschlecht
2020-03-31,0.0,0.0,8.0,5.0,9.0,6.0,Geschlecht
2020-04-01,0.0,0.0,8.0,5.0,9.0,6.0,Geschlecht
2020-04-02,0.0,0.0,8.0,5.0,9.0,3.0,Geschlecht
2020-04-03,0.0,0.0,9.0,6.0,9.0,4.0,Geschlecht
2020-04-04,0.0,0.0,9.0,5.0,9.0,5.0,Geschlecht
2020-04-05,0.0,0.0,9.0,4.0,9.0,4.0,Geschlecht
2020-04-06,0.0,0.0,9.0,4.0,9.0,4.0,Geschlecht
2020-04-07,2.0,0.0,8.0,3.0,5.0,2.0,Geschlecht
2020-04-08,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-09,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-10,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-11,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-12,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-13,2.0,0.0,8.0,4.0,6.0,2.0,Geschlecht
2020-04-14,2.0,0.0,8.0,4.0,6.0,2.0,Geschlecht
2020-04-15,2.0,0.0,7.0,4.0,7.0,2.0,Geschlecht
2020-04-16,3.0,0.0,5.0,4.0,5.0,2.0,Geschlecht
2020-04-17,3.0,0.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-18,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-19,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-20,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-21,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-22,3.0,1.0,3.0,5.0,5.0,2.0,Geschlecht
2020-04-23,3.0,1.0,3.0,5.0,5.0,2.0,Geschlecht
2020-04-24,3.0,1.0,3.0,5.0,5.0,2.0,Geschlecht
2020-04-25,3.0,1.0,3.0,6.0,4.0,2.0,Geschlecht
2020-04-26,3.0,1.0,3.0,6.0,3.0,3.0,Geschlecht
2020-04-27,3.0,1.0,3.0,6.0,3.0,3.0,Geschlecht
2020-04-28,3.0,1.0,3.0,7.0,3.0,5.0,Geschlecht
2020-04-29,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-04-30,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-05-01,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-05-02,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-05-03,3.0,1.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-04,3.0,1.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-05,3.0,1.0,2.0,7.0,3.0,4.0,Geschlecht
2020-05-06,3.0,1.0,2.0,7.0,3.0,4.0,Geschlecht
2020-05-07,1.0,2.0,2.0,6.0,3.0,4.0,Geschlecht
2020-05-08,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-09,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-10,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-11,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-12,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-13,1.0,2.0,2.0,6.0,3.0,5.0,Geschlecht
2020-05-14,1.0,2.0,2.0,9.0,3.0,6.0,Geschlecht
2020-05-15,1.0,2.0,0.0,10.0,2.0,6.0,Geschlecht
2020-05-16,0.0,3.0,0.0,11.0,2.0,6.0,Geschlecht
2020-05-17,0.0,4.0,0.0,11.0,4.0,8.0,Geschlecht
2020-05-18,0.0,6.0,0.0,14.0,4.0,8.0,Geschlecht
2020-05-19,1.0,6.0,0.0,15.0,4.0,9.0,Geschlecht
2020-05-20,1.0,6.0,1.0,15.0,4.0,10.0,Geschlecht
2020-05-21,1.0,6.0,1.0,16.0,4.0,10.0,Geschlecht
2020-05-22,1.0,6.0,1.0,15.0,4.0,10.0,Geschlecht
2020-05-23,1.0,6.0,1.0,15.0,4.0,10.0,Geschlecht
2020-05-24,2.0,6.0,1.0,16.0,4.0,10.0,Geschlecht
2020-05-25,2.0,6.0,1.0,14.0,5.0,10.0,Geschlecht
2020-05-26,2.0,6.0,1.0,15.0,5.0,10.0,Geschlecht
2020-05-27,2.0,6.0,2.0,17.0,5.0,12.0,Geschlecht
2020-05-28,2.0,6.0,2.0,17.0,5.0,10.0,Geschlecht
2020-05-29,2.0,6.0,2.0,17.0,4.0,10.0,Geschlecht
2020-05-30,3.0,6.0,2.0,17.0,4.0,10.0,Geschlecht
2020-05-31,3.0,6.0,2.0,17.0,4.0,10.0,Geschlecht
2020-06-01,3.0,6.0,2.0,17.0,4.0,10.0,Geschlecht
2020-06-02,3.0,6.0,2.0,17.0,4.0,10.0,Geschlecht
2020-06-03,3.0,6.0,2.0,22.0,4.0,9.0,Geschlecht
2020-06-04,3.0,6.0,2.0,21.0,5.0,9.0,Geschlecht
2020-06-05,3.0,7.0,2.0,26.0,6.0,9.0,Geschlecht
2020-06-06,3.0,6.0,2.0,26.0,6.0,9.0,Geschlecht
2020-06-07,4.0,6.0,2.0,25.0,5.0,10.0,Geschlecht
2020-06-08,4.0,6.0,2.0,25.0,5.0,10.0,Geschlecht
2020-06-09,4.0,6.0,2.0,25.0,5.0,10.0,Geschlecht
2020-06-10,4.0,6.0,2.0,25.0,5.0,11.0,Geschlecht
2020-06-11,4.0,6.0,2.0,25.0,5.0,11.0,Geschlecht
2020-06-12,4.0,6.0,2.0,25.0,5.0,10.0,Geschlecht
2020-06-13,4.0,6.0,2.0,22.0,5.0,9.0,Geschlecht
2020-06-14,4.0,6.0,3.0,21.0,7.0,9.0,Geschlecht
2020-06-15,4.0,5.0,3.0,20.0,7.0,9.0,Geschlecht
2020-06-16,4.0,4.0,3.0,22.0,5.0,7.0,Geschlecht
2020-06-17,5.0,1.0,3.0,23.0,7.0,7.0,Geschlecht
2020-06-18,4.0,1.0,3.0,23.0,7.0,6.0,Geschlecht
2020-06-19,4.0,1.0,2.0,26.0,8.0,5.0,Geschlecht
2020-06-20,4.0,1.0,2.0,25.0,8.0,6.0,Geschlecht
2020-06-21,4.0,1.0,2.0,25.0,8.0,6.0,Geschlecht
2020-06-22,5.0,1.0,2.0,26.0,8.0,6.0,Geschlecht
2020-06-23,4.0,1.0,2.0,25.0,8.0,6.0,Geschlecht
2020-06-24,4.0,1.0,2.0,25.0,7.0,6.0,Geschlecht
2020-06-25,4.0,1.0,2.0,24.0,7.0,5.0,Geschlecht
2020-06-26,4.0,1.0,1.0,23.0,7.0,4.0,Geschlecht
2020-06-27,4.0,1.0,2.0,25.0,7.0,4.0,Geschlecht
2020-06-28,4.0,1.0,2.0,25.0,7.0,4.0,Geschlecht
2020-06-29,3.0,1.0,2.0,28.0,7.0,4.0,Geschlecht
2020-06-30,3.0,3.0,2.0,28.0,7.0,4.0,Geschlecht
2020-07-01,3.0,3.0,2.0,28.0,7.0,4.0,Geschlecht
2020-07-02,3.0,3.0,2.0,28.0,7.0,4.0,Geschlecht
2020-07-03,3.0,3.0,2.0,23.0,7.0,4.0,Geschlecht
2020-07-04,3.0,3.0,2.0,23.0,6.0,4.0,Geschlecht
2020-07-05,3.0,2.0,2.0,19.0,5.0,4.0,Geschlecht
2020-07-06,3.0,2.0,2.0,20.0,5.0,4.0,Geschlecht
2020-07-07,2.0,2.0,2.0,20.0,5.0,4.0,Geschlecht
2020-07-08,3.0,2.0,2.0,23.0,6.0,5.0,Geschlecht
2020-07-09,4.0,2.0,2.0,23.0,6.0,6.0,Geschlecht
2020-07-10,7.0,3.0,2.0,23.0,6.0,6.0,Geschlecht
2020-07-11,7.0,3.0,2.0,23.0,6.0,6.0,Geschlecht
2020-07-12,7.0,3.0,2.0,24.0,6.0,6.0,Geschlecht
2020-07-13,7.0,3.0,2.0,25.0,6.0,6.0,Geschlecht
2020-07-14,7.0,3.0,1.0,26.0,5.0,6.0,Geschlecht
2020-07-15,7.0,4.0,2.0,26.0,8.0,6.0,Geschlecht
2020-07-16,9.0,4.0,2.0,24.0,8.0,6.0,Geschlecht
2020-07-17,8.0,4.0,2.0,20.0,7.0,6.0,Geschlecht
2020-07-18,8.0,4.0,2.0,19.0,7.0,6.0,Geschlecht
2020-07-19,8.0,4.0,2.0,16.0,6.0,6.0,Geschlecht
2020-07-20,8.0,4.0,2.0,16.0,6.0,5.0,Geschlecht
2020-07-21,8.0,4.0,2.0,16.0,6.0,5.0,Geschlecht
2020-07-22,7.0,4.0,2.0,15.0,6.0,5.0,Geschlecht
2020-07-23,7.0,4.0,2.0,15.0,6.0,5.0,Geschlecht
2020-07-24,7.0,4.0,2.0,15.0,6.0,5.0,Geschlecht
2020-07-25,7.0,4.0,2.0,15.0,6.0,5.0,Geschlecht
2020-07-26,7.0,4.0,2.0,14.0,6.0,4.0,Geschlecht
2020-07-27,7.0,4.0,1.0,11.0,6.0,4.0,Geschlecht
2020-07-28,7.0,4.0,1.0,11.0,6.0,4.0,Geschlecht
2020-07-29,7.0,4.0,1.0,8.0,6.0,4.0,Geschlecht
2020-07-30,7.0,2.0,1.0,8.0,6.0,4.0,Geschlecht
2020-07-31,7.0,2.0,1.0,8.0,6.0,4.0,Geschlecht
2020-08-01,7.0,2.0,1.0,8.0,6.0,4.0,Geschlecht
2020-08-02,7.0,2.0,1.0,8.0,6.0,5.0,Geschlecht
2020-08-03,7.0,2.0,1.0,8.0,6.0,7.0,Geschlecht
2020-08-04,7.0,2.0,1.0,7.0,7.0,7.0,Geschlecht
2020-08-05,7.0,2.0,1.0,6.0,7.0,7.0,Geschlecht
2020-08-06,7.0,2.0,2.0,6.0,7.0,6.0,Geschlecht
2020-08-07,6.0,2.0,2.0,3.0,6.0,5.0,Geschlecht
2020-08-08,6.0,2.0,2.0,3.0,6.0,4.0,Geschlecht
2020-08-09,4.0,1.0,2.0,3.0,6.0,3.0,Geschlecht
2020-08-10,4.0,1.0,2.0,3.0,9.0,3.0,Geschlecht
2020-08-11,4.0,1.0,2.0,2.0,9.0,3.0,Geschlecht
2020-08-12,4.0,1.0,2.0,2.0,9.0,3.0,Geschlecht
2020-08-13,5.0,1.0,2.0,1.0,8.0,3.0,Geschlecht
2020-08-14,5.0,0.0,1.0,1.0,5.0,3.0,Geschlecht
2020-08-15,3.0,0.0,1.0,2.0,5.0,3.0,Geschlecht
2020-08-16,3.0,0.0,1.0,2.0,4.0,3.0,Geschlecht
2020-08-17,4.0,0.0,1.0,2.0,4.0,3.0,Geschlecht
2020-08-18,4.0,0.0,2.0,2.0,5.0,3.0,Geschlecht
2020-08-19,4.0,0.0,2.0,2.0,5.0,3.0,Geschlecht
2020-08-20,4.0,0.0,2.0,2.0,5.0,3.0,Geschlecht
2020-08-21,4.0,0.0,3.0,2.0,5.0,3.0,Geschlecht
2020-08-22,4.0,0.0,3.0,2.0,6.0,3.0,Geschlecht
2020-08-23,4.0,0.0,3.0,2.0,6.0,3.0,Geschlecht
2020-08-24,4.0,0.0,3.0,2.0,6.0,3.0,Geschlecht
2020-08-25,4.0,0.0,3.0,2.0,6.0,3.0,Geschlecht
2020-08-26,4.0,0.0,3.0,2.0,7.0,4.0,Geschlecht
2020-08-27,4.0,0.0,3.0,2.0,7.0,4.0,Geschlecht
2020-08-28,4.0,0.0,3.0,2.0,7.0,4.0,Geschlecht
2020-08-29,4.0,0.0,4.0,2.0,7.0,4.0,Geschlecht
2020-08-30,4.0,0.0,4.0,2.0,7.0,4.0,Geschlecht
2020-08-31,4.0,0.0,4.0,2.0,7.0,4.0,Geschlecht
2020-09-01,4.0,0.0,4.0,2.0,7.0,3.0,Geschlecht
2020-09-02,4.0,0.0,5.0,3.0,7.0,1.0,Geschlecht
2020-09-03,4.0,0.0,8.0,3.0,6.0,1.0,Geschlecht
2020-09-04,4.0,0.0,8.0,3.0,6.0,1.0,Geschlecht
2020-09-05,4.0,0.0,7.0,3.0,6.0,1.0,Geschlecht
2020-09-06,4.0,0.0,7.0,3.0,6.0,1.0,Geschlecht
2020-09-07,3.0,0.0,8.0,3.0,6.0,1.0,Geschlecht
2020-09-08,2.0,0.0,8.0,3.0,6.0,1.0,Geschlecht
2020-09-09,2.0,0.0,8.0,4.0,3.0,1.0,Geschlecht
2020-09-10,3.0,0.0,8.0,4.0,3.0,1.0,Geschlecht
2020-09-11,3.0,1.0,8.0,3.0,4.0,1.0,Geschlecht
2020-09-12,3.0,1.0,8.0,3.0,4.0,1.0,Geschlecht
2020-09-13,3.0,1.0,8.0,3.0,4.0,1.0,Geschlecht
2020-09-14,3.0,1.0,8.0,2.0,4.0,1.0,Geschlecht
2020-09-15,4.0,1.0,8.0,3.0,4.0,1.0,Geschlecht
2020-09-16,3.0,2.0,8.0,3.0,4.0,2.0,Geschlecht
2020-09-17,3.0,2.0,7.0,3.0,3.0,2.0,Geschlecht
2020-09-18,4.0,2.0,7.0,3.0,3.0,2.0,Geschlecht
2020-09-19,4.0,2.0,7.0,3.0,3.0,3.0,Geschlecht
2020-09-20,4.0,2.0,6.0,3.0,3.0,4.0,Geschlecht
2020-09-21,4.0,2.0,6.0,7.0,2.0,4.0,Geschlecht
2020-09-22,4.0,2.0,6.0,7.0,2.0,4.0,Geschlecht
2020-09-23,4.0,2.0,6.0,8.0,3.0,4.0,Geschlecht
2020-09-24,4.0,2.0,6.0,8.0,3.0,4.0,Geschlecht
2020-09-25,4.0,2.0,6.0,8.0,2.0,3.0,Geschlecht
2020-09-26,4.0,2.0,6.0,8.0,2.0,3.0,Geschlecht
2020-09-27,4.0,2.0,6.0,8.0,2.0,3.0,Geschlecht
2020-09-28,4.0,2.0,5.0,8.0,2.0,3.0,Geschlecht
2020-09-29,4.0,2.0,5.0,8.0,2.0,3.0,Geschlecht
2020-09-30,4.0,2.0,5.0,8.0,2.0,3.0,Geschlecht
2020-10-01,4.0,2.0,5.0,8.0,2.0,4.0,Geschlecht
2020-10-02,4.0,2.0,4.0,7.0,2.0,4.0,Geschlecht
2020-10-03,5.0,2.0,1.0,7.0,2.0,4.0,Geschlecht
2020-10-04,5.0,2.0,1.0,7.0,2.0,4.0,Geschlecht
2020-10-05,5.0,2.0,1.0,7.0,2.0,4.0,Geschlecht
2020-10-06,5.0,2.0,1.0,7.0,2.0,4.0,Geschlecht
2020-10-07,5.0,2.0,0.0,8.0,2.0,5.0,Geschlecht
2020-10-08,5.0,2.0,0.0,8.0,2.0,6.0,Geschlecht
2020-10-09,5.0,2.0,0.0,7.0,2.0,6.0,Geschlecht
2020-10-10,4.0,2.0,0.0,7.0,3.0,6.0,Geschlecht
2020-10-11,4.0,1.0,0.0,7.0,2.0,6.0,Geschlecht
2020-10-12,3.0,2.0,1.0,11.0,2.0,6.0,Geschlecht
2020-10-13,4.0,2.0,1.0,11.0,3.0,6.0,Geschlecht
2020-10-14,4.0,2.0,1.0,12.0,4.0,8.0,Geschlecht
2020-10-15,4.0,2.0,1.0,11.0,4.0,9.0,Geschlecht
2020-10-16,4.0,2.0,1.0,13.0,4.0,8.0,Geschlecht
2020-10-17,4.0,2.0,1.0,14.0,4.0,8.0,Geschlecht
2020-10-18,3.0,2.0,1.0,15.0,4.0,8.0,Geschlecht
2020-10-19,3.0,2.0,1.0,15.0,4.0,7.0,Geschlecht
2020-10-20,3.0,2.0,1.0,16.0,4.0,6.0,Geschlecht
2020-10-21,3.0,2.0,1.0,12.0,4.0,6.0,Geschlecht
2020-10-22,3.0,2.0,1.0,12.0,4.0,6.0,Geschlecht
2020-10-23,5.0,3.0,3.0,12.0,3.0,7.0,Geschlecht
2020-10-24,6.0,3.0,3.0,12.0,3.0,7.0,Geschlecht
2020-10-25,6.0,3.0,3.0,12.0,3.0,7.0,Geschlecht
2020-10-26,6.0,3.0,3.0,15.0,3.0,8.0,Geschlecht
2020-10-27,6.0,3.0,3.0,15.0,3.0,8.0,Geschlecht
2020-10-28,6.0,3.0,3.0,15.0,3.0,8.0,Geschlecht
2020-10-29,6.0,3.0,3.0,15.0,4.0,8.0,Geschlecht
2020-10-30,6.0,3.0,4.0,16.0,4.0,8.0,Geschlecht
2020-10-31,6.0,3.0,4.0,17.0,4.0,7.0,Geschlecht
2020-11-01,6.0,3.0,4.0,17.0,4.0,7.0,Geschlecht
2020-11-02,5.0,3.0,5.0,19.0,5.0,7.0,Geschlecht
2020-11-03,5.0,3.0,5.0,20.0,5.0,7.0,Geschlecht
2020-11-04,5.0,3.0,5.0,20.0,5.0,7.0,Geschlecht
2020-11-05,5.0,3.0,5.0,20.0,6.0,7.0,Geschlecht
2020-11-06,5.0,3.0,5.0,19.0,6.0,6.0,Geschlecht
2020-11-07,5.0,3.0,5.0,19.0,6.0,5.0,Geschlecht
2020-11-08,5.0,3.0,5.0,19.0,6.0,5.0,Geschlecht
2020-11-09,5.0,3.0,5.0,19.0,5.0,5.0,Geschlecht
2020-11-10,6.0,3.0,5.0,19.0,5.0,5.0,Geschlecht
2020-11-11,8.0,2.0,4.0,16.0,5.0,6.0,Geschlecht
2020-11-12,8.0,2.0,5.0,16.0,4.0,6.0,Geschlecht
2020-11-13,9.0,2.0,5.0,15.0,3.0,4.0,Geschlecht
2020-11-14,8.0,2.0,5.0,15.0,3.0,3.0,Geschlecht
2020-11-15,8.0,1.0,5.0,13.0,3.0,3.0,Geschlecht
2020-11-16,8.0,1.0,5.0,12.0,3.0,3.0,Geschlecht
2020-11-17,8.0,1.0,5.0,11.0,4.0,3.0,Geschlecht
2020-11-18,8.0,1.0,5.0,11.0,4.0,3.0,Geschlecht
2020-11-19,10.0,1.0,5.0,10.0,4.0,3.0,Geschlecht
2020-11-20,11.0,1.0,5.0,11.0,5.0,3.0,Geschlecht
2020-11-21,12.0,1.0,5.0,12.0,5.0,3.0,Geschlecht
2020-11-22,10.0,0.0,3.0,11.0,5.0,2.0,Geschlecht
2020-11-23,10.0,0.0,3.0,11.0,5.0,2.0,Geschlecht
2020-11-24,10.0,0.0,4.0,11.0,5.0,2.0,Geschlecht
2020-11-25,10.0,0.0,5.0,10.0,7.0,2.0,Geschlecht
2020-11-26,10.0,0.0,5.0,10.0,7.0,2.0,Geschlecht
2020-11-27,11.0,0.0,5.0,10.0,7.0,2.0,Geschlecht
2020-11-28,11.0,0.0,5.0,10.0,7.0,2.0,Geschlecht
2020-11-29,13.0,0.0,5.0,9.0,7.0,2.0,Geschlecht
2020-11-30,13.0,0.0,7.0,8.0,7.0,2.0,Geschlecht
2020-12-01,13.0,0.0,8.0,9.0,7.0,2.0,Geschlecht
2020-12-02,13.0,0.0,7.0,7.0,6.0,2.0,Geschlecht
2020-12-03,13.0,0.0,7.0,7.0,6.0,2.0,Geschlecht
