hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
ergebnis,3,0,1,1,1,0,0,0
dregger,3,2,0,1,0,0,0,0
dokumentieren,3,3,0,0,0,0,0,0
diskriminierung,3,1,0,1,0,0,1,0
bekämpfen,3,1,0,1,1,0,0,0
mai,3,0,1,1,1,0,0,0
medium,3,1,2,0,0,0,0,0
ca,3,0,0,3,0,0,0,0
block,3,3,0,0,0,0,0,0
im,3,0,1,1,1,0,0,0
blockieren,3,0,0,1,0,0,0,2
kontaktnachverfolgung,3,1,0,2,0,0,0,0
impfen,3,0,0,1,2,0,0,0
clankriminalität,3,0,3,0,0,0,0,0
infektionsschutz,3,3,0,0,0,0,0,0
kollege,3,0,0,3,0,0,0,0
nix,3,3,0,0,0,0,0,0
innere,3,0,0,0,3,0,0,0
damit,3,0,0,1,2,0,0,0
klären,3,1,0,1,1,0,0,0
innerhalb,3,2,0,1,0,0,0,0
institution,3,2,0,1,0,0,0,0
international,3,0,0,0,2,0,1,0
kampf,3,1,0,1,1,0,0,0
brutal,3,0,1,0,2,0,0,0
bundesweit,3,0,1,0,2,0,0,0
isolieren,3,3,0,0,0,0,0,0
jed,3,0,0,1,0,0,2,0
igeln,3,0,0,0,3,0,0,0
dank,3,0,0,3,0,0,0,0
gesichtserkennung,3,1,0,2,0,0,0,0
deeskalationsstrategie,3,3,0,0,0,0,0,0
denken,3,1,0,1,1,0,0,0
man,3,0,0,0,2,1,0,0
bestimmen,3,1,0,0,1,1,0,0
glauben,3,1,0,0,1,0,1,0
macht,3,0,2,0,1,0,0,0
lösung,3,2,0,1,0,0,0,0
lässt,3,0,0,2,0,0,1,0
grund,3,0,2,1,0,0,0,0
grundrechte,3,1,2,0,0,0,0,0
link,3,0,2,1,0,0,0,0
kritik,3,3,0,0,0,0,0,0
görlitzer,3,1,2,0,0,0,0,0
dazu,3,2,0,1,0,0,0,0
hand,3,1,0,0,0,0,2,0
helfen,3,0,0,3,0,0,0,0
bild,3,1,0,0,2,0,0,0
kümmern,3,1,1,0,1,0,0,0
hoch,3,0,1,2,0,0,0,0
hoffen,3,1,0,1,0,1,0,0
kritisch,3,0,0,1,1,1,0,0
00,3,3,0,0,0,0,0,0
neu,3,1,1,0,1,0,0,0
nkl,3,3,0,0,0,0,0,0
rechtsextrem,3,0,0,3,0,0,0,0
anfragen,3,2,0,1,0,0,0,0
angeblich,3,3,0,0,0,0,0,0
sämtliche,3,1,0,0,2,0,0,0
stärken,3,0,0,2,1,0,0,0
angst,3,0,2,1,0,0,0,0
struktur,3,1,0,2,0,0,0,0
anlass,3,0,1,1,0,0,1,0
anrufen,3,2,0,0,1,0,0,0
ansage,3,3,0,0,0,0,0,0
staatsanwalt,3,0,2,0,1,0,0,0
spitzen,3,2,0,1,0,0,0,0
sofort,3,2,1,0,0,0,0,0
antifa,3,1,2,0,0,0,0,0
sitzen,3,2,1,0,0,0,0,0
sicht,3,1,1,0,1,0,0,0
app,3,2,0,1,0,0,0,0
sein,3,2,1,0,0,0,0,0
securitys,3,0,0,3,0,0,0,0
art,3,0,3,0,0,0,0,0
aufgabe,3,3,0,0,0,0,0,0
schnellen,3,1,0,2,0,0,0,0
schnell,3,1,0,1,0,0,1,0
rigaer94,3,1,1,1,0,0,0,0
rigaer,3,0,2,0,1,0,0,0
aufzug,3,0,0,0,0,0,1,2
taser,3,2,1,0,0,0,0,0
totalversagen,3,0,3,0,0,0,0,0
täter,3,0,1,1,0,0,1,0
wahl,3,1,0,2,0,0,0,0
überprüfen,3,2,0,1,0,0,0,0
äußern,3,0,0,0,3,0,0,0
14,3,0,1,0,2,0,0,0
15,3,1,0,1,1,0,0,0
18,3,0,0,0,3,0,0,0
zum,3,1,0,1,0,0,1,0
20,3,0,0,0,3,0,0,0
2015,3,1,0,0,2,0,0,0
24,3,0,0,0,3,0,0,0
woche,3,0,0,1,1,0,1,0
50,3,1,2,0,0,0,0,0
vorfall,3,1,1,1,0,0,0,0
