hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
einig,5,2,0,1,0,0,2
aufgreifen,5,1,0,3,1,0,0
usa,5,0,2,3,0,0,0
000,5,2,1,1,0,1,0
digital,5,1,1,0,0,2,1
aufklärung,5,1,1,3,0,0,0
handeln,5,2,2,0,0,0,1
indien,5,2,0,3,0,0,0
10,5,1,0,1,0,2,1
starke,5,1,0,3,0,1,0
schutz,5,1,2,0,0,1,1
thüringen,5,0,1,1,0,1,2
wichtige,5,0,2,2,0,0,1
20,5,1,3,1,0,0,0
klima,5,3,1,1,0,0,0
brief,5,1,1,2,0,0,1
schreiten,5,1,3,0,0,1,0
recht,5,0,2,2,1,0,0
vielfalt,5,0,2,1,0,1,1
17,5,0,4,1,0,0,0
freiheit,5,1,1,2,0,0,1
erhalten,5,0,2,1,0,2,0
schule,5,0,3,1,0,0,1
demokratiefördergesetz,5,0,1,2,0,2,0
freiwillig,5,2,3,0,0,0,0
reden,5,1,1,1,0,0,2
dwenteignen,5,0,0,5,0,0,0
brandenburg,5,1,1,2,0,1,0
via,5,0,0,4,0,1,0
bei,5,0,4,1,0,0,0
rahmen,5,2,1,1,0,1,0
gegenteil,5,1,2,1,0,0,1
fraktion,5,0,1,1,0,2,1
schnellen,5,1,1,1,0,1,1
nehmen,5,1,1,1,0,2,0
versuchen,5,0,3,1,0,1,0
dresden,5,0,0,5,0,0,0
forderung,5,1,1,1,0,0,2
richtige,5,1,1,1,0,1,1
idee,5,1,1,1,0,1,1
diskriminierung,5,1,2,0,1,1,0
schnelltests,5,1,3,0,0,0,1
vertreter,5,0,0,3,0,1,1
respekt,5,0,2,1,0,2,0
stiftung,5,0,1,4,0,0,0
berichten,5,0,1,2,0,0,2
schreiben,5,0,1,1,0,2,1
gehören,5,1,0,3,1,0,0
eigentlich,5,0,1,1,0,2,1
vielleicht,5,0,0,3,0,1,1
gerade,5,1,1,0,0,2,1
hanau,5,1,1,2,0,1,0
covid19,5,0,1,4,0,0,0
verein,5,0,5,0,0,0,0
ab,5,1,3,1,0,0,0
planen,5,0,2,2,1,0,0
lässt,5,0,2,2,0,0,1
wohnung,5,2,2,1,0,0,0
arbeiten,5,2,1,1,1,0,0
medium,5,0,0,2,0,2,1
deswegen,5,3,1,1,0,0,0
sicher,5,2,1,0,0,1,1
million,5,1,1,1,0,2,0
ander,5,0,0,1,1,2,1
zusammenarbeit,5,1,0,2,0,1,1
chance,5,0,1,2,0,1,1
gestalten,5,1,3,0,0,1,0
mai,5,0,2,0,0,2,1
sorgen,5,0,1,3,0,0,1
cducsu,5,0,4,0,0,1,0
wählen,5,0,1,1,0,3,0
nutzen,5,2,0,0,0,2,1
anspruch,5,3,0,0,1,1,0
bürgern,5,0,0,3,0,2,0
co,5,1,0,2,0,0,2
ort,5,0,4,1,0,0,0
enteignung,5,2,0,3,0,0,0
gelten,5,2,2,0,0,1,0
great,5,3,0,0,1,1,0
signal,5,0,2,1,0,1,1
mieter,5,0,2,3,0,0,0
ändern,5,0,2,2,0,0,1
tb,5,0,0,0,0,0,5
meine,5,0,2,2,0,1,0
lassen,5,0,2,2,0,0,1
menschenrechte,5,0,0,2,0,1,2
september,5,2,0,1,0,1,1
mitglied,5,1,1,2,0,1,0
direkt,4,0,3,0,0,1,0
gerecht,4,0,4,0,0,0,0
website,4,0,0,0,0,4,0
zielen,4,1,2,0,0,1,0
schwierig,4,1,1,2,0,0,0
beenden,4,0,0,3,0,1,0
situation,4,2,0,1,0,1,0
merkel,4,0,1,0,0,0,3
angriff,4,1,1,2,0,0,0
herzlich,4,1,1,1,0,0,1
12,4,0,2,2,0,0,0
anfrage,4,0,2,1,0,0,1
rechtsextremismus,4,0,0,2,0,2,0
cl,4,0,0,0,0,0,4
nein,4,1,2,0,0,1,0
gesellschaft,4,1,2,1,0,0,0
umso,4,2,1,1,0,0,0
angesichts,4,0,2,1,0,1,0
rot,4,0,2,2,0,0,0
mietendeckel,4,0,0,4,0,0,0
lösung,4,0,1,2,0,0,1
verdienen,4,3,1,0,0,0,0
endlich,4,0,1,2,0,1,0
angebot,4,2,1,1,0,0,0
ehrenamtlich,4,2,2,0,0,0,0
hetze,4,0,2,2,0,0,0
klasse,4,1,0,2,0,0,1
politiker,4,1,2,1,0,0,0
vorschlagen,4,0,1,3,0,0,0
