hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
voll,237,69,34,25,24,52,33
starke,237,56,52,56,13,26,34
beginnen,237,46,50,48,13,48,32
weiß,234,23,37,62,34,39,39
folge,234,17,36,44,62,39,36
arbeiten,233,38,32,53,14,54,42
brandnerunterwegs,232,0,0,0,232,0,0
dafür,232,35,65,34,15,50,33
schule,232,26,57,44,12,38,55
platzen,230,36,52,37,25,27,53
wahlkreis,230,66,62,22,16,43,21
koalition,230,28,58,46,13,34,51
diskutieren,229,40,71,37,9,26,46
vorschlag,228,26,57,52,7,23,63
triell,227,43,90,21,3,47,23
herr,226,30,36,37,49,48,26
bild,225,24,46,51,52,25,27
dann,225,31,30,41,22,56,45
treffen,224,31,42,49,18,48,36
fast,224,41,26,62,27,37,31
echt,224,24,56,66,12,36,30
gute,223,63,35,37,12,49,27
monat,223,27,46,36,22,49,43
alle,223,40,38,41,19,52,33
einzig,222,17,34,71,40,24,36
abgeordnete,221,24,52,56,18,41,30
laufen,221,35,47,36,32,39,32
2020,221,28,51,56,29,22,35
kraft,220,48,48,38,23,40,23
bitte,219,31,45,46,39,39,19
ort,217,44,47,41,16,41,28
nrw,217,34,60,24,24,39,36
erklären,217,21,48,49,27,31,41
tun,216,23,40,50,23,39,41
26,215,44,58,42,20,31,20
alt,215,35,33,53,25,43,26
kampf,215,17,47,61,17,49,24
kosten,215,14,35,62,33,33,38
denn,214,22,45,61,10,27,49
altenburg,214,1,0,0,213,0,0
idee,213,49,39,23,14,35,53
damit,211,45,32,46,19,39,30
lässt,209,24,41,59,28,21,36
via,208,27,16,31,64,17,53
klima,207,28,85,27,28,17,22
tb,207,0,0,0,0,0,207
schwer,207,30,29,37,10,60,41
groko,206,4,90,44,4,15,49
gerecht,206,7,47,108,2,34,8
politische,205,33,38,30,31,31,42
tragen,205,36,32,46,17,36,38
seite,205,28,31,61,9,47,29
schutz,203,22,70,27,10,45,29
gesetz,203,36,42,36,11,51,27
impfung,203,44,10,17,16,81,35
erhalten,202,38,31,47,22,30,34
regieren,200,35,42,46,11,36,30
aus,200,26,30,44,23,38,39
parlament,200,29,30,46,19,23,53
antrag,200,14,53,49,16,9,59
mann,199,23,36,39,35,44,22
toll,199,42,38,40,30,25,24
lage,197,30,45,20,15,47,40
100,197,28,39,41,22,37,30
sogar,196,19,28,43,25,46,35
ändern,193,14,47,48,22,30,32
12,193,21,32,49,15,54,22
zahlen,193,15,31,64,19,27,37
