hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#berlin,1634,154,139,118,964,114,145
#bundestag,1396,105,120,102,953,62,54
#afd,1345,19,10,12,1274,14,16
#brandner,863,0,1,0,862,0,0
#corona,703,87,94,226,80,60,156
#wirholendasdirektmandat,606,0,0,0,606,0,0
#gera,589,0,0,0,589,0,0
#cdu,584,100,120,140,89,81,54
#wk194,581,0,0,0,581,0,0
#greiz,550,0,0,0,550,0,0
#altenburgerland,538,0,0,0,538,0,0
#btw21,535,60,160,171,30,34,80
#deutschlandabernormal,513,0,0,0,513,0,0
#thüringen,487,32,10,18,388,9,30
#spd,394,59,53,58,41,146,37
#laschet,339,20,122,73,29,76,19
#grüne,311,49,89,44,52,37,40
#klimaschutz,309,17,197,41,5,33,16
#fdp,306,4,31,43,33,20,175
#afghanistan,306,31,86,97,30,37,25
#bundesregierung,278,4,39,87,104,6,38
#csu,236,13,83,43,20,41,36
#brandnerunterwegs,232,0,0,0,232,0,0
#wirecard,219,51,38,77,4,23,26
#triell,215,39,90,21,3,41,21
#altenburg,211,0,0,0,211,0,0
#mietendeckel,206,23,8,101,5,9,60
#scholz,203,52,64,47,9,13,18
#merkel,181,9,23,40,81,6,22
#linke,180,16,4,121,16,9,14
#sachsen,176,33,6,37,24,9,67
#deutschland,175,34,7,23,66,10,35
#bayern,172,16,26,67,24,15,24
#noafd,169,16,44,66,0,18,25
#vielzutun,168,0,1,0,0,0,167
#eu,167,44,27,35,11,20,30
#baerbock,167,21,39,21,65,6,15
#wegenmorgen,160,133,8,11,2,0,6
#allesistdrin,157,0,156,1,0,0,0
#demokratie,146,23,18,21,41,19,24
#grünen,126,27,11,10,45,9,24
#covid19,124,11,22,29,23,16,23
#btw2021,120,10,26,32,24,9,19
#r2g,118,30,4,24,2,6,52
#groko,116,2,57,26,1,6,24
#freiheit,113,18,4,1,51,5,34
#usa,110,33,18,25,9,10,15
#ltwbw21,102,9,33,13,19,12,16
#lockdown,101,6,8,16,41,5,25
#bundestagswahl,96,16,24,23,20,6,7
#cdurausausderregierung,95,0,1,92,1,1,0
#union,94,16,23,21,6,19,9
#digitalisierung,93,21,28,7,2,8,27
#cdupt21,92,71,1,7,6,2,5
#sicherheit,90,48,13,12,3,8,6
#bpt21,90,1,0,0,0,0,89
#bundeswehr,87,26,6,30,7,6,12
#europa,87,27,23,6,2,14,15
#dielinke,86,2,0,81,0,0,3
#bildung,86,20,26,14,1,5,20
#spahn,86,0,13,43,14,7,9
#klimakrise,85,0,54,20,0,10,1
#pandemie,83,13,14,23,2,18,13
#sachsenanhalt,81,21,4,18,25,5,8
#söder,80,5,23,17,12,7,16
#soeder,77,0,7,6,3,41,20
#kretschmann,76,2,24,6,13,11,20
#machtdaslandgerecht,75,0,0,75,0,0,0
#trump,74,2,20,22,10,12,8
#grün,73,2,33,1,31,4,2
#impfstoff,73,15,5,26,7,6,14
#nrw,73,9,22,7,9,16,10
#bonn,72,1,46,1,1,14,9
#bereitweilihresseid,72,0,71,0,1,0,0
