hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
schnell,12,3,3,0,0,2,4
alle,12,1,1,2,3,2,3
würde,12,2,2,2,1,4,1
schluss,12,2,1,2,5,1,1
familie,12,6,1,0,1,0,4
einigkeit,12,4,1,0,3,2,2
einzelne,12,3,0,0,1,0,8
wk194,12,0,0,0,12,0,0
testen,12,2,2,0,1,2,5
fahren,12,3,0,0,7,0,2
heutig,11,2,3,1,1,1,3
völlig,11,2,2,0,4,1,2
30,11,2,3,0,2,3,1
da,11,2,2,1,2,2,2
führen,11,2,2,2,3,0,2
inzidenz,11,4,0,0,3,3,1
meinungsfreiheit,11,1,0,1,8,0,1
woche,11,4,3,1,1,1,1
kluge,11,1,0,0,0,0,10
habeck,11,0,9,1,0,0,1
weder,11,1,1,0,3,1,5
einstehen,11,1,5,0,0,3,2
mitglied,11,1,1,4,1,1,3
mio,11,9,1,0,0,0,1
bverfg,11,0,3,0,0,2,6
robert,11,0,9,1,0,0,1
um,11,0,5,0,1,0,5
arbeit,11,1,0,0,4,2,4
auf,11,3,0,3,0,2,3
verbinden,11,1,1,3,3,1,2
nie,11,1,0,5,1,1,3
schön,11,1,2,2,3,1,2
nach,11,3,3,0,1,1,3
vielfalt,11,2,4,0,0,4,1
20,11,4,2,1,2,2,0
allesistdrin,11,0,11,0,0,0,0
vollständig,11,3,0,0,2,3,3
demokratisch,11,3,3,2,0,2,1
beispiel,11,1,0,0,4,0,6
krise,11,2,0,0,4,1,4
morgen,11,2,1,1,7,0,0
uhr,11,1,3,1,1,0,5
dieser,11,4,1,0,2,0,4
lieb,11,0,3,1,2,0,5
fall,11,0,1,1,3,2,4
eigentlich,11,1,0,1,5,1,3
einsperren,11,2,1,1,3,3,1
gesetz,11,2,0,3,2,0,4
denn,11,2,2,1,0,0,6
straße,11,2,4,0,3,1,1
regime,11,3,2,1,0,3,2
bundesnotbremse,11,2,0,0,5,1,3
nutzen,10,3,0,0,2,1,4
