hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
gespräch,8,3,1,2,1,0,1,0
zulassung,8,4,0,3,1,0,0,0
gerade,8,2,0,3,1,1,1,0
natürlich,8,3,0,3,0,2,0,0
gestern,8,4,1,1,1,0,1,0
verstehen,8,2,0,2,0,3,1,0
digitale,8,4,0,2,0,1,1,0
regierung,8,1,1,0,1,3,2,0
16,8,4,0,1,0,1,2,0
konzept,8,3,0,3,1,0,1,0
zu,8,0,0,4,1,0,3,0
lieben,8,7,0,0,1,0,0,0
digital,8,2,0,5,0,0,1,0
covid19,8,1,4,1,2,0,0,0
studium,8,3,0,5,0,0,0,0
raus,8,7,0,1,0,0,0,0
maske,8,3,0,3,0,0,2,0
nächst,8,5,0,2,1,0,0,0
arbeiten,7,5,0,2,0,0,0,0
datum,7,0,0,0,7,0,0,0
verfügung,7,5,0,1,0,1,0,0
umsetzen,7,2,0,4,0,0,1,0
21,7,5,0,1,1,0,0,0
dass,7,5,0,1,0,0,1,0
sport,7,1,1,4,0,1,0,0
hoffen,7,6,1,0,0,0,0,0
bedingung,7,5,0,0,0,2,0,0
echt,7,0,1,5,0,0,1,0
sicherheit,7,2,0,1,0,0,4,0
möglichkeit,7,7,0,0,0,0,0,0
miteinander,7,1,0,5,0,1,0,0
schreiten,7,1,2,1,0,2,1,0
toll,7,5,0,2,0,0,0,0
falsch,7,5,1,0,0,1,0,0
personal,7,5,0,2,0,0,0,0
büro,7,2,0,4,0,1,0,0
forderung,7,6,0,1,0,0,0,0
impfstoff,7,5,0,2,0,0,0,0
impfung,7,3,2,1,0,1,0,0
gt,7,3,1,0,0,2,1,0
diskriminierung,7,1,1,5,0,0,0,0
austausch,7,2,0,3,0,1,1,0
öpnv,7,4,0,0,0,1,2,0
stärken,7,3,0,2,1,0,1,0
erreichen,7,5,0,2,0,0,0,0
19,7,2,0,1,2,0,2,0
professor,7,3,0,3,0,1,0,0
holen,7,0,0,3,0,4,0,0
mehr,7,4,1,1,0,0,1,0
lang,7,3,0,1,0,2,1,0
damit,7,1,0,6,0,0,0,0
wegschauen,7,0,0,0,7,0,0,0
berlhg,7,4,0,2,1,0,0,0
kaufen,7,2,0,4,1,0,0,0
wählen,7,1,2,2,0,0,2,0
via,7,2,0,2,0,0,3,0
grund,7,4,1,1,1,0,0,0
kostenlos,7,6,0,1,0,0,0,0
am,7,1,0,4,1,0,1,0
kostenfrei,7,6,0,0,0,0,1,0
dafür,7,4,0,2,0,1,0,0
nachricht,7,4,0,2,1,0,0,0
kooperation,7,3,0,3,0,1,0,0
notbremse,7,0,0,0,7,0,0,0
blicken,7,0,1,5,0,1,0,0
zahl,7,1,0,5,0,0,1,0
neu,7,4,0,1,0,1,1,0
covid,7,1,0,1,2,0,3,0
komplett,7,2,0,3,0,2,0,0
nicht,7,1,2,1,0,1,2,0
szenarium,7,0,0,0,7,0,0,0
450,7,6,0,0,0,1,0,0
zugang,7,2,0,5,0,0,0,0
jung,7,1,1,2,1,1,1,0
azubi,7,5,0,1,1,0,0,0
hand,7,0,0,6,0,0,1,0
fahren,7,3,1,2,0,1,0,0
obwohl,7,4,0,2,0,0,1,0
kämpfen,7,5,0,2,0,0,0,0
brandenburg,7,2,1,3,1,0,0,0
alle,7,4,0,1,0,0,2,0
dauern,6,6,0,0,0,0,0,0
10,6,3,0,1,1,0,1,0
denken,6,4,0,1,0,1,0,0
offensichtlich,6,1,0,3,0,1,1,0
teilen,6,3,1,2,0,0,0,0
nach,6,3,1,1,0,0,1,0
stattfinden,6,2,0,3,0,1,0,0
3k21,6,0,0,0,0,6,0,0
meinung,6,4,1,1,0,0,0,0
guten,6,3,0,2,1,0,0,0
schwer,6,2,0,2,0,0,2,0
ernst,6,1,1,2,1,1,0,0
oder,6,2,0,2,1,0,1,0
montag,6,4,1,1,0,0,0,0
11,6,3,0,2,0,0,1,0
strategisch,6,0,0,6,0,0,0,0
14,6,5,0,1,0,0,0,0
hellersdorf,6,4,0,2,0,0,0,0
30,6,4,0,1,0,0,1,0
erst,6,2,1,1,1,0,1,0
22,6,2,0,2,1,0,1,0
17,6,3,1,1,0,1,0,0
von,6,1,0,4,0,0,1,0
koalition,6,2,1,1,0,1,1,0
beschäftigt,6,5,0,1,0,0,0,0
umsetzung,6,1,0,3,0,0,2,0
planen,6,2,0,1,1,2,0,0
gesellschaft,6,0,1,5,0,0,0,0
wechselunterricht,6,2,0,2,0,2,0,0
rassismus,6,2,3,1,0,0,0,0
raum,6,5,0,1,0,0,0,0
jed,6,2,0,3,0,1,0,0
lage,6,1,1,4,0,0,0,0
eine,6,1,1,4,0,0,0,0
weiterführend,6,2,0,4,0,0,0,0
einig,6,2,0,3,0,0,1,0
annehmen,6,2,0,4,0,0,0,0
entwicklung,6,5,0,0,0,1,0,0
sollen,6,4,1,1,0,0,0,0
kindergarten,6,1,1,1,3,0,0,0
an,6,3,0,1,0,2,0,0
anbieten,6,3,0,3,0,0,0,0
gleich,6,3,0,2,0,0,1,0
klasse,6,5,1,0,0,0,0,0
weil,6,1,1,4,0,0,0,0
unabhängig,6,3,1,0,1,0,1,0
bauen,6,1,0,3,0,0,2,0
klimaschutz,6,0,0,6,0,0,0,0
entwickeln,6,2,0,2,2,0,0,0
dürfen,6,2,1,2,0,0,1,0
pro,6,3,0,3,0,0,0,0
leute,6,3,0,3,0,0,0,0
marzahn,6,3,2,1,0,0,0,0
mann,6,3,0,1,0,1,1,0
forschung,6,2,0,4,0,0,0,0
position,6,3,0,2,0,1,0,0
lösen,6,3,0,0,0,2,1,0
gründen,6,0,2,1,0,3,0,0
diktatur,6,2,1,1,2,0,0,0
vorher,6,3,0,3,0,0,0,0
grün,6,0,1,4,0,0,1,0
gruppe,6,3,0,3,0,0,0,0
sinnvoll,6,2,0,4,0,0,0,0
liefern,6,4,0,2,0,0,0,0
erfolgen,6,3,1,1,1,0,0,0
insgesamt,6,2,2,1,1,0,0,0
wo,6,0,1,3,0,1,1,0
tage,6,6,0,0,0,0,0,0
abstehen,6,5,0,1,0,0,0,0
staat,5,1,2,1,0,0,0,1
sitzung,5,1,1,3,0,0,0,0
tag,5,2,0,1,0,0,2,0
bereiten,5,3,0,2,0,0,0,0
stärkung,5,0,0,0,1,1,3,0
freuen,5,1,0,2,0,0,2,0
flächendeckend,5,0,0,5,0,0,0,0
finanzieren,5,0,1,3,0,0,1,0
sommer,5,3,0,1,0,1,0,0
tablets,5,4,0,1,0,0,0,0
gymnasium,5,3,1,1,0,0,0,0
gebrauchen,5,3,0,2,0,0,0,0
freiheit,5,2,0,2,0,0,1,0
funktionieren,5,1,0,2,0,1,1,0
wahlkampf,5,3,0,2,0,0,0,0
stunde,5,3,1,0,0,0,1,0
senatorin,5,1,0,0,0,1,3,0
kopieren,5,5,0,0,0,0,0,0
uhr,5,2,0,2,0,1,0,0
deutschen,5,1,3,0,0,0,1,0
konsequent,5,2,0,2,0,0,1,0
einsatz,5,0,0,5,0,0,0,0
anfang,5,4,0,1,0,0,0,0
kommen,5,0,1,1,0,2,1,0
unbedingt,5,4,0,0,0,1,0,0
richtig,5,3,0,2,0,0,0,0
mehrer,5,4,0,0,0,1,0,0
klassenraum,5,3,0,0,0,2,0,0
verzweifeln,5,4,0,0,0,0,1,0
kitas,5,5,0,0,0,0,0,0
perspektive,5,0,0,4,0,1,0,0
verdienen,5,2,1,2,0,0,0,0
wünschen,5,2,0,3,0,0,0,0
meist,5,3,0,2,0,0,0,0
melden,5,4,0,0,1,0,0,0
endlich,5,0,1,2,0,1,1,0
vorbereiten,5,3,1,1,0,0,0,0
regeln,5,0,0,4,0,0,1,0
zwingen,5,0,0,1,0,0,4,0
breit,5,0,0,4,0,0,1,0
zusätzlich,5,1,0,1,2,1,0,0
lernraum,5,3,2,0,0,0,0,0
unternehmen,5,0,1,1,0,1,2,0
veranstaltung,5,3,0,2,0,0,0,0
lehrerin,5,2,0,1,0,1,1,0
lehrende,5,1,0,4,0,0,0,0
durchsetzen,5,2,2,0,0,1,0,0
echte,5,0,0,3,0,2,0,0
verbessern,5,1,0,1,1,0,2,0
akademisch,5,2,0,2,0,1,0,0
brechen,5,2,0,0,0,2,1,0
lagebericht,5,5,0,0,0,0,0,0
zoom,5,4,0,1,0,0,0,0
uni,5,3,2,0,0,0,0,0
diese,5,2,0,2,0,1,0,0
ziehen,5,2,1,2,0,0,0,0
dbdk21,5,0,0,5,0,0,0,0
jugend,5,3,1,1,0,0,0,0
müsste,5,4,0,0,0,0,1,0
initiative,5,1,0,2,0,1,1,0
nur,5,1,2,0,0,2,0,0
tolerierbar,5,5,0,0,0,0,0,0
ausbilden,5,3,0,1,0,1,0,0
tragen,5,1,0,3,0,1,0,0
ticket,5,5,0,0,0,0,0,0
treffen,5,2,1,0,1,1,0,0
selbsttesten,5,1,0,4,0,0,0,0
teuer,5,3,1,0,0,0,1,0
ausgeben,5,3,1,0,0,1,0,0
organisieren,5,3,0,1,0,1,0,0
ergebnis,5,2,1,0,1,0,1,0
infektion,5,2,0,1,0,0,2,0
info,5,2,0,3,0,0,0,0
verhindern,5,1,0,2,0,1,1,0
tun,5,2,1,1,0,1,0,0
übrigens,5,2,1,2,0,0,0,0
schick,5,3,0,0,1,0,1,0
schlagen,5,2,2,0,1,0,0,0
wohnung,5,2,0,1,1,0,1,0
26,5,3,1,0,0,0,1,0
sehr,5,2,0,1,0,0,2,0
dazu,5,5,0,0,0,0,0,0
insbesondere,5,3,0,1,0,1,0,0
arbeitsbedingungen,5,4,1,0,0,0,0,0
schrittweise,5,1,0,1,2,0,1,0
bundeszentrale,4,0,4,0,0,0,0,0
bundesregierung,4,2,0,2,0,0,0,0
fördern,4,2,0,0,0,2,0,0
bundestag,4,0,1,2,0,0,1,0
verlieren,4,3,0,1,0,0,0,0
vermögenssteuer,4,3,0,1,0,0,0,0
verloren,4,4,0,0,0,0,0,0
daher,4,2,0,2,0,0,0,0
danke,4,2,0,0,1,0,1,0
stimmen,4,1,1,0,1,0,1,0
student,4,0,2,0,0,1,1,0
dann,4,2,0,2,0,0,0,0
chance,4,3,0,1,0,0,0,0
darum,4,2,1,0,0,1,0,0
datenschutz,4,1,0,1,0,0,2,0
frei,4,2,1,1,0,0,0,0
bundesland,4,0,0,3,0,1,0,0
beraten,4,2,0,1,1,0,0,0
technisch,4,2,0,1,0,1,0,0
