hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
warum,77,9,18,17,10,8,15
scholz,77,9,24,15,6,14,9
nachricht,77,17,13,16,2,15,14
mehr,77,23,15,14,6,9,10
wahlkampf,76,10,19,10,7,14,16
2020,75,7,13,22,7,16,10
wissen,75,13,16,13,9,16,8
am,75,16,16,20,12,8,3
hören,75,9,16,22,6,12,10
krise,74,11,17,18,1,13,14
50,74,24,8,13,8,12,9
aktuell,74,12,15,16,6,13,12
gespräch,74,16,19,10,6,17,6
10,74,14,17,13,6,13,11
interesse,73,9,26,14,7,9,8
gestern,73,27,12,14,5,8,7
kein,72,10,15,15,13,8,11
dafür,72,13,19,12,3,16,9
welt,72,10,7,22,3,14,16
deshalb,72,14,11,21,0,14,12
2021,72,10,14,8,12,7,21
verlieren,72,8,10,14,5,18,17
arbeit,72,14,6,12,15,9,16
regieren,71,11,27,11,4,10,8
sagen,70,6,10,21,16,8,9
falsch,70,11,11,16,3,13,16
idee,69,13,20,9,4,4,19
massiv,67,4,5,32,5,12,9
wirtschaft,67,8,8,16,11,6,18
nein,67,7,7,10,19,13,11
lage,66,11,12,13,3,17,10
30,66,10,22,20,2,8,4
als,66,13,14,11,10,11,7
können,66,8,8,23,11,6,10
zielen,66,6,19,8,10,14,9
monat,66,5,11,13,5,16,16
leisten,65,11,10,17,7,14,6
ja,65,3,13,18,5,12,14
frau,65,8,15,16,8,14,4
uhr,65,2,25,4,8,15,11
klar,65,14,19,9,4,8,11
bild,64,10,15,12,7,14,6
klima,64,10,34,6,7,3,4
inzidenz,64,12,7,5,2,28,10
gerne,63,11,5,16,9,10,12
ergebnis,63,7,9,12,11,9,15
fast,62,8,9,10,9,14,12
völlig,62,6,8,12,12,12,12
laufen,61,11,10,9,6,14,11
zum,61,17,15,11,1,8,9
covid19,61,9,11,14,8,8,11
entscheidung,60,8,12,11,9,10,10
beginnen,60,7,20,14,0,13,6
man,60,13,2,8,9,8,20
hamm,60,0,0,2,0,58,0
raum,60,10,23,6,2,6,13
diskutieren,60,15,19,9,3,5,9
damit,60,19,10,13,3,8,7
hilfe,59,8,9,9,4,20,9
seite,59,10,10,13,2,17,7
haben,59,15,7,11,8,9,9
wohnung,58,4,7,22,1,10,14
arbeiten,58,11,13,4,6,19,5
rundfunk,58,9,5,4,20,3,17
zahlen,57,5,10,18,10,3,11
beschließen,57,10,8,7,4,21,7
100,57,10,14,10,6,5,12
erreichen,57,9,13,8,6,18,3
einsatz,57,17,6,9,5,13,7
prozent,57,13,3,22,2,6,11
sache,57,5,13,11,7,13,8
vor,57,5,14,12,5,11,10
lässt,57,5,14,15,2,9,12
digital,57,12,14,6,0,6,19
sogar,57,6,13,14,3,13,8
impfschutz,57,52,1,2,0,1,1
fall,56,9,12,13,6,8,8
führen,56,10,14,9,8,10,5
verstehen,56,7,9,9,4,13,14
sicher,56,20,16,6,1,5,8
parlament,56,7,4,14,4,9,18
antwort,55,6,12,18,6,8,5
vorschlag,55,12,9,13,0,14,7
lünen,55,0,0,0,0,55,0
gesellschaft,55,13,8,6,10,7,11
bayer,54,4,15,11,2,7,15
soziale,54,4,10,25,0,10,5
schön,54,10,15,8,6,11,4
thewsdirekt,54,0,0,0,0,54,0
unterstützung,54,10,16,7,5,12,4
versuchen,54,3,16,16,5,5,9
selm,54,0,0,0,0,54,0
15,54,8,9,14,6,9,8
politiker,53,5,3,19,11,9,6
global,53,3,20,20,0,7,3
dass,53,4,12,20,3,9,5
grund,53,6,10,15,6,5,11
leute,53,2,6,18,6,9,12
fördern,53,19,8,5,2,13,6
wirecard,53,9,4,26,2,8,4
infrastruktur,52,3,16,19,1,5,8
werne,52,0,0,0,0,52,0
20,52,2,8,8,6,23,5
planen,52,6,10,12,5,9,10
präsident,52,10,3,17,1,11,10
denn,52,6,9,18,3,4,12
schwer,52,9,1,6,9,19,8
dringen,52,3,12,16,6,4,11
umsetzen,51,11,12,8,1,12,7
gesetz,51,6,12,13,2,8,10
rechtlichen,51,11,10,6,14,1,9
wahlkreis,51,17,14,4,2,9,5
anhörung,51,3,18,9,3,9,9
ausbau,51,5,26,7,0,8,5
erfolgen,51,10,9,9,9,8,6
erklären,51,5,9,13,7,8,9
frei,51,4,4,6,20,4,13
ander,51,6,10,12,4,11,8
19,51,9,15,10,6,2,9
sorgen,51,14,12,4,5,6,10
region,51,9,14,14,0,8,6
solidarität,50,4,12,16,0,16,2
glauben,50,6,7,10,8,7,12
erfolgreich,50,11,9,1,9,8,12
schreiben,50,5,9,21,4,6,5
gesundheit,50,4,8,29,4,5,0
26,50,16,8,12,4,4,6
passieren,50,9,8,15,2,9,7
alt,50,9,13,7,5,8,8
landesregierung,49,1,12,13,2,12,9
regeln,49,5,8,14,1,10,11
fragen,49,6,6,18,5,8,6
ob,49,11,11,6,8,7,6
israel,49,11,6,3,2,7,20
via,49,6,4,9,12,2,16
