hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
landwirt,4,0.0,3,0.0,0.0,0.0,1,0.0
leben,2,0.0,0,0.0,0.0,0.0,2,0.0
heute,1,0.0,1,0.0,0.0,0.0,0,0.0
hoch,1,0.0,0,0.0,0.0,0.0,1,0.0
hochmodern,1,0.0,1,0.0,0.0,0.0,0,0.0
ich,1,0.0,0,0.0,0.0,0.0,1,0.0
iran,1,0.0,1,0.0,0.0,0.0,0,0.0
isabel,1,0.0,1,0.0,0.0,0.0,0,0.0
b2601,1,0.0,1,0.0,0.0,0.0,0,0.0
bauer,1,0.0,1,0.0,0.0,0.0,0,0.0
lockdown,1,0.0,1,0.0,0.0,0.0,0,0.0
mein,1,0.0,1,0.0,0.0,0.0,0,0.0
organisation,1,0.0,1,0.0,0.0,0.0,0,0.0
preisen,1,0.0,0,0.0,0.0,0.0,1,0.0
ruinieren,1,0.0,0,0.0,0.0,0.0,1,0.0
schayani,1,0.0,1,0.0,0.0,0.0,0,0.0
hervorragend,1,0.0,1,0.0,0.0,0.0,0,0.0
gez,1,0.0,1,0.0,0.0,0.0,0,0.0
gespräch,1,0.0,1,0.0,0.0,0.0,0,0.0
gerät,1,0.0,1,0.0,0.0,0.0,0,0.0
funken,1,0.0,1,0.0,0.0,0.0,0,0.0
flutkatastrophe,1,0.0,1,0.0,0.0,0.0,0,0.0
ernährung,1,0.0,1,0.0,0.0,0.0,0,0.0
effizient,1,0.0,1,0.0,0.0,0.0,0,0.0
dumping,1,0.0,0,0.0,0.0,0.0,1,0.0
dosenravioli,1,0.0,0,0.0,0.0,0.0,1,0.0
demonstration,1,0.0,1,0.0,0.0,0.0,0,0.0
dank,1,0.0,1,0.0,0.0,0.0,0,0.0
covid_19,1,0.0,1,0.0,0.0,0.0,0,0.0
covid19,1,0.0,1,0.0,0.0,0.0,0,0.0
corona,1,0.0,1,0.0,0.0,0.0,0,0.0
berlin,1,0.0,1,0.0,0.0,0.0,0,0.0
bekämpfen,1,0.0,1,0.0,0.0,0.0,0,0.0
sichern,1,0.0,1,0.0,0.0,0.0,0,0.0
