,all_tweets,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-02-23,90,3.8,1.1,0.6666666666666666,2.2333333333333334,4.333333333333333,0.36666666666666664,1.0666666666666667,0.18763734537546736,0.11972740222740222,0.06840177029868477,0.045980639952094206,0.05125543711272124,0.14444444444444443,0.07689185436463111
2021-02-24,156,3.6666666666666665,1.1333333333333333,0.7,2.3,4.166666666666667,0.36666666666666664,1.1333333333333333,0.18406989832975945,0.1263940688940689,0.07342822532513979,0.04798322393142237,0.05073484659213072,0.14444444444444443,0.08133629880907556
2021-02-25,214,3.8,1.1333333333333333,0.6666666666666666,2.533333333333333,4.566666666666666,0.3333333333333333,1.1666666666666667,0.18893100944087055,0.1263940688940689,0.06676155865847312,0.0516290572647557,0.054695242631734683,0.13333333333333333,0.07855852103129778
2021-02-26,190,3.8333333333333335,1.1333333333333333,0.5666666666666667,2.6333333333333333,4.533333333333333,0.3333333333333333,1.1,0.19202624753610867,0.1263940688940689,0.062317114214028684,0.05372519595663907,0.053498661435153486,0.13333333333333333,0.07343031590309265
2021-02-27,154,3.8666666666666667,1.1,0.6,2.566666666666667,4.033333333333333,0.3333333333333333,1.1,0.2016823321921933,0.12382996632996632,0.06292317482008929,0.05288131410009899,0.05107959831343165,0.13333333333333333,0.08024849772127447
2021-02-28,94,4.0,1.0333333333333334,0.6666666666666666,2.466666666666667,4.133333333333334,0.3333333333333333,1.1,0.20793233219219331,0.13244107744107744,0.0740342859312004,0.054505245724030614,0.05390809813441267,0.13333333333333333,0.08024849772127447
2021-03-01,116,3.933333333333333,1.0,0.6333333333333333,2.4,4.266666666666667,0.3,1.2,0.20533973959960072,0.1291077441077441,0.066626878523793,0.05287922946386801,0.0574256026972134,0.11666666666666665,0.08719294216571892
2021-03-02,141,4.0,0.9666666666666667,0.6666666666666666,2.5,4.3,0.23333333333333334,1.2333333333333334,0.21025426951413065,0.12494107744107744,0.07218243407934856,0.05441769100232955,0.05821925349086419,0.08333333333333331,0.09089664586942263
2021-03-03,202,4.233333333333333,0.9333333333333333,0.7666666666666667,2.566666666666667,4.366666666666666,0.23333333333333334,1.2666666666666666,0.21787331713317828,0.11382996632996631,0.07718243407934855,0.05551058717719294,0.05730888934520593,0.08333333333333331,0.09265103183433492
2021-03-04,134,4.233333333333333,0.8333333333333334,0.7666666666666667,2.533333333333333,4.466666666666667,0.23333333333333334,1.2666666666666666,0.2170796663395275,0.10827441077441076,0.07718243407934855,0.05417725384385961,0.06044033644217027,0.08333333333333331,0.09265103183433492
2021-03-05,167,4.6,0.8666666666666667,0.8,2.566666666666667,4.5,0.26666666666666666,1.2333333333333334,0.2284685552284164,0.11494107744107744,0.08551576741268188,0.05476647943308519,0.06070021170204553,0.09999999999999999,0.09227224395554703
2021-03-06,240,4.5,0.8,0.8,2.466666666666667,4.366666666666666,0.26666666666666666,1.3,0.22255946431932547,0.10888047138047138,0.08551576741268188,0.05148800003520281,0.05710825767905702,0.09999999999999999,0.10179605347935655
2021-03-07,108,4.5,0.8,0.8666666666666667,2.4,4.333333333333333,0.26666666666666666,1.2666666666666666,0.22430238370930367,0.10888047138047138,0.09157637347328794,0.05024530997672328,0.057042381526224345,0.09999999999999999,0.09769623173247598
2021-03-08,166,4.366666666666666,0.8,0.8666666666666667,2.466666666666667,4.366666666666666,0.3,1.2666666666666666,0.21430238370930368,0.10888047138047138,0.09157637347328794,0.05129047608347954,0.057669621669593524,0.13333333333333333,0.09769623173247598
2021-03-09,146,4.133333333333334,0.8,0.8666666666666667,2.5,4.366666666666666,0.3,1.2666666666666666,0.2013394207463407,0.10888047138047138,0.09157637347328794,0.05243990137083586,0.05732041532038718,0.13333333333333333,0.09769623173247598
2021-03-10,179,4.066666666666666,0.7666666666666667,0.9,2.5,4.833333333333333,0.3,1.2,0.20229727515247095,0.09776936026936027,0.09305785495476943,0.05100574230955815,0.06418695303798873,0.13333333333333333,0.09533932937557363
2021-03-11,250,4.2,0.7666666666666667,0.9666666666666667,2.533333333333333,5.233333333333333,0.26666666666666666,1.1,0.2118210846762805,0.0941745890275302,0.09676155865847313,0.051272873552299154,0.06792182652533746,0.09999999999999999,0.0925934800780002
2021-03-12,133,4.133333333333334,0.7333333333333333,0.9333333333333333,2.7,5.166666666666667,0.26666666666666666,1.1333333333333333,0.21687158972678552,0.09000792236086354,0.0971751235881671,0.05663439316014229,0.06717773401653906,0.09999999999999999,0.09444533192985206
2021-03-13,148,3.933333333333333,0.6666666666666666,0.9333333333333333,2.6,4.4,0.26666666666666666,1.2,0.22057529343048923,0.0869776193305605,0.09733385374689726,0.05573150391455641,0.0644786167146359,0.09999999999999999,0.09812180251808736
2021-03-14,110,3.9,0.6666666666666666,1.0,2.7333333333333334,4.266666666666667,0.26666666666666666,1.2333333333333334,0.22501973787493365,0.0869776193305605,0.10844496485800838,0.05971261052724197,0.06320877544479463,0.09999999999999999,0.10161830601459083
2021-03-15,85,3.8333333333333335,0.6666666666666666,0.9666666666666667,2.7,4.166666666666667,0.26666666666666666,1.1333333333333333,0.22085307120826697,0.0869776193305605,0.10427829819134171,0.05900339066908595,0.06213409420617897,0.09999999999999999,0.09745163934792417
2021-03-16,167,3.8,0.5,1.0,2.6666666666666665,3.8666666666666667,0.26666666666666666,1.1666666666666667,0.2188922868945415,0.07864428599722717,0.10556034947339299,0.05883525279603004,0.057967427539512305,0.11666666666666665,0.09953497268125751
