hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
klimaschutz,344,47,10,260,8,6,13,0
ich,162,20,9,113,0,7,12,1
klima,145,20,28,80,7,4,5,1
berlin,118,19,6,82,2,1,8,0
co2,68,16,16,24,1,9,1,1
mein,59,6,5,46,0,0,2,0
und,49,13,5,25,1,3,2,0
energie,46,12,3,21,2,2,5,1
innen,40,15,1,24,0,0,0,0
brauchen,39,6,0,28,1,2,2,0
grün,37,7,4,23,0,1,2,0
sozial,33,11,0,21,1,0,0,0
umwelt,31,6,2,15,0,0,8,0
wichtig,29,4,3,19,1,2,0,0
danken,27,3,0,24,0,0,0,0
berliner,26,3,0,21,1,0,1,0
thema,26,8,1,15,0,1,1,0
was,25,3,4,15,0,1,2,0
wasserstoff,25,10,0,9,0,6,0,0
aber,25,5,3,16,0,0,1,0
mensch,25,5,5,10,1,1,3,0
hochwasser,24,2,12,9,0,1,0,0
verkehrswende,24,2,0,22,0,0,0,0
grüne,24,5,3,11,1,2,2,0
energiewende,23,3,2,16,1,0,1,0
so,22,6,1,11,0,2,2,0
mit,22,5,1,12,1,2,1,0
spd,22,9,1,10,0,1,1,0
wer,22,3,1,16,0,1,1,0
frage,21,5,3,13,0,0,0,0
r2,21,13,0,4,1,1,2,0
jahr,21,3,0,14,1,3,0,0
für,21,3,1,16,0,0,1,0
mal,21,5,3,12,0,0,1,0
fff,20,1,14,5,0,0,0,0
zukunft,20,2,0,16,1,0,1,0
wie,20,0,4,14,0,2,0,0
gut,19,3,0,14,2,0,0,0
stehen,19,5,2,12,0,0,0,0
wenn,19,2,1,10,2,2,2,0
sehen,19,5,4,6,0,3,1,0
sich,19,4,0,12,2,0,1,0
linke,18,15,0,2,0,0,1,0
klimakrise,18,3,2,13,0,0,0,0
beschließen,18,5,0,12,1,0,0,0
ein,18,3,1,11,2,0,1,0
deutschland,18,0,8,7,0,3,0,0
in,18,6,1,9,1,1,0,0
klargehtdas,18,0,0,18,0,0,0,0
leute,17,3,1,12,0,1,0,0
cdu,17,3,2,9,0,0,3,0
reden,17,3,0,14,0,0,0,0
sprechen,17,1,0,13,0,1,2,0
heute,17,4,2,9,0,0,2,0
diskutieren,17,0,0,17,0,0,0,0
sein,17,4,3,8,1,1,0,0
fürs,16,0,1,11,1,2,1,0
gerechtigkeit,16,8,0,8,0,0,0,0
mieter,16,9,0,7,0,0,0,0
berlinforfuture,16,0,0,16,0,0,0,0
wirtschaft,15,0,1,13,0,1,0,0
helfen,15,3,2,9,0,1,0,0
stellen,15,1,1,9,0,3,1,0
beispiel,15,4,2,7,0,2,0,0
soziale,15,5,0,10,0,0,0,0
erreichen,15,5,1,6,1,1,1,0
kosten,14,5,1,5,0,3,0,0
wahl,14,2,1,11,0,0,0,0
zeit,14,1,0,13,0,0,0,0
zielen,14,1,0,11,1,0,1,0
corona,14,2,4,8,0,0,0,0
am,13,2,0,11,0,0,0,0
eine,13,1,0,11,0,1,0,0
politik,13,2,1,8,1,1,0,0
tagen,13,4,2,7,0,0,0,0
wahlkampf,13,2,0,11,0,0,0,0
nehmen,13,0,1,9,0,0,3,0
auto,13,1,0,3,0,8,1,0
stadt,13,2,0,8,0,0,3,0
allesistdrin,13,0,0,13,0,0,0,0
zeigen,13,1,2,9,0,1,0,0
idee,13,0,0,8,0,1,4,0
bekommen,13,0,0,13,0,0,0,0
stark,13,3,0,9,1,0,0,0
senat,13,3,1,7,2,0,0,0
triell,13,1,0,12,0,0,0,0
bundesregierung,13,2,4,6,0,1,0,0
fdp,12,6,0,5,0,1,0,0
im,12,2,0,7,1,1,1,0
jetzt,12,2,0,8,0,2,0,0
finden,12,1,2,8,0,1,0,0
hören,12,1,2,8,1,0,0,0
mobilität,12,3,0,7,1,0,1,0
for,12,2,1,9,0,0,0,0
fordern,12,1,1,8,0,0,2,0
auch,12,1,0,10,0,1,0,0
investition,12,1,1,7,0,2,1,0
hoch,12,3,1,7,0,1,0,0
