hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
von,55,8,17,12,11,4,3
ministerium,55,12,9,20,7,1,6
chaos,55,1,12,10,9,9,14
gleich,55,8,12,5,19,6,5
wähler,55,5,11,5,23,5,6
programm,55,4,13,9,9,10,10
erinnern,54,7,12,9,14,7,5
allesistdrin,54,0,54,0,0,0,0
erfurt,53,0,0,0,53,0,0
folgen,53,5,2,6,27,6,7
desaster,53,1,27,8,4,2,11
vor,53,5,10,14,7,9,8
kämpfen,53,7,19,7,8,11,1
grundrechte,53,1,1,7,39,0,5
abgeordnete,53,5,8,24,9,2,5
bild,52,3,8,10,25,3,3
trotzen,52,4,22,15,5,2,4
seehofer,52,0,19,19,9,4,1
beispiel,52,6,11,14,9,8,4
nurnochafd,52,0,0,0,52,0,0
seit,52,3,25,7,7,4,6
10,52,4,18,6,8,6,10
ernst,52,6,9,20,4,7,6
egal,51,5,5,12,17,5,7
autobahn,51,0,37,10,0,0,4
kanzlerkandidatur,51,5,11,10,7,11,7
the,51,8,16,17,3,3,4
leisten,51,4,17,10,4,9,7
ergebnis,51,6,14,7,10,6,8
30,50,6,12,6,14,6,6
blockieren,50,12,14,4,0,17,3
am,50,10,11,7,5,13,4
gesundheitsminister,50,2,12,19,8,5,4
umsetzen,50,3,14,14,2,10,7
meinen,50,4,9,19,9,4,5
rente,50,2,2,23,0,8,15
durchsetzen,50,4,11,13,4,11,7
öffentlich,49,1,13,16,10,7,2
dobrindt,49,2,22,16,1,2,6
bafin,49,20,10,11,0,1,7
dringen,49,3,21,10,2,6,7
teuer,49,0,26,17,3,1,2
fraktion,49,7,8,6,16,7,5
politikwechsel,49,0,0,47,2,0,0
kohlen,49,2,32,11,2,1,1
sicherheit,49,11,15,10,4,7,2
obwohl,49,8,14,12,7,5,3
gewinnen,49,8,6,13,4,9,9
lang,48,2,12,12,7,11,4
dank,48,6,8,6,25,3,0
geldwäsche,48,11,18,8,4,3,4
maskendeals,48,1,3,35,5,3,1
annewill,48,5,22,8,5,6,2
weil,48,2,17,18,8,1,2
zahlen,48,4,14,18,5,4,3
schauen,47,5,10,8,11,10,3
seite,47,2,9,24,3,8,1
verkehrsminister,47,0,26,10,1,0,10
arbeiten,47,4,7,13,6,9,8
legen,47,5,15,6,4,7,10
damit,47,6,10,10,6,9,6
statt,47,0,16,16,5,2,8
also,47,7,9,9,5,12,5
spannen,47,9,10,9,6,6,7
bmf,47,20,17,5,0,1,4
konsequenz,47,4,13,17,9,1,3
denn,47,2,14,19,1,3,8
regel,47,3,12,15,7,6,4
mehrheit,47,3,9,22,5,5,3
zuständig,46,9,23,6,0,7,1
altparteien,46,0,0,0,46,0,0
erwarten,46,8,10,11,5,10,2
lage,46,2,13,10,7,4,10
welt,46,4,9,3,16,3,11
familie,46,2,18,8,10,4,4
schützen,46,8,10,13,10,1,4
inhalt,46,5,9,9,4,6,13
soziale,46,4,10,23,0,8,1
lösung,46,1,14,14,5,3,9
gerecht,45,0,9,30,1,4,1
schlimm,45,4,8,17,7,2,7
schließen,45,9,8,12,6,3,7
massiv,45,3,13,15,10,3,1
peinlich,45,9,5,7,6,17,1
rücktritt,45,5,3,14,17,4,2
punkt,45,4,17,6,3,8,7
prozent,45,6,4,16,5,4,10
50,44,2,15,14,8,1,4
fallen,44,5,9,13,6,4,7
