hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#usa,15,4,3,5,3,0,0
#schuldenbremse,15,2,2,4,4,1,2
#dobrindt,15,0,11,0,0,1,3
#cduvorsitz,15,5,1,5,3,1,0
#münchen,15,0,2,6,5,0,2
#spahnruecktritt,15,0,0,11,2,1,1
#hochwasserkatastrophe,15,2,8,2,2,1,0
#garzweiler,15,0,15,0,0,0,0
#föderalismus,14,0,0,0,12,1,1
#mindestlohn,14,0,2,6,1,3,2
#staatsfunk,14,0,0,0,14,0,0
#putin,14,1,9,1,0,0,3
#teststrategie,14,0,4,2,0,5,3
#bureg,14,2,0,7,4,1,0
#kinder,14,0,6,2,6,0,0
#bundesverfassungsgericht,14,0,6,3,5,0,0
#biden,14,1,2,6,4,1,0
#klima,14,0,11,1,1,1,0
#ausgangssperre,14,0,0,2,10,0,2
#merkelmussweg,14,0,0,0,14,0,0
#russland,14,0,9,3,0,0,2
#servicetweet,14,4,2,1,1,3,3
#jena,14,0,0,0,14,0,0
#wk193,14,0,0,0,14,0,0
#maskenskandal,14,0,2,9,1,1,1
#pflege,13,2,1,4,0,6,0
#afdimbundestag,13,0,0,0,13,0,0
#eisenberg,13,0,0,0,13,0,0
#laschetmachet,13,13,0,0,0,0,0
#nato,13,1,1,11,0,0,0
#klimawandel,13,0,0,9,3,1,0
#mittelinks,13,0,0,13,0,0,0
#coronagipfel,13,0,3,2,5,2,1
#pua,13,0,2,0,0,1,10
#bundeskanzlerin,13,5,2,2,1,0,3
#kanzler,13,4,1,0,3,2,3
#bverfg,13,1,2,1,6,0,3
#bmf,12,2,9,0,0,0,1
#geldwäsche,12,4,5,3,0,0,0
#brandnerfragtnach,12,0,0,0,12,0,0
#akk,12,2,4,3,2,1,0
#coronavirus,12,1,0,3,6,0,2
#esken,12,5,1,0,4,0,2
#lobbyismus,12,0,2,5,0,5,0
#vielzutun,12,0,0,0,0,0,12
#schnelltest,12,0,0,5,0,1,6
#reichstag,12,0,0,0,12,0,0
#wirtschaft,11,0,4,2,2,1,2
